"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20161","03145814",22,0,"1",50,"D"
"20161","03145834",35,0,"1",.,"A"
"20161","03145844",8,0,"1",.,"A"
"20161","03145894",22,0,"1",.,"A"
"20161","03145954",39,0,"1",.,"A"
"20161","03145974",16,0,"1",.,"A"
"20161","03146014",14,0,"1",.,"A"
"20161","03146094",35,0,"1",.,"A"
"20161","03146104",16,0,"1",.,"A"
"20161","03146124",17,0,"1",.,"A"
"20161","03146164",26,0,"1",.,"A"
"20161","03146174",54,0,"1",.,"A"
"20161","03146224",46,0,"1",.,"A"
"20161","03146234",48,0,"1",.,"A"
"20161","03146244",15,0,"1",.,"A"
"20161","03146254",26,0,"1",.,"A"
"20161","03146264",23,0,"1",.,"A"
"20161","03146314",18,0,"1",.,"A"
"20161","03146364",32,0,"1",.,"A"
"20161","03146394",12,0,"1",.,"A"
"20161","03146404",16,0,"1",.,"A"
"20161","03146414",22,0,"1",.,"A"
"20161","03146424",30,0,"1",.,"A"
"20161","03146444",13,0,"1",200,"D"
"20161","03146504",35,0,"1",.,"A"
"20161","03146514",15,0,"1",.,"A"
"20161","03146524",29,0,"1",.,"A"
"20161","03146554",15,0,"1",.,"A"
"20161","03146564",8,0,"1",.,"A"
"20161","03146574",31,0,"1",.,"A"
"20161","03146584",16,0,"1",.,"A"
"20161","03146594",39,0,"1",.,"A"
"20161","03146644",45,0,"1",.,"A"
"20161","03146654",24,0,"1",.,"A"
"20161","03146664",24,0,"1",.,"A"
"20161","03146684",51,0,"1",.,"A"
"20161","03146694",38,0,"1",.,"A"
"20161","03146744",48,0,"1",.,"A"
"20161","03146754",84,0,"1",.,"A"
"20161","03146764",65,0,"1",.,"A"
"20161","03146774",23,0,"1",.,"A"
"20161","03146784",14,0,"1",.,"A"
"20161","03146814",34,0,"1",.,"A"
"20161","03146844",51,0,"1",.,"A"
"20161","03146854",20,0,"1",.,"A"
"20161","03146864",14,0,"1",.,"A"
"20161","03146874",24,0,"1",.,"A"
"20161","03146884",31,0,"1",.,"A"
"20161","03146914",12,0,"1",.,"A"
"20161","03146954",54,0,"1",.,"A"
"20161","03146964",37,0,"1",.,"A"
"20161","03146974",29,0,"1",.,"A"
"20161","03147004",16,0,"1",.,"A"
"20161","03147044",118,0,"1",.,"A"
"20161","03147054",29,0,"1",.,"A"
"20161","03147064",18,0,"1",.,"A"
"20161","03147074",56,0,"1",.,"A"
"20161","03147104",67,0,"1",.,"A"
"20161","03147114",15,0,"1",.,"A"
"20161","03147174",22,0,"1",.,"A"
"20161","03147184",31,0,"1",.,"A"
"20161","03147214",22,0,"1",.,"A"
"20161","03147234",32,0,"1",.,"A"
"20161","03147294",13,0,"1",.,"A"
"20161","03147304",12,0,"1",.,"A"
"20161","03147334",30,0,"1",.,"A"
"20161","03147344",44,0,"1",16,"D"
"20161","03147364",25,0,"1",.,"A"
"20161","03147454",14,0,"1",.,"A"
"20161","03147564",21,0,"1",.,"A"
"20161","03147584",46,0,"1",.,"A"
"20161","03147604",21,0,"1",.,"A"
"20161","03147634",20,0,"1",.,"A"
"20161","03147654",33,0,"1",.,"A"
"20161","03147674",23,0,"1",.,"A"
"20161","03147704",31,0,"1",.,"A"
"20161","03147714",33,0,"1",.,"A"
"20161","03147734",33,0,"1",.,"A"
"20161","03147744",33,0,"1",.,"A"
"20161","03147754",26,0,"1",.,"A"
"20161","03147764",63,0,"1",.,"A"
"20161","03147774",30,0,"1",.,"A"
"20161","03147814",14,0,"1",.,"A"
"20161","03147854",23,0,"1",.,"A"
"20161","03147894",15,0,"1",.,"A"
"20161","03147904",43,0,"1",.,"A"
"20161","03147924",47,0,"1",.,"A"
"20161","03147934",52,0,"1",.,"A"
"20161","03147944",8,0,"1",.,"A"
"20161","03147964",18,0,"1",.,"A"
"20161","03148004",46,0,"1",.,"A"
"20161","03148024",29,0,"1",.,"A"
"20161","03148034",18,0,"1",.,"A"
"20161","03148084",75,0,"1",.,"A"
"20161","03148104",16,0,"1",.,"A"
"20161","03148124",40,0,"1",.,"A"
"20161","03148164",44,0,"1",.,"A"
"20161","03148174",28,0,"1",.,"A"
"20161","03148184",53,0,"1",.,"A"
"20161","03148204",33,0,"1",.,"A"
"20161","03148214",12,0,"1",.,"A"
"20161","03148264",58,0,"1",.,"A"
"20161","03148274",139,0,"1",.,"A"
"20161","03148284",59,0,"1",.,"A"
"20161","03148304",26,0,"1",.,"A"
"20161","03148324",36,0,"1",.,"A"
"20161","03148334",10,0,"1",.,"A"
"20161","03148354",22,0,"1",.,"A"
"20161","03148384",26,0,"1",.,"A"
"20161","03148394",27,0,"1",.,"A"
"20161","03148404",31,0,"1",.,"A"
"20161","03148434",50,0,"1",.,"A"
"20161","03148484",66,0,"1",.,"A"
"20161","03148514",40,0,"1",.,"A"
"20161","03148524",18,0,"1",.,"A"
"20161","03148544",18,0,"1",20,"D"
"20161","03148564",32,0,"1",.,"A"
"20161","03148604",36,0,"1",.,"A"
"20161","03148634",33,0,"1",.,"A"
"20161","03148654",30,0,"1",.,"A"
"20161","03148664",7,0,"1",.,"A"
"20161","03148684",28,0,"1",.,"A"
"20161","03148694",28,0,"1",.,"A"
"20161","03148704",38,0,"1",.,"A"
"20161","03148724",40,0,"1",.,"A"
"20161","03148744",30,0,"1",.,"A"
"20161","03148754",39,0,"1",.,"A"
"20161","03148794",35,0,"1",.,"A"
"20161","03148804",22,0,"1",.,"A"
"20161","03148854",48,0,"1",.,"A"
"20161","03148874",18,0,"1",.,"A"
"20161","03148884",18,0,"1",.,"A"
"20161","03148894",31,0,"1",.,"A"
"20161","03148934",27,0,"1",.,"A"
"20161","03148944",56,0,"1",.,"A"
"20161","03148974",32,0,"1",.,"A"
"20161","03149004",76,0,"1",.,"A"
"20161","03149014",19,0,"1",.,"A"
"20161","03149034",32,0,"1",.,"A"
"20161","03149044",19,0,"1",.,"A"
"20161","03149054",44,0,"1",.,"A"
"20161","03149074",26,0,"1",.,"A"
"20161","03149114",31,0,"1",.,"A"
"20161","03149124",28,0,"1",.,"A"
"20161","03149134",15,0,"1",.,"A"
"20161","03149144",25,0,"1",.,"A"
"20161","03149164",37,0,"1",.,"A"
"20161","03149174",27,0,"1",.,"A"
"20161","03149184",28,0,"1",.,"A"
"20161","03149214",64,0,"1",.,"A"
"20161","03149234",38,0,"1",.,"A"
"20161","03149244",22,0,"1",.,"A"
"20161","03149254",59,0,"1",.,"A"
"20161","03149274",32,0,"1",.,"A"
"20161","03149284",16,0,"1",.,"A"
"20161","03149314",55,0,"1",.,"A"
"20161","03149334",11,0,"1",.,"A"
"20161","03149344",32,0,"1",.,"A"
"20161","03149384",38,0,"1",.,"A"
"20161","03149404",26,0,"1",.,"A"
"20161","03149414",32,0,"1",.,"A"
"20161","03149424",26,0,"1",.,"A"
"20161","03149434",22,0,"1",.,"A"
"20161","03149464",32,0,"1",.,"A"
"20161","03149474",22,0,"1",.,"A"
"20161","03149494",54,0,"1",.,"A"
"20161","03149514",24,0,"1",.,"A"
"20161","03149524",22,0,"1",.,"A"
"20161","03149534",28,0,"1",.,"A"
"20161","03149544",58,0,"1",.,"A"
"20161","03149554",23,0,"1",.,"A"
"20161","03149584",28,0,"1",.,"A"
"20161","03149614",21,0,"1",.,"A"
"20161","03149634",44,0,"1",.,"A"
"20161","03149644",35,0,"1",45,"D"
"20161","03149654",15,0,"1",.,"A"
"20161","03149664",46,0,"1",.,"A"
"20161","03149684",29,0,"1",.,"A"
"20161","03149704",8,0,"1",.,"A"
"20161","03149774",28,0,"1",.,"A"
"20161","03149814",4,0,"1",.,"A"
"20161","03149824",49,0,"1",.,"A"
"20161","03149874",39,0,"1",.,"A"
"20161","03149884",19,0,"1",.,"A"
"20161","03149904",43,0,"1",.,"A"
"20161","03149924",25,0,"1",.,"A"
"20161","03149954",19,0,"1",.,"A"
"20161","03149964",41,0,"1",.,"A"
"20161","03149974",18,0,"1",.,"A"
"20161","03150004",25,0,"1",.,"A"
"20161","03150014",44,0,"1",.,"A"
"20161","03150084",41,0,"1",.,"A"
"20161","03150094",12,0,"1",.,"A"
"20161","03150104",37,0,"1",.,"A"
"20161","03150114",24,0,"1",.,"A"
"20161","03150134",32,0,"1",.,"A"
"20161","03150184",40,0,"1",.,"A"
"20161","03150194",67,0,"1",.,"A"
"20161","03150204",15,0,"1",.,"A"
"20161","03150214",21,0,"1",.,"A"
"20161","03150224",73,0,"1",.,"A"
"20161","03150244",30,0,"1",.,"A"
"20161","03150254",42,0,"1",.,"A"
"20161","03150264",44,0,"1",.,"A"
"20161","03150284",38,0,"1",.,"A"
"20161","03150334",18,0,"1",.,"A"
"20161","03150344",22,0,"1",.,"A"
"20161","03150354",12,0,"1",.,"A"
"20161","03150364",62,0,"1",.,"A"
"20161","03150374",16,0,"1",.,"A"
"20161","03150384",55,0,"1",.,"A"
"20161","03150414",29,0,"1",.,"A"
"20161","03150434",58,0,"1",.,"A"
"20161","03150444",34,0,"1",.,"A"
"20161","03150464",12,0,"1",.,"A"
"20161","03150504",39,0,"1",.,"A"
"20161","03150544",14,0,"1",.,"A"
"20161","03150564",22,0,"1",.,"A"
"20161","03150584",16,0,"1",.,"A"
"20161","03150614",21,0,"1",.,"A"
"20161","03150634",21,0,"1",.,"A"
"20161","03150654",11,0,"1",.,"A"
"20161","03150674",36,0,"1",.,"A"
"20161","03150684",52,0,"1",.,"A"
"20161","03150714",45,0,"1",.,"A"
"20161","03150744",52,0,"1",.,"A"
"20161","03150764",9,0,"1",.,"A"
"20161","03150794",39,0,"1",.,"A"
"20161","03150814",12,0,"1",.,"A"
"20161","03150824",20,0,"1",.,"A"
"20161","03150844",39,0,"1",.,"A"
"20161","03150854",28,0,"1",.,"A"
"20161","03150884",22,0,"1",.,"A"
"20161","03150914",14,0,"1",.,"A"
"20161","03150924",57,0,"1",.,"A"
"20161","03150944",85,0,"1",.,"A"
"20161","03150954",36,0,"1",.,"A"
"20161","03150964",28,0,"1",.,"A"
"20161","03150974",56,0,"1",.,"A"
"20161","03151004",5,0,"1",.,"A"
"20161","03151014",23,0,"1",45,"D"
"20161","03151024",18,0,"1",.,"A"
"20161","03151054",24,0,"1",.,"A"
"20161","03151064",51,0,"1",.,"A"
"20161","03151074",42,0,"1",.,"A"
"20161","03151084",20,0,"1",.,"A"
"20161","03151094",39,0,"1",.,"A"
"20161","03151114",17,0,"1",.,"A"
"20161","03151124",22,0,"1",.,"A"
"20161","03151134",26,0,"1",.,"A"
"20161","03151164",14,0,"1",.,"A"
"20161","03151184",41,0,"1",.,"A"
"20161","03151234",19,0,"1",.,"A"
"20161","03151244",27,0,"1",.,"A"
"20161","03151264",34,0,"1",.,"A"
"20161","03151274",27,0,"1",.,"A"
"20161","03151284",11,0,"1",.,"A"
"20161","03151294",36,0,"1",.,"A"
"20161","03151314",21,0,"1",.,"A"
"20161","03151324",19,0,"1",.,"A"
"20161","03151334",29,0,"1",.,"A"
"20161","03151374",10,0,"1",.,"A"
"20161","03151384",10,0,"1",.,"A"
"20161","03151394",49,0,"1",.,"A"
"20161","03151404",34,0,"1",.,"A"
"20161","03151424",33,0,"1",.,"A"
"20161","03151464",22,0,"1",.,"A"
"20161","03151494",23,0,"1",.,"A"
"20161","03151504",52,0,"1",.,"A"
"20161","03151534",24,0,"1",.,"A"
"20161","03151544",45,0,"1",.,"A"
"20161","03151564",21,0,"1",.,"A"
"20161","03151594",25,0,"1",.,"A"
"20161","03151614",44,0,"1",.,"A"
"20161","03151684",15,0,"1",.,"A"
"20161","03151694",58,0,"1",.,"A"
"20161","03151714",10,0,"1",.,"A"
"20161","03151724",49,0,"1",.,"A"
"20161","03151764",20,0,"1",.,"A"
"20161","03151774",40,0,"1",.,"A"
"20161","03151804",16,0,"1",.,"A"
"20161","03151844",43,0,"1",.,"A"
"20161","03151904",24,0,"1",.,"A"
"20161","03151934",43,0,"1",.,"A"
"20161","03151974",29,0,"1",.,"A"
"20161","03151994",44,0,"1",.,"A"
"20161","03152004",45,0,"1",.,"A"
"20161","03152014",24,0,"1",.,"A"
"20161","03152044",42,0,"1",.,"A"
"20161","03152054",19,0,"1",.,"A"
"20161","03152074",37,0,"1",.,"A"
"20161","03152084",30,0,"1",.,"A"
"20161","03152104",36,0,"1",.,"A"
"20161","03152134",61,0,"1",.,"A"
"20161","03152144",17,0,"1",.,"A"
"20161","03152174",37,0,"1",.,"A"
"20161","03152184",17,0,"1",.,"A"
"20161","03152194",13,0,"1",.,"A"
"20161","03152204",16,0,"1",.,"A"
"20161","03152214",18,0,"1",.,"A"
"20161","03152244",16,0,"1",.,"A"
"20161","03152264",31,0,"1",.,"A"
"20161","03152284",30,0,"1",.,"A"
"20161","03152294",30,0,"1",.,"A"
"20161","03152304",32,0,"1",.,"A"
"20161","03152334",85,0,"1",.,"A"
"20161","03152344",25,0,"1",.,"A"
"20161","03152354",23,0,"1",.,"A"
"20161","03152384",35,0,"1",.,"A"
"20161","03152404",12,0,"1",.,"A"
"20161","03152414",33,0,"1",.,"A"
"20161","03152424",39,0,"1",.,"A"
"20161","03152454",45,0,"1",.,"A"
"20161","03152464",42,0,"1",.,"A"
"20161","03152514",38,0,"1",.,"A"
"20161","03152524",33,0,"1",.,"A"
"20161","03152544",13,0,"1",.,"A"
"20161","03152574",44,0,"1",.,"A"
"20161","03152634",10,0,"1",.,"A"
"20161","03152664",28,0,"1",.,"A"
"20161","03152674",58,0,"1",.,"A"
"20161","03152704",45,0,"1",.,"A"
"20161","03152724",28,0,"1",.,"A"
"20161","03152744",17,0,"1",.,"A"
"20161","03152754",16,0,"1",.,"A"
"20161","03152774",27,0,"1",.,"A"
"20161","03152794",27,0,"1",.,"A"
"20161","03152804",38,0,"1",.,"A"
"20161","03163284",46,0,"1",.,"A"
"20161","03163294",36,0,"1",.,"A"
"20161","03163354",21,0,"1",.,"A"
"20161","03163384",26,0,"1",.,"A"
"20161","03163404",13,0,"1",.,"A"
"20161","03163424",13,0,"1",.,"A"
"20161","03163444",27,0,"1",.,"A"
"20161","03163454",27,0,"1",.,"A"
"20161","03163464",64,0,"1",.,"A"
"20161","03163484",17,0,"1",.,"A"
"20161","03163514",27,0,"1",.,"A"
"20161","03163554",23,0,"1",.,"A"
"20161","03163574",14,0,"1",.,"A"
"20161","03163584",31,0,"1",.,"A"
"20161","03163624",35,0,"1",.,"A"
"20161","03163634",22,0,"1",.,"A"
"20161","03163644",88,0,"1",.,"A"
"20161","03163664",30,0,"1",.,"A"
"20161","03163674",16,0,"1",.,"A"
"20161","03163684",31,0,"1",0,"D"
"20161","03163694",57,0,"1",.,"A"
"20161","03163724",12,0,"1",.,"A"
"20161","03163754",30,0,"1",.,"A"
"20161","03163774",30,0,"1",.,"A"
"20161","03163784",33,0,"1",.,"A"
"20161","03163804",30,0,"1",.,"A"
"20161","03163864",24,0,"1",.,"A"
"20161","03163874",12,0,"1",.,"A"
"20161","03163894",21,0,"1",.,"A"
"20161","03163924",21,0,"1",.,"A"
"20161","03164014",41,0,"1",.,"A"
"20161","03164024",79,0,"1",.,"A"
"20161","03164064",57,0,"1",.,"A"
"20161","03164074",37,0,"1",.,"A"
"20161","03164104",23,0,"1",.,"A"
"20161","03164124",28,0,"1",.,"A"
"20161","03164154",27,0,"1",.,"A"
"20161","03164174",25,0,"1",.,"A"
"20161","03164264",26,0,"1",.,"A"
"20161","03164274",56,0,"1",.,"A"
"20161","03164284",21,0,"1",.,"A"
"20161","03164294",22,0,"1",.,"A"
"20161","03164314",34,0,"1",.,"A"
"20161","03164324",27,0,"1",.,"A"
"20161","03164364",25,0,"1",.,"A"
"20161","03164394",14,0,"1",.,"A"
"20161","03164404",9,0,"1",.,"A"
"20161","03164434",56,0,"1",.,"A"
"20161","03164444",34,0,"1",.,"A"
"20161","03164474",27,0,"1",.,"A"
"20161","03164484",24,0,"1",.,"A"
"20161","03164494",7,0,"1",.,"A"
"20161","03164514",29,0,"1",.,"A"
"20161","03164524",41,0,"1",.,"A"
"20161","03164534",66,0,"1",.,"A"
"20161","03164544",33,0,"1",.,"A"
"20161","03164574",15,0,"1",.,"A"
"20161","03164584",28,0,"1",.,"A"
"20161","03164594",62,0,"1",.,"A"
"20161","03164614",21,0,"1",.,"A"
"20161","03164624",30,0,"1",.,"A"
"20161","03164634",19,0,"1",.,"A"
"20161","03164644",22,0,"1",.,"A"
"20161","03164674",26,0,"1",.,"A"
"20161","03164694",18,0,"1",.,"A"
"20161","03164704",41,0,"1",50,"D"
"20161","03164714",26,0,"1",.,"A"
"20161","03164724",31,0,"1",.,"A"
"20161","03164734",57,0,"1",.,"A"
"20161","03164744",14,0,"1",.,"A"
"20161","03164754",25,0,"1",.,"A"
"20161","03164774",32,0,"1",.,"A"
"20161","03164784",24,0,"1",.,"A"
"20161","03164794",23,0,"1",.,"A"
"20161","03164804",15,0,"1",.,"A"
"20161","03164834",7,0,"1",.,"A"
"20161","03164844",61,0,"1",.,"A"
"20161","03164874",47,0,"1",.,"A"
"20161","03164884",29,0,"1",.,"A"
"20161","03164934",58,0,"1",.,"A"
"20161","03164984",47,0,"1",.,"A"
"20161","03164994",21,0,"1",.,"A"
"20161","03165044",69,0,"1",.,"A"
"20161","03165064",45,0,"1",.,"A"
"20161","03165084",9,0,"1",.,"A"
"20161","03165104",24,0,"1",.,"A"
"20161","03165114",9,0,"1",.,"A"
"20161","03165124",34,0,"1",.,"A"
"20161","03165134",46,0,"1",.,"A"
"20161","03165144",30,0,"1",.,"A"
"20161","03165154",48,0,"1",.,"A"
"20161","03165164",78,0,"1",.,"A"
"20161","03165184",36,0,"1",.,"A"
"20161","03165214",41,0,"1",.,"A"
"20161","03165244",31,0,"1",.,"A"
"20161","03165264",23,0,"1",.,"A"
"20161","03165274",5,0,"1",.,"A"
"20161","03165284",42,0,"1",.,"A"
"20161","03165294",50,0,"1",.,"A"
"20161","03165344",25,0,"1",.,"A"
"20161","03165354",28,0,"1",.,"A"
"20161","03165364",24,0,"1",.,"A"
"20161","03165384",13,0,"1",.,"A"
"20161","03165394",22,0,"1",.,"A"
"20161","03165404",58,0,"1",.,"A"
"20161","03165414",74,0,"1",.,"A"
"20161","03165424",5,0,"1",.,"A"
"20161","03165434",41,0,"1",.,"A"
"20161","03165454",33,0,"1",.,"A"
"20161","03165464",27,0,"1",.,"A"
"20161","03165474",20,0,"1",.,"A"
"20161","03165574",13,0,"1",.,"A"
"20161","03165644",46,0,"1",.,"A"
"20161","03165664",33,0,"1",.,"A"
"20161","03165704",15,0,"1",.,"A"
"20161","03165714",23,0,"1",.,"A"
"20161","03165744",33,0,"1",.,"A"
"20161","03165754",44,0,"1",.,"A"
"20161","03165764",21,0,"1",.,"A"
"20161","03165774",19,0,"1",.,"A"
"20161","03165814",28,0,"1",.,"A"
"20161","03165824",11,0,"1",.,"A"
"20161","03165834",31,0,"1",.,"A"
"20161","03165844",22,0,"1",.,"A"
"20161","03165854",30,0,"1",.,"A"
"20161","03165874",26,0,"1",.,"A"
"20161","03165884",4,0,"1",.,"A"
"20161","03165904",38,0,"1",.,"A"
"20161","03165914",33,0,"1",.,"A"
"20161","03165924",30,0,"1",.,"A"
"20161","03165934",18,0,"1",.,"A"
"20161","03165964",32,0,"1",.,"A"
"20161","03166034",31,0,"1",.,"A"
"20161","03166094",46,0,"1",.,"A"
"20161","03166124",43,0,"1",.,"A"
"20161","03166134",25,0,"1",.,"A"
"20161","03166144",27,0,"1",.,"A"
"20161","03166194",29,0,"1",.,"A"
"20161","03166264",30,0,"1",.,"A"
"20161","03166284",35,0,"1",.,"A"
"20161","03166314",34,0,"1",.,"A"
"20161","03166324",32,0,"1",.,"A"
"20161","03166374",34,0,"1",.,"A"
"20161","03166384",33,0,"1",.,"A"
"20161","03166404",111,0,"1",.,"A"
"20161","03166424",32,0,"1",.,"A"
"20161","03166444",20,0,"1",.,"A"
"20161","03166454",36,0,"1",.,"A"
"20161","03166474",33,0,"1",.,"A"
"20161","03166484",40,0,"1",.,"A"
"20161","03166494",15,0,"1",.,"A"
"20161","03166504",29,0,"1",.,"A"
"20161","03166544",14,0,"1",.,"A"
"20161","03166564",31,0,"1",.,"A"
"20161","03166584",38,0,"1",.,"A"
"20161","03166604",17,0,"1",.,"A"
"20161","03166614",67,0,"1",.,"A"
"20161","03166694",42,0,"1",.,"A"
"20161","03166714",28,0,"1",.,"A"
"20161","03166724",43,0,"1",.,"A"
"20161","03166764",34,0,"1",.,"A"
"20161","03166794",27,0,"1",.,"A"
"20161","03166814",40,0,"1",.,"A"
"20161","03166824",21,0,"1",52,"F"
"20161","03166834",36,0,"1",.,"A"
"20161","03166854",45,0,"1",.,"A"
"20161","03166864",42,0,"1",.,"A"
"20161","03166954",30,0,"1",.,"A"
"20161","03166994",37,0,"1",.,"A"
"20161","03167004",43,0,"1",.,"A"
"20161","03167014",47,0,"1",.,"A"
"20161","03167044",33,0,"1",.,"A"
"20161","03167054",19,0,"1",.,"A"
"20161","03167124",37,0,"1",.,"A"
"20161","03167134",24,0,"1",.,"A"
"20161","03167144",19,0,"1",.,"A"
"20161","03167154",21,0,"1",.,"A"
"20161","03167164",42,0,"1",.,"A"
"20161","03167174",9,0,"1",.,"A"
"20161","03167184",39,0,"1",.,"A"
"20161","03167204",28,0,"1",.,"A"
"20161","03167264",68,0,"1",.,"A"
"20161","03167274",70,0,"1",.,"A"
"20161","03167304",40,0,"1",.,"A"
"20161","03167314",15,0,"1",.,"A"
"20161","03167324",6,0,"1",.,"A"
"20161","03167344",26,0,"1",.,"A"
"20161","03167354",11,0,"1",.,"A"
"20161","03167404",9,0,"1",.,"A"
"20161","03167414",15,0,"1",.,"A"
"20161","03167424",35,0,"1",.,"A"
"20161","03167434",45,0,"1",.,"A"
"20161","03167454",28,0,"1",.,"A"
"20161","03167474",26,0,"1",.,"A"
"20161","03167494",14,0,"1",.,"A"
"20161","03167504",12,0,"1",.,"A"
"20161","03167524",14,0,"1",.,"A"
"20161","03167544",20,0,"1",.,"A"
"20161","03167554",32,0,"1",.,"A"
"20161","03167594",50,0,"1",.,"A"
"20161","03167604",40,0,"1",.,"A"
"20161","03167624",43,0,"1",.,"A"
"20161","03167634",42,0,"1",.,"A"
"20161","03167664",31,0,"1",.,"A"
"20161","03167684",34,0,"1",.,"A"
"20161","03167694",16,0,"1",.,"A"
"20161","03167704",26,0,"1",.,"A"
"20161","03167714",14,0,"1",.,"A"
"20161","03167724",23,0,"1",.,"A"
"20161","03167754",33,0,"1",.,"A"
"20161","03167784",47,0,"1",.,"A"
"20161","03167804",23,0,"1",.,"A"
"20161","03167814",36,0,"1",.,"A"
"20161","03167834",73,0,"1",.,"A"
"20161","03167854",29,0,"1",.,"A"
"20161","03167884",19,0,"1",.,"A"
"20161","03167914",80,0,"1",.,"A"
"20161","03167924",5,0,"1",.,"A"
"20161","03167934",34,0,"1",.,"A"
"20161","03167964",22,0,"1",.,"A"
"20161","03167974",32,0,"1",.,"A"
"20161","03167984",36,0,"1",.,"A"
"20161","03168044",18,0,"1",300,"D"
"20161","03168054",37,0,"1",.,"A"
"20161","03168074",12,0,"1",.,"A"
"20161","03168104",63,0,"1",.,"A"
"20161","03168124",25,0,"1",.,"A"
"20161","03168144",17,0,"1",.,"A"
"20161","03168154",77,0,"1",.,"A"
"20161","03168184",27,0,"1",.,"A"
"20161","03168204",32,0,"1",.,"A"
"20161","03168254",36,0,"1",.,"A"
"20161","03168294",38,0,"1",.,"A"
"20161","03168314",32,0,"1",.,"A"
"20161","03168324",45,0,"1",.,"A"
"20161","03168374",55,0,"1",.,"A"
"20161","03168384",54,0,"1",.,"A"
"20161","03168394",62,0,"1",.,"A"
"20161","03168404",5,0,"1",.,"A"
"20161","03168414",34,0,"1",.,"A"
"20161","03168424",43,0,"1",.,"A"
"20161","03168474",30,0,"1",.,"A"
"20161","03168484",20,0,"1",.,"A"
"20161","03168514",73,0,"1",.,"A"
"20161","03168534",16,0,"1",.,"A"
"20161","03168564",16,0,"1",.,"A"
"20161","03168574",34,0,"1",.,"A"
"20161","03168604",17,0,"1",.,"A"
"20161","03168614",23,0,"1",.,"A"
"20161","03168624",6,0,"1",.,"A"
"20161","03168634",26,0,"1",.,"A"
"20161","03168654",25,0,"1",.,"A"
"20161","03168664",20,0,"1",.,"A"
"20161","03168684",31,0,"1",.,"A"
"20161","03168694",19,0,"1",.,"A"
"20161","03168704",44,0,"1",.,"A"
"20161","03168764",77,0,"1",.,"A"
"20161","03168774",56,0,"1",.,"A"
"20161","03168784",65,0,"1",.,"A"
"20161","03168794",48,0,"1",.,"A"
"20161","03168834",11,0,"1",.,"A"
"20161","03168844",69,0,"1",.,"A"
"20161","03168854",26,0,"1",.,"A"
"20161","03168864",26,0,"1",.,"A"
"20161","03168874",46,0,"1",.,"A"
"20161","03168884",25,0,"1",.,"A"
"20161","03168894",26,0,"1",.,"A"
"20161","03168914",23,0,"1",.,"A"
"20161","03168924",30,0,"1",.,"A"
"20161","03168954",31,0,"1",.,"A"
"20161","03168964",31,0,"1",.,"A"
"20161","03168974",46,0,"1",.,"A"
"20161","03168984",30,0,"1",.,"A"
"20161","03169004",19,0,"1",.,"A"
"20161","03169034",18,0,"1",.,"A"
"20161","03169054",31,0,"1",.,"A"
"20161","03169064",34,0,"1",.,"A"
"20161","03169084",87,0,"1",.,"A"
"20161","03169104",37,0,"1",.,"A"
"20161","03169134",13,0,"1",.,"A"
"20161","03169174",30,0,"1",.,"A"
"20161","03169194",34,0,"1",.,"A"
"20161","03169234",35,0,"1",.,"A"
"20161","03169254",7,0,"1",.,"A"
"20161","03169264",54,0,"1",.,"A"
"20161","03169284",42,0,"1",50,"D"
"20161","03169304",19,0,"1",.,"A"
"20161","03169344",42,0,"1",.,"A"
"20161","03169364",49,0,"1",.,"A"
"20161","03169394",48,0,"1",.,"A"
"20161","03169414",29,0,"1",.,"A"
"20161","03169484",17,0,"1",.,"A"
"20161","03169544",27,0,"1",.,"A"
"20161","03169584",20,0,"1",.,"A"
"20161","03169604",25,0,"1",.,"A"
"20161","03169624",16,0,"1",.,"A"
"20161","03169644",11,0,"1",10,"D"
"20161","03169654",17,0,"1",.,"A"
"20161","03169664",41,0,"1",.,"A"
"20161","03169704",16,0,"1",.,"A"
"20161","03169754",43,0,"1",.,"A"
"20161","03169774",52,0,"1",.,"A"
