"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20162","03296794",37,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296803",30,0,"1",1430,"D",0,"D",.,"A",1040,"D",153,"F",.,"A",.,"A",1430,"D",204,"F",.,"C",647,"F",.,"A",.,"A"
"20162","03296813",49,0,"1",585,"D",65,"D",.,"A",195,"D",6,"D",.,"A",.,"A",520,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296823",33,0,"1",1300,"D",130,"D",650,"D",780,"D",0,"D",.,"A",.,"A",1170,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296833",26,0,"1",1170,"D",195,"D",260,"D",1950,"D",120,"D",.,"A",.,"A",975,"D",120,"D",40,"D",520,"D",.,"A",.,"A"
"20162","03296853",43,0,"1",1300,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296873",33,0,"1",1625,"D",130,"D",.,"A",260,"D",30,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296883",31,0,"1",3120,"D",425,"F",.,"A",520,"D",0,"D",.,"A",100,"D",1843,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296903",33,0,"1",1950,"D",195,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296923",39,0,"1",1950,"D",780,"D",.,"A",1430,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",100,"D",1300,"D",65,"D",5,"D"
"20162","03296933",24,0,"1",520,"D",195,"D",.,"A",130,"D",0,"D",313,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03296963",20,0,"1",1336,"F",.,"A",.,"A",519,"F",95,"F",.,"A",.,"A",1127,"F",114,"F",.,"A",.,"A",.,"A",.,"A"
"20162","03296973",30,0,"1",975,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20162","03296993",21,0,"1",650,"D",260,"D",65,"D",195,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297033",38,0,"1",5200,"D",1300,"D",.,"A",1300,"D",0,"D",.,"A",402,"D",3900,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297043",12,0,"1",2600,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2275,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297053",29,0,"1",1105,"D",325,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297083",19,0,"1",650,"D",260,"D",65,"D",260,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297093",22,0,"1",650,"D",0,"D",.,"A",156,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297103",27,0,"1",650,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",120,"D",40,"D",520,"D",.,"A",.,"A"
"20162","03297183",49,0,"1",3250,"D",650,"D",.,"A",1950,"D",90,"D",.,"A",.,"A",2600,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297223",17,0,"1",650,"D",195,"D",390,"D",130,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297243",19,0,"1",585,"D",195,"D",260,"D",0,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297283",56,0,"1",1300,"D",260,"D",325,"D",1040,"D",120,"D",.,"A",.,"A",1040,"D",120,"D",7,"D",91,"D",.,"A",.,"A"
"20162","03297293",43,0,"1",2275,"D",260,"D",.,"A",1040,"D",60,"D",.,"A",.,"A",2015,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297323",33,0,"1",1625,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20162","03297333",20,0,"1",260,"D",65,"D",130,"D",260,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297353",29,0,"1",975,"D",0,"D",.,"A",520,"D",600,"D",.,"A",.,"A",975,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297363",29,0,"1",1300,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297403",48,0,"1",1300,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297433",34,0,"1",3250,"D",2275,"D",65,"D",780,"D",180,"D",.,"A",.,"A",975,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297473",15,0,"1",650,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297483",24,0,"1",1560,"D",260,"D",.,"A",0,"D",0,"D",.,"A",0,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297493",17,0,"1",2600,"D",444,"F",.,"A",629,"F",0,"D",.,"A",.,"A",1694,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297503",29,0,"1",260,"D",39,"D",.,"A",65,"D",0,"D",.,"A",.,"A",221,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297513",31,0,"1",975,"D",325,"D",.,"A",780,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297524",26,0,"1",3900,"D",520,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",3380,"D",24,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297533",18,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297543",33,0,"1",1625,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297553",96,0,"1",975,"D",195,"D",455,"D",650,"D",27,"D",.,"A",.,"A",780,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297633",17,0,"1",650,"D",0,"D",650,"D",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297643",113,0,"1",2600,"D",390,"D",.,"A",650,"D",120,"D",.,"A",.,"A",2210,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297673",25,0,"1",1950,"D",650,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297723",40,0,"1",1300,"D",325,"D",65,"D",1300,"D",60,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297733",44,0,"1",1170,"D",325,"D",.,"A",1950,"D",480,"D",.,"A",.,"A",845,"D",270,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297743",35,0,"1",2080,"D",323,"F",.,"A",390,"D",0,"D",.,"A",.,"A",1295,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297753",59,0,"1",1300,"D",130,"D",.,"A",520,"D",0,"D",.,"A",402,"D",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297773",33,0,"1",260,"D",39,"D",.,"A",65,"D",30,"D",.,"A",.,"A",221,"D",30,"D",20,"D",260,"D",.,"A",.,"A"
"20162","03297803",35,0,"1",3900,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",3510,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297823",67,0,"1",1950,"D",585,"D",.,"A",546,"D",0,"D",.,"A",240,"D",1365,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297843",16,0,"1",455,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297913",56,0,"1",1950,"D",325,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297923",15,0,"1",949,"F",.,"A",.,"A",489,"F",148,"F",.,"A",.,"A",772,"F",122,"F",.,"A",.,"A",.,"A",.,"A"
"20162","03297963",15,0,"1",1300,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03297973",13,0,"1",1300,"D",195,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20162","03297983",30,0,"1",520,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298013",32,0,"1",1625,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298043",55,0,"1",520,"D",104,"D",78,"D",780,"D",240,"D",.,"A",.,"A",416,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298063",53,0,"1",1040,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298083",32,0,"1",1625,"D",364,"F",.,"A",650,"D",0,"D",.,"A",.,"A",1304,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298093",30,0,"1",780,"D",260,"D",130,"D",1560,"D",180,"D",.,"A",.,"A",520,"D",540,"D",10,"D",130,"D",.,"A",.,"A"
"20162","03298103",45,0,"1",455,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298133",19,0,"1",1950,"D",650,"D",.,"A",65,"D",0,"D",.,"A",.,"A",1300,"D",45,"D",.,"A",.,"A",65,"D",5,"D"
"20162","03298153",30,0,"1",2015,"D",390,"D",.,"A",390,"D",0,"D",.,"A",120,"D",1625,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298164",34,0,"1",975,"D",130,"D",.,"A",650,"D",0,"D",2275,"D",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298233",17,0,"1",780,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20162","03298243",27,0,"1",1300,"D",325,"D",260,"D",0,"D",0,"D",.,"A",.,"A",975,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298253",35,0,"1",975,"D",169,"D",.,"A",0,"D",0,"D",.,"A",.,"A",806,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298263",52,0,"1",1560,"D",910,"D",65,"D",1300,"D",120,"D",.,"A",.,"A",650,"D",750,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298293",51,0,"1",4875,"D",1040,"D",.,"A",1820,"D",120,"D",.,"A",180,"D",3835,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298303",50,0,"1",1950,"D",0,"D",325,"D",2600,"D",120,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298313",25,0,"1",1950,"D",260,"D",.,"A",195,"D",30,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298343",49,0,"1",390,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298443",35,0,"1",975,"D",325,"D",.,"A",650,"D",600,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298483",25,0,"1",1950,"D",390,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298523",25,0,"1",845,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",845,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20162","03298533",15,0,"1",780,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298563",24,0,"1",1300,"D",325,"D",.,"A",455,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298613",20,0,"1",650,"D",130,"D",.,"A",975,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298633",24,0,"1",1105,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298673",28,0,"1",806,"D",91,"D",.,"A",325,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298713",31,0,"1",1690,"D",195,"D",260,"D",0,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",100,"D",1300,"D",.,"A",.,"A"
"20162","03298733",37,0,"1",975,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298763",31,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298784",19,0,"1",1950,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298813",21,0,"1",780,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",140,"D",1820,"D",.,"A",.,"A"
"20162","03298823",15,0,"1",975,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298843",22,0,"1",520,"D",130,"D",.,"A",104,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298853",32,0,"1",1950,"D",455,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298883",14,0,"1",390,"D",91,"D",.,"A",130,"D",0,"D",325,"D",.,"A",299,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298893",25,0,"1",1300,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1170,"D",105,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298903",81,0,"1",2795,"D",325,"D",.,"A",325,"D",30,"D",.,"A",.,"A",2470,"D",270,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298923",33,0,"1",1300,"D",195,"D",.,"A",260,"D",120,"D",.,"A",.,"A",1105,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298933",15,0,"1",1575,"F",.,"A",.,"A",776,"F",0,"D",.,"A",.,"A",1295,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298953",27,0,"1",5850,"D",780,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",5070,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03298973",35,0,"1",1300,"D",390,"D",.,"A",390,"D",120,"D",.,"A",.,"A",910,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299003",29,0,"1",3900,"D",975,"D",.,"A",650,"D",150,"D",.,"A",.,"A",2925,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299023",43,0,"1",1300,"D",325,"D",.,"A",910,"D",300,"D",.,"A",.,"A",975,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299063",31,0,"1",975,"D",130,"D",650,"D",1300,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299073",42,0,"1",780,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",780,"D",60,"D",70,"D",910,"D",.,"A",.,"A"
"20162","03299093",11,0,"1",1820,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1560,"D",150,"D",15,"D",195,"D",.,"A",.,"A"
"20162","03299103",26,0,"1",1300,"D",325,"D",.,"A",910,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299123",35,0,"1",1625,"D",209,"F",.,"A",0,"D",148,"F",.,"A",.,"A",772,"F",122,"F",.,"A",.,"A",.,"A",.,"A"
"20162","03299133",24,0,"1",910,"D",65,"D",.,"A",520,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299153",40,0,"1",975,"D",195,"D",.,"A",975,"D",30,"D",.,"A",.,"A",780,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299163",40,0,"1",1625,"D",169,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1456,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299183",45,0,"1",2210,"D",325,"D",.,"A",650,"D",150,"D",.,"A",144,"D",1885,"D",600,"D",70,"D",910,"D",.,"A",.,"A"
"20162","03299193",27,0,"1",1950,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299213",18,0,"1",1456,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1326,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299233",53,0,"1",975,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",975,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299263",18,0,"1",2600,"D",425,"F",.,"A",861,"F",0,"D",.,"A",.,"A",1843,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299333",23,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299393",44,0,"1",1300,"D",260,"D",.,"A",1625,"D",60,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299403",29,0,"1",585,"D",104,"D",.,"A",26,"D",6,"D",.,"A",.,"A",481,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299413",28,0,"1",1820,"D",780,"D",.,"A",1560,"D",0,"D",.,"A",0,"D",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299433",36,0,"1",975,"D",0,"D",.,"A",104,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299443",59,0,"1",1040,"D",130,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",910,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299463",77,0,"1",1625,"D",195,"D",.,"A",1625,"D",30,"D",.,"A",.,"A",1430,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299483",46,0,"1",2600,"D",780,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",221,"D",17,"D"
"20162","03299503",34,0,"1",975,"D",130,"D",.,"A",182,"D",0,"D",.,"A",.,"A",845,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299513",20,0,"1",1625,"D",325,"D",130,"D",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299523",65,0,"1",2600,"D",520,"D",.,"A",780,"D",0,"D",.,"A",.,"A",2080,"D",75,"D",35,"D",455,"D",.,"A",.,"A"
"20162","03299563",31,0,"1",1144,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1079,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299573",25,0,"1",1430,"D",260,"D",.,"A",754,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299603",47,0,"1",1300,"D",0,"D",.,"A",325,"D",0,"D",.,"A",216,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299623",20,0,"1",1040,"D",390,"D",.,"A",390,"D",90,"D",.,"A",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299653",28,0,"1",975,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299693",31,0,"1",1625,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299703",54,0,"1",2600,"D",650,"D",260,"D",2600,"D",0,"D",.,"A",.,"A",1950,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299753",33,0,"1",1625,"D",325,"D",130,"D",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299763",19,0,"1",949,"F",.,"A",.,"A",489,"F",0,"D",.,"A",.,"A",772,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299773",41,0,"1",1300,"D",0,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",21,"D",273,"D",.,"A",.,"A"
"20162","03299833",51,0,"1",6890,"D",0,"D",.,"A",6890,"D",153,"F",.,"A",585,"D",6890,"D",204,"F",.,"A",.,"A",.,"A",.,"A"
"20162","03299843",17,0,"1",780,"D",260,"D",130,"D",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299853",30,0,"1",3250,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299933",43,0,"1",1950,"D",325,"D",.,"A",260,"D",15,"D",.,"A",.,"A",1625,"D",75,"D",28,"D",364,"D",.,"A",.,"A"
"20162","03299953",49,0,"1",910,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",780,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299963",38,0,"1",2600,"D",650,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",1950,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03299983",12,0,"1",910,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300003",50,0,"1",3575,"D",1950,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300013",42,0,"1",1300,"D",65,"D",.,"A",520,"D",150,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300023",56,0,"1",3900,"D",520,"D",.,"A",780,"D",30,"D",.,"A",60,"D",3380,"D",105,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300033",24,0,"1",1950,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300073",82,0,"1",325,"D",65,"D",.,"A",975,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300093",48,0,"1",2925,"D",325,"D",.,"A",390,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300113",28,0,"1",1560,"D",65,"D",520,"D",780,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300133",18,0,"1",1950,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300153",35,0,"1",1170,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300163",14,0,"1",2340,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2080,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300183",29,0,"1",2600,"D",650,"D",260,"D",0,"D",0,"D",.,"A",.,"A",1950,"D",27,"D",.,"A",.,"A",156,"D",12,"D"
"20162","03300193",41,0,"1",4940,"D",494,"D",.,"A",1534,"D",0,"D",.,"A",.,"A",4446,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300203",27,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300243",31,0,"1",1300,"D",390,"D",.,"A",390,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300263",21,0,"1",884,"D",195,"D",.,"A",169,"D",0,"D",.,"A",.,"A",689,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300273",48,0,"1",1820,"D",0,"D",1300,"D",390,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",40,"D",520,"D",39,"D",3,"D"
"20162","03300293",23,0,"1",845,"D",195,"D",325,"D",65,"D",0,"D",250,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300303",32,0,"1",1950,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300323",26,0,"1",1950,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300343",26,0,"1",1300,"D",273,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1027,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300373",26,0,"1",2600,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300393",29,0,"1",975,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300413",37,0,"1",1690,"D",130,"D",.,"A",780,"D",90,"D",.,"A",.,"A",1560,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300423",40,0,"1",2600,"D",650,"D",.,"A",1300,"D",0,"D",.,"A",300,"D",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300473",47,0,"1",1690,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300513",27,0,"1",845,"D",260,"D",130,"D",520,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20162","03300523",23,0,"1",1950,"D",520,"D",.,"A",780,"D",375,"D",.,"A",.,"A",1430,"D",150,"D",50,"D",650,"D",.,"A",.,"A"
