"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20164","03445002",54,2,"1",.,"A",69,"E","110","D"
"20164","03446282",11,0,"1",1,"D",.,"H",,"A"
"20164","03446282",11,1,"1",.,"A",152,"E","100","D"
"20164","03446282",11,2,"1",.,"A",130,"E","110","D"
"20164","03446282",11,3,"1",.,"A",125,"E","120","D"
"20164","03446282",11,4,"1",.,"A",416,"E","130","D"
"20164","03446282",11,5,"1",.,"A",21,"E","140","D"
"20164","03446282",11,6,"1",.,"A",1278,"E","150","D"
"20164","03446282",11,7,"1",.,"A",80,"E","160","D"
"20164","03446282",11,8,"1",.,"A",80,"E","170","D"
"20164","03446282",11,9,"1",.,"A",69,"E","180","D"
"20164","03446282",11,10,"1",.,"A",149,"E","190","D"
"20164","03447242",19,0,"1",1,"D",.,"H",,"A"
"20164","03447242",19,1,"1",.,"A",195,"E","100","D"
"20164","03447242",19,2,"1",.,"A",105,"E","110","D"
"20164","03450592",94,0,"1",3,"D",.,"H",,"A"
"20164","03450592",94,1,"1",.,"A",17,"E","200","D"
"20164","03450592",94,2,"1",.,"A",11,"E","210","D"
"20164","03450592",94,3,"1",.,"A",22,"E","220","D"
"20164","03462782",9,0,"1",1,"D",.,"H",,"A"
"20164","03462782",9,1,"1",.,"A",133,"E","100","D"
"20164","03462782",9,2,"1",.,"A",67,"E","110","D"
"20164","03463232",11,0,"1",3,"D",.,"H",,"A"
"20164","03463232",11,1,"1",.,"A",52,"E","100","D"
"20164","03463232",11,2,"1",.,"A",23,"E","110","D"
"20164","03463442",13,0,"1",1,"D",.,"H",,"A"
"20164","03463442",13,1,"1",.,"A",162,"E","100","D"
"20164","03463442",13,2,"1",.,"A",138,"E","110","D"
"20164","03463832",5,0,"1",1,"D",.,"H",,"A"
"20164","03463832",5,1,"1",.,"A",2,"E","120","D"
"20164","03463832",5,2,"1",.,"A",50,"E","150","D"
"20164","03463832",5,3,"1",.,"A",3,"E","160","D"
"20164","03463832",5,4,"1",.,"A",7,"E","170","D"
"20164","03463832",5,5,"1",.,"A",38,"E","180","D"
"20164","03464152",42,0,"1",1,"D",.,"H",,"A"
"20164","03464152",42,1,"1",.,"A",321,"E","100","D"
"20164","03464152",42,2,"1",.,"A",139,"E","110","D"
"20164","03464152",42,3,"1",.,"A",130,"E","120","D"
"20164","03464152",42,4,"1",.,"A",769,"E","130","D"
"20164","03464152",42,5,"1",.,"A",21,"E","140","D"
"20164","03464152",42,6,"1",.,"A",640,"E","150","D"
"20164","03464152",42,7,"1",.,"A",30,"E","160","D"
"20164","03464152",42,8,"1",.,"A",74,"E","170","D"
"20164","03464152",42,9,"1",.,"A",53,"E","190","D"
"20164","03464152",42,10,"1",.,"A",173,"E","200","D"
"20164","03464152",42,11,"1",.,"A",238,"E","210","D"
"20164","03464152",42,12,"1",.,"A",307,"E","220","D"
"20164","03464252",17,0,"1",1,"D",.,"H",,"A"
"20164","03464252",17,1,"1",.,"A",140,"E","100","D"
"20164","03464252",17,2,"1",.,"A",40,"E","110","D"
"20164","03464252",17,3,"1",.,"A",42,"E","120","D"
"20164","03464252",17,4,"1",.,"A",318,"E","130","D"
"20164","03464252",17,5,"1",.,"A",4,"E","140","D"
"20164","03464252",17,6,"1",.,"A",400,"E","150","D"
"20164","03464252",17,7,"1",.,"A",30,"E","160","D"
"20164","03464252",17,8,"1",.,"A",2,"E","170","D"
"20164","03464252",17,9,"1",.,"A",24,"E","190","D"
"20164","03464782",20,0,"1",1,"D",.,"H",,"A"
"20164","03464782",20,1,"1",.,"A",8,"E","120","D"
"20164","03464782",20,2,"1",.,"A",4,"E","140","D"
"20164","03464782",20,3,"1",.,"A",96,"E","150","D"
"20164","03464782",20,4,"1",.,"A",7,"E","160","D"
"20164","03464782",20,5,"1",.,"A",5,"E","190","D"
"20164","03464932",24,0,"1",4,"D",.,"H",,"A"
"20164","03464932",24,1,"1",.,"A",184,"E","100","D"
"20164","03464932",24,2,"1",.,"A",93,"E","110","D"
"20164","03464932",24,3,"1",.,"A",105,"E","120","D"
"20164","03464932",24,4,"1",.,"A",296,"E","130","D"
"20164","03464932",24,5,"1",.,"A",28,"E","140","D"
"20164","03464932",24,6,"1",.,"A",612,"E","150","D"
"20164","03464932",24,7,"1",.,"A",72,"E","160","D"
"20164","03464932",24,8,"1",.,"A",72,"E","170","D"
"20164","03464932",24,9,"1",.,"A",38,"E","190","D"
"20164","03465062",76,0,"1",12,"D",.,"H",,"A"
"20164","03465062",76,1,"1",.,"A",45,"E","100","D"
"20164","03465062",76,2,"1",.,"A",13,"E","110","D"
"20164","03465062",76,3,"1",.,"A",31,"E","200","D"
"20164","03465062",76,4,"1",.,"A",21,"E","210","D"
"20164","03465062",76,5,"1",.,"A",40,"E","220","D"
"20164","03465132",21,0,"1",1,"D",.,"H",,"A"
"20164","03465132",21,1,"1",.,"A",118,"E","100","D"
"20164","03465132",21,2,"1",.,"A",53,"E","110","D"
"20164","03465132",21,3,"1",.,"A",229,"E","130","D"
"20164","03465272",79,0,"1",2,"D",.,"H",,"A"
"20164","03465272",79,1,"1",.,"A",78,"E","100","D"
"20164","03465272",79,2,"1",.,"A",22,"E","110","D"
"20164","03465602",39,0,"1",1,"D",.,"H",,"A"
"20164","03465602",39,1,"1",.,"A",156,"E","100","D"
"20164","03465602",39,2,"1",.,"A",44,"E","110","D"
"20164","03465872",32,0,"1",1,"D",.,"H",,"A"
"20164","03465872",32,1,"1",.,"A",13,"E","100","D"
"20164","03465872",32,2,"1",.,"A",6,"E","110","D"
"20164","03465872",32,3,"1",.,"A",7,"E","120","D"
"20164","03465872",32,4,"1",.,"A",26,"E","130","D"
"20164","03465872",32,5,"1",.,"A",2,"E","140","D"
"20164","03465872",32,6,"1",.,"A",44,"E","150","D"
"20164","03465872",32,7,"1",.,"A",5,"E","160","D"
"20164","03465872",32,8,"1",.,"A",5,"E","170","D"
"20164","03465872",32,9,"1",.,"A",2,"E","190","D"
"20164","03466472",29,0,"1",1,"D",.,"H",,"A"
"20164","03466472",29,1,"1",.,"A",349,"E","100","D"
"20164","03466472",29,2,"1",.,"A",151,"E","110","D"
"20164","03466682",19,0,"1",1,"D",.,"H",,"A"
"20164","03466682",19,1,"1",.,"A",128,"E","100","D"
"20164","03466682",19,2,"1",.,"A",58,"E","110","D"
"20164","03466682",19,3,"1",.,"A",83,"E","200","D"
"20164","03466682",19,4,"1",.,"A",71,"E","210","D"
"20164","03467352",85,0,"1",1,"D",.,"H",,"A"
"20164","03467352",85,1,"1",.,"A",523,"G","100","D"
"20164","03467352",85,2,"1",.,"A",227,"G","110","D"
"20164","03469042",69,0,"1",4,"D",.,"H",,"A"
"20164","03469042",69,1,"1",.,"A",1,"E","100","D"
"20164","03469042",69,2,"1",.,"A",4,"E","120","D"
"20164","03469042",69,3,"1",.,"A",2,"E","130","D"
"20164","03469042",69,4,"1",.,"A",3,"E","150","D"
"20164","03469352",42,0,"1",1,"D",.,"H",,"A"
"20164","03469352",42,1,"1",.,"A",9,"E","100","D"
"20164","03469352",42,2,"1",.,"A",2,"E","110","D"
"20164","03469352",42,3,"1",.,"A",1,"E","120","D"
"20164","03469352",42,4,"1",.,"A",11,"E","150","D"
"20164","03469352",42,5,"1",.,"A",4,"E","160","D"
"20164","03469352",42,6,"1",.,"A",3,"E","170","D"
"20164","03469352",42,7,"1",.,"A",69,"E","180","D"
"20164","03469352",42,8,"1",.,"A",1,"E","190","D"
"20164","03469872",40,0,"1",2,"D",.,"H",,"A"
"20164","03469872",40,1,"1",.,"A",140,"E","100","D"
"20164","03469872",40,2,"1",.,"A",59,"E","110","D"
"20164","03469872",40,3,"1",.,"A",55,"E","120","D"
"20164","03469872",40,4,"1",.,"A",9,"E","140","D"
"20164","03469872",40,5,"1",.,"A",272,"E","150","D"
"20164","03469872",40,6,"1",.,"A",12,"E","160","D"
"20164","03469872",40,7,"1",.,"A",31,"E","170","D"
"20164","03469872",40,8,"1",.,"A",22,"E","190","D"
"20164","03470122",49,0,"1",1,"D",.,"H",,"A"
"20164","03470122",49,1,"1",.,"A",133,"E","100","D"
"20164","03470122",49,2,"1",.,"A",67,"E","110","D"
"20164","03470652",51,0,"1",2,"D",.,"H",,"A"
"20164","03470652",51,1,"1",.,"A",23,"G","100","D"
"20164","03470652",51,2,"1",.,"A",19,"G","110","D"
"20164","03470652",51,3,"1",.,"A",23,"G","120","D"
"20164","03470652",51,4,"1",.,"A",62,"G","130","D"
"20164","03470652",51,5,"1",.,"A",3,"G","140","D"
"20164","03470652",51,6,"1",.,"A",194,"G","150","D"
"20164","03470652",51,7,"1",.,"A",12,"G","160","D"
"20164","03470652",51,8,"1",.,"A",12,"G","170","D"
"20164","03470652",51,9,"1",.,"A",10,"G","180","D"
"20164","03470652",51,10,"1",.,"A",22,"G","190","D"
"20164","03492202",15,0,"1",1,"D",.,"H",,"A"
"20164","03492202",15,1,"1",.,"A",22,"E","100","D"
"20164","03492202",15,2,"1",.,"A",13,"E","110","D"
"20164","03492202",15,3,"1",.,"A",8,"E","120","D"
"20164","03492202",15,4,"1",.,"A",52,"E","130","D"
"20164","03492202",15,5,"1",.,"A",1,"E","140","D"
"20164","03492202",15,6,"1",.,"A",44,"E","150","D"
"20164","03492202",15,7,"1",.,"A",2,"E","160","D"
"20164","03492202",15,8,"1",.,"A",5,"E","170","D"
"20164","03492202",15,9,"1",.,"A",3,"E","190","D"
"20164","03492322",70,0,"1",1,"D",.,"H",,"A"
"20164","03492322",70,1,"1",.,"A",425,"E","200","D"
"20164","03492322",70,2,"1",.,"A",602,"E","210","D"
"20164","03492322",70,3,"1",.,"A",773,"E","220","D"
"20164","03493212",26,0,"1",1,"D",.,"H",,"A"
"20164","03493212",26,1,"1",.,"A",12,"E","100","D"
"20164","03493212",26,2,"1",.,"A",3,"E","110","D"
"20164","03493212",26,3,"1",.,"A",3,"E","120","D"
"20164","03493212",26,4,"1",.,"A",18,"E","130","D"
"20164","03493212",26,5,"1",.,"A",15,"E","150","D"
"20164","03493212",26,6,"1",.,"A",1,"E","170","D"
"20164","03493212",26,7,"1",.,"A",1,"E","190","D"
"20164","03493212",26,8,"1",.,"A",3,"E","200","D"
"20164","03493212",26,9,"1",.,"A",5,"E","210","D"
"20164","03493212",26,10,"1",.,"A",7,"E","220","D"
"20164","03493282",42,0,"1",1,"D",.,"H",,"A"
"20164","03493282",42,1,"1",.,"A",62,"E","100","D"
"20164","03493282",42,2,"1",.,"A",18,"E","110","D"
"20164","03494182",10,0,"1",1,"D",.,"H",,"A"
"20164","03494182",10,1,"1",.,"A",129,"E","100","D"
"20164","03494182",10,2,"1",.,"A",71,"E","110","D"
"20164","03494222",6,0,"1",1,"D",.,"H",,"A"
"20164","03494222",6,1,"1",.,"A",14,"E","100","D"
"20164","03494222",6,2,"1",.,"A",11,"E","110","D"
"20164","03494242",21,0,"1",1,"D",.,"H",,"A"
"20164","03494242",21,1,"1",.,"A",220,"E","100","D"
"20164","03494242",21,2,"1",.,"A",95,"E","110","D"
"20164","03494242",21,3,"1",.,"A",89,"E","120","D"
"20164","03494242",21,4,"1",.,"A",535,"E","130","D"
"20164","03494242",21,5,"1",.,"A",14,"E","140","D"
"20164","03494242",21,6,"1",.,"A",440,"E","150","D"
"20164","03494242",21,7,"1",.,"A",20,"E","160","D"
"20164","03494242",21,8,"1",.,"A",51,"E","170","D"
"20164","03494242",21,9,"1",.,"A",36,"E","190","D"
"20164","03494812",71,0,"1",5,"D",.,"H",,"A"
"20164","03494812",71,1,"1",.,"A",117,"E","100","D"
"20164","03494812",71,2,"1",.,"A",33,"E","110","D"
"20164","03495002",39,0,"1",1,"D",.,"H",,"A"
"20164","03495002",39,1,"1",.,"A",65,"E","100","D"
"20164","03495002",39,2,"1",.,"A",35,"E","110","D"
"20164","03499152",53,0,"1",1,"D",.,"H",,"A"
"20164","03499152",53,1,"1",.,"A",20,"E","100","D"
"20164","03499152",53,2,"1",.,"A",14,"E","110","D"
"20164","03499152",53,3,"1",.,"A",14,"E","120","D"
"20164","03499152",53,4,"1",.,"A",2,"E","140","D"
"20164","03499152",53,5,"1",.,"A",143,"E","150","D"
"20164","03499152",53,6,"1",.,"A",9,"E","160","D"
"20164","03499152",53,7,"1",.,"A",9,"E","170","D"
"20164","03499152",53,8,"1",.,"A",7,"E","180","D"
"20164","03499152",53,9,"1",.,"A",16,"E","190","D"
"20164","03499152",53,10,"1",.,"A",4,"E","200","D"
"20164","03499152",53,11,"1",.,"A",12,"E","210","D"
"20164","03500452",64,0,"1",15,"D",.,"H",,"A"
"20164","03500452",64,1,"1",.,"A",210,"E","100","D"
"20164","03500452",64,2,"1",.,"A",59,"E","110","D"
"20164","03500452",64,3,"1",.,"A",132,"E","200","D"
"20164","03500452",64,4,"1",.,"A",97,"E","210","D"
"20164","03500452",64,5,"1",.,"A",182,"E","220","D"
"20164","03501202",14,0,"1",1,"D",.,"H",,"A"
"20164","03501202",14,1,"1",.,"A",15,"E","200","D"
"20164","03501202",14,2,"1",.,"A",45,"E","210","D"
"20164","03503003",25,0,"1",1,"D",.,"H",,"A"
"20164","03503003",25,1,"1",.,"A",8,"E","100","D"
"20164","03503003",25,2,"1",.,"A",3,"E","110","D"
"20164","03503491",33,0,"1",2,"D",.,"H",,"A"
"20164","03503491",33,1,"1",.,"A",69,"E","100","D"
"20164","03503491",33,2,"1",.,"A",31,"E","110","D"
"20164","03504011",28,0,"1",1,"D",.,"H",,"A"
"20164","03504011",28,1,"1",.,"A",35,"E","100","D"
"20164","03504011",28,2,"1",.,"A",19,"E","110","D"
"20164","03504011",28,3,"1",.,"A",20,"E","120","D"
"20164","03504011",28,4,"1",.,"A",138,"E","130","D"
"20164","03504011",28,5,"1",.,"A",2,"E","140","D"
"20164","03504011",28,6,"1",.,"A",102,"E","150","D"
"20164","03504011",28,7,"1",.,"A",42,"E","160","D"
"20164","03504011",28,8,"1",.,"A",34,"E","170","D"
"20164","03504011",28,9,"1",.,"A",596,"E","180","D"
"20164","03504011",28,10,"1",.,"A",12,"E","190","D"
"20164","03504051",64,0,"1",5,"D",.,"H",,"A"
"20164","03504051",64,1,"1",.,"A",117,"E","100","D"
"20164","03504051",64,2,"1",.,"A",33,"E","110","D"
"20164","03504081",31,0,"1",5,"D",.,"H",,"A"
"20164","03504081",31,1,"1",.,"A",67,"E","100","D"
"20164","03504081",31,2,"1",.,"A",33,"E","110","D"
"20164","03504621",20,0,"1",2,"D",.,"H",,"A"
"20164","03504621",20,1,"1",.,"A",165,"E","100","D"
"20164","03504621",20,2,"1",.,"A",85,"E","110","D"
"20164","03504821",30,0,"1",5,"D",.,"H",,"A"
"20164","03504821",30,1,"1",.,"A",26,"E","100","D"
"20164","03504821",30,2,"1",.,"A",25,"E","110","D"
"20164","03504821",30,3,"1",.,"A",6,"E","200","D"
"20164","03504821",30,4,"1",.,"A",18,"E","210","D"
"20164","03505141",48,0,"1",3,"D",.,"H",,"A"
"20164","03505141",48,1,"1",.,"A",46,"E","100","D"
"20164","03505141",48,2,"1",.,"A",14,"E","110","D"
"20164","03505311",49,0,"1",3,"D",.,"H",,"A"
"20164","03505311",49,1,"1",.,"A",42,"E","100","D"
"20164","03505311",49,2,"1",.,"A",21,"E","110","D"
"20164","03505311",49,3,"1",.,"A",29,"E","120","D"
"20164","03505311",49,4,"1",.,"A",6,"E","140","D"
"20164","03505311",49,5,"1",.,"A",142,"E","150","D"
"20164","03505311",49,6,"1",.,"A",16,"E","160","D"
"20164","03505311",49,7,"1",.,"A",16,"E","170","D"
"20164","03505311",49,8,"1",.,"A",8,"E","190","D"
"20164","03506171",24,0,"1",1,"D",.,"H",,"A"
"20164","03506171",24,1,"1",.,"A",35,"E","130","D"
"20164","03506191",24,0,"1",1,"D",.,"H",,"A"
"20164","03506191",24,1,"1",.,"A",98,"E","100","D"
"20164","03506191",24,2,"1",.,"A",52,"E","110","D"
"20164","03506211",43,0,"1",1,"D",.,"H",,"A"
"20164","03506211",43,1,"1",.,"A",7,"E","100","D"
"20164","03506211",43,2,"1",.,"A",3,"E","110","D"
"20164","03506211",43,3,"1",.,"A",2,"E","120","D"
"20164","03506211",43,4,"1",.,"A",17,"E","130","D"
"20164","03506211",43,5,"1",.,"A",19,"E","150","D"
"20164","03506211",43,6,"1",.,"A",1,"E","170","D"
"20164","03506211",43,7,"1",.,"A",1,"E","190","D"
"20164","03506451",32,0,"1",2,"D",.,"H",,"A"
"20164","03506451",32,1,"1",.,"A",285,"E","100","D"
"20164","03506451",32,2,"1",.,"A",80,"E","110","D"
"20164","03506451",32,3,"1",.,"A",74,"E","120","D"
"20164","03506451",32,4,"1",.,"A",637,"E","130","D"
"20164","03506451",32,5,"1",.,"A",9,"E","140","D"
"20164","03506451",32,6,"1",.,"A",801,"E","150","D"
"20164","03506451",32,7,"1",.,"A",60,"E","160","D"
"20164","03506451",32,8,"1",.,"A",5,"E","170","D"
"20164","03506451",32,9,"1",.,"A",49,"E","190","D"
"20164","03506891",12,0,"1",1,"D",.,"H",,"A"
"20164","03506891",12,1,"1",.,"A",153,"E","100","D"
"20164","03506891",12,2,"1",.,"A",63,"E","110","D"
"20164","03506891",12,3,"1",.,"A",59,"E","120","D"
"20164","03506891",12,4,"1",.,"A",352,"E","130","D"
"20164","03506891",12,5,"1",.,"A",9,"E","140","D"
"20164","03506891",12,6,"1",.,"A",293,"E","150","D"
"20164","03506891",12,7,"1",.,"A",13,"E","160","D"
"20164","03506891",12,8,"1",.,"A",34,"E","170","D"
"20164","03506891",12,9,"1",.,"A",24,"E","190","D"
"20164","03506951",15,0,"1",1,"D",.,"H",,"A"
"20164","03506951",15,1,"1",.,"A",260,"E","100","D"
"20164","03506951",15,2,"1",.,"A",140,"E","110","D"
"20164","03507291",68,0,"1",1,"D",.,"H",,"A"
"20164","03507291",68,1,"1",.,"A",39,"E","100","D"
"20164","03507291",68,2,"1",.,"A",11,"E","110","D"
"20164","03507444",9,0,"1",2,"D",.,"H",,"A"
"20164","03507444",9,1,"1",.,"A",68,"E","200","D"
"20164","03507444",9,2,"1",.,"A",32,"E","210","D"
"20164","03507631",20,0,"1",2,"D",.,"H",,"A"
"20164","03507631",20,1,"1",.,"A",294,"E","100","D"
"20164","03507631",20,2,"1",.,"A",127,"E","110","D"
"20164","03507631",20,3,"1",.,"A",119,"E","120","D"
"20164","03507631",20,4,"1",.,"A",705,"E","130","D"
"20164","03507631",20,5,"1",.,"A",19,"E","140","D"
"20164","03507631",20,6,"1",.,"A",592,"E","150","D"
"20164","03507631",20,7,"1",.,"A",27,"E","160","D"
"20164","03507631",20,8,"1",.,"A",68,"E","170","D"
"20164","03507631",20,9,"1",.,"A",49,"E","190","D"
"20164","03507941",28,0,"1",1,"D",.,"H",,"A"
"20164","03507941",28,1,"1",.,"A",23,"E","100","D"
"20164","03507941",28,2,"1",.,"A",11,"E","110","D"
"20164","03507941",28,3,"1",.,"A",12,"E","120","D"
"20164","03507941",28,4,"1",.,"A",6,"E","140","D"
"20164","03507941",28,5,"1",.,"A",76,"E","150","D"
"20164","03507941",28,6,"1",.,"A",9,"E","160","D"
"20164","03507941",28,7,"1",.,"A",9,"E","170","D"
"20164","03507941",28,8,"1",.,"A",4,"E","190","D"
"20164","03508111",21,0,"1",1,"D",.,"H",,"A"
"20164","03508111",21,1,"1",.,"A",523,"E","100","D"
"20164","03508111",21,2,"1",.,"A",227,"E","110","D"
"20164","03508342",16,0,"1",1,"D",.,"H",,"A"
"20164","03508342",16,1,"1",.,"A",46,"E","100","D"
"20164","03508342",16,2,"1",.,"A",23,"E","110","D"
"20164","03508342",16,3,"1",.,"A",29,"E","120","D"
"20164","03508342",16,4,"1",.,"A",75,"E","130","D"
"20164","03508342",16,5,"1",.,"A",7,"E","140","D"
"20164","03508342",16,6,"1",.,"A",155,"E","150","D"
"20164","03508342",16,7,"1",.,"A",18,"E","160","D"
"20164","03508342",16,8,"1",.,"A",18,"E","170","D"
"20164","03508342",16,9,"1",.,"A",9,"E","190","D"
"20164","03508501",17,0,"1",1,"D",.,"H",,"A"
"20164","03508501",17,1,"1",.,"A",35,"E","100","D"
"20164","03508501",17,2,"1",.,"A",19,"E","110","D"
"20164","03508501",17,3,"1",.,"A",20,"E","120","D"
"20164","03508501",17,4,"1",.,"A",138,"E","130","D"
"20164","03508501",17,5,"1",.,"A",2,"E","140","D"
"20164","03508501",17,6,"1",.,"A",102,"E","150","D"
"20164","03508501",17,7,"1",.,"A",42,"E","160","D"
"20164","03508501",17,8,"1",.,"A",34,"E","170","D"
"20164","03508501",17,9,"1",.,"A",596,"E","180","D"
"20164","03508501",17,10,"1",.,"A",12,"E","190","D"
"20164","03508581",26,0,"1",1,"D",.,"H",,"A"
"20164","03508581",26,1,"1",.,"A",18,"E","100","D"
"20164","03508581",26,2,"1",.,"A",7,"E","110","D"
"20164","03508771",12,0,"1",1,"D",.,"H",,"A"
"20164","03508771",12,1,"1",.,"A",33,"E","100","D"
"20164","03508771",12,2,"1",.,"A",27,"E","110","D"
"20164","03509591",24,0,"1",3,"D",.,"H",,"A"
"20164","03509591",24,1,"1",.,"A",107,"E","100","D"
"20164","03509591",24,2,"1",.,"A",63,"E","110","D"
"20164","03509591",24,3,"1",.,"A",42,"E","120","D"
"20164","03509591",24,4,"1",.,"A",416,"E","130","D"
"20164","03509591",24,5,"1",.,"A",8,"E","140","D"
"20164","03509591",24,6,"1",.,"A",307,"E","150","D"
"20164","03509591",24,7,"1",.,"A",128,"E","160","D"
"20164","03509591",24,8,"1",.,"A",102,"E","170","D"
"20164","03509591",24,9,"1",.,"A",1790,"E","180","D"
"20164","03509591",24,10,"1",.,"A",37,"E","190","D"
"20164","03509683",27,0,"1",1,"D",.,"H",,"A"
"20164","03509683",27,1,"1",.,"A",33,"E","100","D"
"20164","03509683",27,2,"1",.,"A",17,"E","110","D"
"20164","03510411",26,0,"1",1,"D",.,"H",,"A"
"20164","03510411",26,1,"1",.,"A",23,"E","200","D"
"20164","03510411",26,2,"1",.,"A",52,"E","210","D"
"20164","03511241",22,0,"1",1,"D",.,"H",,"A"
"20164","03511241",22,1,"1",.,"A",5,"E","100","D"
"20164","03511241",22,2,"1",.,"A",1,"E","110","D"
"20164","03511241",22,3,"1",.,"A",1,"E","120","D"
"20164","03511241",22,4,"1",.,"A",18,"E","150","D"
"20164","03511241",22,5,"1",.,"A",1,"E","160","D"
"20164","03511241",22,6,"1",.,"A",1,"E","170","D"
"20164","03511241",22,7,"1",.,"A",13,"E","180","D"
"20164","03511381",47,0,"1",1,"D",.,"H",,"A"
"20164","03511381",47,1,"1",.,"A",49,"E","200","D"
"20164","03511381",47,2,"1",.,"A",35,"E","210","D"
"20164","03511381",47,3,"1",.,"A",66,"E","220","D"
"20164","03512201",28,0,"1",5,"D",.,"H",,"A"
"20164","03512201",28,1,"1",.,"A",2106,"E","100","D"
"20164","03512201",28,2,"1",.,"A",607,"E","110","D"
"20164","03512201",28,3,"1",.,"A",562,"E","120","D"
"20164","03512201",28,4,"1",.,"A",3025,"U","130","D"
"20164","03512201",28,5,"1",.,"A",72,"E","140","D"
"20164","03512201",28,6,"1",.,"A",6007,"E","150","D"
"20164","03512201",28,7,"1",.,"A",456,"E","160","D"
"20164","03512201",28,8,"1",.,"A",38,"E","170","D"
"20164","03512201",28,9,"1",.,"A",372,"E","190","D"
"20164","03512411",19,0,"1",1,"D",.,"H",,"A"
"20164","03512411",19,1,"1",.,"A",10,"E","100","D"
"20164","03512411",19,2,"1",.,"A",1,"E","110","D"
"20164","03512411",19,3,"1",.,"A",1,"E","120","D"
"20164","03512411",19,4,"1",.,"A",8,"E","130","D"
"20164","03512411",19,5,"1",.,"A",27,"E","150","D"
"20164","03512411",19,6,"1",.,"A",2,"E","160","D"
"20164","03512411",19,7,"1",.,"A",1,"E","170","D"
"20164","03512411",19,8,"1",.,"A",21,"E","180","D"
"20164","03512411",19,9,"1",.,"A",2,"E","200","D"
"20164","03512411",19,10,"1",.,"A",2,"E","210","D"
"20164","03512501",17,0,"1",1,"D",.,"H",,"A"
"20164","03512501",17,1,"1",.,"A",130,"E","100","D"
"20164","03512501",17,2,"1",.,"A",70,"E","110","D"
"20164","03512841",42,0,"1",1,"D",.,"H",,"A"
"20164","03512841",42,1,"1",.,"A",194,"E","100","D"
"20164","03512841",42,2,"1",.,"A",56,"E","110","D"
"20164","03524931",28,0,"1",1,"D",.,"H",,"A"
"20164","03524931",28,1,"1",.,"A",35,"E","100","D"
"20164","03524931",28,2,"1",.,"A",15,"E","110","D"
"20164","03525281",22,0,"1",1,"D",.,"H",,"A"
"20164","03525281",22,1,"1",.,"A",78,"E","100","D"
"20164","03525281",22,2,"1",.,"A",22,"E","110","D"
"20164","03525481",26,0,"1",2,"D",.,"H",,"A"
"20164","03525481",26,1,"1",.,"A",129,"G","100","D"
"20164","03525481",26,2,"1",.,"A",71,"G","110","D"
"20164","03525921",20,0,"1",1,"D",.,"H",,"A"
"20164","03525921",20,1,"1",.,"A",33,"E","100","D"
"20164","03525921",20,2,"1",.,"A",21,"E","110","D"
"20164","03525921",20,3,"1",.,"A",12,"E","120","D"
"20164","03525921",20,4,"1",.,"A",66,"E","130","D"
"20164","03525921",20,5,"1",.,"A",3,"E","140","D"
"20164","03525921",20,6,"1",.,"A",223,"E","150","D"
"20164","03525921",20,7,"1",.,"A",17,"E","160","D"
"20164","03525921",20,8,"1",.,"A",13,"E","170","D"
"20164","03525921",20,9,"1",.,"A",171,"E","180","D"
"20164","03525921",20,10,"1",.,"A",22,"E","200","D"
"20164","03525921",20,11,"1",.,"A",19,"E","210","D"
"20164","03525961",25,0,"1",2,"D",.,"H",,"A"
"20164","03525961",25,1,"1",.,"A",78,"E","100","D"
"20164","03525961",25,2,"1",.,"A",22,"E","110","D"
"20164","03527381",37,0,"1",1,"D",.,"H",,"A"
"20164","03527381",37,1,"1",.,"A",99,"E","100","D"
"20164","03527381",37,2,"1",.,"A",41,"E","110","D"
"20164","03527381",37,3,"1",.,"A",38,"E","120","D"
"20164","03527381",37,4,"1",.,"A",6,"E","140","D"
"20164","03527381",37,5,"1",.,"A",190,"E","150","D"
"20164","03527381",37,6,"1",.,"A",9,"E","160","D"
"20164","03527381",37,7,"1",.,"A",22,"E","170","D"
"20164","03527381",37,8,"1",.,"A",15,"E","190","D"
"20164","03527821",38,0,"1",1,"D",.,"H",,"A"
"20164","03527821",38,1,"1",.,"A",698,"E","100","D"
"20164","03527821",38,2,"1",.,"A",302,"E","110","D"
"20164","03528251",7,0,"1",1,"D",.,"H",,"A"
"20164","03528251",7,1,"1",.,"A",235,"E","100","D"
"20164","03528251",7,2,"1",.,"A",107,"E","110","D"
"20164","03528251",7,3,"1",.,"A",458,"E","130","D"
"20164","03528351",23,0,"1",1,"D",.,"H",,"A"
"20164","03528351",23,1,"1",.,"A",70,"E","100","D"
"20164","03528351",23,2,"1",.,"A",30,"E","110","D"
"20164","03528691",21,0,"1",1,"D",.,"H",,"A"
"20164","03528691",21,1,"1",.,"A",17,"E","100","D"
"20164","03528691",21,2,"1",.,"A",6,"E","110","D"
"20164","03528691",21,3,"1",.,"A",6,"E","120","D"
"20164","03528691",21,4,"1",.,"A",1,"E","140","D"
"20164","03528691",21,5,"1",.,"A",40,"E","150","D"
"20164","03528691",21,6,"1",.,"A",4,"E","160","D"
"20164","03528691",21,7,"1",.,"A",4,"E","170","D"
"20164","03528691",21,8,"1",.,"A",2,"E","190","D"
"20164","03528871",14,0,"1",1,"D",.,"H",,"A"
"20164","03528871",14,1,"1",.,"A",6,"E","100","D"
"20164","03528871",14,2,"1",.,"A",4,"E","110","D"
