"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_","CLAPURCH"
"20161","03336861",1,400,"1","100","D","12","D",60,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336861",2,0,"1","230","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336861",2,300,"1","230","D","12","D",3,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336861",2,400,"1","230","D","12","D",9,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",9,0,"1","900","D","11","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",9,101,"1","100","D","11","D",47,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",9,102,"1","145","D","11","D",37,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",9,301,"1","145","D","11","D",44,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",9,302,"1","150","D","11","D",22,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",10,0,"1","900","D","12","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",10,101,"1","145","D","12","D",38,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",10,102,"1","150","D","12","D",47,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",10,301,"1","145","D","12","D",43,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",10,302,"1","150","D","12","D",22,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",11,0,"1","900","D","01","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",11,101,"1","145","D","01","D",29,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",11,102,"1","280","D","01","D",56,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",11,301,"1","145","D","01","D",43,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",11,302,"1","150","D","01","D",22,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",12,0,"1","250","D","11","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",13,0,"1","250","D","12","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336901",14,0,"1","250","D","01","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336941",1,0,"1","145","D","12","D",210,"F","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",2,0,"1","145","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",2,300,"1","145","D","12","D",100,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",2,400,"1","145","D","12","D",100,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",3,0,"1","150","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",3,300,"1","150","D","12","D",100,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",3,400,"1","150","D","12","D",100,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",4,0,"1","280","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",4,300,"1","280","D","12","D",175,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336974",4,400,"1","280","D","12","D",175,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",1,0,"1","150","D","01","D",17,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",2,0,"1","150","D","12","D",27,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",3,0,"1","280","D","12","D",64,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",4,0,"1","280","D","01","D",64,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",5,0,"1","230","D","12","D",27,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",6,0,"1","310","D","13","D",53,"D","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",7,0,"1","330","D","11","D",.,"H","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",7,1,"1","200","D","11","D",10,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03336991",7,2,"1","310","D","11","D",32,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337001",7,0,"1","110","D","12","D",20,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337001",8,0,"1","275","D","01","D",.,"H","2","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337001",8,1,"1","150","D","01","D",96,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337001",8,2,"1","145","D","01","D",154,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337001",9,0,"1","145","D","12","D",60,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337024",5,0,"1","275","D","12","D",.,"H","4","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337024",5,1,"1","150","D","12","D",54,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337024",5,2,"1","145","D","12","D",46,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337051",2,0,"1","145","D","11","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337051",3,0,"1","150","D","01","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",5,0,"1","270","D","01","D",.,"H","1","D","2","D","210","D","230","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",5,1,"1","210","D","01","D",31,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",5,2,"1","230","D","01","D",22,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",5,3,"1","145","D","01","D",147,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",6,0,"1","270","D","11","D",.,"H","2","D","2","D","145","D","150","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",6,1,"1","145","D","11","D",137,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",6,2,"1","150","D","11","D",160,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",6,3,"1","110","D","11","D",404,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",6,4,"1","100","D","11","D",299,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,0,"1","900","D","12","D",.,"H","2","D","1","D","150","D","230","D","280","D","110","D","145","D","100","D",,"A",,"A",,"A",
"20161","03337121",7,1,"1","150","D","12","D",192,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,2,"1","230","D","12","D",107,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,3,"1","280","D","12","D",192,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,4,"1","110","D","12","D",489,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,5,"1","145","D","12","D",161,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",7,6,"1","100","D","12","D",359,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337121",8,0,"1","280","D","12","D",432,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337131",1,0,"1","900","D","12","F",.,"H","5","D","2","D","900","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337131",1,1,"1","310","D","13","D",43,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",3,0,"1","275","D","12","D",.,"H",,"B","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",3,101,"1","150","D","12","D",134,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",3,102,"1","145","D","12","D",68,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",3,201,"1","150","D","12","D",55,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",3,202,"1","145","D","12","D",43,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337171",4,0,"1","280","D","01","D",60,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337181",1,0,"1","280","D","01","D",120,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337181",2,0,"1","330","D","12","D",.,"H","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337181",2,1,"1","200","D","12","D",118,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337181",2,2,"1","230","D","12","D",69,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337181",2,3,"1","310","D","12","D",163,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337211",1,0,"1","380","D","12","D",22,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337241",7,0,"1","145","D","12","D",60,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337241",8,0,"1","150","D","12","D",100,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337241",9,0,"1","240","D","12","D",104,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337241",10,0,"1","280","D","12","D",40,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337241",11,0,"1","370","D","11","D",12,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337291",4,0,"1","100","D","01","D",85,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337291",5,0,"1","210","D","01","D",11,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,0,"1","900","D","11","D",.,"H","2","D","2","D","900","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,1,"1","100","D","11","D",104,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,2,"1","145","D","11","D",88,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,3,"1","150","D","11","D",44,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,4,"1","180","D","11","D",12,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,5,"1","210","D","11","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,6,"1","230","D","11","D",150,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,7,"1","280","D","11","D",53,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",3,8,"1","310","D","11","D",41,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",4,0,"1","900","D","12","D",.,"H","4","F","1","D","900","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",4,1,"1","145","D","12","D",256,"E","4","F","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",4,2,"1","150","D","12","D",181,"E","4","F","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337321",4,3,"1","280","D","12","D",363,"E","4","F","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337351",8,0,"1","380","D","12","D",200,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337351",9,0,"1","280","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337351",9,100,"1","280","D","12","D",171,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337351",9,200,"1","280","D","12","D",167,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337351",9,300,"1","280","D","12","D",262,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337361",7,0,"1","100","D","11","D",215,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337361",8,0,"1","145","D","11","D",300,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337361",9,0,"1","150","D","11","D",205,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337361",10,0,"1","280","D","12","D",515,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,0,"1","900","D","12","D",.,"H",,"B","2","D","150","D","170","D","180","D","280","D","145","D",,"A",,"A",,"A",,"A",
"20161","03337411",2,101,"1","150","D","12","D",63,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,102,"1","280","D","12","D",171,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,103,"1","145","D","12","D",85,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,201,"1","150","D","12","D",27,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,202,"1","170","D","12","D",63,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,203,"1","280","D","12","D",42,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,204,"1","145","D","12","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,401,"1","150","D","12","D",85,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,402,"1","280","D","12","D",14,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337411",2,403,"1","145","D","12","D",25,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",7,0,"1","120","D","12","D",6,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",8,0,"1","145","D","12","D",106,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",9,0,"1","270","D","12","D",.,"H","4","D","2","D","210","D","220","D","200","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",9,1,"1","220","D","12","D",11,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",9,2,"1","200","D","12","D",33,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337441",9,3,"1","145","D","12","D",168,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,0,"1","900","D","11","D",.,"H",,"B","2","D","120","D","130","D","145","D","180","D","200","D","210","D","230","D","280","D","100","D",
"20161","03337481",15,101,"1","120","D","11","D",103,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,102,"1","145","D","11","D",73,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,103,"1","200","D","11","D",20,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,104,"1","210","D","11","D",11,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,105,"1","230","D","11","D",72,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20161","03337481",15,106,"1","280","D","11","D",39,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
