"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20171","03568271",17,0,"1","360","D","1","D",,"A","10","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568621",8,0,"1","320","D","1","D",,"A","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568681",17,0,"1","360","D","1","D",,"A","10","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568771",11,0,"1","345","D","1","D",,"A","10","D",.,"A",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568771",12,0,"1","345","D","1","D",,"A","11","D",.,"A",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568771",13,0,"1","345","D","1","D",,"A","12","D",.,"A",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568861",3,0,"1","100","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03568871",2,0,"1","300","D","1","D","3","D","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569051",3,0,"1","300","D","1","D","2","D","13","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569071",6,0,"1","300","D","1","D","1","D","13","D",.,"A",2378,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569091",1,0,"1","300","D","1","D","1","D","10","D",.,"A",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569091",2,0,"1","300","D","1","D","1","D","11","D",.,"A",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569091",3,0,"1","350","D","1","D","1","D","10","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569091",4,0,"1","350","D","1","D","1","D","12","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569321",8,0,"1","350","D","1","D","1","D","10","D",.,"A",164,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569481",14,0,"1","200","D","1","D",,"A","13","D",.,"A",525,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569481",15,0,"1","200","D","1","D",,"A","12","D",.,"A",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569661",3,0,"1","300","D","1","D","1","D","12","D",.,"A",730,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569661",4,0,"1","350","D","1","D","1","D","12","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569831",9,0,"1","100","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569931",9,0,"1","100","D","1","D",,"A","12","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569931",10,0,"1","200","D","1","D",,"A","13","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569941",22,0,"1","100","D","1","D",,"A","10","D",.,"A",236,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569941",23,0,"1","100","D","1","D",,"A","11","D",.,"A",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569941",24,0,"1","100","D","1","D",,"A","13","D",.,"A",104,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03569941",25,0,"1","100","D","1","D",,"A","13","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570561",23,0,"1","100","D","1","D",,"A","13","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570561",24,0,"1","100","D","1","D",,"A","13","D",.,"A",63,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570561",25,0,"1","200","D","1","D",,"A","13","D",.,"A",900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570561",26,0,"1","320","D","1","D",,"A","13","D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570581",17,0,"1","345","D","2","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570581",18,0,"1","350","D","2","D","2","D","13","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570641",6,0,"1","200","D","1","D",,"A","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570641",7,0,"1","310","D","1","D",,"A","13","D",.,"A",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570641",8,0,"1","320","D","1","D",,"A","13","D",.,"A",94,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03570821",11,0,"1","345","D","1","D",,"A","13","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571341",9,0,"1","300","D","2","D","1","D","13","D",.,"A",2200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571361",9,0,"1","345","D","1","D",,"A","11","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571361",10,0,"1","345","D","1","D",,"A","12","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571431",12,0,"1","300","D","1","D","2","D","12","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571581",10,0,"1","300","D","1","D","5","D","10","D",.,"A",2600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571631",16,0,"1","300","D","1","D","1","D","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571714",13,0,"1","200","D","1","D",,"A","13","D",70,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571774",2,0,"1","200","D","1","D",,"A","13","D",.,"A",601,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571881",8,0,"1","200","D","1","D",,"A","13","D",.,"A",540,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03571891",15,0,"1","200","D","1","D",,"A","13","D",.,"A",952,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572151",26,0,"1","100","D","1","D",,"A","10","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572151",27,0,"1","100","D","1","D",,"A","11","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572151",28,0,"1","200","D","1","D",,"A","13","D",.,"A",420,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572191",10,0,"1","300","D","1","D","1","D","12","D",.,"A",3000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572191",11,0,"1","310","D","1","D",,"A","12","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572191",12,0,"1","345","D","1","D",,"A","11","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572191",13,0,"1","345","D","1","D",,"A","12","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572281",10,0,"1","100","D","1","D",,"A","13","D",.,"A",148,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572281",11,0,"1","345","D","1","D",,"A","13","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572281",12,0,"1","300","D","1","D","2","D","13","D",.,"A",1660,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572361",6,0,"1","200","D","1","D",,"A","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572561",16,0,"1","100","D","1","D",,"A","12","D",.,"A",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572561",17,0,"1","200","D","1","D",,"A","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572561",18,0,"1","300","D","1","D","2","D","13","D",.,"A",586,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572561",19,0,"1","300","D","1","D","2","D","13","D",.,"A",235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572621",4,0,"1","300","D","1","D","1","D","13","D",1000,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572621",5,0,"1","350","D","1","D","1","D","13","D",50,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572721",5,0,"1","100","D","1","D",,"A","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572721",6,0,"1","100","D","1","D",,"A","13","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572811",5,0,"1","350","D","1","D","2","D","13","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03572971",18,0,"1","200","D","1","D",,"A","13","D",.,"A",328,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573301",12,0,"1","300","D","1","D","2","D","13","D",.,"A",1313,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573323",5,0,"1","100","D","1","D",,"A","12","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573323",6,0,"1","360","D","1","D",,"A","12","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573331",6,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573331",7,0,"1","300","D","1","D","1","D","12","D",.,"A",604,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573351",5,0,"1","350","D","1","D","1","D","11","D",.,"A",207,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573411",6,0,"1","350","D","1","D","2","D","12","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573421",21,0,"1","200","D","1","D",,"A","13","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573921",9,0,"1","300","D","1","D","1","D","10","D",.,"A",270,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573921",10,0,"1","300","D","1","D","1","D","11","D",.,"A",270,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03573921",11,0,"1","300","D","1","D","1","D","12","D",.,"A",270,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574051",3,0,"1","350","D","1","D","2","D","13","D",.,"A",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574081",4,0,"1","345","D","1","D",,"A","12","D",.,"A",275,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574081",5,0,"1","345","D","1","D",,"A","10","D",.,"A",1300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574451",18,0,"1","360","D","1","D",,"A","10","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574541",6,0,"1","200","D","1","D",,"A","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574571",10,0,"1","100","D","1","D",,"A","13","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574721",8,0,"1","360","D","1","D",,"A","13","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574811",11,0,"1","200","D","1","D",,"A","13","D",150,"D",770,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574811",12,0,"1","350","D","1","D","1","D","11","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03574811",13,0,"1","360","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575011",9,0,"1","300","D","1","D","1","D","10","D",.,"A",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575161",20,0,"1","300","D","1","D","1","D","12","D",3384,"D",1452,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575191",2,0,"1","100","D","1","D",,"A","11","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575711",11,0,"1","300","D","1","D","1","D","11","D",.,"A",2100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575951",11,0,"1","300","D","1","D","1","D","12","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575961",12,0,"1","200","D","1","D",,"A","13","D",.,"A",2100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575971",1,0,"1","300","D","1","D","1","D","10","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575971",2,0,"1","300","D","1","D","1","D","12","D",.,"A",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03575971",3,0,"1","360","D","1","D",,"A","11","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576041",9,0,"1","360","D","1","D",,"A","13","D",.,"A",178,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576104",8,0,"1","300","D","1","D","1","D","12","D",.,"A",1366,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576104",9,0,"1","350","D","1","D","1","D","12","D",.,"A",164,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576151",8,0,"1","300","D","1","D","1","D","13","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576151",9,0,"1","345","D","1","D",,"A","10","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576311",5,0,"1","300","D","1","D","1","D","12","D",.,"A",3200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576431",15,0,"1","100","D","1","D",,"A","12","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576431",16,0,"1","350","D","1","D","2","D","10","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576451",7,0,"1","300","D","1","D","2","D","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576451",8,0,"1","300","D","1","D","1","D","11","D",.,"A",7000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576521",10,0,"1","100","D","2","D",,"A","10","D",.,"A",2200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576521",11,0,"1","100","D","2","D",,"A","11","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576521",12,0,"1","100","D","2","D",,"A","12","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576731",2,0,"1","200","D","1","D",,"A","13","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576741",7,0,"1","360","D","1","D",,"A","10","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576741",8,0,"1","300","D","1","D","2","D","13","D",.,"A",750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576761",2,0,"1","320","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576771",20,0,"1","200","D","1","D",,"A","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576771",21,0,"1","300","D","1","D","6","D","13","D",.,"A",380,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576771",22,0,"1","350","D","1","D","6","D","10","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03576771",23,0,"1","350","D","2","D","2","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577041",18,0,"1","100","D","1","D",,"A","13","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577051",6,0,"1","100","D","1","D",,"A","10","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577051",7,0,"1","300","D","1","D","1","D","12","D",2500,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577051",8,0,"1","300","D","1","D","1","D","12","D",3500,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577051",9,0,"1","350","D","1","D","1","D","12","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577131",6,0,"1","300","D","1","D","2","D","13","D",.,"A",710,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03577231",5,0,"1","100","D","1","D",,"A","13","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03587961",7,0,"1","360","D","1","D",,"A","13","D",.,"A",162,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03587991",5,0,"1","200","D","1","D",,"A","13","D",.,"A",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588071",8,0,"1","350","D","1","D","1","D","11","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588131",12,0,"1","360","D","1","D",,"A","01","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588311",9,0,"1","100","D","1","D",,"A","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588311",10,0,"1","300","D","1","D","2","D","13","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588371",4,0,"1","350","D","1","D","1","D","11","D",.,"A",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588441",11,0,"1","100","D","1","D",,"A","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588441",12,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588561",6,0,"1","100","D","1","D",,"A","13","D",.,"A",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588601",8,0,"1","100","D","1","D",,"A","13","D",.,"A",79,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588651",10,0,"1","100","D","1","D",,"A","13","D",.,"A",168,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588651",11,0,"1","360","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588771",11,0,"1","345","D","2","D",,"A","11","D",.,"A",997,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588771",12,0,"1","345","D","2","D",,"A","12","D",.,"A",851,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03588771",13,0,"1","345","D","2","D",,"A","01","D",.,"A",595,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589061",7,0,"1","350","D","1","D","1","D","01","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589201",9,0,"1","100","D","1","D",,"A","12","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589221",5,0,"1","300","D","2","D","1","D","13","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589221",6,0,"1","350","D","2","D","2","D","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589261",12,0,"1","300","D","1","D","2","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589261",13,0,"1","100","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589261",14,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589301",8,0,"1","200","D","1","D",,"A","13","D",.,"A",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589311",5,0,"1","200","D","1","D",,"A","13","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589381",17,0,"1","100","D","1","D",,"A","13","D",.,"A",410,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589381",18,0,"1","200","D","1","D",,"A","13","D",.,"A",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589401",3,0,"1","100","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589401",4,0,"1","100","D","1","D",,"A","01","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589431",3,0,"1","100","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589561",15,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589651",3,0,"1","300","D","1","D","2","D","01","D",.,"A",3500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589651",4,0,"1","300","D","2","D","1","D","01","D",.,"A",35000,"D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589721",9,0,"1","360","D","2","D",,"A","13","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589811",8,0,"1","350","D","1","D","2","D","01","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",10,0,"1","300","D","1","D","1","D","01","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",11,0,"1","350","D","1","D","1","D","01","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",12,0,"1","350","D","1","D","1","D","01","D",.,"A",82,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",13,0,"1","350","D","1","D","1","D","01","D",.,"A",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",14,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589861",15,0,"1","350","D","1","D","1","D","01","D",.,"A",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589881",18,0,"1","300","D","1","D","1","D","01","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03589881",19,0,"1","360","D","1","D",,"A","01","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590131",7,0,"1","100","D","1","D",,"A","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590221",4,0,"1","300","D","1","D","1","D","01","D",.,"A",2100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590221",5,0,"1","350","D","1","D","1","D","01","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590371",4,0,"1","350","D","1","D","1","D","12","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590371",5,0,"1","300","D","1","D","1","D","01","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590521",5,0,"1","200","D","1","D",,"A","13","D",.,"A",640,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20171","03590581",7,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
