"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_","IMPNUM"
"03084874","01","2015","980000","2",2416.6667,,"5"
"03084874","02","2015","980000","2",2416.6667,,"1"
"03084874","02","2015","980000","2",2416.6667,,"2"
"03084874","02","2015","980000","2",2416.6667,,"3"
"03084874","02","2015","980000","2",2416.6667,,"4"
"03084874","02","2015","980000","2",2416.6667,,"5"
"03084874","12","2014","980071","2",2807.4167,,"1"
"03084874","12","2014","980071","2",2807.4167,,"2"
"03084874","12","2014","980071","2",2807.4167,,"3"
"03084874","12","2014","980071","2",2807.4167,,"4"
"03084874","12","2014","980071","2",2807.4167,,"5"
"03084874","01","2015","980071","2",2807.4167,,"1"
"03084874","01","2015","980071","2",2807.4167,,"2"
"03084874","01","2015","980071","2",2807.4167,,"3"
"03084874","01","2015","980071","2",2807.4167,,"4"
"03084874","01","2015","980071","2",2807.4167,,"5"
"03084874","02","2015","980071","2",2807.4167,,"1"
"03084874","02","2015","980071","2",2807.4167,,"2"
"03084874","02","2015","980071","2",2807.4167,,"3"
"03084874","02","2015","980071","2",2807.4167,,"4"
"03084874","02","2015","980071","2",2807.4167,,"5"
"03084903","12","2014","800940","2",408,,"1"
"03084903","12","2014","800940","2",408,,"2"
"03084903","12","2014","800940","2",408,,"3"
"03084903","12","2014","800940","2",408,,"4"
"03084903","12","2014","800940","2",408,,"5"
"03084903","01","2015","800940","2",408,,"1"
"03084903","01","2015","800940","2",408,,"2"
"03084903","01","2015","800940","2",408,,"3"
"03084903","01","2015","800940","2",408,,"4"
"03084903","01","2015","800940","2",408,,"5"
"03084903","02","2015","800940","2",408,,"1"
"03084903","02","2015","800940","2",408,,"2"
"03084903","02","2015","800940","2",408,,"3"
"03084903","02","2015","800940","2",408,,"4"
"03084903","02","2015","800940","2",408,,"5"
"03084903","12","2014","900000","2",5333.3333,,"1"
"03084903","12","2014","900000","2",5333.3333,,"2"
"03084903","12","2014","900000","2",5333.3333,,"3"
"03084903","12","2014","900000","2",5333.3333,,"4"
"03084903","12","2014","900000","2",5333.3333,,"5"
"03084903","01","2015","900000","2",5333.3333,,"1"
"03084903","01","2015","900000","2",5333.3333,,"2"
"03084903","01","2015","900000","2",5333.3333,,"3"
"03084903","01","2015","900000","2",5333.3333,,"4"
"03084903","01","2015","900000","2",5333.3333,,"5"
"03084903","02","2015","900000","2",5333.3333,,"1"
"03084903","02","2015","900000","2",5333.3333,,"2"
"03084903","02","2015","900000","2",5333.3333,,"3"
"03084903","02","2015","900000","2",5333.3333,,"4"
"03084903","02","2015","900000","2",5333.3333,,"5"
"03084903","12","2014","900030","2",911,,"1"
"03084903","12","2014","900030","2",911,,"2"
"03084903","12","2014","900030","2",911,,"3"
"03084903","12","2014","900030","2",911,,"4"
"03084903","12","2014","900030","2",911,,"5"
"03084903","01","2015","900030","2",911,,"1"
"03084903","01","2015","900030","2",911,,"2"
"03084903","01","2015","900030","2",911,,"3"
"03084903","01","2015","900030","2",911,,"4"
"03084903","01","2015","900030","2",911,,"5"
"03084903","02","2015","900030","2",911,,"1"
"03084903","02","2015","900030","2",911,,"2"
"03084903","02","2015","900030","2",911,,"3"
"03084903","02","2015","900030","2",911,,"4"
"03084903","02","2015","900030","2",911,,"5"
"03084903","12","2014","980000","2",6244.3333,,"1"
"03084903","12","2014","980000","2",6244.3333,,"2"
"03084903","12","2014","980000","2",6244.3333,,"3"
"03084903","12","2014","980000","2",6244.3333,,"4"
"03084903","12","2014","980000","2",6244.3333,,"5"
"03084903","01","2015","980000","2",6244.3333,,"1"
"03084903","01","2015","980000","2",6244.3333,,"2"
"03084903","01","2015","980000","2",6244.3333,,"3"
"03084903","01","2015","980000","2",6244.3333,,"4"
"03084903","01","2015","980000","2",6244.3333,,"5"
"03084903","02","2015","980000","2",6244.3333,,"1"
"03084903","02","2015","980000","2",6244.3333,,"2"
"03084903","02","2015","980000","2",6244.3333,,"3"
"03084903","02","2015","980000","2",6244.3333,,"4"
"03084903","02","2015","980000","2",6244.3333,,"5"
"03084903","12","2014","980071","2",5993.6667,,"1"
"03084903","12","2014","980071","2",5993.6667,,"2"
"03084903","12","2014","980071","2",5993.6667,,"3"
"03084903","12","2014","980071","2",5993.6667,,"4"
"03084903","12","2014","980071","2",5993.6667,,"5"
"03084903","01","2015","980071","2",5993.6667,,"1"
"03084903","01","2015","980071","2",5993.6667,,"2"
"03084903","01","2015","980071","2",5993.6667,,"3"
"03084903","01","2015","980071","2",5993.6667,,"4"
"03084903","01","2015","980071","2",5993.6667,,"5"
"03084903","02","2015","980071","2",5993.6667,,"1"
"03084903","02","2015","980071","2",5993.6667,,"2"
"03084903","02","2015","980071","2",5993.6667,,"3"
"03084903","02","2015","980071","2",5993.6667,,"4"
"03084903","02","2015","980071","2",5993.6667,,"5"
"03084944","12","2014","800940","2",555.6667,,"1"
"03084944","12","2014","800940","2",372.4167,,"2"
"03084944","12","2014","800940","2",748,,"3"
"03084944","12","2014","800940","2",388.9167,,"4"
"03084944","12","2014","800940","2",535.6667,,"5"
"03084944","01","2015","800940","2",555.6667,,"1"
"03084944","01","2015","800940","2",372.4167,,"2"
"03084944","01","2015","800940","2",748,,"3"
"03084944","01","2015","800940","2",388.9167,,"4"
"03084944","01","2015","800940","2",535.6667,,"5"
"03084944","02","2015","800940","2",555.6667,,"1"
"03084944","02","2015","800940","2",372.4167,,"2"
"03084944","02","2015","800940","2",748,,"3"
"03084944","02","2015","800940","2",388.9167,,"4"
"03084944","02","2015","800940","2",535.6667,,"5"
"03084944","12","2014","900000","2",4750,,"1"
"03084944","12","2014","900000","2",4750,,"2"
"03084944","12","2014","900000","2",4750,,"3"
"03084944","12","2014","900000","2",4750,,"4"
"03084944","12","2014","900000","2",4750,,"5"
"03084944","01","2015","900000","2",4750,,"1"
"03084944","01","2015","900000","2",4750,,"2"
"03084944","01","2015","900000","2",4750,,"3"
"03084944","01","2015","900000","2",4750,,"4"
"03084944","01","2015","900000","2",4750,,"5"
"03084944","02","2015","900000","2",4750,,"1"
"03084944","02","2015","900000","2",4750,,"2"
"03084944","02","2015","900000","2",4750,,"3"
"03084944","02","2015","900000","2",4750,,"4"
"03084944","02","2015","900000","2",4750,,"5"
"03084944","12","2014","900160","2",1256.6667,,"1"
"03084944","12","2014","900160","2",59.0833,,"2"
"03084944","12","2014","900160","2",2513.6667,,"3"
"03084944","12","2014","900160","2",166.6667,,"4"
"03084944","12","2014","900160","2",1125.9167,,"5"
"03084944","01","2015","900160","2",1256.6667,,"1"
"03084944","01","2015","900160","2",59.0833,,"2"
"03084944","01","2015","900160","2",2513.6667,,"3"
"03084944","01","2015","900160","2",166.6667,,"4"
"03084944","01","2015","900160","2",1125.9167,,"5"
"03084944","02","2015","900160","2",1256.6667,,"1"
"03084944","02","2015","900160","2",59.0833,,"2"
"03084944","02","2015","900160","2",2513.6667,,"3"
"03084944","02","2015","900160","2",166.6667,,"4"
"03084944","02","2015","900160","2",1125.9167,,"5"
"03084944","12","2014","980000","2",6006.6667,,"1"
"03084944","12","2014","980000","2",4809.0833,,"2"
"03084944","12","2014","980000","2",7263.6667,,"3"
"03084944","12","2014","980000","2",4916.6667,,"4"
"03084944","12","2014","980000","2",5875.9167,,"5"
"03084944","01","2015","980000","2",6006.6667,,"1"
"03084944","01","2015","980000","2",4809.0833,,"2"
"03084944","01","2015","980000","2",7263.6667,,"3"
"03084944","01","2015","980000","2",4916.6667,,"4"
"03084944","01","2015","980000","2",5875.9167,,"5"
"03084944","02","2015","980000","2",6006.6667,,"1"
"03084944","02","2015","980000","2",4809.0833,,"2"
"03084944","02","2015","980000","2",7263.6667,,"3"
"03084944","02","2015","980000","2",4916.6667,,"4"
"03084944","02","2015","980000","2",5875.9167,,"5"
"03084944","12","2014","980071","2",5668.9167,,"1"
"03084944","12","2014","980071","2",4471.3333,,"2"
"03084944","12","2014","980071","2",6925.9167,,"3"
"03084944","12","2014","980071","2",4578.9167,,"4"
"03084944","12","2014","980071","2",5538.1667,,"5"
"03084944","01","2015","980071","2",5668.9167,,"1"
"03084944","01","2015","980071","2",4471.3333,,"2"
"03084944","01","2015","980071","2",6925.9167,,"3"
"03084944","01","2015","980071","2",4578.9167,,"4"
"03084944","01","2015","980071","2",5538.1667,,"5"
"03084944","02","2015","980071","2",5668.9167,,"1"
"03084944","02","2015","980071","2",4471.3333,,"2"
"03084944","02","2015","980071","2",6925.9167,,"3"
"03084944","02","2015","980071","2",4578.9167,,"4"
"03084944","02","2015","980071","2",5538.1667,,"5"
"03085042","12","2014","900030","2",800.9167,,"1"
"03085042","12","2014","900030","2",800.9167,,"2"
"03085042","12","2014","900030","2",800.9167,,"3"
"03085042","12","2014","900030","2",800.9167,,"4"
"03085042","12","2014","900030","2",800.9167,,"5"
"03085042","01","2015","900030","2",800.9167,,"1"
"03085042","01","2015","900030","2",800.9167,,"2"
"03085042","01","2015","900030","2",800.9167,,"3"
"03085042","01","2015","900030","2",800.9167,,"4"
"03085042","01","2015","900030","2",800.9167,,"5"
"03085042","02","2015","900030","2",800.9167,,"1"
"03085042","02","2015","900030","2",800.9167,,"2"
"03085042","02","2015","900030","2",800.9167,,"3"
"03085042","02","2015","900030","2",800.9167,,"4"
"03085042","02","2015","900030","2",800.9167,,"5"
"03085042","12","2014","900090","2",4.6667,,"1"
"03085042","12","2014","900090","2",4.6667,,"2"
"03085042","12","2014","900090","2",4.6667,,"3"
"03085042","12","2014","900090","2",4.6667,,"4"
"03085042","12","2014","900090","2",4.6667,,"5"
"03085042","01","2015","900090","2",4.6667,,"1"
"03085042","01","2015","900090","2",4.6667,,"2"
"03085042","01","2015","900090","2",4.6667,,"3"
"03085042","01","2015","900090","2",4.6667,,"4"
"03085042","01","2015","900090","2",4.6667,,"5"
"03085042","02","2015","900090","2",4.6667,,"1"
"03085042","02","2015","900090","2",4.6667,,"2"
"03085042","02","2015","900090","2",4.6667,,"3"
"03085042","02","2015","900090","2",4.6667,,"4"
"03085042","02","2015","900090","2",4.6667,,"5"
"03085042","12","2014","900150","2",50,,"1"
"03085042","12","2014","900150","2",50,,"2"
"03085042","12","2014","900150","2",50,,"3"
"03085042","12","2014","900150","2",50,,"4"
"03085042","12","2014","900150","2",50,,"5"
"03085042","01","2015","900150","2",50,,"1"
"03085042","01","2015","900150","2",50,,"2"
"03085042","01","2015","900150","2",50,,"3"
"03085042","01","2015","900150","2",50,,"4"
"03085042","01","2015","900150","2",50,,"5"
"03085042","02","2015","900150","2",50,,"1"
"03085042","02","2015","900150","2",50,,"2"
"03085042","02","2015","900150","2",50,,"3"
"03085042","02","2015","900150","2",50,,"4"
"03085042","02","2015","900150","2",50,,"5"
"03085042","12","2014","980000","2",855.5833,,"1"
"03085042","12","2014","980000","2",855.5833,,"2"
"03085042","12","2014","980000","2",855.5833,,"3"
"03085042","12","2014","980000","2",855.5833,,"4"
"03085042","12","2014","980000","2",855.5833,,"5"
"03085042","01","2015","980000","2",855.5833,,"1"
"03085042","01","2015","980000","2",855.5833,,"2"
"03085042","01","2015","980000","2",855.5833,,"3"
"03085042","01","2015","980000","2",855.5833,,"4"
"03085042","01","2015","980000","2",855.5833,,"5"
"03085042","02","2015","980000","2",855.5833,,"1"
"03085042","02","2015","980000","2",855.5833,,"2"
"03085042","02","2015","980000","2",855.5833,,"3"
"03085042","02","2015","980000","2",855.5833,,"4"
"03085042","02","2015","980000","2",855.5833,,"5"
"03085042","12","2014","980071","2",855.5833,,"1"
"03085042","12","2014","980071","2",855.5833,,"2"
"03085042","12","2014","980071","2",855.5833,,"3"
"03085042","12","2014","980071","2",855.5833,,"4"
"03085042","12","2014","980071","2",855.5833,,"5"
"03085042","01","2015","980071","2",855.5833,,"1"
"03085042","01","2015","980071","2",855.5833,,"2"
"03085042","01","2015","980071","2",855.5833,,"3"
"03085042","01","2015","980071","2",855.5833,,"4"
"03085042","01","2015","980071","2",855.5833,,"5"
"03085042","02","2015","980071","2",855.5833,,"1"
"03085042","02","2015","980071","2",855.5833,,"2"
"03085042","02","2015","980071","2",855.5833,,"3"
"03085042","02","2015","980071","2",855.5833,,"4"
"03085042","02","2015","980071","2",855.5833,,"5"
"03085124","12","2014","900170","2",416.6667,,"1"
"03085124","12","2014","900170","2",416.6667,,"2"
"03085124","12","2014","900170","2",416.6667,,"3"
"03085124","12","2014","900170","2",416.6667,,"4"
"03085124","12","2014","900170","2",416.6667,,"5"
"03085124","01","2015","900170","2",416.6667,,"1"
"03085124","01","2015","900170","2",416.6667,,"2"
"03085124","01","2015","900170","2",416.6667,,"3"
"03085124","01","2015","900170","2",416.6667,,"4"
"03085124","01","2015","900170","2",416.6667,,"5"
"03085124","02","2015","900170","2",416.6667,,"1"
"03085124","02","2015","900170","2",416.6667,,"2"
"03085124","02","2015","900170","2",416.6667,,"3"
"03085124","02","2015","900170","2",416.6667,,"4"
"03085124","02","2015","900170","2",416.6667,,"5"
"03085124","12","2014","980000","2",416.6667,,"1"
"03085124","12","2014","980000","2",416.6667,,"2"
"03085124","12","2014","980000","2",416.6667,,"3"
"03085124","12","2014","980000","2",416.6667,,"4"
"03085124","12","2014","980000","2",416.6667,,"5"
"03085124","01","2015","980000","2",416.6667,,"1"
"03085124","01","2015","980000","2",416.6667,,"2"
"03085124","01","2015","980000","2",416.6667,,"3"
"03085124","01","2015","980000","2",416.6667,,"4"
"03085124","01","2015","980000","2",416.6667,,"5"
"03085124","02","2015","980000","2",416.6667,,"1"
"03085124","02","2015","980000","2",416.6667,,"2"
"03085124","02","2015","980000","2",416.6667,,"3"
"03085124","02","2015","980000","2",416.6667,,"4"
"03085124","02","2015","980000","2",416.6667,,"5"
"03085124","12","2014","980071","2",416.6667,,"1"
"03085124","12","2014","980071","2",416.6667,,"2"
"03085124","12","2014","980071","2",416.6667,,"3"
"03085124","12","2014","980071","2",416.6667,,"4"
"03085124","12","2014","980071","2",416.6667,,"5"
"03085124","01","2015","980071","2",416.6667,,"1"
"03085124","01","2015","980071","2",416.6667,,"2"
"03085124","01","2015","980071","2",416.6667,,"3"
"03085124","01","2015","980071","2",416.6667,,"4"
"03085124","01","2015","980071","2",416.6667,,"5"
"03085124","02","2015","980071","2",416.6667,,"1"
"03085124","02","2015","980071","2",416.6667,,"2"
"03085124","02","2015","980071","2",416.6667,,"3"
"03085124","02","2015","980071","2",416.6667,,"4"
"03085124","02","2015","980071","2",416.6667,,"5"
"03085161","12","2014","800940","2",484.4167,,"1"
"03085161","12","2014","800940","2",215.9167,,"2"
"03085161","12","2014","800940","2",259.0833,,"3"
"03085161","12","2014","800940","2",488.9167,,"4"
"03085161","12","2014","800940","2",514.5,,"5"
"03085161","01","2015","800940","2",484.4167,,"1"
"03085161","01","2015","800940","2",215.9167,,"2"
"03085161","01","2015","800940","2",259.0833,,"3"
"03085161","01","2015","800940","2",488.9167,,"4"
"03085161","01","2015","800940","2",514.5,,"5"
"03085161","02","2015","800940","2",484.4167,,"1"
"03085161","02","2015","800940","2",215.9167,,"2"
"03085161","02","2015","800940","2",259.0833,,"3"
"03085161","02","2015","800940","2",488.9167,,"4"
"03085161","02","2015","800940","2",514.5,,"5"
"03085161","12","2014","900000","2",6332.6667,,"1"
"03085161","12","2014","900000","2",2822.6667,,"2"
"03085161","12","2014","900000","2",3386.1667,,"3"
"03085161","12","2014","900000","2",6391.5833,,"4"
"03085161","12","2014","900000","2",6725.6667,,"5"
"03085161","01","2015","900000","2",6332.6667,,"1"
"03085161","01","2015","900000","2",2822.6667,,"2"
"03085161","01","2015","900000","2",3386.1667,,"3"
"03085161","01","2015","900000","2",6391.5833,,"4"
"03085161","01","2015","900000","2",6725.6667,,"5"
"03085161","02","2015","900000","2",6332.6667,,"1"
"03085161","02","2015","900000","2",2822.6667,,"2"
"03085161","02","2015","900000","2",3386.1667,,"3"
"03085161","02","2015","900000","2",6391.5833,,"4"
"03085161","02","2015","900000","2",6725.6667,,"5"
"03085161","12","2014","980000","2",6332.6667,,"1"
"03085161","12","2014","980000","2",2822.6667,,"2"
"03085161","12","2014","980000","2",3386.1667,,"3"
"03085161","12","2014","980000","2",6391.5833,,"4"
"03085161","12","2014","980000","2",6725.6667,,"5"
"03085161","01","2015","980000","2",6332.6667,,"1"
"03085161","01","2015","980000","2",2822.6667,,"2"
"03085161","01","2015","980000","2",3386.1667,,"3"
"03085161","01","2015","980000","2",6391.5833,,"4"
"03085161","01","2015","980000","2",6725.6667,,"5"
"03085161","02","2015","980000","2",6332.6667,,"1"
"03085161","02","2015","980000","2",2822.6667,,"2"
"03085161","02","2015","980000","2",3386.1667,,"3"
"03085161","02","2015","980000","2",6391.5833,,"4"
"03085161","02","2015","980000","2",6725.6667,,"5"
"03085161","12","2014","980071","2",5990.4167,,"1"
"03085161","12","2014","980071","2",2480.4167,,"2"
"03085161","12","2014","980071","2",3043.9167,,"3"
"03085161","12","2014","980071","2",6049.3333,,"4"
"03085161","12","2014","980071","2",6383.4167,,"5"
"03085161","01","2015","980071","2",5990.4167,,"1"
"03085161","01","2015","980071","2",2480.4167,,"2"
"03085161","01","2015","980071","2",3043.9167,,"3"
"03085161","01","2015","980071","2",6049.3333,,"4"
"03085161","01","2015","980071","2",6383.4167,,"5"
"03085161","02","2015","980071","2",5990.4167,,"1"
"03085161","02","2015","980071","2",2480.4167,,"2"
"03085161","02","2015","980071","2",3043.9167,,"3"
"03085161","02","2015","980071","2",6049.3333,,"4"
"03085161","02","2015","980071","2",6383.4167,,"5"
"03085171","12","2014","800940","2",414.4167,,"1"
"03085171","12","2014","800940","2",414.4167,,"2"
"03085171","12","2014","800940","2",414.4167,,"3"
"03085171","12","2014","800940","2",414.4167,,"4"
"03085171","12","2014","800940","2",414.4167,,"5"
"03085171","01","2015","800940","2",414.4167,,"1"
"03085171","01","2015","800940","2",414.4167,,"2"
"03085171","01","2015","800940","2",414.4167,,"3"
"03085171","01","2015","800940","2",414.4167,,"4"
"03085171","01","2015","800940","2",414.4167,,"5"
"03085171","02","2015","800940","2",414.4167,,"1"
"03085171","02","2015","800940","2",414.4167,,"2"
"03085171","02","2015","800940","2",414.4167,,"3"
"03085171","02","2015","800940","2",414.4167,,"4"
"03085171","02","2015","800940","2",414.4167,,"5"
"03085171","12","2014","900000","2",5416.6667,,"1"
"03085171","12","2014","900000","2",5416.6667,,"2"
"03085171","12","2014","900000","2",5416.6667,,"3"
"03085171","12","2014","900000","2",5416.6667,,"4"
"03085171","12","2014","900000","2",5416.6667,,"5"
"03085171","01","2015","900000","2",5416.6667,,"1"
"03085171","01","2015","900000","2",5416.6667,,"2"
"03085171","01","2015","900000","2",5416.6667,,"3"
"03085171","01","2015","900000","2",5416.6667,,"4"
"03085171","01","2015","900000","2",5416.6667,,"5"
"03085171","02","2015","900000","2",5416.6667,,"1"
"03085171","02","2015","900000","2",5416.6667,,"2"
"03085171","02","2015","900000","2",5416.6667,,"3"
"03085171","02","2015","900000","2",5416.6667,,"4"
"03085171","02","2015","900000","2",5416.6667,,"5"
"03085171","12","2014","980000","2",5416.6667,,"1"
"03085171","12","2014","980000","2",5416.6667,,"2"
"03085171","12","2014","980000","2",5416.6667,,"3"
"03085171","12","2014","980000","2",5416.6667,,"4"
"03085171","12","2014","980000","2",5416.6667,,"5"
"03085171","01","2015","980000","2",5416.6667,,"1"
"03085171","01","2015","980000","2",5416.6667,,"2"
"03085171","01","2015","980000","2",5416.6667,,"3"
"03085171","01","2015","980000","2",5416.6667,,"4"
"03085171","01","2015","980000","2",5416.6667,,"5"
"03085171","02","2015","980000","2",5416.6667,,"1"
"03085171","02","2015","980000","2",5416.6667,,"2"
"03085171","02","2015","980000","2",5416.6667,,"3"
"03085171","02","2015","980000","2",5416.6667,,"4"
"03085171","02","2015","980000","2",5416.6667,,"5"
"03085171","12","2014","980071","2",5445.9167,,"1"
"03085171","12","2014","980071","2",5445.9167,,"2"
"03085171","12","2014","980071","2",5445.9167,,"3"
"03085171","12","2014","980071","2",5445.9167,,"4"
"03085171","12","2014","980071","2",5445.9167,,"5"
"03085171","01","2015","980071","2",5445.9167,,"1"
"03085171","01","2015","980071","2",5445.9167,,"2"
"03085171","01","2015","980071","2",5445.9167,,"3"
"03085171","01","2015","980071","2",5445.9167,,"4"
"03085171","01","2015","980071","2",5445.9167,,"5"
"03085171","02","2015","980071","2",5445.9167,,"1"
"03085171","02","2015","980071","2",5445.9167,,"2"
"03085171","02","2015","980071","2",5445.9167,,"3"
"03085171","02","2015","980071","2",5445.9167,,"4"
"03085171","02","2015","980071","2",5445.9167,,"5"
"03085182","12","2014","800940","2",351.5,,"1"
"03085182","12","2014","800940","2",342.3333,,"2"
"03085182","12","2014","800940","2",353.75,,"3"
"03085182","12","2014","800940","2",258.6667,,"4"
"03085182","12","2014","800940","2",295.0833,,"5"
"03085182","01","2015","800940","2",351.5,,"1"
"03085182","01","2015","800940","2",342.3333,,"2"
"03085182","01","2015","800940","2",353.75,,"3"
"03085182","01","2015","800940","2",258.6667,,"4"
"03085182","01","2015","800940","2",295.0833,,"5"
"03085182","02","2015","800940","2",351.5,,"1"
"03085182","02","2015","800940","2",342.3333,,"2"
"03085182","02","2015","800940","2",353.75,,"3"
"03085182","02","2015","800940","2",258.6667,,"4"
"03085182","02","2015","800940","2",295.0833,,"5"
"03085182","12","2014","900000","2",4594.9167,,"1"
"03085182","12","2014","900000","2",4475.8333,,"2"
"03085182","12","2014","900000","2",4623.6667,,"3"
"03085182","12","2014","900000","2",3381.75,,"4"
"03085182","12","2014","900000","2",3856.6667,,"5"
"03085182","01","2015","900000","2",4594.9167,,"1"
"03085182","01","2015","900000","2",4475.8333,,"2"
"03085182","01","2015","900000","2",4623.6667,,"3"
"03085182","01","2015","900000","2",3381.75,,"4"
"03085182","01","2015","900000","2",3856.6667,,"5"
"03085182","02","2015","900000","2",4594.9167,,"1"
"03085182","02","2015","900000","2",4475.8333,,"2"
"03085182","02","2015","900000","2",4623.6667,,"3"
"03085182","02","2015","900000","2",3381.75,,"4"
"03085182","02","2015","900000","2",3856.6667,,"5"
"03085182","12","2014","900140","2",851.0833,,"1"
"03085182","12","2014","900140","2",1222.1667,,"2"
"03085182","12","2014","900140","2",947.75,,"3"
"03085182","12","2014","900140","2",1078.75,,"4"
"03085182","12","2014","900140","2",863.6667,,"5"
"03085182","01","2015","900140","2",851.0833,,"1"
"03085182","01","2015","900140","2",1222.1667,,"2"
"03085182","01","2015","900140","2",947.75,,"3"
"03085182","01","2015","900140","2",1078.75,,"4"
"03085182","01","2015","900140","2",863.6667,,"5"
"03085182","02","2015","900140","2",851.0833,,"1"
"03085182","02","2015","900140","2",1222.1667,,"2"
"03085182","02","2015","900140","2",947.75,,"3"
"03085182","02","2015","900140","2",1078.75,,"4"
"03085182","02","2015","900140","2",863.6667,,"5"
"03085182","12","2014","980000","2",5446,,"1"
"03085182","12","2014","980000","2",5698,,"2"
"03085182","12","2014","980000","2",5571.4167,,"3"
"03085182","12","2014","980000","2",4460.5,,"4"
"03085182","12","2014","980000","2",4720.3333,,"5"
"03085182","01","2015","980000","2",5446,,"1"
"03085182","01","2015","980000","2",5698,,"2"
"03085182","01","2015","980000","2",5571.4167,,"3"
"03085182","01","2015","980000","2",4460.5,,"4"
"03085182","01","2015","980000","2",4720.3333,,"5"
"03085182","02","2015","980000","2",5446,,"1"
"03085182","02","2015","980000","2",5698,,"2"
"03085182","02","2015","980000","2",5571.4167,,"3"
"03085182","02","2015","980000","2",4460.5,,"4"
"03085182","02","2015","980000","2",4720.3333,,"5"
"03085182","12","2014","980071","2",5011.75,,"1"
"03085182","12","2014","980071","2",5263.75,,"2"
"03085182","12","2014","980071","2",5137.1667,,"3"
"03085182","12","2014","980071","2",4026.25,,"4"
"03085182","12","2014","980071","2",4286.0833,,"5"
"03085182","01","2015","980071","2",5011.75,,"1"
"03085182","01","2015","980071","2",5263.75,,"2"
"03085182","01","2015","980071","2",5137.1667,,"3"
"03085182","01","2015","980071","2",4026.25,,"4"
"03085182","01","2015","980071","2",4286.0833,,"5"
"03085182","02","2015","980071","2",5011.75,,"1"
"03085182","02","2015","980071","2",5263.75,,"2"
"03085182","02","2015","980071","2",5137.1667,,"3"
"03085182","02","2015","980071","2",4026.25,,"4"
"03085182","02","2015","980071","2",4286.0833,,"5"
"03085194","12","2014","800940","2",127.5,,"1"
"03085194","12","2014","800940","2",127.5,,"2"
"03085194","12","2014","800940","2",127.5,,"3"
"03085194","12","2014","800940","2",127.5,,"4"
"03085194","12","2014","800940","2",127.5,,"5"
"03085194","01","2015","800940","2",127.5,,"1"
"03085194","01","2015","800940","2",127.5,,"2"
"03085194","01","2015","800940","2",127.5,,"3"
"03085194","01","2015","800940","2",127.5,,"4"
"03085194","01","2015","800940","2",127.5,,"5"
"03085194","02","2015","800940","2",127.5,,"1"
"03085194","02","2015","800940","2",127.5,,"2"
"03085194","02","2015","800940","2",127.5,,"3"
"03085194","02","2015","800940","2",127.5,,"4"
"03085194","02","2015","800940","2",127.5,,"5"
"03085194","12","2014","900000","2",1666.6667,,"1"
"03085194","12","2014","900000","2",1666.6667,,"2"
"03085194","12","2014","900000","2",1666.6667,,"3"
"03085194","12","2014","900000","2",1666.6667,,"4"
"03085194","12","2014","900000","2",1666.6667,,"5"
"03085194","01","2015","900000","2",1666.6667,,"1"
"03085194","01","2015","900000","2",1666.6667,,"2"
"03085194","01","2015","900000","2",1666.6667,,"3"
"03085194","01","2015","900000","2",1666.6667,,"4"
"03085194","01","2015","900000","2",1666.6667,,"5"
"03085194","02","2015","900000","2",1666.6667,,"1"
"03085194","02","2015","900000","2",1666.6667,,"2"
"03085194","02","2015","900000","2",1666.6667,,"3"
"03085194","02","2015","900000","2",1666.6667,,"4"
"03085194","02","2015","900000","2",1666.6667,,"5"
"03085194","12","2014","980000","2",1666.6667,,"1"
"03085194","12","2014","980000","2",1666.6667,,"2"
"03085194","12","2014","980000","2",1666.6667,,"3"
"03085194","12","2014","980000","2",1666.6667,,"4"
"03085194","12","2014","980000","2",1666.6667,,"5"
"03085194","01","2015","980000","2",1666.6667,,"1"
"03085194","01","2015","980000","2",1666.6667,,"2"
"03085194","01","2015","980000","2",1666.6667,,"3"
"03085194","01","2015","980000","2",1666.6667,,"4"
"03085194","01","2015","980000","2",1666.6667,,"5"
"03085194","02","2015","980000","2",1666.6667,,"1"
"03085194","02","2015","980000","2",1666.6667,,"2"
"03085194","02","2015","980000","2",1666.6667,,"3"
"03085194","02","2015","980000","2",1666.6667,,"4"
"03085194","02","2015","980000","2",1666.6667,,"5"
"03085194","12","2014","980071","2",1551.6667,,"1"
"03085194","12","2014","980071","2",1551.6667,,"2"
"03085194","12","2014","980071","2",1551.6667,,"3"
"03085194","12","2014","980071","2",1551.6667,,"4"
"03085194","12","2014","980071","2",1551.6667,,"5"
"03085194","01","2015","980071","2",1551.6667,,"1"
"03085194","01","2015","980071","2",1551.6667,,"2"
"03085194","01","2015","980071","2",1551.6667,,"3"
"03085194","01","2015","980071","2",1551.6667,,"4"
"03085194","01","2015","980071","2",1551.6667,,"5"
"03085194","02","2015","980071","2",1551.6667,,"1"
"03085194","02","2015","980071","2",1551.6667,,"2"
"03085194","02","2015","980071","2",1551.6667,,"3"
"03085194","02","2015","980071","2",1551.6667,,"4"
"03085194","02","2015","980071","2",1551.6667,,"5"
"03085201","12","2014","800940","2",1287.6328,"T","1"
"03085201","12","2014","800940","2",1287.6328,"T","2"
"03085201","12","2014","800940","2",1287.6328,"T","3"
"03085201","12","2014","800940","2",1287.6328,"T","4"
"03085201","12","2014","800940","2",1287.6328,"T","5"
"03085201","01","2015","800940","2",1287.6328,"T","1"
"03085201","01","2015","800940","2",1287.6328,"T","2"
"03085201","01","2015","800940","2",1287.6328,"T","3"
"03085201","01","2015","800940","2",1287.6328,"T","4"
