"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20143",2797043,12,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",24,"D",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797053,46,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"D",50,"D",50,"D",90,"D",90,"D",90,"D",20,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797063,36,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797083,24,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",110,"F",52,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797083,25,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",175,"F",45,"F",.,"A",.,"A",.,"A"
"20143",2797093,35,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",88,"D",88,"D",88,"D",.,"A",.,"A",.,"A"
"20143",2797093,36,0,"1",0.5,"D",,"A","2","D","1","D","1","D",,"A",22,"F",30,"F",30,"F",32,"F",27,"F",27,"F",.,"A",.,"A",.,"A",17,"F",14,"F",14,"F",.,"A",.,"A",.,"A"
"20143",2797113,9,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",58,"D",58,"D",58,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797143,16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",45,"F",60,"F",120,"F",100,"F",110,"F",50,"F",75,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797153,36,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",85,"F",85,"F",85,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797153,37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20143",2797163,7,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797183,27,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797193,44,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"D",95,"D",95,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797213,25,0,"1",.,"A","1","D","2","D","1","D","2","D",,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",56,"G",57,"G",56,"G",101,"G",100,"G",101,"G",.,"A",.,"A",.,"A"
"20143",2797223,25,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",47,"F",49,"F",49,"F",60,"F",69,"F",79,"F",52,"F",41,"F",37,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797223,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A"
"20143",2797233,21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797233,22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",131,"D",131,"D",131,"D",.,"A",.,"A",.,"A"
"20143",2797233,23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A"
"20143",2797313,23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",125,"D",125,"D",.,"A",.,"A",.,"A"
"20143",2797363,14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20143",2797383,29,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",17,"F",17,"F",17,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",203,"F",203,"F",203,"F",.,"A",.,"A",.,"A"
"20143",2797403,48,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A"
"20143",2797443,4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20143",2797473,52,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A"
"20143",2797523,32,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",60,"F",60,"F",60,"F",100,"F",100,"F",100,"F",343,"V",312,"V",321,"V",.,"A",.,"A",.,"A",0,"F",0,"F",0,"F"
"20143",2797533,34,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"F",220,"F",220,"F",.,"A",.,"A",.,"A"
"20143",2797553,32,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",60,"D",60,"D",60,"D",60,"D",60,"D",60,"D",58,"F",58,"F",58,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797553,33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",135,"D",135,"D",.,"A",.,"A",.,"A"
"20143",2797583,30,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",16,"F",16,"F",16,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797593,18,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",190,"F",190,"F",190,"F",.,"A",.,"A",.,"A"
"20143",2797603,25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",22,"D",22,"D",22,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797603,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20143",2797633,21,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",80,"F",80,"F",80,"F",112,"F",112,"F",112,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797643,4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",53,"D",53,"D",.,"A",.,"A",.,"A"
"20143",2797653,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A"
"20143",2797673,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A"
"20143",2797683,37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A"
"20143",2797683,38,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20143",2797693,27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20143",2797723,28,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797723,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",165,"D",165,"D",.,"A",.,"A",.,"A"
"20143",2797733,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20143",2797833,44,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"D",50,"D",50,"D",14,"D",14,"D",14,"D",140,"F",140,"F",140,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797833,45,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",104,"D",104,"D",104,"D",.,"A",.,"A",.,"A"
"20143",2797853,22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20143",2797863,21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",87,"D",87,"D",8,"D",.,"A",.,"A",.,"A"
"20143",2797883,19,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",60,"F",65,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797883,20,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"F",100,"F",51,"F",.,"A",.,"A",.,"A"
"20143",2797893,65,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",71,"F",71,"F",71,"F",.,"A",.,"A",.,"A"
"20143",2797933,14,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",184,"F",184,"F",184,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2797933,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A"
"20143",2797965,5,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",45,"F",10,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"F",87,"F",52,"F",.,"A",.,"A",.,"A"
"20143",2797973,11,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"F",85,"F",100,"F",.,"A",.,"A",.,"A"
"20143",2797993,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20143",2798003,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20143",2798033,48,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",35,"D",35,"D",35,"D",39,"D",39,"D",39,"D",15,"F",15,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20143",2798033,49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",204,"D",204,"D",204,"D",.,"A",.,"A",.,"A"
"20143",2798043,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A"
"20143",2798063,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",58,"D",58,"D",58,"D",.,"A",.,"A",.,"A"
"20143",2798073,88,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",41,"D",41,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
