"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FURNPURY","FURN_URY","FURNMO","FURNMO_","FURNGFTC","FURN_FTC","FURNPURX","FURN_URX","FRNPRY1","FRNPRY1_","FRNPRY2","FRNPRY2_","FRNPRY3","FRNPRY3_","FRNPRY4","FRNPRY4_","FRNPRY5","FRNPRY5_","FRNPRY6","FRNPRY6_","FRNPRY7","FRNPRY7_","FRNPRY8","FRNPRY8_","FRNPRY9","FRNPRY9_"
"20132",2615243,21,0,"1","141","D","03","D","1","D",279,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615243,22,0,"2","141","D","01","D","1","D",489,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615243,23,0,"2","171","D","01","D","1","D",127,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615253,9,0,"1","107","D","03","D","1","D",73,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615253,10,0,"1","200","D","01","D","1","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615273,9,0,"1","140","D","03","D","1","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615273,10,0,"1","212","D","02","D","1","D",76,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615313,24,0,"1","192","D","02","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615313,25,0,"2","205","D","01","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615394,2,0,"1","107","D","03","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615643,9,0,"1","121","D","03","D","1","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615643,10,0,"1","200","D","03","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615643,11,0,"1","201","D","03","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615653,6,0,"1","199","D","02","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615663,6,0,"1","107","D","03","D","1","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615663,7,0,"2","107","D","01","D","1","D",84,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2615723,10,0,"1","201","D","03","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616013,11,0,"1","173","D","03","D","1","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616063,13,0,"1","200","D","03","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616063,14,0,"1","201","D","03","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616063,15,0,"1","205","D","02","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616063,16,0,"2","173","D","01","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616083,7,0,"1","173","D","03","D","1","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616333,4,0,"1","200","D","03","D","1","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616333,5,0,"2","215","D","01","D","1","D",325,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616463,4,0,"1","100","D","02","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616463,5,0,"1","173","D","03","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616463,6,0,"1","200","D","02","D","1","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616503,4,0,"1","101","D","02","D","1","D",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616533,8,0,"1","196","D","03","D","2","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616533,9,0,"1","201","D","03","D","2","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616643,5,0,"1","206","D","02","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616643,6,0,"1","206","D","02","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616663,7,0,"1","181","D","01","D","1","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616703,5,0,"1","180","D","01","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616703,6,0,"1","215","D","03","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616743,6,0,"2","200","D","01","D","1","D",79,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616833,5,0,"1","196","D","01","D","1","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616833,6,0,"1","201","D","01","D","1","D",79,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2616833,7,0,"2","201","D","01","D","2","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617043,4,0,"1","101","D","01","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617043,5,0,"1","201","D","02","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617063,4,0,"1","141","D","02","D","1","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617063,5,0,"1","215","D","03","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617123,7,0,"1","160","D","02","D","1","D",.,"H","101","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617123,7,1,"1","101","D","02","D","1","D",385,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617123,7,2,"1","110","D","02","D","1","D",496,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617123,7,3,"1","100","D","02","D","1","D",610,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617173,6,0,"2","173","D","01","D","1","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617173,7,0,"2","212","D","01","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617303,1,0,"1","121","D","03","D","1","D",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617383,14,0,"1","212","D","03","D","1","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617383,15,0,"2","180","D","01","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617473,11,0,"1","212","D","01","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617473,12,0,"2","212","D","01","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617533,4,0,"1","200","D","02","D","1","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617543,13,0,"1","201","D","01","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617663,3,0,"1","107","D","03","D","1","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617693,2,0,"1","100","D","03","D","1","D",784,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617693,3,0,"1","121","D","02","D","1","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617693,4,0,"1","900","D","02","D","1","D",.,"H","120","D","173","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617693,4,1,"1","120","D","02","D","1","D",28,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617693,4,2,"1","173","D","02","D","1","D",2,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617783,3,0,"1","200","D","03","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617833,4,0,"1","200","D","02","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617853,9,0,"1","102","D","03","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617853,10,0,"1","173","D","03","D","1","D",72,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2617993,22,0,"2","206","D","01","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618063,5,0,"1","197","D","02","D","1","D",.,"H","199","D","192","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618063,5,1,"1","199","D","02","D","1","D",32,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618063,5,2,"1","192","D","02","D","1","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618063,6,0,"1","200","D","03","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618133,14,0,"1","131","D","02","D","2","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618133,15,0,"1","140","D","03","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618133,16,0,"2","130","D","01","D","2","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618133,17,0,"2","131","D","01","D","2","D",144,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618143,11,0,"1","201","D","03","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618143,12,0,"1","205","D","03","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618143,13,0,"2","131","D","01","D","2","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618193,2,0,"1","200","D","02","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618233,5,0,"1","121","D","03","D","1","D",278,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618233,6,0,"1","200","D","03","D","1","D",56,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618243,32,0,"1","121","D","02","D","1","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618243,33,0,"1","214","D","03","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618543,4,0,"1","200","D","03","D","1","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618603,27,0,"1","173","D","02","D","1","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618603,28,0,"1","196","D","02","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618603,29,0,"1","206","D","01","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,7,0,"1","106","D","02","D","1","D",.,"H",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,7,1,"1","101","D","02","D","1","D",68,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,7,2,"1","107","D","02","D","1","D",82,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,8,0,"1","110","D","02","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,9,0,"1","130","D","02","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,10,0,"1","197","D","02","D","1","D",.,"H","199","D","192","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,10,1,"1","199","D","02","D","1","D",17,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,10,2,"1","192","D","02","D","1","D",33,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618633,11,0,"1","212","D","02","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618783,1,0,"1","131","D","02","D","2","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618793,11,0,"1","199","D","03","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618825,6,0,"1","121","D","02","D","1","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618825,7,0,"1","110","D","02","D","1","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618853,5,0,"1","199","D","03","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618873,9,0,"1","192","D","02","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2618915,4,0,"1","173","D","03","D","1","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619083,5,0,"1","205","D","03","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619113,3,0,"1","196","D","03","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619143,10,0,"1","173","D","03","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619143,11,0,"1","201","D","02","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619143,12,0,"1","212","D","01","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619143,13,0,"2","107","D","01","D","1","D",283,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619193,12,0,"1","141","D","01","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619193,13,0,"1","205","D","03","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619213,6,0,"1","206","D","01","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619263,3,0,"1","201","D","01","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619263,4,0,"1","200","D","01","D","1","D",434,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619263,5,0,"1","206","D","02","D","1","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619403,3,0,"1","214","D","01","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619513,4,0,"1","200","D","03","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619523,6,0,"1","200","D","03","D","1","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619543,5,0,"1","196","D","02","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619573,11,0,"1","171","D","03","D","1","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619573,12,0,"1","171","D","01","D","1","D",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619603,3,0,"1","200","D","03","D","1","D",91,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619693,21,0,"1","196","D","03","D","1","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619693,22,0,"1","200","D","03","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619693,23,0,"1","215","D","03","D","1","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619733,12,0,"1","140","D","03","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619733,13,0,"1","212","D","03","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2619773,3,0,"1","201","D","02","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620003,7,0,"1","199","D","02","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620065,4,0,"1","196","D","02","D","1","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620123,1,0,"1","196","D","03","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620163,13,0,"2","171","D","01","D","1","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620173,4,0,"1","100","D","02","D","1","D",2575,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620173,5,0,"1","121","D","02","D","1","D",721,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620173,6,0,"1","200","D","03","D","1","D",412,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620193,2,0,"1","100","D","02","D","1","D",1800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620253,4,0,"1","199","D","02","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620283,8,0,"1","131","D","02","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620323,10,0,"1","120","D","03","D","1","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620323,11,0,"1","204","D","03","D","1","D",.,"H","201","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620323,11,1,"1","201","D","03","D","1","D",20,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620323,11,2,"1","200","D","03","D","1","D",35,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620383,2,0,"1","141","D","02","D","1","D",319,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620523,2,0,"1","200","D","01","D","2","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,13,0,"1","171","D","02","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,14,0,"1","199","D","02","D","1","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,15,0,"1","199","D","02","D","1","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,16,0,"1","220","D","03","D","1","D",.,"H","205","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,16,1,"1","205","D","03","D","1","D",164,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620653,16,2,"1","200","D","03","D","1","D",236,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620683,1,0,"2","150","D","01","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620693,3,0,"1","100","D","03","D","1","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620693,4,0,"1","101","D","03","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620693,5,0,"1","107","D","03","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620693,6,0,"1","107","D","03","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620693,7,0,"1","171","D","03","D","1","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620723,7,0,"1","102","D","02","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620723,8,0,"1","107","D","02","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620723,9,0,"1","120","D","02","D","1","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620723,10,0,"1","196","D","02","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620773,19,0,"1","150","D","03","D","1","D",169,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620773,20,0,"1","201","D","02","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620803,6,0,"1","205","D","01","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620883,14,0,"1","181","D","01","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620883,15,0,"1","214","D","01","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620923,13,0,"1","206","D","03","D","1","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620943,2,0,"1","130","D","03","D","1","D",314,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620943,3,0,"1","131","D","03","D","1","D",161,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2620953,2,0,"2","100","D","01","D","1","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621063,7,0,"1","212","D","03","D","1","D",39,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,34,0,"1","141","D","03","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,35,0,"1","173","D","03","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,36,0,"1","200","D","03","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,37,0,"1","201","D","01","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,38,0,"2","212","D","01","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621123,39,0,"2","206","D","01","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621233,5,0,"1","900","D","03","D","1","D",.,"H","121","D","102","D","101","D","205","D","107","D",,"A",,"A",,"A",,"A"
"20132",2621233,5,1,"1","121","D","03","D","1","D",1105,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621233,5,2,"1","102","D","03","D","1","D",356,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621233,5,3,"1","101","D","03","D","1","D",1230,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621233,5,4,"1","205","D","03","D","1","D",170,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621233,5,5,"1","107","D","03","D","1","D",739,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,8,0,"1","120","D","02","D","1","D",900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,9,0,"1","121","D","02","D","1","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,10,0,"1","171","D","01","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,11,0,"1","200","D","01","D","2","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,12,0,"1","205","D","01","D","1","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621323,13,0,"2","180","D","01","D","1","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621353,3,0,"2","212","D","01","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621463,6,0,"1","100","D","03","D","1","D",1300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621473,9,0,"1","181","D","02","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621473,10,0,"1","212","D","01","D","1","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621483,8,0,"2","205","D","01","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621503,2,0,"1","140","D","03","D","1","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621523,1,0,"1","215","D","02","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621553,9,0,"1","100","D","02","D","1","D",2400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621593,16,0,"1","100","D","02","D","1","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2621593,17,0,"1","120","D","02","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
