QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,AGE_SEXA,AGE__EXA,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,CLOTHA9_,AGESEX1,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20174,03779461,2,0,1,150,D,08,D,120,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779461,3,0,1,280,D,08,D,142,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779491,1,0,1,900,D,08,D,,H,,A,2,D,145,D,280,D,150,D,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,1,1,1,145,D,08,D,43,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,1,2,1,280,D,08,D,69,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,1,3,1,150,D,08,D,88,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,2,0,1,900,D,09,D,,H,,A,2,D,145,D,280,D,150,D,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,2,1,1,145,D,09,D,43,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,2,2,1,280,D,09,D,69,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,2,3,1,150,D,09,D,88,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779491,3,0,1,900,D,10,D,,H,,A,2,D,280,D,150,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779491,3,1,1,280,D,10,D,75,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779491,3,2,1,150,D,10,D,25,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779511,1,0,1,270,D,09,D,,H,,A,2,D,145,D,150,D,200,D,100,D,,A,,A,,A,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03779511,1,101,1,145,D,09,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779511,1,102,1,150,D,09,D,25,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779511,1,103,1,200,D,09,D,6,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779511,1,201,1,145,D,09,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779511,1,202,1,150,D,09,D,21,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779511,1,203,1,200,D,09,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779511,1,204,1,100,D,09,D,78,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779534,1,0,1,145,D,10,D,16,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779534,2,0,1,150,D,10,D,19,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779534,3,0,1,170,D,10,D,23,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779534,4,0,1,280,D,10,D,52,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779534,5,0,1,380,D,09,D,50,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03779541,4,0,1,900,D,09,D,,H,,A,2,D,170,D,200,D,260,D,280,D,150,D,,A,,A,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03779541,4,101,1,280,D,09,D,17,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779541,4,102,1,150,D,09,D,5,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779541,4,201,1,170,D,09,D,10,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,4,202,1,200,D,09,D,19,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,4,203,1,280,D,09,D,11,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,4,204,1,150,D,09,D,13,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,5,0,1,900,D,08,D,,H,,A,2,D,170,D,200,D,260,D,280,D,150,D,,A,,A,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03779541,5,101,1,280,D,08,D,12,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779541,5,102,1,150,D,08,D,3,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779541,5,201,1,170,D,08,D,6,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,5,202,1,200,D,08,D,13,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,5,203,1,280,D,08,D,7,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779541,5,204,1,150,D,08,D,9,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,2,0,1,270,D,09,D,,H,,A,2,D,145,D,240,D,210,D,200,D,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,2,1,1,145,D,09,D,47,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,2,2,1,240,D,09,D,17,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,2,3,1,210,D,09,D,8,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,2,4,1,200,D,09,D,58,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779551,3,0,1,900,D,10,D,,H,,A,2,D,280,D,260,D,210,D,145,D,150,D,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779551,3,1,1,280,D,10,D,70,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779551,3,2,1,260,D,10,D,2,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779551,3,3,1,210,D,10,D,8,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779551,3,4,1,145,D,10,D,40,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779551,3,5,1,150,D,10,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779561,5,0,1,145,D,08,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03779561,5,100,1,145,D,08,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779561,5,200,1,145,D,08,D,70,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779561,6,0,1,150,D,09,D,25,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779611,1,0,1,100,D,10,D,300,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,F,,A,,A,,A,,A,,A
20174,03779661,3,0,1,145,D,08,D,50,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779661,4,0,1,170,D,10,D,75,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779661,5,0,1,280,D,10,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779671,1,0,1,210,D,08,D,10,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,2,0,1,270,D,08,D,,H,,A,2,D,150,D,200,D,210,D,145,D,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,2,1,1,150,D,08,D,101,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,2,2,1,200,D,08,D,49,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,2,3,1,210,D,08,D,69,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,2,4,1,145,D,08,D,181,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,3,0,1,275,D,10,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,3,1,1,150,D,10,D,88,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,3,2,1,145,D,10,D,162,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,4,0,1,280,D,08,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,5,0,1,280,D,08,D,90,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,6,0,1,280,D,08,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779691,7,0,1,380,D,10,D,400,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03779691,8,0,1,230,D,10,D,25,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779791,1,0,1,900,D,09,D,,H,,A,2,D,145,D,280,D,150,D,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779791,1,1,1,145,D,09,D,64,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779791,1,2,1,280,D,09,D,72,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779791,1,3,1,150,D,09,D,64,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779791,2,0,1,900,D,10,D,,H,,A,2,D,145,D,280,D,150,D,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779791,2,1,1,145,D,10,D,43,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779791,2,2,1,280,D,10,D,79,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779791,2,3,1,150,D,10,D,78,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779791,3,0,1,900,D,08,D,,H,,A,2,D,170,D,145,D,280,D,150,D,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779791,3,1,1,145,D,08,D,29,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779791,3,2,1,280,D,08,D,44,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779791,3,3,1,150,D,08,D,27,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779791,4,0,1,310,D,13,D,50,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,1,0,1,900,D,08,D,,H,,A,2,D,150,D,310,D,145,D,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,1,1,1,150,D,08,D,28,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,1,2,1,310,D,08,D,62,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,1,3,1,145,D,08,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,2,0,1,900,D,09,D,,H,,A,2,D,310,D,145,D,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,2,1,1,310,D,09,D,75,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,2,2,1,145,D,09,D,35,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,3,0,1,900,D,10,D,,H,,A,2,D,150,D,310,D,145,D,,A,,A,,A,,A,,A,,,A,3,D,5,D,,A,,A,,A,,A
20174,03779804,3,301,1,150,D,10,D,29,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779804,3,302,1,310,D,10,D,35,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779804,3,303,1,145,D,10,D,22,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779804,3,501,1,150,D,10,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,3,502,1,310,D,10,D,44,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779804,3,503,1,145,D,10,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779841,1,0,1,145,D,10,D,64,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779871,1,0,1,145,D,08,D,15,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779951,6,0,1,100,D,10,D,200,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,7,0,1,120,D,10,D,400,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,8,0,1,275,D,09,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,8,1,1,150,D,09,D,100,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,8,2,1,145,D,09,D,100,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,9,0,1,170,D,09,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03779951,10,0,1,240,D,08,D,400,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03779951,11,0,1,310,D,13,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03779981,6,0,1,145,D,09,D,186,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779981,7,0,1,150,D,09,D,106,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779981,8,0,1,260,D,10,D,42,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779981,9,0,1,280,D,10,D,106,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,0,1,900,D,08,D,,H,,A,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,A,3,D,4,D,,A,,A,,A,,A
20174,03779991,1,301,1,100,D,08,D,63,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,302,1,145,D,08,D,53,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,303,1,150,D,08,D,57,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,304,1,250,D,08,D,314,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,305,1,260,D,08,D,26,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,306,1,280,D,08,D,49,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,1,401,1,145,D,08,D,85,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,402,1,150,D,08,D,148,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,403,1,170,D,08,D,46,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,404,1,200,D,08,D,60,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,405,1,260,D,08,D,41,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,406,1,280,D,08,D,121,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,1,407,1,310,D,08,D,19,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03779991,2,0,1,900,D,08,D,,H,,A,2,D,900,D,280,D,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,2,1,1,100,D,08,D,65,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,2,2,1,150,D,08,D,61,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,2,3,1,260,D,08,D,27,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03779991,2,4,1,280,D,08,D,47,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03780011,2,0,1,900,D,08,D,,H,,A,1,D,900,D,150,D,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,1,1,145,D,08,D,216,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,2,1,150,D,08,D,213,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,3,1,170,D,08,D,64,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,4,1,210,D,08,D,42,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,5,1,240,D,08,D,106,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,6,1,260,D,08,D,53,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780011,2,7,1,280,D,08,D,106,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,F,,A,,A,,A,,A,,A
20174,03780024,1,0,1,150,D,10,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780024,2,0,1,145,D,10,D,35,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780024,3,0,1,150,D,10,D,35,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780024,4,0,1,280,D,08,D,45,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780024,5,0,1,280,D,08,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780051,1,0,1,145,D,09,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780051,2,0,1,280,D,09,D,120,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,0,1,900,D,10,D,,H,,A,2,D,900,D,150,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,1,1,100,D,10,D,104,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,2,1,145,D,10,D,64,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,3,1,150,D,10,D,36,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,4,1,200,D,10,D,49,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780061,1,5,1,220,D,10,D,147,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780111,1,0,1,310,D,13,D,75,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03780141,1,0,1,260,D,10,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,2,D,4,D,,A,,A,,A
20174,03780141,1,100,1,260,D,10,D,24,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780141,1,200,1,260,D,10,D,56,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780141,1,400,1,260,D,10,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03780181,1,0,1,270,D,08,D,,H,,A,2,D,145,D,210,D,150,D,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780181,1,1,1,145,D,08,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780181,1,2,1,150,D,08,D,50,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03780191,1,0,1,170,D,08,D,110,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780191,2,0,1,170,D,10,D,59,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780191,3,0,1,380,D,09,D,6000,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03780201,4,0,1,145,D,10,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780201,5,0,1,150,D,10,D,5,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780201,6,0,1,210,D,08,D,12,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780201,7,0,1,210,D,09,D,12,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780201,8,0,1,210,D,10,D,12,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03780201,9,0,1,280,D,10,D,90,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
