"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20131",2514905,32,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514925,61,0,"1",1625,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1365,"D","2","D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2514935,57,0,"1",2600,"D",975,"D",325,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2514955,56,0,"1",520,"D",156,"D",.,"A",780,"D",36,"D",.,"A",.,"A",.,"A",364,"D","2","D",36,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2514965,55,0,"1",1560,"D",650,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514975,64,0,"1",975,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514985,75,0,"1",1625,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",96,"D",1495,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514995,83,0,"1",910,"D",130,"D",.,"A",195,"D",30,"D",.,"A",.,"A",.,"A",780,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515005,47,0,"1",3250,"D",650,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515025,85,0,"1",1430,"D",195,"D",.,"A",1755,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515035,43,0,"1",650,"D",288,"F",260,"D",260,"D",207,"F",.,"A",.,"A",.,"A",1093,"F","2","D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515045,27,0,"1",780,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515055,84,0,"1",3250,"D",780,"D",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",2470,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515075,41,0,"1",1300,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515115,69,0,"1",2600,"D",325,"D",.,"A",325,"D",75,"D",.,"A",.,"A",.,"A",2275,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515125,29,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515145,77,0,"1",1300,"D",0,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515155,45,0,"1",2145,"D",130,"D",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",2015,"D","2","D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515205,43,0,"1",520,"D",130,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",390,"D","2","D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515225,38,0,"1",1560,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515285,74,0,"1",1950,"D",130,"D",325,"D",975,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515295,72,0,"1",1625,"D",0,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D",330,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515325,41,0,"1",1170,"D",390,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515345,42,0,"1",2600,"D",520,"D",.,"A",325,"D",45,"D",.,"A",.,"A",.,"A",2080,"D","2","D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515355,69,0,"1",975,"D",0,"D",130,"D",0,"D",0,"D",60,"D",240,"D",.,"A",975,"D","2","D",18,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515375,56,0,"1",715,"D",0,"D",.,"A",312,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515395,56,0,"1",390,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",325,"D","2","D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515415,37,0,"1",1734,"F",.,"A",.,"A",992,"F",.,"A",.,"A",.,"A",.,"A",1404,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515475,54,0,"1",1196,"D",275,"F",.,"A",494,"D",.,"A",.,"A",.,"A",.,"A",1100,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515495,45,0,"1",1300,"D",260,"D",.,"A",1300,"D",750,"D",.,"A",.,"A",.,"A",1040,"D","2","D",900,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515525,72,0,"1",1300,"D",325,"D",260,"D",1950,"D",15,"D",.,"A",.,"A",.,"A",975,"D","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515565,54,0,"1",1040,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515575,43,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515605,63,0,"1",1625,"D",260,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515625,40,0,"1",1560,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515635,54,0,"1",650,"D",130,"D",130,"D",390,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515655,47,0,"1",1300,"D",195,"D",130,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515665,38,0,"1",1300,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515685,53,0,"1",1950,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",156,"D",1820,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515715,52,0,"1",1300,"D",130,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515765,60,0,"1",1300,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",180,"D",975,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515795,37,0,"1",1560,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515805,73,0,"1",1950,"D",195,"D",234,"D",1040,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515815,61,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515825,34,0,"1",1040,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515835,40,0,"1",1300,"D",65,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515865,28,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515875,75,0,"1",3250,"D",325,"D",.,"A",520,"D",60,"D",.,"A",.,"A",550,"D",2925,"D","2","D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515885,58,0,"1",1300,"D",0,"D",.,"A",234,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515895,87,0,"1",1300,"D",130,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",1170,"D","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515905,40,0,"1",1820,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515915,42,0,"1",910,"D",130,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515925,47,0,"1",520,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2515955,79,0,"1",1950,"D",650,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2515985,43,0,"1",1300,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516015,57,0,"1",3250,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",52,"D",3250,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516025,48,0,"1",1300,"D",650,"D",.,"A",2600,"D",135,"D",.,"A",.,"A",.,"A",650,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516055,63,0,"1",2600,"D",1300,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516065,32,0,"1",520,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516085,45,0,"1",520,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",325,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516125,61,0,"1",1950,"D",260,"D",.,"A",390,"D",90,"D",.,"A",.,"A",.,"A",1690,"D","2","D",225,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516145,44,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516155,30,0,"1",117,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",117,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516175,24,0,"1",1560,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516215,40,0,"1",889,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",733,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516235,61,0,"1",1950,"D",390,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516255,51,0,"1",1300,"D",260,"D",130,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516285,36,0,"1",650,"D",52,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",598,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516335,76,0,"1",1040,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516355,32,0,"1",2035,"F",.,"A",.,"A",630,"F",.,"A",.,"A",.,"A",.,"A",1691,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516375,31,0,"1",1950,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1820,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516435,34,0,"1",1300,"D",39,"D",.,"A",26,"D",0,"D",.,"A",.,"A",.,"A",1261,"D","2","D",21,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516445,24,0,"1",390,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516475,42,0,"1",390,"D",0,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516485,66,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516495,68,0,"1",884,"D",130,"D",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",754,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516515,32,0,"1",1300,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516545,56,0,"1",1950,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516595,61,0,"1",455,"D",130,"D",650,"D",195,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516625,26,0,"1",1300,"D",195,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516655,62,0,"1",1300,"D",65,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516665,33,0,"1",2080,"D",260,"D",260,"D",195,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516685,68,0,"1",1300,"D",260,"D",130,"D",390,"D",60,"D",.,"A",.,"A",456,"D",1040,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516695,54,0,"1",1300,"D",260,"D",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516715,40,0,"1",1300,"D",325,"D",.,"A",520,"D",167,"F",.,"A",.,"A",.,"A",975,"D","2","D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516755,39,0,"1",650,"D",195,"D",.,"A",325,"D",30,"D",.,"A",.,"A",.,"A",455,"D","2","D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516765,66,0,"1",910,"D",195,"D",.,"A",780,"D",180,"D",.,"A",.,"A",.,"A",715,"D","2","D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516795,52,0,"1",1040,"D",130,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",910,"D","2","D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516805,57,0,"1",1300,"D",0,"D",.,"A",648,"F",.,"A",.,"A",.,"A",.,"A",1300,"D",,"C",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516815,79,0,"1",962,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",962,"D","2","D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516825,30,0,"1",975,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516835,78,0,"1",1300,"D",325,"D",260,"D",1300,"D",90,"D",.,"A",.,"A",.,"A",975,"D","2","D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516865,77,0,"1",1950,"D",390,"D",.,"A",910,"D",300,"D",.,"A",.,"A",.,"A",1560,"D","2","D",1500,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516895,41,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516905,86,0,"1",1300,"D",260,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516935,53,0,"1",1950,"D",195,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516965,47,0,"1",1300,"D",26,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1274,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2516975,64,0,"1",1820,"D",0,"D",390,"D",1300,"D",75,"D",.,"A",.,"A",.,"A",1820,"D","2","D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2516985,27,0,"1",975,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517025,59,0,"1",1755,"D",0,"D",.,"A",130,"D",.,"A",195,"D",780,"D",325,"D",1755,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517045,32,0,"1",390,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517065,38,0,"1",1820,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1495,"D","2","D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517075,110,0,"1",2691,"D",390,"D",.,"A",897,"D",.,"A",.,"A",.,"A",36,"D",2301,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517105,34,0,"1",1240,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1032,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517135,43,0,"1",390,"D",0,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517155,68,0,"1",1950,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",130,"D",1560,"D","2","D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517185,76,0,"1",2600,"D",325,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517215,48,0,"1",2600,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517245,50,0,"1",975,"D",234,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",741,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517255,50,0,"1",3445,"D",845,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",2600,"D","2","D",360,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517265,52,0,"1",2600,"D",650,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1950,"D","1","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517295,94,0,"1",2574,"D",39,"D",325,"D",1950,"D",75,"D",.,"A",.,"A",.,"A",2535,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517305,58,0,"1",1300,"D",325,"D",195,"D",585,"D",150,"D",.,"A",.,"A",.,"A",975,"D","2","D",135,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517315,41,0,"1",780,"D",195,"D",.,"A",156,"D",120,"D",.,"A",.,"A",.,"A",585,"D","2","D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517325,81,0,"1",1300,"D",325,"D",195,"D",650,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517345,33,0,"1",1950,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517355,87,0,"1",1040,"D",130,"D",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517375,58,0,"1",455,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",72,"D",325,"D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517385,77,0,"1",2600,"D",650,"D",2990,"D",975,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517395,86,0,"1",3900,"D",780,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",3120,"D","2","D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517415,77,0,"1",2925,"D",458,"F",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",1803,"F","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517435,48,0,"1",910,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517455,36,0,"1",1950,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517475,77,0,"1",1300,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517485,55,0,"1",2600,"D",0,"D",650,"D",1950,"D",240,"D",.,"A",.,"A",.,"A",2600,"D","2","D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517505,56,0,"1",1560,"D",260,"D",130,"D",260,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517515,26,0,"1",325,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517525,70,0,"1",1625,"D",325,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517565,42,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517575,53,0,"1",3900,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",3250,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517585,97,0,"1",2275,"D",390,"D",130,"D",520,"D",0,"D",.,"A",.,"A",.,"A",1885,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517605,34,0,"1",650,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517625,24,0,"1",195,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517635,74,0,"1",2600,"D",260,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",2340,"D","2","D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517665,28,0,"1",2080,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517675,48,0,"1",1300,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",160,"D",910,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517685,51,0,"1",650,"D",268,"F",.,"A",648,"F",.,"A",.,"A",.,"A",.,"A",1124,"F","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517695,29,0,"1",1300,"D",650,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517755,50,0,"1",1950,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517805,69,0,"1",1950,"D",520,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517815,40,0,"1",650,"D",65,"D",.,"A",520,"D",450,"D",.,"A",.,"A",.,"A",585,"D","2","D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517865,76,0,"1",1625,"D",325,"D",.,"A",65,"D",.,"A",.,"A",.,"A",180,"D",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517885,61,0,"1",3900,"D",390,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",3510,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517905,36,0,"1",1950,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20131",2517915,76,0,"1",2275,"D",390,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517925,53,0,"1",1950,"D",650,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2517965,28,0,"1",1040,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2518025,42,0,"1",1560,"D",195,"D",130,"D",975,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2518035,54,0,"1",845,"D",455,"D",.,"A",52,"D",.,"A",.,"A",.,"A",.,"A",390,"D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A"
