"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","NTRTPUR","NTRTPUR_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","QADNTR1X","QADN_R1X","QADNTR2X","QADN_R2X","QADNTR3X","QADN_R3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","TELVOP1X","TELV_P1X","TELVOP2X","TELV_P2X","TELVOP3X","TELV_P3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20131",2604083,43,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604093,29,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604103,44,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"F",90,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604103,45,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"F",110,"F",110,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604133,34,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604163,54,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",345,"F",345,"F",345,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604173,47,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604193,48,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",50,"F",50,"F",50,"F",100,"F",100,"F",120,"F",.,"A",.,"A",.,"A",15,"F",15,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604243,25,0,"1",.,"A","1","D","2","D","1","D","1","D","2","D",,"A",50,"F",50,"F",50,"F",150,"F",150,"F",150,"F",.,"A",.,"A",.,"A",38,"G",38,"G",38,"G",62,"G",62,"G",62,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604263,50,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",58,"D",58,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604293,30,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604303,19,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",37,"D",45,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604313,61,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",69,"D",69,"D",69,"D",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",31,"F",31,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604313,62,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",69,"D",69,"D",69,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604333,38,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",74,"D",74,"D",74,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604343,23,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604353,25,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604373,38,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",102,"D",102,"D",102,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604393,64,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",171,"F",171,"F",171,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604413,21,0,"1",.,"A",,"A",,"A","1","D","1","D","2","D",,"A",40,"F",40,"F",40,"F",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"F",135,"F",135,"F",.,"A",.,"A",.,"A"
"20131",2604413,22,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604463,24,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604473,54,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",45,"D",45,"D",45,"D",97,"D",97,"D",97,"D",.,"A",.,"A",.,"A",37,"F",37,"F",37,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604483,59,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",80,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"F",125,"F",125,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604483,60,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604493,36,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",199,"D",213,"D",299,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604503,60,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",65,"F",65,"F",65,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604503,61,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604513,46,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",68,"D",68,"D",68,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604513,47,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",168,"F",168,"F",168,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604523,36,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",103,"D",103,"D",103,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604533,39,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",15,"D",15,"D",15,"D",33,"D",33,"D",33,"D",.,"A",.,"A",.,"A",20,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604553,50,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604553,51,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604563,26,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604573,30,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604593,25,0,"1",.,"A",,"A","2","D","1","D","1","D","2","D",,"A",75,"F",75,"F",75,"F",56,"F",56,"F",56,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"F",36,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604603,38,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",147,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604603,39,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604633,28,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",35,"F",50,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"F",50,"F",65,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604633,29,0,"1",.,"A",,"A","2","D","2","F","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"F",220,"F",33,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604663,29,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604703,39,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",83,"F",83,"F",83,"F",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604733,22,0,"1",.,"A","1","D","2","D","1","D","1","D","2","D",,"A",78,"F",65,"F",0,"F",57,"F",85,"F",0,"F",.,"A",.,"A",.,"A",26,"G",20,"G",78,"G",39,"G",30,"G",122,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604783,34,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",5,"D",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604823,58,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604833,58,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",255,"F",255,"F",255,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604904,18,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"F",50,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604923,19,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"F",31,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604983,82,0,"1",0.02,"D","1","D",,"A","1","D","2","D","2","D",,"A",31,"D",31,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",77,"F",77,"F",77,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2604983,83,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",213,"D",213,"D",237,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605013,27,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605033,42,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",49,"D",49,"D",49,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605033,43,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",78,"D",78,"D",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605063,54,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",24,"F",30,"F",30,"F",60,"F",30,"F",60,"F",.,"A",.,"A",.,"A",51,"F",75,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605063,55,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605073,41,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",10,"F",10,"F",10,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",215,"F",215,"F",215,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605083,29,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605113,55,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605123,81,0,"1",.,"A","1","D","2","D","1","D","2","D","2","D",,"A",49,"F",49,"F",78,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"G",31,"G",20,"G",53,"G",54,"G",35,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605133,27,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",40,"D",40,"D",40,"D",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605155,26,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",33,"F",33,"F",33,"F",33,"F",33,"F",33,"F",.,"A",.,"A",.,"A",33,"F",33,"F",33,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605163,19,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605173,31,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605183,41,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",20,"D",20,"D",20,"D",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605183,42,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605193,33,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",142,"D",142,"D",142,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605223,17,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",53,"D",53,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605233,21,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",33,"D",33,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605243,23,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605243,24,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",85,"D",85,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605263,40,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"F",210,"F",210,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605283,54,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",39,"F",39,"F",39,"F",22,"F",22,"F",22,"F",.,"A",.,"A",.,"A",14,"F",14,"F",14,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605293,50,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"D",95,"D",96,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605293,51,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",125,"D",126,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605303,41,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605313,44,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",62,"F",62,"F",67,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605333,55,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",42,"D",42,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605333,56,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605383,40,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",94,"D",94,"D",94,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605403,43,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",120,"F",120,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605433,37,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605433,38,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605453,26,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605473,42,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",41,"D",41,"D",41,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605513,38,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",125,"D",125,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605523,51,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",35,"F",35,"F",30,"F",85,"F",85,"F",60,"F",.,"A",.,"A",.,"A",30,"F",30,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605523,52,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605533,26,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"F",95,"F",95,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2605553,68,0,"1",0.4,"D",,"A","2","D","1","D","2","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",66,"F",66,"F",66,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
