"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20132",2625943,36,0,"1",.,"A",.,"A",.,"A"
"20132",2625955,36,0,"1",.,"A",.,"A",.,"A"
"20132",2625975,14,0,"1",.,"A",.,"A",.,"A"
"20132",2625983,28,0,"1",.,"A",.,"A",.,"A"
"20132",2625993,34,0,"1",.,"A",.,"A",.,"A"
"20132",2626003,27,0,"1",.,"A",.,"A",.,"A"
"20132",2626013,31,0,"1",.,"A",.,"A",.,"A"
"20132",2626033,21,0,"1",.,"A",.,"A",.,"A"
"20132",2626053,11,0,"1",.,"A",.,"A",.,"A"
"20132",2626083,23,0,"1",.,"A",.,"A",.,"A"
"20132",2626103,36,0,"1",.,"A",.,"A",.,"A"
"20132",2626123,18,0,"1",.,"A",.,"A",.,"A"
"20132",2626143,67,0,"1",.,"A",.,"A",.,"A"
"20132",2626203,13,0,"1",.,"A",.,"A",.,"A"
"20132",2626243,8,0,"1",.,"A",.,"A",.,"A"
"20132",2626263,70,0,"1",20,"D",.,"A",.,"A"
"20132",2626273,22,0,"1",.,"A",.,"A",.,"A"
"20132",2626283,14,0,"1",.,"A",.,"A",.,"A"
"20132",2626313,46,0,"1",.,"A",.,"A",.,"A"
"20132",2626323,40,0,"1",.,"A",.,"A",.,"A"
"20132",2626333,25,0,"1",0,"D",.,"A",.,"A"
"20132",2626383,44,0,"1",.,"A",.,"A",.,"A"
"20132",2626403,23,0,"1",.,"A",.,"A",.,"A"
"20132",2626423,52,0,"1",.,"A",.,"A",.,"A"
"20132",2626463,54,0,"1",.,"A",.,"A",.,"A"
"20132",2626483,6,0,"1",.,"A",.,"A",.,"A"
"20132",2626493,25,0,"1",.,"A",.,"A",.,"A"
"20132",2626533,38,0,"1",.,"A",.,"A",.,"A"
"20132",2626553,24,0,"1",.,"A",.,"A",.,"A"
"20132",2626565,6,0,"1",.,"A",.,"A",.,"A"
"20132",2626573,41,0,"1",.,"A",.,"A",.,"A"
"20132",2626593,38,0,"1",100,"D",.,"A",.,"A"
"20132",2626603,17,0,"1",.,"A",.,"A",.,"A"
"20132",2626613,28,0,"1",20,"D",.,"A",.,"A"
"20132",2626653,26,0,"1",.,"A",.,"A",.,"A"
"20132",2626753,26,0,"1",.,"A",.,"A",.,"A"
"20132",2626763,27,0,"1",.,"A",.,"A",.,"A"
"20132",2626783,25,0,"1",.,"A",.,"A",.,"A"
"20132",2626793,16,0,"1",.,"A",.,"A",.,"A"
"20132",2626803,25,0,"1",.,"A",.,"A",.,"A"
"20132",2626843,71,0,"1",.,"A",.,"A",.,"A"
"20132",2626893,45,0,"1",20,"D",.,"A",.,"A"
"20132",2626903,13,0,"1",.,"A",.,"A",.,"A"
"20132",2626913,25,0,"1",.,"A",.,"A",.,"A"
"20132",2626953,72,0,"1",15,"D",.,"A",.,"A"
"20132",2626973,51,0,"1",.,"A",.,"A",.,"A"
"20132",2626993,16,0,"1",.,"A",.,"A",.,"A"
"20132",2627003,30,0,"1",.,"A",.,"A",.,"A"
"20132",2627023,27,0,"1",.,"A",.,"A",.,"A"
"20132",2627034,39,0,"1",.,"A",.,"A",.,"A"
"20132",2627063,39,0,"1",.,"A",.,"A",.,"A"
"20132",2627074,21,0,"1",.,"A",.,"A",.,"A"
"20132",2627104,12,0,"1",.,"A",.,"A",.,"A"
"20132",2627143,19,0,"1",.,"A",.,"A",.,"A"
"20132",2627153,40,0,"1",.,"A",.,"A",.,"A"
"20132",2627164,7,0,"1",.,"A",.,"A",.,"A"
"20132",2627213,9,0,"1",.,"A",.,"A",.,"A"
"20132",2627223,47,0,"1",.,"A",.,"A",.,"A"
"20132",2627233,29,0,"1",.,"A",.,"A",.,"A"
"20132",2627243,46,0,"1",.,"A",.,"A",.,"A"
"20132",2627253,24,0,"1",.,"A",.,"A",.,"A"
"20132",2627263,28,0,"1",.,"A",.,"A",.,"A"
"20132",2627273,25,0,"1",.,"A",.,"A",.,"A"
"20132",2627283,36,0,"1",.,"A",.,"A",.,"A"
"20132",2627293,55,0,"1",.,"A",.,"A",.,"A"
"20132",2627343,20,0,"1",.,"A",.,"A",.,"A"
"20132",2627353,16,0,"1",40,"D",.,"A",.,"A"
"20132",2627363,32,0,"1",.,"A",.,"A",.,"A"
"20132",2627383,32,0,"1",.,"A",.,"A",.,"A"
"20132",2627403,18,0,"1",.,"A",.,"A",.,"A"
"20132",2627433,16,0,"1",.,"A",.,"A",.,"A"
"20132",2627453,25,0,"1",.,"A",.,"A",.,"A"
"20132",2627463,20,0,"1",.,"A",.,"A",.,"A"
"20132",2627493,9,0,"1",.,"A",.,"A",.,"A"
"20132",2627523,26,0,"1",.,"A",.,"A",.,"A"
"20132",2627533,50,0,"1",.,"A",.,"A",.,"A"
"20132",2627553,19,0,"1",.,"A",.,"A",.,"A"
"20132",2627563,24,0,"1",.,"A",.,"A",.,"A"
"20132",2627583,29,0,"1",.,"A",.,"A",.,"A"
"20132",2627613,41,0,"1",.,"A",.,"A",.,"A"
"20132",2627633,24,0,"1",.,"A",.,"A",.,"A"
"20132",2627643,60,0,"1",.,"A",.,"A",.,"A"
"20132",2627653,27,0,"1",.,"A",.,"A",.,"A"
"20132",2627673,12,0,"1",.,"A",.,"A",.,"A"
"20132",2627683,27,0,"1",.,"A",.,"A",.,"A"
"20132",2627693,37,0,"1",.,"A",.,"A",.,"A"
"20132",2627703,23,0,"1",.,"A",.,"A",.,"A"
"20132",2627753,21,0,"1",.,"A",.,"A",.,"A"
"20132",2627763,24,0,"1",.,"A",.,"A",.,"A"
"20132",2627783,33,0,"1",.,"A",.,"A",.,"A"
"20132",2627793,21,0,"1",.,"A",.,"A",.,"A"
"20132",2627803,26,0,"1",.,"A",.,"A",.,"A"
"20132",2627823,39,0,"1",.,"A",.,"A",.,"A"
"20132",2627833,23,0,"1",.,"A",.,"A",.,"A"
"20132",2627873,32,0,"1",.,"A",.,"A",.,"A"
"20132",2627893,24,0,"1",.,"A",.,"A",.,"A"
"20132",2627913,13,0,"1",.,"A",.,"A",.,"A"
"20132",2627933,13,0,"1",.,"A",.,"A",.,"A"
"20132",2627983,18,0,"1",.,"A",.,"A",.,"A"
"20132",2627995,28,0,"1",.,"A",.,"A",.,"A"
"20132",2628013,49,0,"1",.,"A",.,"A",.,"A"
"20132",2628103,23,0,"1",.,"A",.,"A",.,"A"
"20132",2628133,20,0,"1",.,"A",.,"A",.,"A"
"20132",2628163,57,0,"1",.,"A",.,"A",.,"A"
"20132",2628193,35,0,"1",.,"A",.,"A",.,"A"
"20132",2628203,29,0,"1",.,"A",.,"A",.,"A"
"20132",2628253,24,0,"1",.,"A",.,"A",.,"A"
"20132",2628273,12,0,"1",.,"A",.,"A",.,"A"
"20132",2628293,10,0,"1",.,"A",.,"A",.,"A"
"20132",2628303,42,0,"1",.,"A",.,"A",.,"A"
"20132",2628313,53,0,"1",.,"A",.,"A",.,"A"
"20132",2628323,40,0,"1",.,"A",.,"A",.,"A"
"20132",2628333,38,0,"1",.,"A",.,"A",.,"A"
"20132",2628343,57,0,"1",.,"A",.,"A",.,"A"
"20132",2628353,30,0,"1",.,"A",.,"A",.,"A"
"20132",2628383,50,0,"1",.,"A",.,"A",.,"A"
"20132",2628393,63,0,"1",.,"A",.,"A",.,"A"
"20132",2628403,31,0,"1",.,"A",.,"A",.,"A"
"20132",2628423,68,0,"1",.,"A",.,"A",.,"A"
"20132",2628433,9,0,"1",.,"A",.,"A",.,"A"
"20132",2628443,49,0,"1",.,"A",.,"A",.,"A"
"20132",2628453,67,0,"1",.,"A",.,"A",.,"A"
"20132",2628463,38,0,"1",.,"A",.,"A",.,"A"
"20132",2628473,37,0,"1",.,"A",.,"A",.,"A"
"20132",2628483,42,0,"1",.,"A",.,"A",.,"A"
"20132",2628493,36,0,"1",.,"A",.,"A",.,"A"
"20132",2628513,18,0,"1",.,"A",.,"A",.,"A"
"20132",2628523,58,0,"1",.,"A",.,"A",.,"A"
"20132",2628533,53,0,"1",.,"A",.,"A",.,"A"
"20132",2628583,74,0,"1",390,"D",.,"A",.,"A"
"20132",2628593,7,0,"1",150,"D",.,"A",.,"A"
"20132",2628603,16,0,"1",.,"A",.,"A",.,"A"
"20132",2628613,14,0,"1",.,"A",.,"A",.,"A"
"20132",2628623,26,0,"1",.,"A",.,"A",.,"A"
"20132",2628633,28,0,"1",.,"A",.,"A",.,"A"
"20132",2628653,45,0,"1",.,"A",.,"A",.,"A"
"20132",2628663,38,0,"1",.,"A",.,"A",.,"A"
"20132",2628673,21,0,"1",.,"A",.,"A",.,"A"
"20132",2628683,18,0,"1",.,"A",.,"A",.,"A"
"20132",2628693,16,0,"1",.,"A",.,"A",.,"A"
"20132",2628703,15,0,"1",.,"A",.,"A",.,"A"
"20132",2628723,34,0,"1",.,"A",.,"A",.,"A"
"20132",2628743,29,0,"1",.,"A",.,"A",.,"A"
"20132",2628753,39,0,"1",.,"A",.,"A",.,"A"
"20132",2628773,46,0,"1",.,"A",.,"A",.,"A"
"20132",2628793,15,0,"1",.,"A",.,"A",.,"A"
"20132",2628803,83,0,"1",.,"A",.,"A",.,"A"
"20132",2628823,42,0,"1",.,"A",.,"A",.,"A"
"20132",2628833,27,0,"1",.,"A",.,"A",.,"A"
"20132",2628843,44,0,"1",.,"A",.,"A",.,"A"
"20132",2628853,60,0,"1",.,"A",.,"A",.,"A"
"20132",2628873,54,0,"1",.,"A",.,"A",.,"A"
"20132",2628903,33,0,"1",.,"A",.,"A",.,"A"
"20132",2628913,28,0,"1",.,"A",.,"A",.,"A"
"20132",2628933,35,0,"1",.,"A",.,"A",.,"A"
"20132",2628953,31,0,"1",.,"A",.,"A",.,"A"
"20132",2628963,28,0,"1",.,"A",.,"A",.,"A"
"20132",2628983,32,0,"1",.,"A",.,"A",.,"A"
"20132",2628993,52,0,"1",.,"A",.,"A",.,"A"
"20132",2629013,37,0,"1",.,"A",.,"A",.,"A"
"20132",2629023,30,0,"1",.,"A",.,"A",.,"A"
"20132",2629033,34,0,"1",.,"A",.,"A",.,"A"
"20132",2629043,51,0,"1",.,"A",.,"A",.,"A"
"20132",2629063,15,0,"1",.,"A",.,"A",.,"A"
"20132",2629083,36,0,"1",.,"A",.,"A",.,"A"
"20132",2629123,15,0,"1",.,"A",.,"A",.,"A"
"20132",2629143,43,0,"1",.,"A",.,"A",.,"A"
"20132",2629155,21,0,"1",.,"A",.,"A",.,"A"
"20132",2629163,23,0,"1",.,"A",.,"A",.,"A"
"20132",2629175,15,0,"1",.,"A",.,"A",.,"A"
"20132",2629233,35,0,"1",.,"A",.,"A",.,"A"
"20132",2629243,36,0,"1",.,"A",.,"A",.,"A"
"20132",2629253,30,0,"1",.,"A",.,"A",.,"A"
"20132",2629283,11,0,"1",150,"D",.,"A",.,"A"
"20132",2629293,38,0,"1",.,"A",.,"A",.,"A"
"20132",2629323,38,0,"1",.,"A",.,"A",.,"A"
"20132",2629353,43,0,"1",.,"A",.,"A",.,"A"
"20132",2629363,19,0,"1",.,"A",.,"A",.,"A"
"20132",2629373,38,0,"1",.,"A",.,"A",.,"A"
"20132",2629383,51,0,"1",.,"A",.,"A",.,"A"
"20132",2629393,27,0,"1",.,"A",.,"A",.,"A"
"20132",2629423,55,0,"1",.,"A",.,"A",.,"A"
"20132",2629433,89,0,"1",.,"A",.,"A",.,"A"
"20132",2629443,13,0,"1",.,"A",.,"A",.,"A"
"20132",2629453,24,0,"1",.,"A",.,"A",.,"A"
"20132",2629463,13,0,"1",.,"A",.,"A",.,"A"
"20132",2629483,25,0,"1",.,"A",.,"A",.,"A"
"20132",2629493,23,0,"1",.,"A",.,"A",.,"A"
"20132",2629513,17,0,"1",.,"A",.,"A",.,"A"
"20132",2629523,11,0,"1",.,"A",.,"A",.,"A"
"20132",2629553,69,0,"1",.,"A",.,"A",.,"A"
"20132",2629573,12,0,"1",.,"A",.,"A",.,"A"
"20132",2629583,28,0,"1",.,"A",.,"A",.,"A"
"20132",2629613,18,0,"1",.,"A",.,"A",.,"A"
"20132",2629634,59,0,"1",.,"A",.,"A",.,"A"
"20132",2629643,14,0,"1",.,"A",.,"A",.,"A"
"20132",2629653,39,0,"1",.,"A",.,"A",.,"A"
"20132",2629663,49,0,"1",.,"A",.,"A",.,"A"
"20132",2629673,63,0,"1",.,"A",.,"A",.,"A"
"20132",2629723,21,0,"1",.,"A",.,"A",.,"A"
"20132",2629753,27,0,"1",.,"A",.,"A",.,"A"
"20132",2629763,23,0,"1",.,"A",.,"A",.,"A"
"20132",2629773,18,0,"1",.,"A",.,"A",.,"A"
"20132",2629783,43,0,"1",.,"A",.,"A",.,"A"
"20132",2629793,13,0,"1",.,"A",.,"A",.,"A"
"20132",2629803,17,0,"1",.,"A",.,"A",.,"A"
"20132",2629813,74,0,"1",.,"A",.,"A",.,"A"
"20132",2629843,24,0,"1",.,"A",.,"A",.,"A"
"20132",2629893,41,0,"1",.,"A",.,"A",.,"A"
"20132",2629904,38,0,"1",.,"A",.,"A",.,"A"
"20132",2629913,48,0,"1",.,"A",.,"A",.,"A"
"20132",2629923,26,0,"1",.,"A",.,"A",.,"A"
"20132",2629933,20,0,"1",.,"A",.,"A",.,"A"
"20132",2629953,67,0,"1",.,"A",.,"A",.,"A"
"20132",2629973,10,0,"1",.,"A",.,"A",.,"A"
"20132",2629983,47,0,"1",.,"A",.,"A",.,"A"
"20132",2629993,22,0,"1",40,"D",.,"A",.,"A"
"20132",2630003,33,0,"1",.,"A",.,"A",.,"A"
"20132",2630023,38,0,"1",.,"A",.,"A",.,"A"
"20132",2630033,93,0,"1",.,"A",.,"A",.,"A"
"20132",2630053,41,0,"1",.,"A",.,"A",.,"A"
"20132",2630063,30,0,"1",.,"A",.,"A",.,"A"
"20132",2630073,17,0,"1",.,"A",.,"A",.,"A"
"20132",2630103,20,0,"1",.,"A",.,"A",.,"A"
"20132",2630114,46,0,"1",.,"A",.,"A",.,"A"
"20132",2630163,35,0,"1",.,"A",.,"A",.,"A"
"20132",2630183,33,0,"1",.,"A",.,"A",.,"A"
"20132",2630193,16,0,"1",.,"A",.,"A",.,"A"
"20132",2630223,45,0,"1",.,"A",.,"A",.,"A"
"20132",2630233,65,0,"1",.,"A",.,"A",.,"A"
"20132",2630243,130,0,"1",.,"A",.,"A",.,"A"
"20132",2630273,22,0,"1",.,"A",.,"A",.,"A"
"20132",2630283,33,0,"1",.,"A",.,"A",.,"A"
"20132",2630313,45,0,"1",.,"A",.,"A",.,"A"
"20132",2630373,21,0,"1",.,"A",.,"A",.,"A"
"20132",2630403,17,0,"1",.,"A",.,"A",.,"A"
"20132",2630413,13,0,"1",.,"A",.,"A",.,"A"
"20132",2630443,34,0,"1",.,"A",.,"A",.,"A"
"20132",2630453,20,0,"1",.,"A",.,"A",.,"A"
"20132",2630463,23,0,"1",.,"A",.,"A",.,"A"
"20132",2630493,29,0,"1",.,"A",.,"A",.,"A"
"20132",2630523,65,0,"1",.,"A",.,"A",.,"A"
"20132",2630563,30,0,"1",.,"A",.,"A",.,"A"
"20132",2630573,39,0,"1",.,"A",.,"A",.,"A"
"20132",2630593,9,0,"1",.,"A",.,"A",.,"A"
"20132",2630603,68,0,"1",.,"A",.,"A",.,"A"
"20132",2630633,31,0,"1",.,"A",.,"A",.,"A"
"20132",2630653,32,0,"1",.,"A",.,"A",.,"A"
"20132",2630663,18,0,"1",.,"A",.,"A",.,"A"
"20132",2630693,38,0,"1",.,"A",.,"A",.,"A"
"20132",2630703,50,0,"1",.,"A",.,"A",.,"A"
"20132",2630713,34,0,"1",.,"A",.,"A",.,"A"
"20132",2630783,51,0,"1",.,"A",.,"A",.,"A"
"20132",2630793,12,0,"1",.,"A",.,"A",.,"A"
"20132",2630803,40,0,"1",.,"A",.,"A",.,"A"
"20132",2630823,31,0,"1",.,"A",.,"A",.,"A"
"20132",2630833,13,0,"1",.,"A",.,"A",.,"A"
"20132",2630853,61,0,"1",.,"A",.,"A",.,"A"
"20132",2630865,35,0,"1",.,"A",.,"A",.,"A"
"20132",2630893,53,0,"1",.,"A",.,"A",.,"A"
"20132",2630903,58,0,"1",.,"A",.,"A",.,"A"
"20132",2630913,19,0,"1",.,"A",.,"A",.,"A"
"20132",2630923,47,0,"1",.,"A",.,"A",.,"A"
"20132",2630933,22,0,"1",.,"A",.,"A",.,"A"
"20132",2630943,14,0,"1",.,"A",.,"A",.,"A"
"20132",2630973,58,0,"1",.,"A",.,"A",.,"A"
"20132",2631003,14,0,"1",.,"A",.,"A",.,"A"
"20132",2631013,37,0,"1",.,"A",.,"A",.,"A"
"20132",2631023,15,0,"1",.,"A",.,"A",.,"A"
"20132",2631043,13,0,"1",.,"A",.,"A",.,"A"
"20132",2631063,44,0,"1",.,"A",.,"A",.,"A"
"20132",2631073,33,0,"1",.,"A",.,"A",.,"A"
"20132",2631083,49,0,"1",.,"A",.,"A",.,"A"
"20132",2631123,73,0,"1",.,"A",.,"A",.,"A"
"20132",2631163,32,0,"1",.,"A",.,"A",.,"A"
"20132",2631173,26,0,"1",.,"A",.,"A",.,"A"
"20132",2631183,29,0,"1",.,"A",.,"A",.,"A"
"20132",2631195,24,0,"1",.,"A",.,"A",.,"A"
"20132",2631203,48,0,"1",.,"A",.,"A",.,"A"
"20132",2631223,19,0,"1",80,"D",.,"A",.,"A"
"20132",2631243,29,0,"1",.,"A",.,"A",.,"A"
"20132",2631283,24,0,"1",.,"A",.,"A",.,"A"
"20132",2631293,22,0,"1",.,"A",.,"A",.,"A"
"20132",2631313,50,0,"1",.,"A",.,"A",.,"A"
"20132",2631333,15,0,"1",.,"A",.,"A",.,"A"
"20132",2631343,13,0,"1",.,"A",.,"A",.,"A"
"20132",2631363,34,0,"1",.,"A",.,"A",.,"A"
"20132",2631373,25,0,"1",.,"A",.,"A",.,"A"
"20132",2631403,25,0,"1",.,"A",.,"A",.,"A"
"20132",2631453,66,0,"1",.,"A",.,"A",.,"A"
"20132",2631463,17,0,"1",.,"A",.,"A",.,"A"
"20132",2631483,16,0,"1",.,"A",.,"A",.,"A"
"20132",2631493,28,0,"1",.,"A",.,"A",.,"A"
"20132",2631513,43,0,"1",.,"A",.,"A",.,"A"
"20132",2631523,25,0,"1",.,"A",.,"A",.,"A"
"20132",2631533,58,0,"1",.,"A",.,"A",.,"A"
"20132",2631563,34,0,"1",.,"A",.,"A",.,"A"
"20132",2631603,27,0,"1",.,"A",.,"A",.,"A"
"20132",2631623,36,0,"1",.,"A",.,"A",.,"A"
"20132",2631653,12,0,"1",.,"A",.,"A",.,"A"
"20132",2631683,23,0,"1",90,"D",.,"A",.,"A"
"20132",2631703,24,0,"1",.,"A",.,"A",.,"A"
"20132",2631713,35,0,"1",.,"A",.,"A",.,"A"
"20132",2631733,36,0,"1",.,"A",.,"A",.,"A"
"20132",2631753,14,0,"1",.,"A",.,"A",.,"A"
"20132",2631763,62,0,"1",.,"A",.,"A",.,"A"
"20132",2631783,17,0,"1",.,"A",.,"A",.,"A"
"20132",2631793,17,0,"1",.,"A",.,"A",.,"A"
"20132",2631803,58,0,"1",.,"A",.,"A",.,"A"
"20132",2631813,33,0,"1",.,"A",.,"A",.,"A"
"20132",2631833,9,0,"1",.,"A",.,"A",.,"A"
"20132",2631843,35,0,"1",.,"A",.,"A",.,"A"
"20132",2631853,26,0,"1",120,"D",.,"A",.,"A"
"20132",2631873,41,0,"1",.,"A",.,"A",.,"A"
"20132",2631923,17,0,"1",.,"A",.,"A",.,"A"
"20132",2632003,39,0,"1",.,"A",.,"A",.,"A"
"20132",2632015,15,0,"1",.,"A",.,"A",.,"A"
"20132",2632023,20,0,"1",.,"A",.,"A",.,"A"
"20132",2632043,21,0,"1",.,"A",.,"A",.,"A"
"20132",2632053,16,0,"1",.,"A",.,"A",.,"A"
"20132",2632083,70,0,"1",40,"D",.,"A",.,"A"
"20132",2632093,34,0,"1",.,"A",.,"A",.,"A"
"20132",2632113,28,0,"1",.,"A",.,"A",.,"A"
"20132",2632133,21,0,"1",.,"A",.,"A",.,"A"
"20132",2632153,14,0,"1",.,"A",.,"A",.,"A"
"20132",2632193,41,0,"1",.,"A",.,"A",.,"A"
"20132",2632203,7,0,"1",.,"A",.,"A",.,"A"
"20132",2632223,22,0,"1",.,"A",.,"A",.,"A"
"20132",2632243,33,0,"1",.,"A",.,"A",.,"A"
"20132",2632254,29,0,"1",.,"A",.,"A",.,"A"
"20132",2632273,18,0,"1",.,"A",.,"A",.,"A"
"20132",2632283,47,0,"1",.,"A",.,"A",.,"A"
"20132",2632313,43,0,"1",.,"A",.,"A",.,"A"
"20132",2632323,14,0,"1",.,"A",.,"A",.,"A"
"20132",2632333,51,0,"1",.,"A",.,"A",.,"A"
"20132",2632353,24,0,"1",.,"A",.,"A",.,"A"
"20132",2632363,11,0,"1",.,"A",.,"A",.,"A"
"20132",2632383,9,0,"1",.,"A",.,"A",.,"A"
"20132",2632393,36,0,"1",.,"A",.,"A",.,"A"
"20132",2632403,45,0,"1",.,"A",.,"A",.,"A"
"20132",2632433,12,0,"1",.,"A",.,"A",.,"A"
"20132",2632453,12,0,"1",.,"A",.,"A",.,"A"
"20132",2632483,41,0,"1",.,"A",.,"A",.,"A"
"20132",2632503,13,0,"1",.,"A",.,"A",.,"A"
"20132",2632513,20,0,"1",.,"A",.,"A",.,"A"
"20132",2632523,59,0,"1",.,"A",.,"A",.,"A"
"20132",2632553,19,0,"1",.,"A",.,"A",.,"A"
"20132",2632563,42,0,"1",.,"A",.,"A",.,"A"
"20132",2632573,39,0,"1",.,"A",.,"A",.,"A"
"20132",2632603,28,0,"1",.,"A",.,"A",.,"A"
"20132",2632613,27,0,"1",.,"A",.,"A",.,"A"
"20132",2632633,14,0,"1",.,"A",.,"A",.,"A"
"20132",2632643,56,0,"1",.,"A",.,"A",.,"A"
"20132",2632673,40,0,"1",.,"A",.,"A",.,"A"
"20132",2632683,34,0,"1",.,"A",.,"A",.,"A"
"20132",2632693,90,0,"1",.,"A",.,"A",.,"A"
"20132",2632743,34,0,"1",.,"A",.,"A",.,"A"
"20132",2632753,30,0,"1",.,"A",.,"A",.,"A"
"20132",2632773,43,0,"1",.,"A",.,"A",.,"A"
"20132",2632793,24,0,"1",.,"A",.,"A",.,"A"
"20132",2632803,49,0,"1",.,"A",.,"A",.,"A"
"20132",2632843,14,0,"1",.,"A",.,"A",.,"A"
"20132",2632873,8,0,"1",.,"A",.,"A",.,"A"
"20132",2632893,17,0,"1",.,"A",.,"A",.,"A"
"20132",2632903,18,0,"1",.,"A",.,"A",.,"A"
"20132",2632913,9,0,"1",.,"A",.,"A",.,"A"
"20132",2632923,42,0,"1",.,"A",.,"A",.,"A"
"20132",2632933,33,0,"1",.,"A",.,"A",.,"A"
"20132",2633013,19,0,"1",.,"A",.,"A",.,"A"
"20132",2633023,18,0,"1",.,"A",.,"A",.,"A"
"20132",2633033,16,0,"1",.,"A",.,"A",.,"A"
"20132",2633083,23,0,"1",.,"A",.,"A",.,"A"
"20132",2633093,17,0,"1",.,"A",.,"A",.,"A"
"20132",2633163,27,0,"1",.,"A",.,"A",.,"A"
"20132",2633193,52,0,"1",.,"A",.,"A",.,"A"
"20132",2633203,25,0,"1",.,"A",.,"A",.,"A"
"20132",2633223,15,0,"1",.,"A",.,"A",.,"A"
"20132",2633233,49,0,"1",.,"A",.,"A",.,"A"
"20132",2633253,36,0,"1",.,"A",.,"A",.,"A"
"20132",2633263,77,0,"1",.,"A",.,"A",.,"A"
"20132",2633273,21,0,"1",.,"A",.,"A",.,"A"
"20132",2633283,21,0,"1",.,"A",.,"A",.,"A"
"20132",2633333,35,0,"1",16,"D",.,"A",.,"A"
"20132",2633343,44,0,"1",.,"A",.,"A",.,"A"
"20132",2633363,30,0,"1",.,"A",.,"A",.,"A"
"20132",2633433,15,0,"1",.,"A",.,"A",.,"A"
"20132",2633473,23,0,"1",.,"A",.,"A",.,"A"
"20132",2633484,44,0,"1",.,"A",.,"A",.,"A"
"20132",2633493,18,0,"1",.,"A",.,"A",.,"A"
"20132",2633503,39,0,"1",.,"A",.,"A",.,"A"
"20132",2633523,27,0,"1",.,"A",.,"A",.,"A"
"20132",2633543,35,0,"1",.,"A",.,"A",.,"A"
"20132",2633563,35,0,"1",.,"A",.,"A",.,"A"
"20132",2633573,10,0,"1",.,"A",.,"A",.,"A"
"20132",2633583,40,0,"1",.,"A",.,"A",.,"A"
"20132",2633593,11,0,"1",.,"A",.,"A",.,"A"
"20132",2633623,17,0,"1",.,"A",.,"A",.,"A"
"20132",2633643,23,0,"1",.,"A",.,"A",.,"A"
"20132",2633653,41,0,"1",.,"A",.,"A",.,"A"
"20132",2633663,41,0,"1",.,"A",.,"A",.,"A"
"20132",2633713,38,0,"1",.,"A",.,"A",.,"A"
"20132",2633723,20,0,"1",.,"A",.,"A",.,"A"
"20132",2633734,9,0,"1",.,"A",.,"A",.,"A"
"20132",2633743,13,0,"1",.,"A",.,"A",.,"A"
"20132",2633773,17,0,"1",.,"A",.,"A",.,"A"
"20132",2633783,6,0,"1",.,"A",.,"A",.,"A"
"20132",2633793,9,0,"1",.,"A",.,"A",.,"A"
"20132",2633813,47,0,"1",.,"A",.,"A",.,"A"
"20132",2633823,51,0,"1",.,"A",.,"A",.,"A"
"20132",2633843,32,0,"1",.,"A",.,"A",.,"A"
"20132",2633853,31,0,"1",.,"A",.,"A",.,"A"
"20132",2633863,58,0,"1",.,"A",.,"A",.,"A"
"20132",2633883,32,0,"1",.,"A",.,"A",.,"A"
"20132",2633913,62,0,"1",.,"A",.,"A",.,"A"
"20132",2633923,16,0,"1",.,"A",.,"A",.,"A"
"20132",2633933,31,0,"1",.,"A",.,"A",.,"A"
"20132",2633953,31,0,"1",.,"A",.,"A",.,"A"
"20132",2633963,15,0,"1",.,"A",.,"A",.,"A"
"20132",2633973,15,0,"1",.,"A",.,"A",.,"A"
"20132",2633993,17,0,"1",.,"A",.,"A",.,"A"
"20132",2634063,66,0,"1",.,"A",.,"A",.,"A"
"20132",2634073,25,0,"1",100,"D",.,"A",.,"A"
"20132",2634083,4,0,"1",.,"A",.,"A",.,"A"
"20132",2634103,50,0,"1",.,"A",.,"A",.,"A"
"20132",2634113,42,0,"1",.,"A",.,"A",.,"A"
"20132",2634133,35,0,"1",.,"A",.,"A",.,"A"
"20132",2634143,33,0,"1",.,"A",.,"A",.,"A"
"20132",2634173,51,0,"1",.,"A",.,"A",.,"A"
"20132",2634183,36,0,"1",.,"A",.,"A",.,"A"
"20132",2634193,23,0,"1",.,"A",.,"A",.,"A"
"20132",2634225,28,0,"1",.,"A",.,"A",.,"A"
"20132",2634263,53,0,"1",.,"A",.,"A",.,"A"
"20132",2634273,25,0,"1",35,"D",.,"A",.,"A"
"20132",2634283,31,0,"1",.,"A",.,"A",.,"A"
"20132",2634293,36,0,"1",.,"A",.,"A",.,"A"
"20132",2634303,28,0,"1",.,"A",.,"A",.,"A"
"20132",2634323,60,0,"1",.,"A",.,"A",.,"A"
"20132",2634333,35,0,"1",150,"D",.,"A",.,"A"
"20132",2634343,45,0,"1",.,"A",.,"A",.,"A"
"20132",2634385,11,0,"1",.,"A",.,"A",.,"A"
"20132",2634393,29,0,"1",.,"A",.,"A",.,"A"
"20132",2634423,29,0,"1",.,"A",.,"A",.,"A"
"20132",2634453,7,0,"1",.,"A",.,"A",.,"A"
"20132",2634463,53,0,"1",.,"A",.,"A",.,"A"
"20132",2634473,9,0,"1",.,"A",.,"A",.,"A"
"20132",2634503,21,0,"1",.,"A",.,"A",.,"A"
"20132",2634533,22,0,"1",.,"A",.,"A",.,"A"
"20132",2634543,31,0,"1",.,"A",.,"A",.,"A"
