"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20141",2661955,45,2,"1",.,"A",7,"E","110","D"
"20141",2661955,45,3,"1",.,"A",7,"E","120","D"
"20141",2661955,45,4,"1",.,"A",4,"E","140","D"
"20141",2661955,45,5,"1",.,"A",39,"E","150","D"
"20141",2661955,45,6,"1",.,"A",3,"E","170","D"
"20141",2661955,45,7,"1",.,"A",2,"E","180","D"
"20141",2661955,45,8,"1",.,"A",2,"E","190","D"
"20141",2664525,16,0,"1",1,"D",.,"H",,"A"
"20141",2664525,16,1,"1",.,"A",10,"E","100","D"
"20141",2664525,16,2,"1",.,"A",5,"E","110","D"
"20141",2664525,16,3,"1",.,"A",23,"E","120","D"
"20141",2664525,16,4,"1",.,"A",1,"E","140","D"
"20141",2664525,16,5,"1",.,"A",63,"E","150","D"
"20141",2664525,16,6,"1",.,"A",22,"E","170","D"
"20141",2664525,16,7,"1",.,"A",16,"E","190","D"
"20141",2666005,31,0,"1",6,"D",.,"H",,"A"
"20141",2666005,31,1,"1",.,"A",2,"E","100","D"
"20141",2666005,31,2,"1",.,"A",1,"E","110","D"
"20141",2666005,31,3,"1",.,"A",1,"E","120","D"
"20141",2666005,31,4,"1",.,"A",3,"E","130","D"
"20141",2666005,31,5,"1",.,"A",4,"E","140","D"
"20141",2666005,31,6,"1",.,"A",6,"E","150","D"
"20141",2666005,31,7,"1",.,"A",2,"E","200","D"
"20141",2666005,31,8,"1",.,"A",1,"E","210","D"
"20141",2667145,41,0,"1",12,"D",.,"H",,"A"
"20141",2667145,41,1,"1",.,"A",589,"E","100","D"
"20141",2667145,41,2,"1",.,"A",275,"E","110","D"
"20141",2667145,41,3,"1",.,"A",936,"E","130","D"
"20141",2667295,57,0,"1",1,"D",.,"H",,"A"
"20141",2667295,57,1,"1",.,"A",7,"E","100","D"
"20141",2667295,57,2,"1",.,"A",3,"E","110","D"
"20141",2667295,57,3,"1",.,"A",3,"E","120","D"
"20141",2667295,57,4,"1",.,"A",19,"E","150","D"
"20141",2667295,57,5,"1",.,"A",1,"E","170","D"
"20141",2667295,57,6,"1",.,"A",1,"E","180","D"
"20141",2667295,57,7,"1",.,"A",1,"E","190","D"
"20141",2668475,23,0,"1",10,"D",.,"H",,"A"
"20141",2668475,23,1,"1",.,"A",36,"E","100","D"
"20141",2668475,23,2,"1",.,"A",15,"E","110","D"
"20141",2668475,23,3,"1",.,"A",30,"E","120","D"
"20141",2668475,23,4,"1",.,"A",98,"E","130","D"
"20141",2668475,23,5,"1",.,"A",3,"E","140","D"
"20141",2668475,23,6,"1",.,"A",206,"E","150","D"
"20141",2668475,23,7,"1",.,"A",23,"E","190","D"
"20141",2668475,23,8,"1",.,"A",14,"E","200","D"
"20141",2668475,23,9,"1",.,"A",75,"E","210","D"
"20141",2669555,31,0,"1",2,"D",.,"H",,"A"
"20141",2669555,31,1,"1",.,"A",51,"E","120","D"
"20141",2669555,31,2,"1",.,"A",5,"E","140","D"
"20141",2669555,31,3,"1",.,"A",400,"E","150","D"
"20141",2669555,31,4,"1",.,"A",44,"E","190","D"
"20141",2670125,38,0,"1",2,"D",.,"H",,"A"
"20141",2670125,38,1,"1",.,"A",76,"G","100","D"
"20141",2670125,38,2,"1",.,"A",35,"G","110","D"
"20141",2670125,38,3,"1",.,"A",35,"G","120","D"
"20141",2670125,38,4,"1",.,"A",121,"G","130","D"
"20141",2670125,38,5,"1",.,"A",193,"G","150","D"
"20141",2670125,38,6,"1",.,"A",2,"G","160","D"
"20141",2670125,38,7,"1",.,"A",15,"G","170","D"
"20141",2670125,38,8,"1",.,"A",12,"G","180","D"
"20141",2670125,38,9,"1",.,"A",11,"G","190","D"
"20141",2670665,59,0,"1",3,"D",.,"H",,"A"
"20141",2670665,59,1,"1",.,"A",331,"E","100","D"
"20141",2670665,59,2,"1",.,"A",58,"E","110","D"
"20141",2670665,59,3,"1",.,"A",179,"E","120","D"
"20141",2670665,59,4,"1",.,"A",46,"E","140","D"
"20141",2670665,59,5,"1",.,"A",765,"E","150","D"
"20141",2670665,59,6,"1",.,"A",170,"E","160","D"
"20141",2670665,59,7,"1",.,"A",368,"E","170","D"
"20141",2670665,59,8,"1",.,"A",243,"E","190","D"
"20141",2670665,59,9,"1",.,"A",140,"E","200","D"
"20141",2670665,59,10,"1",.,"A",475,"E","210","D"
"20141",2670665,59,11,"1",.,"A",460,"E","220","D"
"20141",2671835,42,0,"1",1,"D",.,"H",,"A"
"20141",2671835,42,1,"1",.,"A",66,"E","100","D"
"20141",2671835,42,2,"1",.,"A",30,"E","110","D"
"20141",2671835,42,3,"1",.,"A",71,"E","200","D"
"20141",2671835,42,4,"1",.,"A",33,"E","210","D"
"20141",2672015,25,0,"1",1,"D",.,"H",,"A"
"20141",2672015,25,1,"1",.,"A",151,"E","100","D"
"20141",2672015,25,2,"1",.,"A",79,"E","110","D"
"20141",2673275,32,0,"1",1,"D",.,"H",,"A"
"20141",2673275,32,1,"1",.,"A",1312,"E","100","D"
"20141",2673275,32,2,"1",.,"A",688,"E","110","D"
"20141",2673695,11,0,"1",1,"D",.,"H",,"A"
"20141",2673695,11,1,"1",.,"A",282,"E","100","D"
"20141",2673695,11,2,"1",.,"A",84,"E","110","D"
"20141",2673695,11,3,"1",.,"A",334,"E","130","D"
"20141",2675435,30,0,"1",1,"D",.,"H",,"A"
"20141",2675435,30,1,"1",.,"A",48,"E","100","D"
"20141",2675435,30,2,"1",.,"A",14,"E","110","D"
"20141",2675435,30,3,"1",.,"A",25,"E","120","D"
"20141",2675435,30,4,"1",.,"A",58,"E","130","D"
"20141",2675435,30,5,"1",.,"A",4,"E","140","D"
"20141",2675435,30,6,"1",.,"A",150,"E","150","D"
"20141",2675435,30,7,"1",.,"A",14,"E","170","D"
"20141",2675435,30,8,"1",.,"A",27,"E","180","D"
"20141",2675435,30,9,"1",.,"A",10,"E","190","D"
"20141",2675925,37,0,"1",6,"D",.,"H",,"A"
"20141",2675925,37,1,"1",.,"A",204,"E","100","D"
"20141",2675925,37,2,"1",.,"A",96,"E","110","D"
"20141",2676475,97,0,"1",1,"D",.,"H",,"A"
"20141",2676475,97,1,"1",.,"A",51,"E","100","D"
"20141",2676475,97,2,"1",.,"A",9,"E","110","D"
"20141",2677305,29,0,"1",2,"D",.,"H",,"A"
"20141",2677305,29,1,"1",.,"A",23,"E","100","D"
"20141",2677305,29,2,"1",.,"A",5,"E","110","D"
"20141",2677305,29,3,"1",.,"A",26,"E","120","D"
"20141",2677305,29,4,"1",.,"A",53,"E","130","D"
"20141",2677305,29,5,"1",.,"A",78,"E","150","D"
"20141",2677305,29,6,"1",.,"A",9,"E","160","D"
"20141",2677305,29,7,"1",.,"A",6,"E","190","D"
"20141",2679155,40,0,"1",2,"D",.,"H",,"A"
"20141",2679155,40,1,"1",.,"A",21,"E","100","D"
"20141",2679155,40,2,"1",.,"A",9,"E","110","D"
"20141",2679595,48,0,"1",1,"D",.,"H",,"A"
"20141",2679595,48,1,"1",.,"A",26,"E","200","D"
"20141",2679595,48,2,"1",.,"A",89,"E","210","D"
"20141",2679595,48,3,"1",.,"A",85,"E","220","D"
"20141",2680075,28,0,"1",3,"D",.,"H",,"A"
"20141",2680075,28,1,"1",.,"A",46,"E","120","D"
"20141",2680075,28,2,"1",.,"A",237,"E","130","D"
"20141",2680075,28,3,"1",.,"A",12,"E","140","D"
"20141",2680075,28,4,"1",.,"A",201,"E","150","D"
"20141",2680075,28,5,"1",.,"A",44,"E","160","D"
"20141",2680075,28,6,"1",.,"A",96,"E","170","D"
"20141",2680075,28,7,"1",.,"A",64,"E","190","D"
"20141",2680624,20,0,"1",1,"D",.,"H",,"A"
"20141",2680624,20,1,"1",.,"A",62,"E","100","D"
"20141",2680624,20,2,"1",.,"A",30,"E","110","D"
"20141",2680624,20,3,"1",.,"A",59,"E","120","D"
"20141",2680624,20,4,"1",.,"A",111,"E","130","D"
"20141",2680624,20,5,"1",.,"A",3,"E","140","D"
"20141",2680624,20,6,"1",.,"A",182,"E","150","D"
"20141",2680624,20,7,"1",.,"A",10,"E","160","D"
"20141",2680624,20,8,"1",.,"A",31,"E","170","D"
"20141",2680624,20,9,"1",.,"A",42,"E","190","D"
"20141",2680694,41,0,"1",1,"D",.,"H",,"A"
"20141",2680694,41,1,"1",.,"A",76,"E","100","D"
"20141",2680694,41,2,"1",.,"A",41,"E","110","D"
"20141",2680694,41,3,"1",.,"A",35,"E","120","D"
"20141",2680694,41,4,"1",.,"A",121,"E","130","D"
"20141",2680694,41,5,"1",.,"A",187,"E","150","D"
"20141",2680694,41,6,"1",.,"A",2,"E","160","D"
"20141",2680694,41,7,"1",.,"A",15,"E","170","D"
"20141",2680694,41,8,"1",.,"A",12,"E","180","D"
"20141",2680694,41,9,"1",.,"A",11,"E","190","D"
"20141",2682234,37,0,"1",3,"D",.,"H",,"A"
"20141",2682234,37,1,"1",.,"A",327,"E","100","D"
"20141",2682234,37,2,"1",.,"A",153,"E","110","D"
"20141",2682234,37,3,"1",.,"A",520,"E","130","D"
"20141",2682754,12,0,"1",1,"D",.,"H",,"A"
"20141",2682754,12,1,"1",.,"A",40,"E","100","D"
"20141",2682754,12,2,"1",.,"A",21,"E","110","D"
"20141",2682754,12,3,"1",.,"A",21,"E","210","D"
"20141",2682754,12,4,"1",.,"A",6,"E","220","D"
"20141",2683754,31,0,"1",1,"D",.,"H",,"A"
"20141",2683754,31,1,"1",.,"A",103,"E","100","D"
"20141",2683754,31,2,"1",.,"A",45,"E","110","D"
"20141",2683754,31,3,"1",.,"A",45,"E","120","D"
"20141",2683754,31,4,"1",.,"A",156,"E","130","D"
"20141",2683754,31,5,"1",.,"A",1,"E","140","D"
"20141",2683754,31,6,"1",.,"A",240,"E","150","D"
"20141",2683754,31,7,"1",.,"A",2,"E","160","D"
"20141",2683754,31,8,"1",.,"A",19,"E","170","D"
"20141",2683754,31,9,"1",.,"A",15,"E","180","D"
"20141",2683754,31,10,"1",.,"A",15,"E","190","D"
"20141",2683754,31,11,"1",.,"A",109,"E","200","D"
"20141",2683754,31,12,"1",.,"A",50,"E","210","D"
"20141",2684494,74,0,"1",1,"D",.,"H",,"A"
"20141",2684494,74,1,"1",.,"A",44,"E","200","D"
"20141",2684494,74,2,"1",.,"A",20,"E","210","D"
"20141",2685644,43,0,"1",1,"D",.,"H",,"A"
"20141",2685644,43,1,"1",.,"A",47,"E","100","D"
"20141",2685644,43,2,"1",.,"A",13,"E","110","D"
"20141",2685794,46,0,"1",3,"D",.,"H",,"A"
"20141",2685794,46,1,"1",.,"A",27,"E","100","D"
"20141",2685794,46,2,"1",.,"A",14,"E","110","D"
"20141",2685794,46,3,"1",.,"A",28,"E","120","D"
"20141",2685794,46,4,"1",.,"A",1,"E","140","D"
"20141",2685794,46,5,"1",.,"A",87,"E","150","D"
"20141",2685794,46,6,"1",.,"A",5,"E","160","D"
"20141",2685794,46,7,"1",.,"A",18,"E","170","D"
"20141",2685794,46,8,"1",.,"A",20,"E","190","D"
"20141",2686294,47,0,"1",1,"D",.,"H",,"A"
"20141",2686294,47,1,"1",.,"A",7,"E","200","D"
"20141",2686294,47,2,"1",.,"A",22,"E","210","D"
"20141",2686294,47,3,"1",.,"A",21,"E","220","D"
"20141",2689054,43,0,"1",1,"D",.,"H",,"A"
"20141",2689054,43,1,"1",.,"A",53,"E","120","D"
"20141",2689054,43,2,"1",.,"A",4,"E","140","D"
"20141",2689054,43,3,"1",.,"A",282,"E","150","D"
"20141",2689054,43,4,"1",.,"A",3,"E","160","D"
"20141",2689054,43,5,"1",.,"A",23,"E","170","D"
"20141",2689054,43,6,"1",.,"A",18,"E","180","D"
"20141",2689054,43,7,"1",.,"A",17,"E","190","D"
"20141",2689954,25,0,"1",2,"D",.,"H",,"A"
"20141",2689954,25,1,"1",.,"A",1245,"E","200","D"
"20141",2689954,25,2,"1",.,"A",2255,"E","210","D"
"20141",2690115,34,0,"1",1,"D",.,"H",,"A"
"20141",2690115,34,1,"1",.,"A",41,"E","100","D"
"20141",2690115,34,2,"1",.,"A",19,"E","110","D"
"20141",2690234,44,0,"1",4,"D",.,"H",,"A"
"20141",2690234,44,1,"1",.,"A",442,"E","100","D"
"20141",2690234,44,2,"1",.,"A",78,"E","110","D"
"20141",2690594,21,0,"1",1,"D",.,"H",,"A"
"20141",2690594,21,1,"1",.,"A",130,"E","100","D"
"20141",2690594,21,2,"1",.,"A",23,"E","110","D"
"20141",2690594,21,3,"1",.,"A",72,"E","120","D"
"20141",2690594,21,4,"1",.,"A",350,"E","130","D"
"20141",2690594,21,5,"1",.,"A",18,"E","140","D"
"20141",2690594,21,6,"1",.,"A",301,"E","150","D"
"20141",2690594,21,7,"1",.,"A",67,"E","160","D"
"20141",2690594,21,8,"1",.,"A",144,"E","170","D"
"20141",2690594,21,9,"1",.,"A",95,"E","190","D"
"20141",2692124,16,0,"1",1,"D",.,"H",,"A"
"20141",2692124,16,1,"1",.,"A",53,"E","100","D"
"20141",2692124,16,2,"1",.,"A",22,"E","110","D"
"20141",2692234,21,0,"1",1,"D",.,"H",,"A"
"20141",2692234,21,1,"1",.,"A",81,"E","100","D"
"20141",2692234,21,2,"1",.,"A",19,"E","110","D"
"20141",2697454,46,0,"1",2,"D",.,"H",,"A"
"20141",2697454,46,1,"1",.,"A",52,"G","100","D"
"20141",2697454,46,2,"1",.,"A",23,"G","110","D"
"20141",2698134,26,0,"1",3,"D",.,"H",,"A"
"20141",2698134,26,1,"1",.,"A",33,"E","120","D"
"20141",2698134,26,2,"1",.,"A",9,"E","140","D"
"20141",2698134,26,3,"1",.,"A",198,"E","150","D"
"20141",2698134,26,4,"1",.,"A",11,"E","170","D"
"20141",2698134,26,5,"1",.,"A",36,"E","180","D"
"20141",2698134,26,6,"1",.,"A",13,"E","190","D"
"20141",2698914,13,0,"1",1,"D",.,"H",,"A"
"20141",2698914,13,1,"1",.,"A",65,"E","100","D"
"20141",2698914,13,2,"1",.,"A",35,"E","110","D"
"20141",2698914,13,3,"1",.,"A",36,"E","210","D"
"20141",2698914,13,4,"1",.,"A",14,"E","220","D"
"20141",2699624,114,0,"1",1,"D",.,"H",,"A"
"20141",2699624,114,1,"1",.,"A",9,"E","100","D"
"20141",2699624,114,2,"1",.,"A",4,"E","110","D"
"20141",2699624,114,3,"1",.,"A",4,"E","120","D"
"20141",2699624,114,4,"1",.,"A",4,"E","140","D"
"20141",2699624,114,5,"1",.,"A",22,"E","150","D"
"20141",2699624,114,6,"1",.,"A",1,"E","170","D"
"20141",2699624,114,7,"1",.,"A",1,"E","180","D"
"20141",2699624,114,8,"1",.,"A",1,"E","190","D"
"20141",2699624,114,9,"1",.,"A",10,"E","200","D"
"20141",2699624,114,10,"1",.,"A",4,"E","210","D"
"20141",2702134,64,0,"1",1,"D",.,"H",,"A"
"20141",2702134,64,1,"1",.,"A",321,"G","100","D"
"20141",2702134,64,2,"1",.,"A",62,"G","110","D"
"20141",2702134,64,3,"1",.,"A",169,"G","120","D"
"20141",2702134,64,4,"1",.,"A",862,"G","130","D"
"20141",2702134,64,5,"1",.,"A",44,"G","140","D"
"20141",2702134,64,6,"1",.,"A",742,"G","150","D"
"20141",2702134,64,7,"1",.,"A",165,"G","160","D"
"20141",2702134,64,8,"1",.,"A",357,"G","170","D"
"20141",2702134,64,9,"1",.,"A",236,"G","190","D"
"20141",2702134,64,10,"1",.,"A",136,"G","200","D"
"20141",2702134,64,11,"1",.,"A",460,"G","210","D"
"20141",2702134,64,12,"1",.,"A",446,"G","220","D"
"20141",2703094,11,0,"1",3,"D",.,"H",,"A"
"20141",2703094,11,1,"1",.,"A",8,"E","100","D"
"20141",2703094,11,2,"1",.,"A",3,"E","110","D"
"20141",2703094,11,3,"1",.,"A",8,"E","120","D"
"20141",2703094,11,4,"1",.,"A",46,"E","150","D"
"20141",2703094,11,5,"1",.,"A",5,"E","190","D"
"20141",2703374,44,0,"1",2,"D",.,"H",,"A"
"20141",2703374,44,1,"1",.,"A",49,"E","100","D"
"20141",2703374,44,2,"1",.,"A",8,"E","110","D"
"20141",2703374,44,3,"1",.,"A",24,"E","120","D"
"20141",2703374,44,4,"1",.,"A",6,"E","140","D"
"20141",2703374,44,5,"1",.,"A",106,"E","150","D"
"20141",2703374,44,6,"1",.,"A",23,"E","160","D"
"20141",2703374,44,7,"1",.,"A",51,"E","170","D"
"20141",2703374,44,8,"1",.,"A",33,"E","190","D"
"20141",2704334,61,0,"1",5,"D",.,"H",,"A"
"20141",2704334,61,1,"1",.,"A",108,"E","100","D"
"20141",2704334,61,2,"1",.,"A",19,"E","110","D"
"20141",2704334,61,3,"1",.,"A",63,"E","120","D"
"20141",2704334,61,4,"1",.,"A",291,"E","130","D"
"20141",2704334,61,5,"1",.,"A",15,"E","140","D"
"20141",2704334,61,6,"1",.,"A",250,"E","150","D"
"20141",2704334,61,7,"1",.,"A",55,"E","160","D"
"20141",2704334,61,8,"1",.,"A",120,"E","170","D"
"20141",2704334,61,9,"1",.,"A",79,"E","190","D"
"20141",2705094,62,0,"1",1,"D",.,"H",,"A"
"20141",2705094,62,1,"1",.,"A",254,"E","100","D"
"20141",2705094,62,2,"1",.,"A",46,"E","110","D"
"20141",2706164,28,0,"1",1,"D",.,"H",,"A"
"20141",2706164,28,1,"1",.,"A",5,"E","120","D"
"20141",2706164,28,2,"1",.,"A",8,"E","150","D"
"20141",2706164,28,3,"1",.,"A",1,"E","160","D"
"20141",2706164,28,4,"1",.,"A",4,"E","170","D"
"20141",2706164,28,5,"1",.,"A",2,"E","190","D"
"20141",2706364,11,0,"1",1,"D",.,"H",,"A"
"20141",2706364,11,1,"1",.,"A",118,"E","120","D"
"20141",2706364,11,2,"1",.,"A",20,"E","140","D"
"20141",2706364,11,3,"1",.,"A",668,"E","150","D"
"20141",2706364,11,4,"1",.,"A",38,"E","170","D"
"20141",2706364,11,5,"1",.,"A",123,"E","180","D"
"20141",2706364,11,6,"1",.,"A",45,"E","190","D"
"20141",2706364,11,7,"1",.,"A",124,"E","200","D"
"20141",2706364,11,8,"1",.,"A",314,"E","210","D"
"20141",2706794,16,0,"1",1,"D",.,"H",,"A"
"20141",2706794,16,1,"1",.,"A",6,"E","120","D"
"20141",2706794,16,2,"1",.,"A",10,"E","150","D"
"20141",2706794,16,3,"1",.,"A",3,"E","170","D"
"20141",2706794,16,4,"1",.,"A",1,"E","190","D"
"20141",2707234,33,0,"1",2,"D",.,"H",,"A"
"20141",2707234,33,1,"1",.,"A",113,"E","100","D"
"20141",2707234,33,2,"1",.,"A",19,"E","110","D"
"20141",2707234,33,3,"1",.,"A",51,"E","200","D"
"20141",2707234,33,4,"1",.,"A",161,"E","210","D"
"20141",2707234,33,5,"1",.,"A",156,"E","220","D"
"20141",2709024,49,0,"1",1,"D",.,"H",,"A"
"20141",2709024,49,1,"1",.,"A",31,"E","100","D"
"20141",2709024,49,2,"1",.,"A",5,"E","110","D"
"20141",2709924,28,0,"1",2,"D",.,"H",,"A"
"20141",2709924,28,1,"1",.,"A",209,"E","100","D"
"20141",2709924,28,2,"1",.,"A",36,"E","110","D"
"20141",2709924,28,3,"1",.,"A",555,"E","130","D"
"20141",2710534,26,0,"1",1,"D",.,"H",,"A"
"20141",2710534,26,1,"1",.,"A",100,"E","100","D"
"20141",2710534,26,2,"1",.,"A",30,"E","110","D"
"20141",2710534,26,3,"1",.,"A",57,"E","120","D"
"20141",2710534,26,4,"1",.,"A",9,"E","140","D"
"20141",2710534,26,5,"1",.,"A",310,"E","150","D"
"20141",2710534,26,6,"1",.,"A",17,"E","170","D"
"20141",2710534,26,7,"1",.,"A",57,"E","180","D"
"20141",2710534,26,8,"1",.,"A",20,"E","190","D"
"20141",2711654,59,0,"1",1,"D",.,"H",,"A"
"20141",2711654,59,1,"1",.,"A",79,"E","120","D"
"20141",2711654,59,2,"1",.,"A",20,"E","140","D"
"20141",2711654,59,3,"1",.,"A",348,"E","150","D"
"20141",2711654,59,4,"1",.,"A",77,"E","160","D"
"20141",2711654,59,5,"1",.,"A",166,"E","170","D"
"20141",2711654,59,6,"1",.,"A",110,"E","190","D"
"20141",2712804,36,0,"1",1,"D",.,"H",,"A"
"20141",2712804,36,1,"1",.,"A",66,"E","100","D"
"20141",2712804,36,2,"1",.,"A",40,"E","110","D"
"20141",2712804,36,3,"1",.,"A",151,"E","120","D"
"20141",2712804,36,4,"1",.,"A",101,"E","130","D"
"20141",2712804,36,5,"1",.,"A",9,"E","140","D"
"20141",2712804,36,6,"1",.,"A",410,"E","150","D"
"20141",2712804,36,7,"1",.,"A",145,"E","170","D"
"20141",2712804,36,8,"1",.,"A",78,"E","190","D"
"20141",2714593,34,0,"1",1,"D",.,"H",,"A"
"20141",2714593,34,1,"1",.,"A",180,"E","100","D"
"20141",2714593,34,2,"1",.,"A",54,"E","110","D"
"20141",2714593,34,3,"1",.,"A",102,"E","200","D"
"20141",2714593,34,4,"1",.,"A",259,"E","210","D"
"20141",2715055,24,0,"1",1,"D",.,"H",,"A"
"20141",2715055,24,1,"1",.,"A",57,"E","100","D"
"20141",2715055,24,2,"1",.,"A",17,"E","110","D"
"20141",2715163,21,0,"1",1,"D",.,"H",,"A"
"20141",2715163,21,1,"1",.,"A",88,"E","100","D"
"20141",2715163,21,2,"1",.,"A",37,"E","110","D"
"20141",2715163,21,3,"1",.,"A",65,"E","120","D"
"20141",2715163,21,4,"1",.,"A",240,"E","130","D"
"20141",2715163,21,5,"1",.,"A",7,"E","140","D"
"20141",2715163,21,6,"1",.,"A",507,"E","150","D"
"20141",2715163,21,7,"1",.,"A",56,"E","190","D"
"20141",2715663,76,0,"1",1,"D",.,"H",,"A"
"20141",2715663,76,1,"1",.,"A",6,"E","120","D"
"20141",2715663,76,2,"1",.,"A",15,"E","150","D"
"20141",2715663,76,3,"1",.,"A",3,"E","160","D"
"20141",2715663,76,4,"1",.,"A",7,"E","170","D"
"20141",2715663,76,5,"1",.,"A",4,"E","190","D"
"20141",2716253,17,0,"1",2,"D",.,"H",,"A"
"20141",2716253,17,1,"1",.,"A",70,"E","100","D"
"20141",2716253,17,2,"1",.,"A",11,"E","110","D"
"20141",2716253,17,3,"1",.,"A",28,"E","200","D"
"20141",2716253,17,4,"1",.,"A",97,"E","210","D"
"20141",2716253,17,5,"1",.,"A",94,"E","220","D"
"20141",2716643,16,0,"1",1,"D",.,"H",,"A"
"20141",2716643,16,1,"1",.,"A",197,"E","100","D"
"20141",2716643,16,2,"1",.,"A",103,"E","110","D"
"20141",2717063,60,0,"1",1,"D",.,"H",,"A"
"20141",2717063,60,1,"1",.,"A",13,"E","100","D"
"20141",2717063,60,2,"1",.,"A",4,"E","110","D"
"20141",2717063,60,3,"1",.,"A",12,"E","120","D"
"20141",2717063,60,4,"1",.,"A",16,"E","130","D"
"20141",2717063,60,5,"1",.,"A",1,"E","140","D"
"20141",2717063,60,6,"1",.,"A",43,"E","150","D"
"20141",2717063,60,7,"1",.,"A",2,"E","170","D"
"20141",2717063,60,8,"1",.,"A",7,"E","180","D"
"20141",2717063,60,9,"1",.,"A",2,"E","190","D"
"20141",2718073,36,0,"1",3,"D",.,"H",,"A"
"20141",2718073,36,1,"1",.,"A",65,"E","100","D"
"20141",2718073,36,2,"1",.,"A",19,"E","110","D"
"20141",2718073,36,3,"1",.,"A",40,"E","120","D"
"20141",2718073,36,4,"1",.,"A",77,"E","130","D"
"20141",2718073,36,5,"1",.,"A",6,"E","140","D"
"20141",2718073,36,6,"1",.,"A",201,"E","150","D"
"20141",2718073,36,7,"1",.,"A",11,"E","170","D"
"20141",2718073,36,8,"1",.,"A",37,"E","180","D"
"20141",2718073,36,9,"1",.,"A",13,"E","190","D"
"20141",2718073,36,10,"1",.,"A",37,"E","200","D"
"20141",2718073,36,11,"1",.,"A",94,"E","210","D"
"20141",2719093,61,0,"1",4,"D",.,"H",,"A"
"20141",2719093,61,1,"1",.,"A",11,"E","200","D"
"20141",2719093,61,2,"1",.,"A",39,"E","210","D"
"20141",2719093,61,3,"1",.,"A",40,"E","220","D"
"20141",2719644,56,0,"1",4,"D",.,"H",,"A"
"20141",2719644,56,1,"1",.,"A",77,"E","100","D"
"20141",2719644,56,2,"1",.,"A",40,"E","110","D"
"20141",2719644,56,3,"1",.,"A",86,"E","120","D"
"20141",2719644,56,4,"1",.,"A",151,"E","130","D"
"20141",2719644,56,5,"1",.,"A",4,"E","140","D"
"20141",2719644,56,6,"1",.,"A",248,"E","150","D"
"20141",2719644,56,7,"1",.,"A",14,"E","160","D"
"20141",2719644,56,8,"1",.,"A",42,"E","170","D"
"20141",2719644,56,9,"1",.,"A",58,"E","190","D"
"20141",2720103,61,0,"1",1,"D",.,"H",,"A"
"20141",2720103,61,1,"1",.,"A",21,"E","100","D"
"20141",2720103,61,2,"1",.,"A",4,"E","110","D"
"20141",2720283,28,0,"1",1,"D",.,"H",,"A"
"20141",2720283,28,1,"1",.,"A",5,"E","100","D"
"20141",2720283,28,2,"1",.,"A",3,"E","110","D"
"20141",2720283,28,3,"1",.,"A",17,"E","120","D"
"20141",2720283,28,4,"1",.,"A",36,"E","150","D"
"20141",2720283,28,5,"1",.,"A",12,"E","170","D"
"20141",2720283,28,6,"1",.,"A",7,"E","190","D"
"20141",2720293,29,0,"1",1,"D",.,"H",,"A"
"20141",2720293,29,1,"1",.,"A",17,"E","100","D"
"20141",2720293,29,2,"1",.,"A",3,"E","110","D"
"20141",2720473,42,0,"1",1,"D",.,"H",,"A"
"20141",2720473,42,1,"1",.,"A",103,"E","100","D"
"20141",2720473,42,2,"1",.,"A",47,"E","110","D"
"20141",2720783,18,0,"1",1,"D",.,"H",,"A"
"20141",2720783,18,1,"1",.,"A",76,"E","210","D"
"20141",2720783,18,2,"1",.,"A",24,"E","220","D"
"20141",2721043,40,0,"1",2,"D",.,"H",,"A"
"20141",2721043,40,1,"1",.,"A",8,"E","100","D"
"20141",2721043,40,2,"1",.,"A",2,"E","110","D"
"20141",2721263,21,0,"1",2,"D",.,"H",,"A"
"20141",2721263,21,1,"1",.,"A",235,"E","100","D"
"20141",2721263,21,2,"1",.,"A",98,"E","110","D"
"20141",2721263,21,3,"1",.,"A",173,"E","120","D"
"20141",2721263,21,4,"1",.,"A",19,"E","140","D"
"20141",2721263,21,5,"1",.,"A",1326,"E","150","D"
"20141",2721263,21,6,"1",.,"A",149,"E","190","D"
"20141",2721883,33,0,"1",1,"D",.,"H",,"A"
"20141",2721883,33,1,"1",.,"A",27,"E","100","D"
"20141",2721883,33,2,"1",.,"A",12,"E","110","D"
"20141",2721883,33,3,"1",.,"A",53,"E","120","D"
"20141",2721883,33,4,"1",.,"A",35,"E","130","D"
"20141",2721883,33,5,"1",.,"A",3,"E","140","D"
"20141",2721883,33,6,"1",.,"A",143,"E","150","D"
"20141",2721883,33,7,"1",.,"A",50,"E","170","D"
"20141",2721883,33,8,"1",.,"A",27,"E","190","D"
"20141",2722703,13,0,"1",2,"D",.,"H",,"A"
"20141",2722703,13,1,"1",.,"A",160,"E","100","D"
"20141",2722703,13,2,"1",.,"A",33,"E","110","D"
"20141",2722703,13,3,"1",.,"A",84,"E","120","D"
"20141",2722703,13,4,"1",.,"A",431,"E","130","D"
"20141",2722703,13,5,"1",.,"A",22,"E","140","D"
"20141",2722703,13,6,"1",.,"A",371,"E","150","D"
"20141",2722703,13,7,"1",.,"A",82,"E","160","D"
"20141",2722703,13,8,"1",.,"A",178,"E","170","D"
"20141",2722703,13,9,"1",.,"A",118,"E","190","D"
"20141",2722703,13,10,"1",.,"A",68,"E","200","D"
"20141",2722703,13,11,"1",.,"A",230,"E","210","D"
