"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20131",2514905,21,0,"5","01","D","100","D",.,"A","3","D",,"C","2001","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514925,38,0,"5","01","D","100","D",.,"A","3","D","03","D","1996","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514925,39,0,"5","02","D","400","D",.,"A","3","D","11","D","2010","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2514935,38,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",347,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514955,42,0,"5","01","D","100","D",.,"A","3","D","05","D","2000","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514975,38,0,"5","01","D","100","D",.,"A","3","D","05","D","1977","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514985,60,0,"5","01","D","100","D",.,"A","3","D","06","D","2001","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514995,54,0,"5","01","D","100","D",.,"A","3","D","09","D","1995","D",.,"A",.,"A",.,"A",6700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2514995,55,0,"5","02","D","500","D",.,"A","3","D","01","D","2008","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2515005,30,0,"5","01","D","100","D",.,"A","3","D","11","D","1992","D",.,"A",.,"A",.,"A",8200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515025,54,0,"5","01","D","100","D",.,"A","3","D","05","D","1994","D",.,"A",.,"A",.,"A",3085,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515025,55,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2515035,26,0,"5","01","D","100","D",.,"A","3","D","10","D","2010","D",.,"A",.,"A",.,"A",2600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515055,56,0,"5","01","D","100","D",.,"A","3","D","08","D","2003","D",.,"A",.,"A",.,"A",2878,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515075,27,0,"5","01","D","100","D",.,"A","1","D",,"C","2010","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515145,57,0,"5","01","D","100","D",.,"A","3","D","08","D","1991","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515155,30,0,"5","01","D","100","D",.,"A","3","D","10","D","2009","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515205,29,0,"5","01","D","100","D",.,"A","3","D","05","D","1995","D",.,"A",.,"A",.,"A",35,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20131",2515285,57,0,"5","01","D","100","D",.,"A","3","D","11","D","1990","D",.,"A",.,"A",.,"A",4638,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515295,43,0,"5","01","D","100","D",.,"A","3","D","06","D","1963","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515325,29,0,"5","01","D","100","D",.,"A","3","D","06","D","1980","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515345,30,0,"5","01","D","100","D",.,"A","3","D","05","D","2003","D",.,"A",.,"A",.,"A",100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515355,36,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",388,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515375,38,0,"5","01","D","100","D",0.02,"D","3","D","04","D","2007","D",.,"A",.,"A",.,"A",3528,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2515395,34,0,"5","01","D","100","D",.,"A","3","D","03","D","2005","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515395,35,0,"5","02","D","500","D",.,"A","1","D","04","D","2000","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2515415,28,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515475,38,0,"5","01","D","100","D",.,"A","3","D","03","D","1958","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515495,34,0,"5","01","D","100","D",.,"A","3","D","07","D","1955","D",.,"A",.,"A",.,"A",823,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515525,52,0,"5","01","D","100","D",.,"A","3","D","12","D","1999","D",.,"A",.,"A",.,"A",8700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515525,53,0,"5","02","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",2000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2515525,54,0,"5","03","D","400","D",.,"A","3","D","10","D","2012","D",29000,"D",1000,"D",1000,"D",25,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"A"
"20131",2515575,29,0,"5","01","D","100","D",.,"A","3","D","04","D","2008","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515575,30,0,"5","02","D","300","D",.,"A","1","D","05","D","2002","D",.,"A",.,"A",.,"A",200,"D","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2515605,40,0,"5","01","D","100","D",.,"A","1","D","03","D","1999","D",.,"A",.,"A",.,"A",5000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515635,38,0,"5","01","D","100","D",.,"A","3","D",,"C","1972","D",.,"A",.,"A",.,"A",893,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20131",2515635,39,0,"5","02","D","400","D",.,"A","3","D",,"C","1972","D",.,"A",.,"A",.,"A",300,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2515655,31,0,"5","01","D","100","D",.,"A","3","D","10","D","1977","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515665,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1970","D",.,"A",.,"A",.,"A",900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515685,35,0,"5","01","D","100","D",.,"A","3","D","12","D","1990","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515685,36,0,"5","02","D","400","D",.,"A","3","D",,"C","1992","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2515715,33,0,"5","01","D","100","D",.,"A","3","D","05","D","2006","D",.,"A",.,"A",.,"A",4000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515765,40,0,"5","01","D","100","D",.,"A","3","D","11","D","2009","D",.,"A",.,"A",.,"A",5300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515765,41,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2515805,54,0,"5","01","D","100","D",.,"A","3","D","09","D","1998","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515815,39,0,"5","01","D","100","D",.,"A","3","D","06","D","1982","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515815,40,0,"5","02","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",500,"F","1","D",2,"D","1","D",0,"D",,"A",.,"A",,"A",,"A"
"20131",2515875,56,0,"5","01","D","100","D",.,"A","3","D","11","D","1995","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515885,45,0,"5","01","D","100","D",.,"A","1","D","11","D","2000","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515895,65,0,"5","01","D","100","D",.,"A","1","D","11","D","2006","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515905,26,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515915,29,0,"5","01","D","100","D",.,"A","3","D","06","D","1965","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515925,29,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2515955,57,0,"5","01","D","100","D",.,"A","3","D","11","D","1979","D",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516015,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1997","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516025,38,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516125,45,0,"5","01","D","100","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516145,25,0,"5","01","D","100","D",.,"A","3","D","07","D","2001","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516215,30,0,"5","01","D","100","D",.,"A","3","D",,"C","1976","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516235,37,0,"5","01","D","100","D",.,"A","3","D","09","D","1992","D",.,"A",.,"A",.,"A",5300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516235,38,0,"5","02","D","500","D",.,"A","3","D","10","D","1977","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2516235,39,0,"5","03","D","500","D",.,"A","3","D","09","D","1995","D",.,"A",.,"A",.,"A",6919,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2516335,58,0,"5","01","D","100","D",.,"A","3","D","08","D","1983","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516335,59,0,"5","02","D","300","D",.,"A","1","D","07","D","1985","D",.,"A",.,"A",.,"A",30,"D","1","D",3,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516335,60,0,"5","03","D","300","D",.,"A","1","D","07","D","1981","D",.,"A",.,"A",.,"A",50,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516355,22,0,"1","01","D","100","D",.,"A","3","D",,"C","1997","D",.,"A",.,"A",.,"A",5800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516375,22,0,"5","01","D","100","D",.,"A","3","D",,"C","1993","D",.,"A",.,"A",.,"A",15480,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516475,31,0,"5","01","D","100","D",.,"A","1","D",,"C","1995","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516485,51,0,"5","01","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516485,52,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516495,53,0,"5","01","D","100","D",.,"A","3","D","04","D","1998","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516545,43,0,"5","01","D","100","D",.,"A","3","D","10","D","2002","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516545,44,0,"5","02","D","400","D",.,"A","3","D","06","D","2005","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2516595,44,0,"5","01","D","100","D",.,"A","3","D","04","D","1976","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516655,43,0,"5","01","D","100","D",.,"A","3","D","10","D","2009","D",.,"A",.,"A",.,"A",7300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516685,42,0,"5","01","D","100","D",.,"A","3","D","11","D","2003","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516685,43,0,"5","02","D","300","D",.,"A","3","D","11","D","2004","D",.,"A",.,"A",.,"A",500,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516695,41,0,"5","01","D","100","D",.,"A","3","D",,"C","1946","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516765,49,0,"5","01","D","100","D",.,"A","1","D","03","D","2008","D",.,"A",.,"A",.,"A",2063,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516795,37,0,"5","01","D","100","D",.,"A","1","D","01","D","2010","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516805,42,0,"5","01","D","100","D",.,"A","3","D","10","D","1994","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516815,60,0,"5","01","D","100","D",.,"A","3","D","08","D","1988","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516825,21,0,"5","01","D","100","D",.,"A","3","D","07","D","1986","D",.,"A",.,"A",.,"A",23,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516835,54,0,"5","01","D","100","D",.,"A","3","D","05","D","1998","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516835,55,0,"5","02","D","300","D",.,"A","3","D","09","D","2011","D",.,"A",.,"A",.,"A",1200,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2516865,53,0,"5","01","D","100","D",.,"A","3","D","04","D","2008","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2516865,54,0,"5","02","D","300","D",.,"A","3","D","07","D","2002","D",.,"A",.,"A",.,"A",0,"D","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516865,55,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2516895,27,0,"5","01","D","100","D",.,"A","3","D",,"C","2007","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516905,61,0,"5","01","D","100","D",.,"A","3","D","06","D","2009","D",.,"A",.,"A",.,"A",1360,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516965,31,0,"5","01","D","100","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",5200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2516975,49,0,"5","01","D","100","D",.,"A","3","D","03","D","2012","D",400000,"D",10000,"D",.,"C",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20131",2517025,39,0,"5","01","D","100","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",1592,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517065,900,0,"6","01","D","100","D",0.85,"D","3","D",,"B","1969","D",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517075,68,0,"5","01","D","100","D",.,"A","3","D","08","D","1995","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517075,70,0,"5","03","D","300","D",.,"A","1","D","11","D","2011","D",.,"A",.,"A",.,"A",200,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2517155,50,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517155,51,0,"5","02","D","200","D",.,"A","3","D","03","D","2001","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517185,57,0,"5","01","D","100","D",.,"A","3","D","10","D","1965","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517215,27,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A",,"C",.,"A",,"A",,"C"
"20131",2517245,37,0,"5","01","D","100","D",.,"A","3","D",,"C","1977","D",.,"A",.,"A",.,"A",524,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517265,36,0,"5","01","D","100","D",.,"A","3","D","01","D","1994","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517295,67,0,"5","01","D","100","D",.,"A","3","D",,"C","1967","D",.,"A",.,"A",.,"A",6500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517295,68,0,"5","02","D","300","D",.,"A","3","D",,"C","1977","D",.,"A",.,"A",.,"A",3500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517295,69,0,"5","03","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517295,70,0,"5","04","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517305,42,0,"5","01","D","100","D",.,"A","3","D","04","D","1977","D",.,"A",.,"A",.,"A",7800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517315,29,0,"5","01","D","100","D",.,"A","3","D","08","D","1993","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517325,54,0,"5","01","D","100","D",.,"A","3","D","08","D","1972","D",.,"A",.,"A",.,"A",7800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517345,22,0,"5","01","D","100","D",.,"A","3","D","01","D","1994","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517355,63,0,"5","01","D","100","D",.,"A","3","D","04","D","1994","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517385,51,0,"5","01","D","100","D",.,"A","3","D","12","D","2001","D",.,"A",.,"A",.,"A",900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517395,65,0,"5","01","D","100","D",.,"A","3","D","12","D","2000","D",.,"A",.,"A",.,"A",10000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517395,66,0,"5","02","D","400","D",.,"A","3","D",,"C","1995","D",.,"A",.,"A",.,"A",6,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517415,57,0,"5","01","D","100","D",.,"A","3","D","07","D","1991","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517415,58,0,"5","02","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",40,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2517415,59,0,"5","03","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",50,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2517415,60,0,"5","04","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",5000,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2517475,49,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517485,38,0,"5","01","D","100","D",.,"A","3","D","06","D","1983","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517505,42,0,"5","01","D","100","D",0.02,"D","3","D","03","D","2012","D",189000,"D",9450,"D",0,"D",4257,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20131",2517525,47,0,"5","01","D","100","D",.,"A","3","D","06","D","1984","D",.,"A",.,"A",.,"A",620,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517565,26,0,"5","01","D","100","D",.,"A","3","D",,"C","1989","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517575,35,0,"1","01","D","100","D",.,"A","3","D","11","D","2012","D",205000,"F",7000,"F",4000,"F",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517585,63,0,"5","01","D","100","D",.,"A","3","D","02","D","1998","D",.,"A",.,"A",.,"A",5900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517585,64,0,"5","02","D","300","D",.,"A","3","D",,"C","1992","D",.,"A",.,"A",.,"A",1642,"D","2","D",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2517605,24,0,"5","01","D","100","D",.,"A","3","D","04","D","1986","D",.,"A",.,"A",.,"A",91,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517635,54,0,"5","01","D","100","D",.,"A","3","D","06","D","1975","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517675,29,0,"5","01","D","100","D",.,"A","3","D",,"C","2004","D",.,"A",.,"A",.,"A",2300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517685,28,0,"5","01","D","100","D",.,"A","3","D",,"C","1995","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517685,29,0,"5","02","D","500","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517685,30,0,"5","03","D","400","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517685,31,0,"5","04","D","400","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517685,32,0,"5","05","D","500","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",30,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517695,20,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",2700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517755,34,0,"5","01","D","100","D",.,"A","3","D","04","D","1997","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517805,48,0,"5","01","D","100","D",.,"A","3","D","10","D","2006","D",.,"A",.,"A",.,"A",1064,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2517865,53,0,"5","01","D","100","D",0.33,"D","3","D","06","D","2008","D",.,"A",.,"A",.,"A",1072,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517865,54,0,"5","02","D","400","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2517885,36,0,"5","01","D","100","D",.,"A","3","D","08","D","2004","D",.,"A",.,"A",.,"A",1253,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
