"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20131",2526135,42,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2526185,111,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2526185,112,0,"1","830","D","1","D",240,"D",.,"A",,"A"
"20131",2526185,113,0,"1","830","D","1","D",33,"D",.,"A",,"A"
"20131",2526185,114,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2526355,32,0,"1","830","D","1","D",80,"D",.,"A",,"A"
"20131",2526515,68,0,"1","830","D","1","D",98,"D",.,"A",,"A"
"20131",2526515,69,0,"1","830","D","1","D",98,"D",.,"A",,"A"
"20131",2526515,70,0,"1","830","D","1","D",78,"D",.,"A",,"A"
"20131",2526535,73,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2526595,36,0,"1","150","D","1","D",27,"D",.,"A",,"A"
"20131",2526635,43,0,"1","150","D","1","D",87,"D",.,"A",,"A"
"20131",2526635,44,0,"1","840","D","1","D",175,"D",.,"A",,"A"
"20131",2526635,45,0,"1","910","D","1","D",19,"D",.,"A",,"A"
"20131",2526685,27,0,"1","150","D","1","D",27,"D",.,"A",,"A"
"20131",2526685,28,0,"1","830","D","1","D",75,"D",.,"A",,"A"
"20131",2526735,75,0,"1","830","D","1","D",165,"D",.,"A",,"A"
"20131",2526755,51,0,"1","150","D","1","D",56,"D",.,"A",,"A"
"20131",2526755,52,0,"1","840","D","1","D",100,"D",.,"A",,"A"
"20131",2526765,47,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2526765,48,0,"1","830","D","1","D",135,"D",.,"A",,"A"
"20131",2526985,71,0,"1","500","D","1","D",95,"D",.,"A",,"A"
"20131",2527015,67,0,"1","150","D","1","D",13,"D",.,"A",,"A"
"20131",2527015,68,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2527025,56,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2527025,57,0,"1","150","D","1","D",80,"D",.,"A",,"A"
"20131",2527025,58,0,"1","600","D","1","D",650,"D",.,"A",,"A"
"20131",2527115,42,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2527135,46,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2527145,49,0,"1","200","D","1","D",60,"D",.,"A",,"A"
"20131",2527145,50,0,"1","150","D","1","D",24,"D",.,"A",,"A"
"20131",2527315,64,0,"1","830","D","1","D",240,"D",.,"A",,"A"
"20131",2527335,45,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2527335,46,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2527335,47,0,"1","150","D","1","D",26,"D",.,"A",,"A"
"20131",2527345,36,0,"1","150","D","1","D",45,"D",.,"A",,"A"
"20131",2527385,59,0,"1","150","D","1","D",16,"D",.,"A",,"A"
"20131",2527405,35,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2527415,28,0,"1","150","D","1","D",65,"D",.,"A",,"A"
"20131",2527415,29,0,"1","830","D","1","D",120,"D",.,"A",,"A"
"20131",2527425,55,0,"1","150","D","1","D",100,"D",.,"A",,"A"
"20131",2527425,56,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2527475,54,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2527515,72,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2527515,73,0,"1","830","D","1","D",66,"D",.,"A",,"A"
"20131",2527555,53,0,"1","840","D","1","D",35,"D",.,"A",,"A"
"20131",2527655,44,0,"1","150","D","1","D",54,"D",.,"A",,"A"
"20131",2527685,67,0,"1","810","D","1","D",90,"D",.,"A",,"A"
"20131",2527685,68,0,"1","830","D","1","D",72,"D",.,"A",,"A"
"20131",2527715,37,0,"1","830","D","1","D",40,"D",.,"A",,"A"
"20131",2527795,36,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2527855,40,0,"1","150","D","1","D",45,"D",.,"A",,"A"
"20131",2527855,41,0,"1","840","D","1","D",100,"D",.,"A",,"A"
"20131",2527895,80,0,"1","150","D","1","D",89,"D",.,"A",,"A"
"20131",2527895,81,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2527955,83,0,"1","150","D","1","D",57,"D",.,"A",,"A"
"20131",2527955,84,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2527955,85,0,"1","150","D","2","D",43,"D",.,"A",,"A"
"20131",2527955,86,0,"1","150","D","2","D",54,"D",.,"A",,"A"
"20131",2527955,87,0,"1","840","D","1","D",35,"D",.,"A",,"A"
"20131",2527985,80,0,"1","150","D","1","D",216,"D",.,"A",,"A"
"20131",2528045,80,0,"1","820","D","1","D",75,"D",.,"A",,"A"
"20131",2528075,49,0,"1","830","D","1","D",200,"D",.,"A",,"A"
"20131",2528185,50,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2528195,23,0,"1","830","D","1","D",10,"D",.,"A",,"A"
"20131",2528225,32,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2528275,48,0,"1","150","D","1","D",24,"D",.,"A",,"A"
"20131",2528275,49,0,"1","830","D","1","D",219,"D",.,"A",,"A"
"20131",2528495,59,0,"1","600","D","1","D",930,"D",.,"A",,"A"
"20131",2528495,60,0,"1","500","D","1","D",180,"D",.,"A",,"A"
"20131",2528495,61,0,"1","830","D","1","D",605,"D",.,"A",,"A"
"20131",2528515,53,0,"1","150","D","1","D",10,"D",.,"A",,"A"
"20131",2528545,31,0,"1","150","D","1","D",36,"D",.,"A",,"A"
"20131",2528595,47,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2528595,48,0,"1","830","D","1","D",72,"D",.,"A",,"A"
"20131",2528635,32,0,"1","150","D","1","D",50,"D",.,"A",,"A"
"20131",2528685,47,0,"1","830","D","1","D",160,"D",.,"A",,"A"
"20131",2528795,60,0,"1","150","D","1","D",135,"D",.,"A",,"A"
"20131",2528795,61,0,"1","600","D","1","D",150,"D",.,"A",,"A"
"20131",2528795,62,0,"1","830","D","1","D",120,"D",.,"A",,"A"
"20131",2528815,19,0,"1","150","D","2","D",54,"D",.,"A",,"A"
"20131",2528835,46,0,"1","830","D","1","D",33,"D",.,"A",,"A"
"20131",2528895,43,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2528975,60,0,"1","150","D","1","D",15,"D",.,"A",,"A"
"20131",2528975,61,0,"1","150","D","1","D",66,"D",.,"A",,"A"
"20131",2528975,62,0,"1","830","D","1","D",192,"D",.,"A",,"A"
"20131",2528975,63,0,"1","830","D","1","D",100,"D",.,"A",,"A"
"20131",2528995,35,0,"1","830","D","1","D",64,"D",.,"A",,"A"
"20131",2529135,56,0,"1","150","D","1","D",15,"D",.,"A",,"A"
"20131",2529135,57,0,"1","830","D","1","D",43,"D",.,"A",,"A"
"20131",2529135,58,0,"1","840","D","1","D",110,"D",.,"A",,"A"
"20131",2529265,46,0,"1","150","D","1","D",259,"D",.,"A",,"A"
"20131",2529325,75,0,"1","150","D","1","D",39,"D",.,"A",,"A"
"20131",2529325,76,0,"1","840","D","1","D",100,"D",.,"A",,"A"
"20131",2529415,42,0,"1","830","D","1","D",138,"D",.,"A",,"A"
"20131",2529465,49,0,"1","150","D","1","D",111,"D",.,"A",,"A"
"20131",2529465,50,0,"1","150","D","1","D",39,"D",.,"A",,"A"
"20131",2529535,27,0,"1","840","D","1","D",0,"D",.,"A",,"A"
"20131",2529535,28,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2529685,61,0,"1","150","D","1","D",14,"D",.,"A",,"A"
"20131",2529685,62,0,"1","830","D","1","D",130,"D",.,"A",,"A"
"20131",2529705,50,0,"1","810","D","1","D",30,"D",.,"A",,"A"
"20131",2529705,51,0,"1","810","D","1","D",100,"D",.,"A",,"A"
"20131",2529705,52,0,"1","810","D","1","D",96,"D",.,"A",,"A"
"20131",2529735,40,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2529735,41,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2529745,32,0,"1","150","D","1","D",35,"D",.,"A",,"A"
"20131",2529765,70,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2529765,71,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2529765,72,0,"1","810","D","1","D",40,"D",.,"A",,"A"
"20131",2529825,61,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2529875,64,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2529905,63,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2529945,71,0,"1","830","D","1","D",104,"D",.,"A",,"A"
"20131",2530025,89,0,"1","150","D","1","D",28,"D",.,"A",,"A"
"20131",2530025,90,0,"1","830","D","1","D",90,"D",.,"A",,"A"
"20131",2530025,91,0,"1","830","D","1","D",75,"D",.,"A",,"A"
"20131",2530055,44,0,"1","150","D","1","D",34,"D",.,"A",,"A"
"20131",2530155,43,0,"1","150","D","1","D",65,"D",.,"A",,"A"
"20131",2530225,51,0,"1","150","D","1","D",252,"D",.,"A",,"A"
"20131",2530255,42,0,"1","150","D","1","D",12,"D",.,"A",,"A"
"20131",2530255,43,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2530405,57,0,"1","830","D","1","D",123,"D",.,"A",,"A"
"20131",2530435,63,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2530435,64,0,"1","150","D","1","D",10,"D",.,"A",,"A"
"20131",2530445,45,0,"1","200","D","1","D",36,"D",.,"A",,"A"
"20131",2530545,35,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2530575,66,0,"1","150","D","1","D",90,"D",.,"A",,"A"
"20131",2530695,36,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2530795,58,0,"1","150","D","1","D",24,"D",.,"A",,"A"
"20131",2530795,59,0,"1","840","D","1","D",150,"D",.,"A",,"A"
"20131",2530795,60,0,"1","820","D","1","D",145,"D",.,"A",,"A"
"20131",2530825,78,0,"1","150","D","1","D",51,"D",.,"A",,"A"
"20131",2530895,52,0,"1","800","D","1","D",1150,"D",.,"A",,"A"
"20131",2530985,48,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2531045,57,0,"1","150","D","1","D",39,"D",.,"A",,"A"
"20131",2531045,58,0,"1","500","D","1","D",315,"D",.,"A",,"A"
"20131",2531045,59,0,"1","840","D","1","D",116,"D",.,"A",,"A"
"20131",2531065,82,0,"1","150","D","1","D",18,"D",.,"A",,"A"
"20131",2531065,83,0,"1","950","D","1","D",960,"D",.,"A",,"A"
"20131",2531165,33,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2531175,62,0,"1","150","D","1","D",15,"D",.,"A",,"A"
"20131",2531175,63,0,"1","840","D","1","D",0,"D",.,"A",,"A"
"20131",2531215,67,0,"1","150","D","2","D",176,"D",.,"A",,"A"
"20131",2531225,54,0,"1","830","D","1","D",90,"D",.,"A",,"A"
"20131",2531305,68,0,"1","150","D","1","D",74,"D",.,"A",,"A"
"20131",2531305,69,0,"1","810","D","1","D",55,"D",.,"A",,"A"
"20131",2531325,61,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2531325,62,0,"1","840","D","1","D",85,"D",.,"A",,"A"
"20131",2531325,63,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2531355,49,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2531355,50,0,"1","810","D","1","D",42,"D",.,"A",,"A"
"20131",2531355,51,0,"1","810","D","1","D",25,"D",.,"A",,"A"
"20131",2531355,52,0,"1","810","D","1","D",45,"D",.,"A",,"A"
"20131",2531355,53,0,"1","810","D","1","D",50,"D",.,"A",,"A"
"20131",2531355,54,0,"1","810","D","1","D",34,"D",.,"A",,"A"
"20131",2531355,55,0,"1","810","D","1","D",34,"D",.,"A",,"A"
"20131",2531355,56,0,"1","810","D","1","D",50,"D",.,"A",,"A"
"20131",2531475,73,0,"1","500","D","1","D",60,"D",.,"A",,"A"
"20131",2531475,74,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2531475,75,0,"1","840","D","1","D",1,"D",.,"A",,"A"
"20131",2531535,57,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2531555,43,0,"1","600","D","1","D",30,"D",.,"A",,"A"
"20131",2531585,49,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2531585,50,0,"1","830","D","1","D",50,"D",.,"A",,"A"
"20131",2531635,76,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2531655,41,0,"1","820","D","1","D",0,"D",.,"A",,"A"
"20131",2531705,43,0,"1","820","D","1","D",150,"D",.,"A",,"A"
"20131",2531705,44,0,"1","800","D","1","D",2000,"D",.,"A",,"A"
"20131",2531835,38,0,"1","150","D","1","D",23,"D",.,"A",,"A"
"20131",2531835,39,0,"1","830","D","1","D",105,"D",.,"A",,"A"
"20131",2531845,43,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2531875,19,0,"1","830","D","1","D",100,"D",.,"A",,"A"
"20131",2531925,78,0,"1","840","D","1","D",0,"D",.,"A",,"A"
"20131",2531985,49,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2532005,52,0,"1","150","D","1","D",36,"D",.,"A",,"A"
"20131",2532005,53,0,"1","830","D","2","D",132,"D",.,"A",,"A"
"20131",2532005,54,0,"1","830","D","1","D",85,"D",.,"A",,"A"
"20131",2532125,33,0,"1","840","D","1","D",75,"D",.,"A",,"A"
"20131",2532145,47,0,"1","150","D","1","D",33,"D",.,"A",,"A"
"20131",2532245,73,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2532245,74,0,"1","200","D","1","D",35,"D",.,"A",,"A"
"20131",2532245,75,0,"1","800","D","1","D",0,"D",.,"A",,"A"
"20131",2532245,76,0,"1","800","D","1","D",0,"D",.,"A",,"A"
"20131",2532285,63,0,"1","150","D","1","D",48,"D",.,"A",,"A"
"20131",2532365,59,0,"1","500","D","1","D",130,"D",.,"A",,"A"
"20131",2532365,60,0,"1","500","D","1","D",0,"D",.,"A",,"A"
"20131",2532365,61,0,"1","830","D","1","D",150,"D",.,"A",,"A"
"20131",2532415,60,0,"1","150","D","1","D",113,"D",.,"A",,"A"
"20131",2532465,63,0,"1","700","D","1","D",70,"D",.,"A",,"A"
"20131",2532465,64,0,"1","830","D","1","D",30,"D",.,"A",,"A"
"20131",2532475,53,0,"1","840","D","1","D",35,"D",.,"A",,"A"
"20131",2532485,31,0,"1","830","D","1","D",94,"D",.,"A",,"A"
"20131",2532525,44,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2532785,72,0,"1","150","D","1","D",51,"D",.,"A",,"A"
"20131",2532785,73,0,"1","830","D","1","D",69,"D",.,"A",,"A"
"20131",2532805,43,0,"1","800","D","2","D",85,"D",.,"A",,"A"
"20131",2532815,84,0,"1","840","D","1","D",150,"D",.,"A",,"A"
"20131",2532815,85,0,"1","800","D","1","D",975,"D",.,"A",,"A"
"20131",2532815,86,0,"1","910","D","1","D",144,"D",.,"A",,"A"
"20131",2532855,59,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2532855,60,0,"1","830","D","1","D",86,"D",.,"A",,"A"
"20131",2532975,46,0,"1","830","D","1","D",66,"D",.,"A",,"A"
"20131",2532985,36,0,"1","820","D","1","D",56,"D",.,"A",,"A"
"20131",2533115,40,0,"1","830","D","1","D",20,"D",.,"A",,"A"
"20131",2533145,43,0,"1","150","D","1","D",125,"D",.,"A",,"A"
"20131",2533355,47,0,"1","150","D","1","D",17,"D",.,"A",,"A"
"20131",2533445,31,0,"1","840","D","1","D",45,"D",.,"A",,"A"
"20131",2533525,61,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2533625,46,0,"1","150","D","1","D",4,"D",.,"A",,"A"
"20131",2533635,36,0,"1","150","D","1","D",194,"D",.,"A",,"A"
"20131",2533635,37,0,"1","830","D","1","D",111,"D",.,"A",,"A"
"20131",2533775,29,0,"1","830","D","1","D",180,"D",.,"A",,"A"
"20131",2533835,35,0,"1","830","D","1","D",126,"D",.,"A",,"A"
"20131",2533905,31,0,"1","150","D","1","D",50,"D",.,"A",,"A"
"20131",2534135,46,0,"1","950","D","1","D",1500,"D",.,"A",,"A"
"20131",2534185,44,0,"1","150","D","1","D",21,"D",.,"A",,"A"
"20131",2534185,45,0,"1","830","D","1","D",330,"D",.,"A",,"A"
"20131",2534335,44,0,"1","150","D","1","D",27,"D",.,"A",,"A"
"20131",2534335,45,0,"1","500","D","1","D",165,"D",.,"A",,"A"
"20131",2534625,63,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2534695,56,0,"1","840","D","1","D",79,"D",.,"A",,"A"
"20131",2534755,89,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2534755,90,0,"1","150","D","1","D",31,"D",.,"A",,"A"
"20131",2534755,91,0,"1","200","D","1","D",60,"D",.,"A",,"A"
"20131",2534775,30,0,"1","150","D","1","D",35,"D",.,"A",,"A"
"20131",2534805,67,0,"1","830","D","1","D",125,"D",.,"A",,"A"
"20131",2534815,52,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2534815,53,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2534815,54,0,"1","830","D","1","D",240,"D",.,"A",,"A"
"20131",2534975,55,0,"1","830","D","1","D",87,"D",.,"A",,"A"
"20131",2535005,37,0,"1","150","D","1","D",45,"D",.,"A",,"A"
"20131",2535135,32,0,"1","150","D","1","D",50,"D",.,"A",,"A"
"20131",2535215,63,0,"1","200","D","1","D",26,"D",.,"A",,"A"
"20131",2535255,40,0,"1","840","D","1","D",25,"D",.,"A",,"A"
"20131",2535265,38,0,"1","200","D","1","D",30,"D",.,"A",,"A"
"20131",2535285,52,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2535335,57,0,"1","830","D","1","D",90,"D",.,"A",,"A"
"20131",2535385,48,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2535445,33,0,"1","150","D","1","D",16,"D",.,"A",,"A"
"20131",2535535,42,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2535535,43,0,"1","830","D","1","D",150,"D",.,"A",,"A"
"20131",2535575,63,0,"1","150","D","1","D",82,"D",.,"A",,"A"
"20131",2535595,38,0,"1","840","D","1","D",45,"D",.,"A",,"A"
"20131",2535605,35,0,"1","150","D","1","D",22,"D",.,"A",,"A"
"20131",2535665,44,0,"1","150","D","1","D",26,"D",.,"A",,"A"
"20131",2535795,44,0,"1","830","D","1","D",250,"D",.,"A",,"A"
"20131",2535945,72,0,"1","150","D","1","D",37,"D",.,"A",,"A"
"20131",2535945,73,0,"1","150","D","1","D",10,"D",.,"A",,"A"
"20131",2535945,74,0,"1","800","D","1","D",20,"D",.,"A",,"A"
"20131",2535945,75,0,"1","810","D","1","D",40,"D",.,"A",,"A"
"20131",2535955,65,0,"1","830","D","1","D",297,"D",.,"A",,"A"
"20131",2535955,66,0,"1","840","D","1","D",55,"D",.,"A",,"A"
"20131",2535965,37,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2536155,33,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2536175,55,0,"1","150","D","1","D",150,"D",.,"A",,"A"
"20131",2536215,47,0,"1","150","D","1","D",15,"D",.,"A",,"A"
"20131",2536225,29,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2536245,43,0,"1","830","D","1","D",80,"D",.,"A",,"A"
"20131",2536245,44,0,"1","810","D","1","D",25,"D",.,"A",,"A"
"20131",2536345,42,0,"1","830","D","1","D",64,"D",.,"A",,"A"
"20131",2536345,43,0,"1","830","D","1","D",50,"D",.,"A",,"A"
"20131",2536345,44,0,"1","830","D","1","D",50,"D",.,"A",,"A"
"20131",2536355,40,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2536365,53,0,"1","840","D","1","D",40,"D",.,"A",,"A"
"20131",2536485,58,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2536485,59,0,"1","830","D","1","D",30,"D",.,"A",,"A"
"20131",2536485,60,0,"1","950","D","1","D",2200,"D",.,"A",,"A"
"20131",2536505,64,0,"1","830","D","1","D",298,"D",.,"A",,"A"
"20131",2536705,122,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2536715,36,0,"1","830","D","1","D",150,"D",.,"A",,"A"
"20131",2536725,55,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2536725,56,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2536725,57,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2536795,39,0,"1","840","D","1","D",55,"D",.,"A",,"A"
"20131",2536805,43,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2536805,44,0,"1","840","D","1","D",25,"D",.,"A",,"A"
"20131",2536955,63,0,"1","150","D","1","D",42,"D",.,"A",,"A"
"20131",2536965,38,0,"1","500","D","1","D",0,"D",.,"A",,"A"
"20131",2536975,48,0,"1","150","D","1","D",35,"F",.,"A",,"A"
"20131",2536975,49,0,"1","600","D","1","D",400,"D",.,"A",,"A"
"20131",2537035,62,0,"1","150","D","1","D",25,"D",.,"A",,"A"
"20131",2537035,63,0,"1","830","D","1","D",750,"D",.,"A",,"A"
"20131",2537085,61,0,"1","950","D","1","D",732,"D",.,"A",,"A"
"20131",2537195,45,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2537205,38,0,"1","830","D","1","D",141,"D",.,"A",,"A"
"20131",2537465,58,0,"1","830","D","1","D",50,"D",.,"A",,"A"
"20131",2537565,56,0,"1","830","D","1","D",159,"D",.,"A",,"A"
"20131",2537665,61,0,"1","840","D","1","D",35,"D",.,"A",,"A"
"20131",2537665,62,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2537945,31,0,"1","150","D","1","D",18,"D",.,"A",,"A"
"20131",2537965,67,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2538045,33,0,"1","150","D","1","D",42,"D",.,"A",,"A"
"20131",2538175,56,0,"1","840","D","1","D",0,"D",.,"A",,"A"
"20131",2538185,54,0,"1","150","D","1","D",48,"D",.,"A",,"A"
"20131",2538185,55,0,"1","830","D","1","D",99,"D",.,"A",,"A"
"20131",2538185,56,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2538195,43,0,"1","150","D","1","D",60,"D",.,"A",,"A"
"20131",2538235,76,0,"1","830","D","1","D",100,"D",.,"A",,"A"
"20131",2538275,39,0,"1","830","D","1","D",76,"D",.,"A",,"A"
"20131",2538365,39,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2538375,29,0,"1","150","D","1","D",30,"D",.,"A",,"A"
"20131",2538405,40,0,"1","830","D","1","D",240,"D",.,"A",,"A"
"20131",2538435,41,0,"1","150","D","1","D",91,"D",.,"A",,"A"
"20131",2538445,74,0,"1","830","D","1","D",165,"D",.,"A",,"A"
"20131",2538445,75,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2538445,76,0,"1","830","D","1","D",400,"D",.,"A",,"A"
"20131",2538445,77,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2538445,78,0,"1","810","D","1","D",70,"D",.,"A",,"A"
"20131",2538445,79,0,"1","830","D","1","D",195,"D",.,"A",,"A"
"20131",2538455,32,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2538475,38,0,"1","150","D","1","D",94,"D",.,"A",,"A"
"20131",2538495,73,0,"1","500","D","1","D",190,"D",.,"A",,"A"
"20131",2538495,74,0,"1","600","D","1","D",743,"D",.,"A",,"A"
"20131",2538495,75,0,"1","600","D","1","D",0,"D",.,"A",,"A"
"20131",2538495,76,0,"1","600","D","1","D",96,"D",.,"A",,"A"
"20131",2538495,77,0,"1","150","D","1","D",65,"D",.,"A",,"A"
"20131",2538495,78,0,"1","150","D","1","D",24,"D",.,"A",,"A"
"20131",2538495,79,0,"1","840","D","1","D",80,"D",.,"A",,"A"
"20131",2538515,35,0,"1","150","D","1","D",44,"D",.,"A",,"A"
"20131",2538715,25,0,"1","840","D","1","D",7,"D",.,"A",,"A"
"20131",2538795,46,0,"1","200","D","1","D",50,"D",.,"A",,"A"
"20131",2538895,69,0,"1","150","D","1","D",214,"D",.,"A",,"A"
"20131",2538895,70,0,"1","830","D","1","D",58,"D",.,"A",,"A"
"20131",2538965,33,0,"1","830","D","1","D",122,"D",.,"A",,"A"
"20131",2539025,58,0,"1","150","D","1","D",136,"D",.,"A",,"A"
"20131",2539035,70,0,"1","150","D","1","D",12,"D",.,"A",,"A"
"20131",2539065,39,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2539185,55,0,"1","830","D","1","D",0,"D",.,"A",,"A"
"20131",2539195,42,0,"1","830","D","1","D",210,"D",.,"A",,"A"
"20131",2539285,46,0,"1","150","D","1","D",90,"D",.,"A",,"A"
"20131",2539295,71,0,"1","830","D","1","D",129,"D",.,"A",,"A"
"20131",2539395,80,0,"1","150","D","1","D",40,"D",.,"A",,"A"
"20131",2539395,81,0,"1","830","D","1","D",880,"D",.,"A",,"A"
"20131",2539465,76,0,"1","150","D","1","D",336,"D",.,"A",,"A"
"20131",2539535,31,0,"1","150","D","1","D",16,"D",.,"A",,"A"
"20131",2539625,79,0,"1","150","D","1","D",207,"D",.,"A",,"A"
"20131",2539625,80,0,"1","810","D","1","D",50,"D",.,"A",,"A"
"20131",2539645,36,0,"1","150","D","1","D",0,"D",.,"A",,"A"
"20131",2539665,47,0,"1","820","D","1","D",75,"D",.,"A",,"A"
"20131",2539695,45,0,"1","150","D","1","D",168,"D",.,"A",,"A"
"20131",2539695,46,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2539695,47,0,"1","840","D","1","D",50,"D",.,"A",,"A"
"20131",2539745,79,0,"1","950","D","1","D",500,"D",.,"A",,"A"
"20131",2539755,96,0,"1","150","D","1","D",54,"D",.,"A",,"A"
"20131",2539755,97,0,"1","150","D","1","D",20,"D",.,"A",,"A"
"20131",2539755,98,0,"1","810","D","1","D",35,"D",.,"A",,"A"
"20131",2539755,99,0,"1","810","D","1","D",0,"D",.,"A",,"A"
"20131",2539825,37,0,"1","150","D","1","D",16,"D",.,"A",,"A"
"20131",2539895,30,0,"1","150","D","1","D",15,"D",.,"A",,"A"
"20131",2539985,54,0,"1","830","D","1","D",30,"D",.,"A",,"A"
"20131",2539995,51,0,"1","150","D","1","D",200,"D",.,"A",,"A"
"20131",2539995,52,0,"1","150","D","1","D",59,"D",.,"A",,"A"
"20131",2539995,53,0,"1","830","D","1","D",175,"D",.,"A",,"A"
"20131",2540065,55,0,"1","930","D","1","D",30,"D",.,"A",,"A"
"20131",2540095,30,0,"1","150","D","1","D",45,"D",.,"A",,"A"
"20131",2540095,31,0,"1","830","D","1","D",165,"D",.,"A",,"A"
"20131",2540145,63,0,"1","150","D","1","D",50,"D",.,"A",,"A"
"20131",2540145,64,0,"1","820","D","1","D",150,"D",.,"A",,"A"
"20131",2540265,69,0,"1","830","D","1","D",60,"D",.,"A",,"A"
"20131",2540335,53,0,"1","150","D","1","D",78,"D",.,"A",,"A"
"20131",2540335,54,0,"1","150","D","1","D",54,"D",.,"A",,"A"
"20131",2540335,55,0,"1","500","D","1","D",0,"D",.,"A",,"A"
"20131",2540335,56,0,"1","840","D","1","D",25,"D",.,"A",,"A"
"20131",2540345,71,0,"1","150","D","1","D",94,"D",.,"A",,"A"
