"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02792155","12","2014","980000","2",7374.6667,
"02792155","01","2015","980000","2",7374.6667,
"02792155","11","2014","980010","2",0.0833,
"02792155","12","2014","980010","2",0.0833,
"02792155","01","2015","980010","2",0.0833,
"02792155","11","2014","980020","2",7.2731,"T"
"02792155","12","2014","980020","2",7.2731,"T"
"02792155","01","2015","980020","2",7.2731,"T"
"02792155","11","2014","980040","2",0.0833,
"02792155","12","2014","980040","2",0.0833,
"02792155","01","2015","980040","2",0.0833,
"02792155","11","2014","980060","2",0.0833,
"02792155","12","2014","980060","2",0.0833,
"02792155","01","2015","980060","2",0.0833,
"02792155","11","2014","980071","2",6193.75,
"02792155","12","2014","980071","2",6193.75,
"02792155","01","2015","980071","2",6193.75,
"02792155","11","2014","980090","1",8.3333,
"02792155","12","2014","980090","1",8.3333,
"02792155","01","2015","980090","1",8.3333,
"02792155","11","2014","980210","2",8.3333,
"02792155","12","2014","980210","2",8.3333,
"02792155","01","2015","980210","2",8.3333,
"02792155","11","2014","980240","2",8.3333,
"02792155","12","2014","980240","2",8.3333,
"02792155","01","2015","980240","2",8.3333,
"02792155","11","2014","980282","2",8.3333,
"02792155","12","2014","980282","2",8.3333,
"02792155","01","2015","980282","2",8.3333,
"02792155","11","2014","980286","2",8.3333,
"02792155","12","2014","980286","2",8.3333,
"02792155","01","2015","980286","2",8.3333,
"02792155","11","2014","980310","2",8.3333,
"02792155","12","2014","980310","2",8.3333,
"02792155","01","2015","980310","2",8.3333,
"02792155","11","2014","980330","2",8.3333,
"02792155","12","2014","980330","2",8.3333,
"02792155","01","2015","980330","2",8.3333,
"02792155","11","2014","980350","2",8.3333,
"02792155","12","2014","980350","2",8.3333,
"02792155","01","2015","980350","2",8.3333,
"02792225","11","2014","900090","2",37.5,
"02792225","12","2014","900090","2",37.5,
"02792225","01","2015","900090","2",37.5,
"02792225","11","2014","900150","2",60,
"02792225","12","2014","900150","2",60,
"02792225","01","2015","900150","2",60,
"02792225","11","2014","980000","2",97.5,
