"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_","TICPURCH"
"20164","03461072",40,0,"1","150","D","1","D",143,"D","09","D",
"20164","03461072",41,0,"1","150","D","1","D",143,"D","10","D",
"20164","03461072",42,0,"1","210","D","1","D",10,"D","08","D",
"20164","03461072",43,0,"1","210","D","1","D",10,"D","09","D",
"20164","03461072",44,0,"1","210","D","1","D",10,"D","10","D",
"20164","03461072",45,0,"2","150","D","1","D",143,"D","08","D",
"20164","03461072",46,0,"2","210","D","1","D",16,"D","08","D",
"20164","03461082",27,0,"1","150","D","1","D",119,"D","08","D",
"20164","03461142",25,0,"1","360","D","1","D",11,"D","13","D",
"20164","03461302",38,0,"1","810","D","1","D",300,"D","10","D",
"20164","03461302",39,0,"1","510","D","1","D",50,"D","09","D",
"20164","03461302",40,0,"1","210","D","1","D",20,"D","10","D",
"20164","03461302",41,0,"1","330","D","1","D",5,"D","13","D",
"20164","03461302",42,0,"1","370","D","1","D",120,"D","10","D",
"20164","03461332",22,0,"1","800","D","1","D",75,"D","13","D",
"20164","03461392",33,0,"2","150","D","1","D",50,"D","08","D",
"20164","03461422",17,0,"1","830","D","1","D",45,"D","13","D",
"20164","03461472",27,0,"1","830","D","1","D",89,"D","13","D",
"20164","03461472",28,0,"1","500","D","1","D",300,"D","09","D",
"20164","03461472",29,0,"1","410","D","1","D",56,"D","10","D",
"20164","03461512",24,0,"1","360","D","1","D",10,"D","13","D",
"20164","03461512",25,0,"2","810","D","1","D",85,"D","08","D",
"20164","03461512",26,0,"2","510","D","1","D",300,"D","08","D",
"20164","03461512",27,0,"2","150","D","1","D",33,"D","08","D",
"20164","03461542",13,0,"1","150","D","1","D",13,"D","09","D",
"20164","03461542",14,0,"1","150","D","1","D",13,"D","10","D",
"20164","03461542",15,0,"2","150","D","1","D",13,"D","08","D",
"20164","03461602",45,0,"1","340","D","1","D",20,"D","08","D",
"20164","03461602",46,0,"1","320","D","1","D",10,"D","08","D",
"20164","03461622",20,0,"1","360","D","1","D",10,"D","13","D",
"20164","03461654",30,0,"1","150","D","1","D",12,"D","10","D",
"20164","03461654",31,0,"1","150","D","1","D",12,"D","10","D",
"20164","03461692",25,0,"1","600","D","1","D",40,"D","10","D",
"20164","03461692",26,0,"1","510","D","1","D",20,"D","09","D",
"20164","03461722",30,0,"1","360","D","1","D",29,"D","13","D",
"20164","03461732",11,0,"1","340","D","1","D",15,"D","09","D",
"20164","03461732",12,0,"1","340","D","1","D",20,"D","10","D",
"20164","03461732",13,0,"2","340","D","1","D",10,"D","08","D",
"20164","03461772",21,0,"1","510","D","1","D",20,"D","08","D",
"20164","03461772",22,0,"1","510","D","1","D",21,"D","10","D",
"20164","03461792",11,0,"1","840","D","1","D",99,"D","08","D",
"20164","03461792",12,0,"1","150","D","1","D",26,"D","10","D",
"20164","03461792",13,0,"1","210","D","1","D",50,"D","09","D",
"20164","03461832",33,0,"1","510","D","1","D",60,"D","08","D",
"20164","03461832",34,0,"1","510","D","1","D",60,"D","09","D",
"20164","03461832",35,0,"1","510","D","1","D",60,"D","10","D",
"20164","03461832",36,0,"1","360","D","1","D",18,"D","13","D",
"20164","03461832",37,0,"2","510","D","1","D",60,"D","08","D",
"20164","03461852",51,0,"1","600","D","1","D",112,"D","10","D",
"20164","03461852",52,0,"1","600","D","1","D",135,"D","10","D",
"20164","03461852",53,0,"1","310","D","1","D",80,"D","10","D",
"20164","03461852",54,0,"1","320","D","1","D",12,"D","10","D",
"20164","03461892",48,0,"1","510","D","1","D",11,"D","09","D",
"20164","03461892",49,0,"1","210","D","1","D",20,"D","10","D",
"20164","03461892",50,0,"2","210","D","1","D",44,"D","08","D",
"20164","03461922",11,0,"1","830","D","1","D",60,"D","13","D",
"20164","03461932",34,0,"1","610","D","1","D",40,"D","08","D",
"20164","03461932",35,0,"1","610","D","1","D",94,"D","09","D",
"20164","03461932",36,0,"1","610","D","1","D",40,"D","10","D",
"20164","03461932",37,0,"1","500","D","1","D",228,"D","10","D",
"20164","03461932",38,0,"1","510","D","1","D",28,"D","08","D",
"20164","03461932",39,0,"1","510","D","1","D",28,"D","09","D",
"20164","03461932",40,0,"1","510","D","1","D",28,"D","10","D",
"20164","03461932",41,0,"1","150","D","1","D",51,"D","09","D",
"20164","03461932",42,0,"1","210","D","1","D",25,"D","08","D",
"20164","03461932",43,0,"1","210","D","1","D",30,"D","09","D",
"20164","03461932",44,0,"1","210","D","1","D",28,"D","10","D",
"20164","03461932",45,0,"1","360","D","1","D",6,"D","13","D",
"20164","03461942",42,0,"1","830","D","1","D",56,"D","13","D",
"20164","03461942",43,0,"1","150","D","1","D",35,"D","10","D",
"20164","03461942",44,0,"1","200","D","1","D",15,"D","13","D",
"20164","03461942",45,0,"1","360","D","1","D",12,"D","13","D",
"20164","03461942",46,0,"2","360","D","1","D",12,"D","08","D",
"20164","03461982",20,0,"1","500","D","1","D",20,"D","09","D",
"20164","03462022",26,0,"1","830","D","1","D",20,"D","13","D",
"20164","03462022",27,0,"1","340","D","1","D",10,"D","10","D",
"20164","03462082",24,0,"1","820","D","1","D",353,"D","08","D",
"20164","03462082",25,0,"1","820","D","1","D",353,"D","09","D",
"20164","03462082",26,0,"1","820","D","1","D",353,"D","10","D",
"20164","03462112",13,0,"1","360","D","1","D",12,"D","13","D",
"20164","03462142",17,0,"1","510","D","1","D",30,"D","10","D",
"20164","03462202",16,0,"1","340","D","1","D",15,"D","10","D",
"20164","03462222",13,0,"1","950","D","1","D",160,"D","08","D",
"20164","03462282",14,0,"1","360","D","1","D",8,"D","13","D",
"20164","03462282",15,0,"1","360","D","1","D",8,"D","13","D",
"20164","03462312",26,0,"1","510","D","1","D",89,"D","10","D",
"20164","03462312",27,0,"1","350","D","1","D",20,"D","13","D",
"20164","03462372",29,0,"1","830","D","1","D",50,"D","13","D",
"20164","03462372",30,0,"1","830","D","1","D",25,"D","13","D",
"20164","03462372",31,0,"1","810","D","1","D",150,"D","09","D",
"20164","03462372",32,0,"1","830","D","1","D",30,"D","09","D",
"20164","03462372",33,0,"1","820","D","1","D",450,"D","10","D",
"20164","03462372",34,0,"1","840","D","1","D",11,"D","09","D",
"20164","03462372",35,0,"1","840","D","1","D",11,"D","10","D",
"20164","03462372",36,0,"1","510","D","1","D",10,"D","10","D",
"20164","03462372",37,0,"1","210","D","1","D",17,"D","10","D",
"20164","03462372",38,0,"1","360","D","1","D",10,"D","13","D",
"20164","03462402",16,0,"2","210","D","1","D",25,"D","08","D",
"20164","03462422",13,0,"1","830","D","1","D",20,"D","13","D",
"20164","03462472",12,0,"1","830","D","1","D",288,"D","13","D",
"20164","03462472",13,0,"1","510","D","1","D",30,"D","10","D",
"20164","03462472",14,0,"1","200","D","1","D",10,"D","13","D",
"20164","03462472",15,0,"1","360","D","1","D",8,"D","13","D",
"20164","03462472",16,0,"1","330","D","1","D",15,"D","13","D",
"20164","03462492",46,0,"1","820","D","1","D",190,"D","10","D",
"20164","03462492",47,0,"1","510","D","1","D",78,"D","09","D",
"20164","03462492",48,0,"1","210","D","1","D",45,"D","08","D",
"20164","03462492",49,0,"1","405","D","1","D",.,"H","08","D",
"20164","03462492",49,1,"1","360","D","1","D",11,"E","08","D",
"20164","03462492",49,2,"1","350","D","1","D",9,"E","08","D",
"20164","03462562",8,0,"1","360","D","1","D",1,"D","13","D",
"20164","03462582",63,0,"1","500","D","1","D",22,"D","08","D",
"20164","03462582",64,0,"1","340","D","1","D",58,"D","08","D",
"20164","03462582",65,0,"1","340","D","1","D",58,"D","09","D",
"20164","03462582",66,0,"1","340","D","1","D",58,"D","10","D",
"20164","03462582",67,0,"1","370","D","1","D",50,"D","08","D",
"20164","03462582",68,0,"1","370","D","1","D",50,"D","09","D",
"20164","03462582",69,0,"1","370","D","1","D",50,"D","10","D",
"20164","03462622",27,0,"1","150","D","1","D",50,"D","08","D",
"20164","03462642",25,0,"1","610","D","1","D",50,"D","08","D",
"20164","03462642",26,0,"1","610","D","1","D",50,"D","09","D",
"20164","03462642",27,0,"1","610","D","1","D",50,"D","10","D",
"20164","03462642",28,0,"1","150","D","1","D",72,"D","08","D",
"20164","03462642",29,0,"1","150","D","1","D",72,"D","09","D",
"20164","03462642",30,0,"1","150","D","1","D",72,"D","10","D",
"20164","03462642",31,0,"1","210","D","1","D",60,"D","10","D",
"20164","03462642",32,0,"2","610","D","1","D",48,"D","08","D",
"20164","03462642",33,0,"2","150","D","1","D",40,"D","08","D",
"20164","03462742",32,0,"1","160","D","1","D",150,"D","10","D",
"20164","03462742",33,0,"2","405","D","1","D",.,"H","08","D",
"20164","03462742",33,1,"2","400","D","1","D",6,"E","08","D",
"20164","03462742",33,2,"2","360","D","1","D",6,"E","08","D",
"20164","03462782",8,0,"1","360","D","1","D",10,"D","13","D",
"20164","03462842",19,0,"1","830","D","1","D",100,"D","13","D",
"20164","03462842",20,0,"1","320","D","1","D",15,"D","08","D",
"20164","03462842",21,0,"1","320","D","1","D",15,"D","09","D",
"20164","03462842",22,0,"1","320","D","1","D",15,"D","10","D",
"20164","03462862",47,0,"1","510","D","1","D",35,"D","10","D",
"20164","03462862",48,0,"1","360","D","1","D",8,"D","13","D",
"20164","03462862",49,0,"1","350","D","1","D",3,"D","13","D",
"20164","03462862",50,0,"1","350","D","1","D",3,"D","10","D",
"20164","03462892",20,0,"1","840","D","1","D",12,"D","10","D",
"20164","03462892",21,0,"1","150","D","1","D",16,"D","09","D",
"20164","03462932",28,0,"1","150","D","1","D",36,"D","08","D",
"20164","03462962",16,0,"1","800","D","1","D",120,"D","13","D",
"20164","03462962",17,0,"1","160","D","1","D",10,"D","08","D",
"20164","03462962",18,0,"1","160","D","1","D",10,"D","09","D",
"20164","03462962",19,0,"1","160","D","1","D",10,"D","10","D",
"20164","03462962",20,0,"1","360","D","1","D",10,"D","13","D",
"20164","03462962",21,0,"2","150","D","1","D",10,"D","08","D",
"20164","03462972",25,0,"1","330","D","1","D",10,"D","13","D",
"20164","03462982",62,0,"1","810","D","1","D",500,"D","08","D",
"20164","03462982",63,0,"1","510","D","1","D",130,"F","09","D",
"20164","03462982",64,0,"1","600","D","1","D",25,"F","09","D",
"20164","03462982",65,0,"1","350","D","1","D",10,"D","13","D",
"20164","03462982",66,0,"1","360","D","1","D",9,"D","13","D",
"20164","03463002",57,0,"1","830","D","1","D",84,"D","13","D",
"20164","03463002",58,0,"1","510","D","1","D",80,"D","10","D",
"20164","03463002",59,0,"1","150","D","1","D",50,"D","09","D",
"20164","03463002",60,0,"1","360","D","1","D",10,"D","13","D",
"20164","03463002",61,0,"1","360","D","1","D",30,"D","10","D",
"20164","03463002",62,0,"2","320","D","1","D",525,"D","08","D",
"20164","03463002",63,0,"2","210","D","1","D",15,"D","08","D",
"20164","03463002",64,0,"2","350","D","1","D",4,"D","08","D",
"20164","03463052",11,0,"1","330","D","1","D",10,"D","13","D",
"20164","03463052",12,0,"1","360","D","1","D",10,"D","13","D",
"20164","03463092",17,0,"1","370","D","1","D",50,"D","10","D",
"20164","03463102",48,0,"1","150","D","1","D",45,"D","08","D",
"20164","03463102",49,0,"1","150","D","1","D",22,"D","08","D",
"20164","03463102",50,0,"2","800","D","1","D",80,"D","08","D",
"20164","03463102",51,0,"2","150","D","1","D",54,"D","08","D",
"20164","03463122",17,0,"1","840","D","1","D",8,"D","08","D",
"20164","03463122",18,0,"1","840","D","1","D",8,"D","09","D",
"20164","03463122",19,0,"1","840","D","1","D",8,"D","10","D",
"20164","03463122",20,0,"1","330","D","1","D",10,"D","13","D",
"20164","03463122",21,0,"1","360","D","1","D",24,"D","13","D",
"20164","03463302",34,0,"1","830","D","1","D",55,"D","13","D",
"20164","03463312",32,0,"1","510","D","1","D",50,"D","10","D",
"20164","03463312",33,0,"1","510","D","1","D",36,"D","10","D",
"20164","03463312",34,0,"1","210","D","1","D",150,"D","08","D",
"20164","03463312",35,0,"1","320","D","1","D",30,"D","08","D",
"20164","03463312",36,0,"1","340","D","1","D",100,"D","08","D",
"20164","03463312",37,0,"1","360","D","1","D",10,"D","13","D",
"20164","03463312",38,0,"1","360","D","1","D",8,"D","13","D",
"20164","03463422",22,0,"1","160","D","1","D",78,"D","10","D",
"20164","03463472",36,0,"1","610","D","1","D",150,"D","08","D",
"20164","03463472",37,0,"1","510","D","1","D",100,"D","09","D",
"20164","03463484",22,0,"1","350","D","1","D",8,"D","10","D",
"20164","03463592",29,0,"1","800","D","1","D",180,"D","09","D",
"20164","03463592",30,0,"1","830","D","1","D",80,"D","09","D",
"20164","03463592",31,0,"1","830","D","1","D",80,"D","10","D",
"20164","03463592",32,0,"2","610","D","1","D",21,"D","08","D",
"20164","03463602",39,0,"1","160","D","1","D",10,"D","10","D",
"20164","03463602",40,0,"1","360","D","1","D",9,"D","13","D",
"20164","03463602",41,0,"2","840","D","1","D",45,"D","08","D",
"20164","03463622",22,0,"1","160","D","1","D",4,"D","10","D",
"20164","03463642",9,0,"1","510","D","1","D",30,"D","08","D",
"20164","03463642",10,0,"1","510","D","1","D",30,"D","09","D",
"20164","03463642",11,0,"1","510","D","1","D",30,"D","10","D",
"20164","03463642",12,0,"1","360","D","1","D",8,"D","13","D",
"20164","03463642",13,0,"2","210","D","1","D",5,"D","08","D",
"20164","03463682",14,0,"1","350","D","1","D",15,"D","13","D",
"20164","03463752",42,0,"1","810","D","1","D",78,"D","10","D",
"20164","03463752",43,0,"1","500","D","1","D",118,"D","10","D",
"20164","03463752",44,0,"1","210","D","1","D",10,"D","08","D",
"20164","03463752",45,0,"1","210","D","1","D",10,"D","09","D",
"20164","03463752",46,0,"1","210","D","1","D",10,"D","10","D",
"20164","03463752",47,0,"1","400","D","1","D",3,"D","10","D",
"20164","03463752",48,0,"1","360","D","1","D",8,"D","13","D",
"20164","03463762",20,0,"1","510","D","1","D",60,"D","10","D",
"20164","03463762",21,0,"1","360","D","1","D",9,"D","13","D",
"20164","03463792",15,0,"2","160","D","1","D",3,"D","08","D",
"20164","03463842",34,0,"1","830","D","1","D",64,"D","13","D",
"20164","03463842",35,0,"1","500","D","1","D",30,"D","08","D",
"20164","03463842",36,0,"1","500","D","1","D",30,"D","09","D",
"20164","03463842",37,0,"1","500","D","1","D",30,"D","10","D",
"20164","03463842",38,0,"1","510","D","1","D",25,"D","09","D",
"20164","03463842",39,0,"1","160","D","1","D",5,"D","08","D",
"20164","03463842",40,0,"1","160","D","1","D",5,"D","09","D",
"20164","03463842",41,0,"1","160","D","1","D",5,"D","10","D",
"20164","03463842",42,0,"1","210","D","1","D",20,"D","09","D",
"20164","03463842",43,0,"2","210","D","1","D",30,"D","08","D",
"20164","03463852",63,0,"1","800","D","1","D",200,"D","13","D",
"20164","03463852",64,0,"1","600","D","1","D",400,"D","10","D",
"20164","03463852",65,0,"1","500","D","1","D",25,"D","10","D",
"20164","03463852",66,0,"1","510","D","1","D",15,"D","09","D",
"20164","03463852",67,0,"1","150","D","1","D",15,"D","08","D",
"20164","03463852",68,0,"1","150","D","1","D",15,"D","09","D",
"20164","03463852",69,0,"1","150","D","1","D",15,"D","10","D",
"20164","03463852",70,0,"1","360","D","1","D",11,"D","13","D",
"20164","03463852",71,0,"1","350","D","1","D",6,"D","13","D",
"20164","03463872",24,0,"1","510","D","1","D",30,"D","10","D",
"20164","03463872",25,0,"1","200","D","1","D",10,"D","13","D",
"20164","03463872",26,0,"1","360","D","1","D",10,"D","13","D",
"20164","03463872",27,0,"1","410","D","1","D",10,"D","10","D",
"20164","03463872",28,0,"2","840","D","1","D",90,"D","08","D",
"20164","03463872",29,0,"2","410","D","1","D",10,"D","08","D",
"20164","03463902",12,0,"1","830","D","1","D",70,"D","13","D",
"20164","03463902",13,0,"1","500","D","1","D",150,"D","10","D",
"20164","03463902",14,0,"1","350","D","1","D",15,"D","13","D",
"20164","03463902",15,0,"2","500","D","1","D",250,"D","08","D",
"20164","03463912",11,0,"1","510","D","1","D",160,"D","08","D",
"20164","03463912",12,0,"1","510","D","1","D",80,"D","09","D",
"20164","03463912",13,0,"1","510","D","1","D",120,"D","10","D",
"20164","03463912",14,0,"2","510","D","1","D",90,"D","08","D",
"20164","03463922",17,0,"1","840","D","1","D",110,"D","08","D",
"20164","03463932",7,0,"1","350","D","1","D",10,"D","13","D",
"20164","03463972",29,0,"2","150","D","1","D",180,"D","08","D",
"20164","03464062",25,0,"1","510","D","1","D",20,"D","10","D",
"20164","03464062",26,0,"1","360","D","1","D",10,"D","13","D",
"20164","03464102",19,0,"1","510","D","1","D",40,"D","08","D",
"20164","03464102",20,0,"1","150","D","1","D",39,"D","09","D",
"20164","03464102",21,0,"1","150","D","1","D",39,"D","10","D",
"20164","03464102",22,0,"2","150","D","1","D",39,"D","08","D",
"20164","03464132",18,0,"1","510","D","1","D",50,"D","08","D",
"20164","03464142",25,0,"1","810","D","1","D",16,"D","10","D",
"20164","03464142",26,0,"1","360","D","1","D",15,"D","13","D",
"20164","03464152",41,0,"1","830","D","1","D",40,"D","13","D",
"20164","03464202",18,0,"1","510","D","1","D",30,"D","10","D",
"20164","03464202",19,0,"1","210","D","1","D",100,"D","08","D",
"20164","03464202",20,0,"1","360","D","1","D",12,"D","13","D",
"20164","03464222",18,0,"1","830","D","1","D",67,"D","13","D",
"20164","03464272",44,0,"1","360","D","1","D",8,"D","13","D",
"20164","03464272",45,0,"1","330","D","1","D",10,"D","13","D",
"20164","03464312",19,0,"1","830","D","1","D",20,"D","13","D",
"20164","03464312",20,0,"1","830","D","1","D",10,"D","13","D",
"20164","03464332",24,0,"1","840","D","1","D",40,"D","08","D",
"20164","03464332",25,0,"1","600","D","1","D",50,"D","10","D",
"20164","03464432",36,0,"1","360","D","1","D",40,"D","13","D",
"20164","03464432",37,0,"1","350","D","1","D",5,"D","13","D",
"20164","03464512",16,0,"1","360","D","1","D",10,"D","13","D",
"20164","03464512",17,0,"1","330","D","1","D",4,"D","13","D",
"20164","03464572",29,0,"1","150","D","1","D",71,"D","09","D",
"20164","03464572",30,0,"1","360","D","1","D",13,"D","13","D",
"20164","03464582",30,0,"1","150","D","1","D",20,"D","10","D",
"20164","03464582",31,0,"1","510","D","1","D",44,"D","10","D",
"20164","03464582",32,0,"1","150","D","1","D",96,"D","09","D",
"20164","03464602",34,0,"1","830","D","1","D",50,"D","13","D",
"20164","03464602",35,0,"1","800","D","1","D",100,"D","13","D",
"20164","03464602",36,0,"1","510","D","1","D",50,"D","10","D",
"20164","03464632",24,0,"1","510","D","1","D",70,"D","09","D",
"20164","03464692",21,0,"1","410","D","1","D",40,"D","09","D",
"20164","03464692",22,0,"1","410","D","1","D",40,"D","10","D",
"20164","03464692",23,0,"2","350","D","1","D",5,"D","08","D",
"20164","03464692",24,0,"2","410","D","1","D",50,"D","08","D",
"20164","03464712",19,0,"2","840","D","1","D",35,"D","08","D",
"20164","03464732",11,0,"1","160","D","1","D",3,"D","09","D",
"20164","03464732",12,0,"1","160","D","1","D",3,"D","10","D",
"20164","03464762",38,0,"1","360","D","1","D",9,"D","08","D",
"20164","03464782",17,0,"1","210","D","1","D",15,"D","09","D",
"20164","03464862",30,0,"1","360","D","1","D",8,"D","13","D",
"20164","03464922",18,0,"1","820","D","1","D",40,"D","10","D",
"20164","03464942",21,0,"1","830","D","1","D",37,"D","13","D",
"20164","03464942",22,0,"1","360","D","1","D",9,"D","13","D",
"20164","03464962",29,0,"1","510","D","1","D",150,"D","10","D",
"20164","03464962",30,0,"1","150","D","1","D",16,"D","10","D",
"20164","03464962",31,0,"1","210","D","1","D",10,"D","10","D",
"20164","03464962",32,0,"1","310","D","1","D",8,"D","09","D",
"20164","03464962",33,0,"1","360","D","1","D",8,"D","13","D",
"20164","03464962",34,0,"2","510","D","1","D",55,"D","08","D",
"20164","03464982",25,0,"1","510","D","1","D",8,"D","10","D",
"20164","03464992",19,0,"1","830","D","1","D",56,"D","13","D",
"20164","03464992",20,0,"1","380","D","1","D",10,"D","13","D",
"20164","03465002",36,0,"1","610","D","1","D",26,"D","09","D",
"20164","03465002",37,0,"1","610","D","1","D",26,"D","10","D",
"20164","03465002",38,0,"1","360","D","1","D",10,"D","13","D",
"20164","03465012",10,0,"1","830","D","1","D",10,"D","13","D",
"20164","03465022",50,0,"1","600","D","1","D",60,"D","09","D",
"20164","03465022",51,0,"1","160","D","1","D",234,"D","10","D",
"20164","03465022",52,0,"1","160","D","1","D",70,"D","10","D",
"20164","03465032",39,0,"1","500","D","1","D",60,"D","08","D",
"20164","03465032",40,0,"1","510","D","1","D",35,"D","09","D",
"20164","03465032",41,0,"1","150","D","1","D",30,"D","09","D",
"20164","03465032",42,0,"1","360","D","1","D",10,"D","13","D",
"20164","03465062",65,0,"1","500","D","1","D",300,"D","08","D",
"20164","03465062",66,0,"1","510","D","1","D",50,"D","09","D",
"20164","03465062",67,0,"1","510","D","1","D",50,"D","10","D",
"20164","03465062",68,0,"1","320","D","1","D",20,"D","08","D",
"20164","03465062",69,0,"1","320","D","1","D",20,"D","09","D",
"20164","03465062",70,0,"1","320","D","1","D",20,"D","10","D",
"20164","03465062",71,0,"1","360","D","1","D",8,"D","13","D",
"20164","03465062",72,0,"2","510","D","1","D",75,"D","08","D",
"20164","03465062",73,0,"2","400","D","1","D",10,"D","08","D",
"20164","03465112",41,0,"1","610","D","1","D",200,"D","08","D",
"20164","03465112",42,0,"1","610","D","1","D",200,"D","09","D",
"20164","03465112",43,0,"1","610","D","1","D",200,"D","10","D",
"20164","03465112",44,0,"1","510","D","1","D",30,"D","10","D",
"20164","03465122",33,0,"1","510","D","1","D",100,"D","10","D",
"20164","03465122",34,0,"1","150","D","1","D",38,"D","10","D",
"20164","03465122",35,0,"1","150","D","1","D",29,"D","10","D",
"20164","03465132",19,0,"1","510","D","1","D",8,"D","08","D",
"20164","03465132",20,0,"2","160","D","1","D",150,"D","08","D",
"20164","03465142",50,0,"1","500","D","1","D",88,"D","08","D",
"20164","03465142",51,0,"2","500","D","1","D",88,"D","08","D",
"20164","03465152",45,0,"1","510","D","1","D",40,"D","09","D",
"20164","03465152",46,0,"1","150","D","1","D",45,"D","10","D",
"20164","03465202",38,0,"1","600","D","1","D",116,"D","08","D",
"20164","03465202",39,0,"1","500","D","1","D",350,"D","09","D",
"20164","03465202",40,0,"1","510","D","1","D",12,"D","08","D",
"20164","03465202",41,0,"1","510","D","1","D",12,"D","09","D",
"20164","03465202",42,0,"1","510","D","1","D",12,"D","10","D",
"20164","03465202",43,0,"1","150","D","1","D",20,"D","08","D",
"20164","03465202",44,0,"1","150","D","1","D",20,"D","09","D",
"20164","03465202",45,0,"1","150","D","1","D",20,"D","10","D",
"20164","03465242",24,0,"1","830","D","1","D",22,"D","13","D",
"20164","03465242",25,0,"1","330","D","1","D",5,"D","13","D",
"20164","03465272",60,0,"1","830","D","1","D",44,"D","13","D",
"20164","03465272",61,0,"1","610","D","1","D",150,"D","09","D",
"20164","03465272",62,0,"1","800","D","1","D",160,"D","08","D",
"20164","03465272",63,0,"1","800","D","1","D",160,"D","09","D",
"20164","03465272",64,0,"1","830","D","1","D",50,"D","10","D",
"20164","03465272",65,0,"1","840","D","1","D",110,"D","09","D",
"20164","03465272",66,0,"1","840","D","1","D",99,"D","09","D",
"20164","03465272",67,0,"1","510","D","1","D",60,"D","08","D",
"20164","03465272",68,0,"1","150","D","1","D",10,"D","08","D",
"20164","03465272",69,0,"1","150","D","1","D",10,"D","09","D",
"20164","03465272",70,0,"1","150","D","1","D",10,"D","10","D",
"20164","03465272",71,0,"1","200","D","1","D",15,"D","08","D",
"20164","03465272",72,0,"1","200","D","1","D",15,"D","09","D",
"20164","03465272",73,0,"1","210","D","1","D",25,"D","09","D",
"20164","03465272",74,0,"1","330","D","1","D",15,"D","13","D",
"20164","03465272",75,0,"1","405","D","1","D",.,"H","13","D",
"20164","03465272",75,1,"1","320","D","1","D",6,"E","13","D",
"20164","03465272",75,2,"1","360","D","1","D",4,"E","13","D",
"20164","03465282",35,0,"1","810","D","1","D",20,"D","10","D",
"20164","03465282",36,0,"1","810","D","1","D",5,"D","10","D",
"20164","03465282",37,0,"1","510","D","1","D",20,"D","08","D",
"20164","03465282",38,0,"1","510","D","1","D",10,"D","08","D",
"20164","03465282",39,0,"1","210","D","1","D",12,"D","08","D",
"20164","03465292",29,0,"1","600","D","1","D",70,"D","10","D",
"20164","03465292",30,0,"1","330","D","1","D",10,"D","13","D",
"20164","03465292",31,0,"1","360","D","1","D",15,"D","13","D",
"20164","03465292",32,0,"2","610","D","1","D",375,"D","08","D",
"20164","03465292",33,0,"2","610","D","1","D",16,"D","08","D",
"20164","03465292",34,0,"2","840","D","1","D",8,"D","08","D",
"20164","03465292",35,0,"2","600","D","1","D",50,"D","08","D",
"20164","03465302",69,0,"1","830","D","1","D",54,"D","13","D",
"20164","03465302",70,0,"1","310","D","1","D",10,"D","08","D",
"20164","03465302",71,0,"1","310","D","1","D",10,"D","09","D",
"20164","03465302",72,0,"1","310","D","1","D",10,"D","10","D",
"20164","03465302",73,0,"2","820","D","1","D",75,"D","08","D",
"20164","03465302",74,0,"2","150","D","1","D",39,"D","08","D",
"20164","03465372",29,0,"1","840","D","1","D",45,"D","09","D",
"20164","03465422",14,0,"1","360","D","1","D",20,"D","13","D",
"20164","03465452",13,0,"1","500","D","1","D",80,"D","09","D",
"20164","03465452",14,0,"1","500","D","1","D",80,"D","10","D",
"20164","03465452",15,0,"1","370","D","2","D",50,"D","09","D",
"20164","03465472",33,0,"1","510","D","1","D",40,"D","09","D",
"20164","03465472",34,0,"1","210","D","1","D",25,"D","09","D",
"20164","03465472",35,0,"1","330","D","1","D",10,"D","13","D",
"20164","03465472",36,0,"1","360","D","1","D",15,"D","13","D",
"20164","03465472",37,0,"2","510","D","1","D",60,"D","08","D",
"20164","03465482",32,0,"1","830","D","1","D",39,"D","13","D",
"20164","03465482",33,0,"1","510","D","1","D",20,"D","08","D",
"20164","03465482",34,0,"1","510","D","1","D",20,"D","09","D",
"20164","03465482",35,0,"1","510","D","1","D",20,"D","10","D",
"20164","03465482",36,0,"1","210","D","1","D",20,"D","08","D",
"20164","03465482",37,0,"1","210","D","1","D",20,"D","09","D",
"20164","03465482",38,0,"1","210","D","1","D",20,"D","10","D",
"20164","03465482",39,0,"1","360","D","1","D",10,"D","13","D",
"20164","03465522",42,0,"1","610","D","1","D",16,"D","08","D",
"20164","03465522",43,0,"1","610","D","1","D",16,"D","09","D",
"20164","03465522",44,0,"1","610","D","1","D",16,"D","10","D",
"20164","03465522",45,0,"1","510","D","1","D",100,"D","10","D",
"20164","03465522",46,0,"2","840","D","1","D",100,"D","08","D",
"20164","03465522",47,0,"2","150","D","1","D",10,"D","08","D",
"20164","03465562",63,0,"1","830","D","1","D",99,"D","13","D",
"20164","03465562",64,0,"1","840","D","1","D",75,"D","10","D",
"20164","03465562",65,0,"1","510","D","1","D",10,"D","09","D",
"20164","03465562",66,0,"1","160","D","1","D",7,"D","08","D",
"20164","03465562",67,0,"1","160","D","1","D",7,"D","09","D",
"20164","03465562",68,0,"1","160","D","1","D",7,"D","10","D",
"20164","03465562",69,0,"1","360","D","1","D",12,"D","13","D",
"20164","03465602",29,0,"1","830","D","1","D",209,"D","13","D",
"20164","03465602",30,0,"1","510","D","1","D",60,"D","08","D",
"20164","03465602",31,0,"1","510","D","1","D",60,"D","09","D",
"20164","03465602",32,0,"1","510","D","1","D",60,"D","10","D",
"20164","03465602",33,0,"1","160","D","1","D",19,"D","08","D",
"20164","03465602",34,0,"1","160","D","1","D",19,"D","09","D",
"20164","03465602",35,0,"1","160","D","1","D",19,"D","10","D",
"20164","03465602",36,0,"2","510","D","1","D",100,"D","08","D",
