"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_","DEEDED","DEEDED_"
"20162","03300623",27,0,"5","02","D","200","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300693",21,0,"5","01","D","100","D",.,"A","1","D",,"B","2000","D",.,"A",.,"A",.,"A",2300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300723",11,0,"5","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",610,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300733",9,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300743",17,0,"5","01","D","100","D",.,"A","1","D",,"B","2012","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300763",24,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300793",35,0,"5","01","D","100","D",0.1,"D","3","D","10","D","2014","D",.,"A",.,"A",.,"A",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300823",34,0,"5","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300823",38,0,"5","05","D","400","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300823",39,0,"5","06","D","400","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300823",40,0,"5","07","D","400","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300823",41,0,"5","08","D","400","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300823",42,0,"5","09","D","400","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03300853",17,0,"5","01","D","100","D",.,"A","1","D",,"B","2011","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300873",9,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300883",12,0,"5","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D",,"A"
"20162","03300903",13,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300913",7,0,"5","01","D","100","D",.,"A","3","D",,"B","1971","D",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300923",35,0,"5","01","D","100","D",.,"A","3","D","04","D","2014","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300963",35,0,"5","01","D","100","D",.,"A","3","D","06","D","2015","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03300973",28,0,"5","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301003",24,0,"5","01","D","100","D",.,"A","3","D","10","D","2014","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301013",21,0,"5","01","D","100","D",.,"A","3","D",,"B","1978","D",.,"A",.,"A",.,"A",5100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301013",23,0,"5","03","D","400","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20162","03301013",24,0,"5","04","D","400","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",280,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A",,"A"
"20162","03301033",16,0,"1","01","D","100","D",.,"A","3","D","03","D","2015","D",.,"A",.,"A",.,"A",10000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301093",29,0,"1","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",370,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301103",5,0,"1","01","D","100","D",.,"A","3","D","03","F","1965","D",.,"A",.,"A",.,"A",780,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301163",45,0,"5","01","D","100","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301203",29,0,"5","01","D","300","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",2000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301233",17,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301243",19,0,"5","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",6300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301283",14,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",7000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301293",25,0,"5","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301293",26,0,"5","02","D","400","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",240,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301293",27,0,"5","03","D","400","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",190,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301363",32,0,"5","01","D","100","D",.,"A","3","D",,"B","1991","D",.,"A",.,"A",.,"A",600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301363",33,0,"5","02","D","300","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",130,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A","1","D"
"20162","03301413",23,0,"5","01","D","100","D",.,"A","3","D","01","D","2014","D",.,"A",.,"A",.,"A",6200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301453",13,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",90,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301463",17,0,"5","01","D","300","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",1200,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301503",20,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301503",21,0,"5","02","D","300","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",600,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301503",22,0,"5","03","D","300","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",190,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A",,"C"
"20162","03301513",4,0,"1","01","D","100","D",.,"A","3","D",,"B","1991","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301523",15,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",6900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301543",6,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",2300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301553",21,0,"5","01","D","100","D",0.15,"D","3","D",,"B","1987","D",.,"A",.,"A",.,"A",8500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301593",19,0,"5","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",5300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301633",16,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",200,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A",,"A"
"20162","03301813",18,0,"5","01","D","100","D",.,"A","3","D","01","D","2014","D",.,"A",.,"A",.,"A",16180,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301833",25,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",690,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301843",16,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301863",10,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301873",12,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301883",15,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",890,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301933",48,0,"5","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301943",29,0,"1","01","D","100","D",.,"A","3","D","03","D","2016","D",108000,"D",108000,"D",7060,"F",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D",,"A"
"20162","03301963",24,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301973",19,0,"5","01","D","100","D",.,"A","3","D",,"B","1977","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301983",24,0,"1","01","D","100","D",.,"A","3","D","04","F","1999","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03301983",25,0,"1","02","D","300","D",.,"A","1","D",,"B","2005","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301983",26,0,"1","03","D","400","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03301993",14,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302013",20,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302024",17,0,"5","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302063",29,0,"5","01","D","100","D",.,"A","3","D","08","D","2014","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302083",21,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",480,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302083",22,0,"5","02","D","400","D",.,"A","3","D",,"B","1967","D",.,"A",.,"A",.,"A",60,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03302143",18,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302153",23,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302153",24,0,"5","02","D","400","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03302173",24,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302213",35,0,"5","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",8400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302223",28,0,"5","01","D","100","D",.,"A","3","D","04","D","2015","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302243",25,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",1900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302283",4,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302303",13,0,"1","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",16180,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302323",26,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302333",14,0,"5","01","D","100","D",.,"A","3","D",,"B","1962","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302383",12,0,"5","01","D","100","D",.,"A","1","D",,"B","1978","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302393",29,0,"5","01","D","100","D",.,"A","3","D",,"B","1986","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302413",3,0,"1","01","D","100","D",.,"A","3","D","05","F","2005","D",.,"A",.,"A",.,"A",4300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302423",32,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302433",17,0,"1","01","D","400","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03302453",49,0,"5","01","D","100","D",.,"A","3","D",,"B","1965","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302483",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1989","D",.,"A",.,"A",.,"A",6400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302583",26,0,"5","01","D","100","D",.,"A","3","D",,"B","1972","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302593",11,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302623",26,0,"5","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302653",11,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302723",26,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302733",23,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302753",8,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302783",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302863",31,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302903",23,0,"5","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302913",45,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03302933",17,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302943",31,0,"5","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03302973",16,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303003",14,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D",,"A"
"20162","03303033",50,0,"5","01","D","100","D",.,"A","3","D","08","D","2014","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03303043",27,0,"5","01","D","100","D",.,"A","1","D",,"B",,"C",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303083",8,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303093",25,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303123",19,0,"1","01","D","100","D",.,"A","3","D","05","D","2016","D",966000,"T",175000,"D",1200,"D",16180,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D",,"A"
"20162","03303133",16,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303183",13,0,"5","01","D","100","D",.,"A","3","D",,"B","1985","D",.,"A",.,"A",.,"A",380,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303213",17,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",3900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303263",10,0,"5","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03303273",11,0,"5","01","D","300","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A",,"A"
"20162","03324172",46,0,"5","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324182",16,0,"5","01","D","100","D",.,"A","3","D",,"B","1978","D",.,"A",.,"A",.,"A",7000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324202",27,0,"5","01","D","100","D",.,"A","1","D",,"B","2013","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324212",4,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324242",20,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324272",23,0,"1","01","D","100","D",.,"A","1","D","02","D","2016","D",299900,"D",5000,"F",3000,"D",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D",,"A"
"20162","03324272",24,0,"1","02","D","200","D",.,"A","1","D",,"B","2012","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03324282",11,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D",,"A"
"20162","03324302",21,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324322",28,0,"5","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324332",36,0,"5","01","D","100","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324342",37,0,"5","01","D","100","D",.,"A","3","D",,"B","1988","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324402",12,0,"5","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324522",22,0,"5","01","D","100","D",.,"A","3","D",,"B","2014","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324602",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324612",21,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324622",19,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",8400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324632",18,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324632",19,0,"5","02","D","300","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03324682",20,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20162","03324682",21,0,"5","02","D","400","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20162","03324742",19,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",2200,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A",,"A"
