"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X","TELBLPRS","TELB_PRS"
"20154","03298521",14,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",45,"F",45,"F",79,"F",79,"F",79,"F",56,"F",56,"F",56,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03298551",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298561",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298591",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298611",18,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",45,"F",40,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"F",80,"F",100,"F",.,"A",.,"A",.,"A","1","D"
"20154","03298651",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298671",24,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",45,"F",45,"F",79,"F",79,"F",79,"F",56,"F",56,"F",56,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03298671",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298703",7,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03298711",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298761",19,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",37,"D",37,"D",37,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03298801",13,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",50,"F",120,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298811",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298821",12,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"F",23,"F",23,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03298851",17,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"F",15,"F",40,"F",.,"A",.,"A",.,"A",.,"A",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03298851",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298861",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",193,"D",193,"D",193,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298861",29,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",65,"F",65,"F",65,"F",.,"A",.,"A",.,"A",36,"F",36,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03298881",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",37,"D",37,"D",37,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298891",33,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",8,"D",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03298891",34,0,"1",.,"A",,"A","2","D","2","D","2","D","4","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03298901",41,0,"1",0.9,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"F",25,"F",25,"F","2","D"
"20154","03298921",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298931",7,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298961",33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",,"A"
"20154","03298971",26,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",15,"F",25,"F",25,"F",18,"F",25,"F",25,"F",35,"F",18,"F",18,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03298985",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299021",32,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"D",45,"D",45,"D",90,"D",90,"D",90,"D",83,"F",83,"F",83,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03299021",33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299053",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299071",15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",50,"F",139,"F",139,"F",139,"F",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299071",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299091",5,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299091",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299111",21,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",49,"F",49,"F",52,"F",.,"A",.,"A",.,"A",26,"F",26,"F",23,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299111",22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",48,"D",48,"D",48,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299131",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"D",86,"D",86,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299141",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299151",20,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"F",125,"F",125,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299161",13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299171",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299181",20,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",0,"F",60,"F",0,"F",0,"F",120,"F",0,"F",280,"F",100,"F",280,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299181",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299191",13,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",80,"F",80,"F",60,"F",80,"F",80,"F",90,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299201",37,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",96,"F",96,"F",96,"F",5,"F",5,"F",5,"F","1","D"
"20154","03299211",7,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299211",8,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",0,"F",0,"F",0,"F",0,"F",0,"F",0,"F",83,"F",82,"F",83,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299231",30,0,"1",0.2,"D","1","D",,"A","1","D","2","D",,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",42,"F",42,"F",42,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299231",31,0,"1",0.5,"D",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",190,"F",190,"F",190,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299241",5,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299261",11,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299271",13,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",36,"F",40,"F",36,"F",74,"F",40,"F",74,"F",66,"G",79,"G",65,"G",75,"G",92,"G",76,"G",.,"A",.,"A",.,"A","2","D"
"20154","03299291",23,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",73,"F",73,"F",73,"F",73,"F",73,"F",73,"F",74,"F",74,"F",74,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299291",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299391",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",5,"D",5,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299411",13,0,"1",.,"A",,"A","2","D","1","D","2","D","1","D",10,"F",15,"F",33,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"F",46,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299431",19,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",62,"F",62,"F",62,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299431",20,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",1,"F",20,"F",1,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",71,"F",52,"F",71,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299441",47,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",511,"T",516,"T",523,"T",.,"A",.,"A",.,"A",,"A"
"20154","03299451",24,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"F",1,"F",40,"F",.,"A",.,"A",.,"A",31,"F",70,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299451",25,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"F",160,"F",163,"F",.,"A",.,"A",.,"A",,"A"
"20154","03299461",58,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299461",59,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299481",18,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",8,"F",8,"F",8,"F",89,"F",89,"F",89,"F",63,"F",63,"F",63,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299501",17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",188,"F",168,"F",168,"F",.,"A",.,"A",.,"A","1","D"
"20154","03299511",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299521",38,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299521",39,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299561",41,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",15,"F",20,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",40,"F",45,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299571",22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",28,"D",28,"D",28,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299601",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",42,"D",42,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299601",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299611",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299621",8,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",57,"F",57,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",43,"F",43,"F",50,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299631",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299651",14,0,"1",.,"A",,"A","2","D","2","D","2","D","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299701",47,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",318,"D",328,"D",259,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299701",48,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",35,"F",45,"F",65,"F",100,"F",65,"F",55,"F",30,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299731",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",70,"F",70,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",95,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299771",20,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",29,"F",50,"F",29,"F",.,"A",.,"A",.,"A",68,"F",47,"F",68,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299771",21,0,"1",0.75,"D",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",78,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",13,"F",13,"F",38,"F",.,"A",.,"A",.,"A","2","D"
"20154","03299781",10,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"F",12,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299811",14,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",39,"F",35,"F",39,"F",39,"F",45,"F",39,"F",112,"F",70,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299831",27,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",50,"F",200,"F",200,"F",200,"F",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03299831",28,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",215,"F",215,"F",215,"F",5,"F",5,"F",5,"F","2","D"
"20154","03299841",9,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299851",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299851",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299851",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299861",24,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299901",13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03299901",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299913",6,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",125,"D",125,"D",125,"D",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03299931",25,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",0,"F",0,"F",0,"F","2","D"
"20154","03299951",22,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",93,"F",110,"F",11,"F",.,"A",.,"A",.,"A",,"A"
"20154","03299961",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",84,"D",84,"D",84,"D",.,"A",.,"A",.,"A",,"A"
"20154","03299991",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300001",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300021",22,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",64,"F",64,"F",64,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03300031",13,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",75,"F",40,"F",40,"F",30,"F",40,"F",30,"F",20,"F",45,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03300071",45,0,"1",0.1,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",213,"D",213,"D",213,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300071",46,0,"1",0.1,"D","1","D",,"A","1","D","2","D",,"A",40,"F",20,"F",30,"F",.,"A",.,"A",.,"A",40,"F",60,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03300091",31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300111",13,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"D",30,"D",30,"D",60,"D",60,"D",60,"D",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03300111",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",87,"F",87,"F",87,"F",.,"A",.,"A",.,"A","1","D"
"20154","03300121",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",186,"D",186,"D",186,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300121",22,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",8,"D",8,"D",8,"D",89,"D",89,"D",89,"D",62,"F",62,"F",62,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03300141",48,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",147,"F",147,"F",147,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03300141",49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",147,"D",147,"D",147,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300151",19,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",50,"F",140,"F",140,"F",140,"F",34,"F",34,"F",34,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03300151",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A",,"A"
"20154","03300161",12,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",80,"F",50,"F",60,"F",80,"F",60,"F",90,"F",40,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03300161",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
