"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20133",2703142,3,0,"1","150","D","13","D",200,"D"
"20133",2703142,4,0,"2","170","D","06","D",20,"D"
"20133",2703292,3,0,"1","160","D","13","D",5,"D"
"20133",2703402,5,0,"1","170","D","08","D",50,"D"
"20133",2703402,6,0,"1","110","D","13","D",125,"D"
"20133",2703402,7,0,"1","160","D","13","D",20,"D"
"20133",2703412,1,0,"1","170","D","08","D",50,"D"
"20133",2703412,2,0,"1","160","D","13","D",10,"D"
"20133",2703412,3,0,"1","150","D","13","D",30,"D"
"20133",2703412,4,0,"1","160","D","13","D",30,"D"
"20133",2703492,2,0,"1","170","D","08","D",10,"D"
"20133",2703492,3,0,"1","150","D","13","D",340,"D"
"20133",2703512,6,0,"1","170","D","07","D",30,"D"
"20133",2703542,7,0,"1","160","D","13","D",8,"D"
"20133",2703692,6,0,"1","150","D","07","D",752,"D"
"20133",2703692,7,0,"1","160","D","07","D",252,"D"
"20133",2703692,8,0,"1","150","D","08","D",215,"D"
"20133",2703722,1,0,"1","150","D","13","D",100,"D"
"20133",2703752,5,0,"1","150","D","13","D",30,"D"
"20133",2703812,2,0,"1","150","D","13","D",50,"D"
"20133",2703812,3,0,"1","160","D","08","D",45,"D"
"20133",2703812,4,0,"1","160","D","08","D",25,"D"
"20133",2703822,4,0,"1","150","D","06","D",200,"D"
"20133",2703822,5,0,"1","150","D","07","D",290,"D"
"20133",2703822,6,0,"1","150","D","08","D",290,"D"
"20133",2703862,3,0,"1","150","D","13","D",120,"F"
"20133",2703862,4,0,"1","160","D","08","D",100,"D"
"20133",2703932,5,0,"1","170","D","13","D",30,"D"
"20133",2704002,12,0,"1","160","D","13","D",83,"D"
"20133",2704002,13,0,"1","150","D","13","D",400,"D"
"20133",2704162,16,0,"1","150","D","06","D",1210,"D"
"20133",2704162,17,0,"1","150","D","07","D",1210,"D"
"20133",2704162,18,0,"1","150","D","08","D",775,"D"
"20133",2704182,1,0,"1","170","D","13","D",30,"D"
"20133",2704182,2,0,"1","150","D","13","D",300,"D"
"20133",2704212,1,0,"1","150","D","06","D",240,"D"
"20133",2704212,2,0,"1","150","D","07","D",240,"D"
"20133",2704212,3,0,"1","150","D","08","D",240,"D"
"20133",2704212,4,0,"2","150","D","06","D",200,"D"
"20133",2704232,12,0,"1","170","D","08","D",25,"D"
"20133",2704252,1,0,"1","150","D","13","D",40,"D"
"20133",2704292,13,0,"1","170","D","07","D",60,"D"
"20133",2704292,14,0,"1","170","D","06","D",200,"D"
"20133",2704292,15,0,"1","150","D","13","D",200,"D"
"20133",2704332,11,0,"1","170","D","07","D",50,"D"
"20133",2704332,12,0,"2","170","D","06","D",20,"D"
"20133",2704452,2,0,"2","170","D","06","D",25,"D"
"20133",2704462,4,0,"1","100","D","07","D",100,"D"
"20133",2704462,5,0,"1","100","D","08","D",100,"D"
"20133",2704462,6,0,"1","150","D","13","D",50,"D"
"20133",2704512,19,0,"1","170","D","13","D",70,"D"
"20133",2704512,20,0,"1","150","D","13","D",100,"D"
"20133",2704512,21,0,"2","170","D","06","D",30,"D"
"20133",2704562,2,0,"1","170","D","13","D",200,"D"
"20133",2704572,5,0,"1","170","D","07","D",70,"D"
"20133",2704612,5,0,"1","160","D","07","D",100,"D"
"20133",2704612,6,0,"1","160","D","08","D",100,"D"
"20133",2704772,1,0,"1","160","D","08","D",25,"D"
"20133",2704782,5,0,"1","170","D","13","D",50,"D"
"20133",2704782,6,0,"1","150","D","13","D",50,"D"
"20133",2704782,7,0,"1","160","D","13","D",165,"D"
"20133",2704832,1,0,"1","150","D","07","D",30,"D"
"20133",2704842,10,0,"1","150","D","13","D",30,"D"
"20133",2704852,7,0,"1","150","D","13","D",200,"D"
"20133",2704892,6,0,"1","100","D","08","D",500,"D"
"20133",2704892,7,0,"1","160","D","13","D",100,"D"
"20133",2704922,12,0,"1","170","D","08","D",50,"D"
"20133",2704932,8,0,"2","160","D","06","D",180,"D"
"20133",2705042,5,0,"1","170","D","08","D",5000,"D"
"20133",2705042,6,0,"1","160","D","08","D",60,"D"
"20133",2705042,7,0,"1","160","D","06","D",100,"D"
"20133",2705042,8,0,"2","170","D","06","D",200,"D"
"20133",2705042,9,0,"2","160","D","06","D",160,"D"
"20133",2705072,3,0,"1","150","D","13","D",20,"D"
"20133",2705082,4,0,"1","150","D","13","D",10,"D"
"20133",2705092,13,0,"1","150","D","13","D",100,"D"
"20133",2705122,10,0,"1","170","D","06","D",100,"D"
"20133",2705122,11,0,"1","170","D","07","D",30,"D"
"20133",2705132,1,0,"1","170","D","13","D",200,"D"
"20133",2705132,2,0,"1","160","D","06","D",400,"D"
"20133",2705132,3,0,"1","160","D","07","D",50,"D"
"20133",2705132,4,0,"1","160","D","08","D",500,"D"
"20133",2705172,2,0,"1","150","D","13","D",5,"D"
"20133",2705192,5,0,"1","150","D","13","D",150,"D"
"20133",2705225,4,0,"1","170","D","06","D",669,"D"
"20133",2705225,5,0,"1","170","D","08","D",669,"D"
"20133",2705225,6,0,"1","170","D","07","D",1110,"D"
"20133",2705225,7,0,"1","150","D","13","D",50,"D"
"20133",2705292,8,0,"1","160","D","07","D",500,"D"
"20133",2705292,9,0,"1","160","D","07","D",200,"D"
"20133",2705292,10,0,"2","170","D","06","D",5400,"D"
"20133",2705302,2,0,"1","170","D","07","D",200,"D"
"20133",2705302,3,0,"1","170","D","08","D",100,"D"
"20133",2705302,4,0,"1","140","D","06","D",30,"D"
"20133",2705302,5,0,"1","140","D","07","D",50,"D"
"20133",2705302,6,0,"1","140","D","08","D",75,"D"
"20133",2705302,7,0,"1","150","D","13","D",300,"D"
"20133",2705302,8,0,"1","160","D","13","D",50,"D"
"20133",2705315,4,0,"1","170","D","13","D",20,"D"
"20133",2705315,5,0,"1","160","D","13","D",10,"D"
"20133",2705362,3,0,"1","170","D","07","D",400,"D"
"20133",2705362,4,0,"1","170","D","08","D",600,"D"
"20133",2705362,5,0,"1","150","D","13","D",200,"D"
"20133",2705362,6,0,"2","170","D","06","D",200,"D"
"20133",2705452,22,0,"1","170","D","07","D",75,"D"
"20133",2705452,23,0,"2","170","D","06","D",50,"D"
"20133",2705472,1,0,"1","110","D","13","D",100,"D"
"20133",2705482,6,0,"1","170","D","13","D",150,"D"
"20133",2705492,4,0,"1","150","D","13","D",70,"D"
"20133",2705502,1,0,"1","150","D","13","D",300,"D"
"20133",2705582,7,0,"2","160","D","06","D",200,"D"
"20133",2705612,8,0,"1","150","D","08","D",42,"D"
"20133",2705612,9,0,"2","100","D","06","D",180,"D"
"20133",2705632,2,0,"1","110","D","13","D",900,"D"
"20133",2705632,3,0,"1","120","D","13","D",900,"D"
"20133",2705642,9,0,"1","130","D","08","D",20,"D"
"20133",2705682,2,0,"1","150","D","13","D",50,"D"
"20133",2705682,3,0,"1","150","D","08","D",50,"D"
"20133",2705692,1,0,"1","170","D","13","D",400,"D"
"20133",2705692,2,0,"1","160","D","13","D",30,"D"
"20133",2705702,9,0,"1","170","D","07","D",50,"D"
"20133",2705702,10,0,"1","150","D","13","D",320,"D"
"20133",2705712,2,0,"1","170","D","13","D",54,"D"
"20133",2705712,3,0,"1","150","D","13","D",200,"D"
"20133",2705782,5,0,"1","150","D","06","D",700,"D"
"20133",2705782,6,0,"1","150","D","07","D",500,"D"
"20133",2705782,7,0,"1","150","D","08","D",500,"D"
"20133",2705792,3,0,"1","160","D","08","D",100,"D"
"20133",2705802,6,0,"1","100","D","08","D",100,"D"
"20133",2705802,7,0,"1","150","D","13","D",900,"D"
"20133",2705862,8,0,"1","150","D","13","D",110,"D"
"20133",2705862,9,0,"2","150","D","06","D",55,"D"
"20133",2705912,7,0,"1","150","D","13","D",70,"D"
"20133",2705912,8,0,"1","160","D","08","D",20,"D"
"20133",2705912,9,0,"1","160","D","13","D",30,"D"
"20133",2705912,10,0,"2","170","D","06","D",900,"D"
"20133",2705912,11,0,"2","160","D","06","D",10,"D"
"20133",2705962,1,0,"1","150","D","13","D",150,"D"
"20133",2705992,1,0,"1","100","D","13","D",600,"D"
"20133",2705992,2,0,"1","150","D","13","D",1800,"D"
"20133",2706002,3,0,"1","170","D","06","D",200,"D"
"20133",2706002,4,0,"1","130","D","07","D",50,"D"
"20133",2706002,5,0,"1","160","D","13","D",20,"D"
"20133",2706042,6,0,"1","170","D","08","D",10,"D"
"20133",2706042,7,0,"1","150","D","13","D",8,"D"
"20133",2706052,3,0,"1","170","D","13","D",10,"D"
"20133",2706062,4,0,"1","170","D","07","D",20,"D"
"20133",2706062,5,0,"2","170","D","06","D",80,"D"
"20133",2706062,6,0,"2","140","D","06","D",40,"D"
"20133",2706072,2,0,"1","150","D","06","D",20,"D"
"20133",2706072,3,0,"1","150","D","07","D",20,"D"
"20133",2706072,4,0,"1","150","D","08","D",20,"D"
"20133",2706082,7,0,"1","150","D","08","D",50,"D"
"20133",2706112,4,0,"1","150","D","13","D",221,"F"
"20133",2706122,7,0,"1","100","D","08","D",1400,"D"
"20133",2706122,8,0,"1","170","D","07","D",300,"D"
"20133",2706122,9,0,"1","150","D","13","D",300,"D"
"20133",2706122,10,0,"1","150","D","13","D",20,"D"
"20133",2706122,11,0,"1","160","D","13","D",50,"D"
"20133",2706195,2,0,"1","150","D","13","D",80,"D"
"20133",2706212,8,0,"1","150","D","13","D",360,"D"
"20133",2706282,4,0,"1","170","D","08","D",1400,"D"
"20133",2706282,5,0,"1","140","D","07","D",50,"D"
"20133",2706322,11,0,"1","150","D","13","D",500,"D"
"20133",2706322,12,0,"1","160","D","08","D",390,"D"
"20133",2706322,13,0,"1","160","D","13","D",20,"D"
"20133",2706382,17,0,"1","150","D","13","D",400,"D"
"20133",2706412,8,0,"1","170","D","06","D",125,"D"
"20133",2706412,9,0,"1","150","D","13","D",25,"D"
"20133",2706422,3,0,"1","160","D","13","D",175,"D"
"20133",2706552,5,0,"1","150","D","13","D",150,"D"
"20133",2706582,35,0,"1","170","D","08","D",200,"D"
"20133",2706582,36,0,"1","170","D","06","D",190,"D"
"20133",2706582,37,0,"1","170","D","07","D",160,"D"
"20133",2706582,38,0,"1","160","D","08","D",75,"D"
"20133",2706612,21,0,"1","100","D","08","D",250,"D"
"20133",2706612,22,0,"1","150","D","13","D",10,"D"
"20133",2706632,4,0,"1","160","D","07","D",20,"D"
"20133",2706632,5,0,"1","150","D","06","D",5,"D"
"20133",2706632,6,0,"1","150","D","07","D",5,"D"
"20133",2706652,20,0,"1","150","D","13","D",35,"D"
"20133",2706702,13,0,"1","160","D","08","D",60,"D"
"20133",2706702,14,0,"1","160","D","07","D",10,"D"
"20133",2706702,15,0,"2","170","D","06","D",30,"D"
"20133",2706742,2,0,"1","160","D","06","D",500,"D"
"20133",2706742,3,0,"1","160","D","08","D",500,"D"
"20133",2706752,5,0,"1","150","D","13","D",20,"D"
"20133",2706772,1,0,"1","100","D","13","D",200,"D"
"20133",2706772,2,0,"1","150","D","13","D",40,"D"
"20133",2706882,6,0,"1","170","D","08","D",450,"D"
"20133",2706892,4,0,"1","170","D","06","D",137,"D"
"20133",2706892,5,0,"1","150","D","13","D",320,"D"
"20133",2706912,4,0,"2","170","D","06","D",10,"D"
"20133",2706942,2,0,"1","150","D","06","D",60,"D"
"20133",2706942,3,0,"1","150","D","07","D",60,"D"
"20133",2706942,4,0,"1","150","D","08","D",60,"D"
"20133",2706952,4,0,"1","150","D","13","D",700,"D"
"20133",2706952,5,0,"2","150","D","06","D",300,"D"
"20133",2707002,5,0,"1","110","D","13","D",300,"D"
"20133",2707052,5,0,"1","150","D","13","D",140,"D"
"20133",2707092,1,0,"1","150","D","13","D",220,"D"
"20133",2707112,1,0,"1","160","D","07","D",500,"D"
"20133",2707152,1,0,"2","170","D","06","D",100,"D"
"20133",2707202,1,0,"1","150","D","13","D",221,"F"
"20133",2707232,6,0,"1","170","D","08","D",5,"D"
"20133",2707282,1,0,"1","170","D","06","D",100,"D"
"20133",2707282,2,0,"1","170","D","06","D",50,"D"
"20133",2707282,3,0,"1","170","D","07","D",50,"D"
"20133",2707282,4,0,"1","170","D","07","D",50,"D"
"20133",2707282,5,0,"1","150","D","06","D",50,"D"
"20133",2707282,6,0,"1","150","D","07","D",50,"D"
"20133",2707282,7,0,"1","150","D","08","D",50,"D"
"20133",2707282,8,0,"1","160","D","06","D",50,"D"
"20133",2707282,9,0,"1","160","D","07","D",35,"D"
"20133",2707282,10,0,"1","160","D","07","D",25,"D"
"20133",2707342,1,0,"2","170","D","06","D",25,"D"
"20133",2707392,7,0,"1","170","D","06","D",250,"D"
"20133",2707482,1,0,"1","150","D","07","D",200,"D"
"20133",2707492,1,0,"1","170","D","06","D",650,"D"
"20133",2707492,2,0,"1","130","D","08","D",50,"D"
"20133",2707492,3,0,"1","150","D","13","D",320,"D"
"20133",2707492,4,0,"1","160","D","13","D",15,"D"
"20133",2707552,7,0,"1","160","D","13","D",30,"D"
"20133",2707572,1,0,"1","150","D","13","D",250,"D"
"20133",2707582,4,0,"1","150","D","13","D",15,"D"
"20133",2707612,2,0,"2","170","D","06","D",50,"D"
"20133",2707662,1,0,"1","150","D","13","D",200,"D"
"20133",2707672,4,0,"1","150","D","13","D",200,"D"
"20133",2707712,1,0,"1","150","D","13","D",100,"D"
"20133",2707722,2,0,"1","170","D","06","D",500,"D"
"20133",2707722,3,0,"1","150","D","13","D",120,"D"
"20133",2707752,3,0,"1","170","D","06","D",200,"D"
"20133",2707762,8,0,"1","150","D","13","D",200,"D"
"20133",2707762,9,0,"2","160","D","06","D",100,"D"
"20133",2707774,1,0,"1","150","D","13","D",50,"D"
"20133",2707802,1,0,"1","150","D","13","D",50,"D"
"20133",2707802,2,0,"2","150","D","06","D",100,"D"
"20133",2707872,1,0,"1","170","D","13","D",1900,"D"
"20133",2707922,4,0,"1","150","D","13","D",100,"D"
"20133",2708012,3,0,"1","170","D","06","D",100,"D"
"20133",2708032,6,0,"1","170","D","06","D",25,"D"
"20133",2708182,5,0,"1","140","D","08","D",38,"D"
"20133",2708182,6,0,"1","160","D","07","D",35,"D"
"20133",2708232,7,0,"1","170","D","07","D",200,"D"
"20133",2708232,8,0,"1","150","D","08","D",2700,"D"
"20133",2708232,9,0,"1","160","D","13","D",150,"D"
"20133",2708242,3,0,"1","170","D","08","D",20,"D"
"20133",2708262,5,0,"1","110","D","13","D",750,"D"
"20133",2708262,6,0,"1","120","D","13","D",750,"D"
"20133",2708262,7,0,"2","170","D","06","D",50,"D"
"20133",2708342,4,0,"1","170","D","13","D",125,"D"
"20133",2708342,5,0,"1","150","D","13","D",1000,"D"
"20133",2708342,6,0,"1","160","D","13","D",200,"D"
"20133",2708382,2,0,"1","150","D","13","D",10,"D"
"20133",2708402,3,0,"1","150","D","13","D",25,"D"
"20133",2708412,1,0,"1","150","D","13","D",110,"D"
"20133",2708472,4,0,"1","150","D","08","D",600,"D"
"20133",2708492,15,0,"1","170","D","08","D",50,"D"
"20133",2708552,3,0,"1","170","D","08","D",30,"D"
"20133",2708622,4,0,"1","170","D","07","D",450,"D"
"20133",2708622,5,0,"1","160","D","13","D",13,"D"
"20133",2708652,3,0,"2","170","D","06","D",50,"D"
"20133",2708662,4,0,"1","100","D","13","D",300,"D"
"20133",2708662,5,0,"1","170","D","13","D",300,"D"
"20133",2708702,1,0,"1","170","D","08","D",100,"D"
"20133",2708712,1,0,"1","170","D","08","D",5,"D"
"20133",2708782,7,0,"1","160","D","06","D",10,"D"
"20133",2708792,1,0,"1","110","D","13","D",50,"D"
"20133",2708802,1,0,"1","170","D","13","D",75,"D"
"20133",2708802,2,0,"1","150","D","13","D",80,"D"
"20133",2708802,3,0,"2","170","D","06","D",75,"D"
"20133",2708865,2,0,"2","170","D","06","D",50,"D"
"20133",2708902,7,0,"1","150","D","07","D",2,"D"
"20133",2708902,8,0,"1","150","D","08","D",156,"D"
"20133",2709012,1,0,"2","170","D","06","D",20,"D"
"20133",2709022,18,0,"1","170","D","07","D",200,"D"
"20133",2709022,19,0,"2","170","D","06","D",70,"D"
"20133",2709082,1,0,"1","170","D","07","D",50,"D"
"20133",2709092,2,0,"1","160","D","13","D",20,"D"
"20133",2709122,3,0,"1","170","D","13","D",1000,"D"
"20133",2709142,2,0,"1","170","D","07","D",300,"D"
"20133",2709172,6,0,"1","170","D","07","D",100,"D"
"20133",2709172,7,0,"1","160","D","08","D",25,"D"
"20133",2709252,5,0,"1","150","D","13","D",80,"D"
"20133",2709252,6,0,"1","160","D","07","D",50,"D"
"20133",2709252,7,0,"2","170","D","06","D",300,"D"
"20133",2709252,8,0,"2","150","D","06","D",20,"D"
"20133",2709262,2,0,"1","100","D","13","D",100,"D"
"20133",2709262,3,0,"1","150","D","13","D",330,"D"
"20133",2709362,13,0,"1","130","D","07","D",150,"D"
"20133",2709402,3,0,"1","160","D","06","D",10,"D"
"20133",2709402,4,0,"1","160","D","07","D",10,"D"
"20133",2709402,5,0,"1","160","D","08","D",10,"D"
"20133",2709422,6,0,"1","150","D","13","D",800,"D"
"20133",2709442,5,0,"1","170","D","06","D",400,"D"
"20133",2709442,6,0,"1","150","D","13","D",100,"D"
"20133",2709472,4,0,"1","160","D","13","D",15,"D"
"20133",2709572,6,0,"1","160","D","08","D",100,"D"
"20133",2709582,6,0,"1","170","D","08","D",150,"D"
"20133",2709582,7,0,"1","160","D","07","D",200,"D"
"20133",2709582,8,0,"2","170","D","06","D",20,"D"
"20133",2709672,1,0,"1","150","D","13","D",80,"D"
"20133",2709682,17,0,"1","170","D","06","D",60,"D"
"20133",2709682,18,0,"1","170","D","07","D",900,"D"
"20133",2709682,19,0,"1","170","D","08","D",1000,"D"
"20133",2709682,20,0,"1","160","D","06","D",25,"D"
"20133",2709732,5,0,"1","160","D","08","D",45,"D"
"20133",2709732,6,0,"1","160","D","08","D",15,"D"
"20133",2709772,8,0,"1","150","D","13","D",40,"D"
"20133",2709802,1,0,"1","150","D","13","D",20,"D"
"20133",2709812,3,0,"1","170","D","07","D",150,"D"
"20133",2709852,2,0,"1","150","D","13","D",30,"D"
"20133",2709852,3,0,"1","160","D","07","D",74,"D"
"20133",2709852,4,0,"1","160","D","06","D",75,"D"
"20133",2709872,2,0,"1","150","D","13","D",65,"D"
"20133",2709872,3,0,"1","160","D","13","D",100,"D"
"20133",2709882,4,0,"1","110","D","13","D",260,"D"
"20133",2709882,5,0,"1","160","D","13","D",5,"D"
"20133",2709892,3,0,"1","110","D","13","D",450,"D"
"20133",2709892,4,0,"1","150","D","13","D",40,"D"
"20133",2709912,1,0,"1","150","D","13","D",160,"D"
"20133",2709942,3,0,"1","160","D","13","D",50,"D"
"20133",2709942,4,0,"1","160","D","06","D",110,"D"
"20133",2710002,1,0,"1","150","D","13","D",600,"D"
"20133",2710012,5,0,"1","170","D","07","D",400,"D"
"20133",2710012,6,0,"1","170","D","08","D",67,"D"
"20133",2710022,3,0,"1","150","D","13","D",90,"D"
"20133",2710142,1,0,"1","150","D","13","D",221,"F"
"20133",2710162,4,0,"1","170","D","13","D",175,"D"
"20133",2710182,3,0,"1","160","D","13","D",30,"D"
"20133",2710242,5,0,"1","150","D","13","D",250,"D"
"20133",2710242,6,0,"1","160","D","13","D",65,"D"
"20133",2710262,1,0,"1","150","D","13","D",334,"D"
"20133",2710292,2,0,"1","150","D","13","D",80,"D"
"20133",2710302,4,0,"1","150","D","08","D",50,"D"
"20133",2710352,12,0,"1","150","D","13","D",240,"D"
"20133",2710352,13,0,"2","170","D","06","D",50,"D"
"20133",2710362,1,0,"1","150","D","13","D",100,"D"
"20133",2710362,2,0,"1","160","D","08","D",100,"D"
"20133",2710462,2,0,"2","100","D","06","D",1000,"D"
"20133",2710482,3,0,"1","170","D","06","D",163,"D"
"20133",2710482,4,0,"1","160","D","13","D",25,"D"
"20133",2710612,8,0,"1","150","D","08","D",400,"D"
"20133",2710662,3,0,"1","170","D","08","D",50,"D"
"20133",2710672,2,0,"1","150","D","13","D",100,"D"
"20133",2710712,1,0,"1","150","D","13","D",200,"D"
"20133",2710722,3,0,"1","160","D","13","D",15,"D"
"20133",2710792,5,0,"1","170","D","06","D",100,"D"
"20133",2710822,3,0,"1","150","D","13","D",100,"D"
"20133",2710902,10,0,"1","140","D","13","D",750,"D"
"20133",2711012,3,0,"1","100","D","13","D",300,"D"
"20133",2711012,4,0,"1","160","D","06","D",50,"D"
"20133",2711012,5,0,"1","160","D","07","D",100,"D"
"20133",2711012,6,0,"1","160","D","08","D",135,"D"
"20133",2711012,7,0,"2","100","D","06","D",175,"D"
"20133",2711032,5,0,"1","170","D","07","D",100,"D"
"20133",2711042,3,0,"1","170","D","06","D",50,"D"
"20133",2711062,6,0,"1","170","D","13","D",700,"D"
"20133",2711062,7,0,"1","160","D","13","D",50,"D"
"20133",2711062,8,0,"1","160","D","13","D",75,"D"
"20133",2711182,12,0,"1","110","D","13","D",900,"D"
"20133",2711222,4,0,"1","150","D","06","D",200,"D"
"20133",2711222,5,0,"1","150","D","07","D",175,"D"
"20133",2711222,6,0,"1","150","D","08","D",200,"D"
"20133",2711222,7,0,"2","170","D","06","D",60,"D"
"20133",2711262,5,0,"1","160","D","13","D",409,"F"
"20133",2711332,4,0,"1","160","D","08","D",35,"D"
"20133",2711352,3,0,"1","170","D","13","D",610,"D"
"20133",2711352,4,0,"1","170","D","08","D",100,"D"
"20133",2711352,5,0,"1","150","D","13","D",600,"D"
"20133",2711402,2,0,"1","150","D","13","D",100,"D"
"20133",2711402,3,0,"1","160","D","13","D",15,"D"
"20133",2711432,9,0,"1","150","D","13","D",100,"D"
"20133",2711482,3,0,"1","170","D","07","D",60,"D"
"20133",2711482,4,0,"1","150","D","13","D",430,"D"
"20133",2711522,5,0,"1","170","D","08","D",25,"D"
"20133",2711522,6,0,"1","170","D","06","D",25,"D"
"20133",2711522,7,0,"1","150","D","13","D",400,"D"
"20133",2711554,10,0,"1","160","D","08","D",1,"D"
"20133",2711562,2,0,"1","100","D","13","D",100,"D"
"20133",2711562,3,0,"1","150","D","13","D",40,"D"
"20133",2711562,4,0,"1","160","D","07","D",100,"D"
"20133",2711592,1,0,"1","150","D","06","D",100,"D"
"20133",2711612,2,0,"1","170","D","08","D",50,"D"
"20133",2711652,3,0,"1","150","D","13","D",40,"D"
"20133",2711712,13,0,"1","100","D","13","D",600,"D"
"20133",2711712,14,0,"1","170","D","13","D",500,"D"
"20133",2711712,15,0,"1","150","D","07","D",100,"D"
"20133",2711712,16,0,"1","160","D","08","D",100,"D"
"20133",2711712,17,0,"2","160","D","06","D",200,"D"
"20133",2711712,18,0,"2","160","D","06","D",150,"D"
"20133",2711732,11,0,"1","150","D","13","D",140,"D"
"20133",2711752,7,0,"1","140","D","13","D",35,"D"
"20133",2711852,1,0,"1","160","D","07","D",100,"D"
"20133",2711872,4,0,"1","140","D","13","D",16,"D"
"20133",2711872,5,0,"2","170","D","06","D",75,"D"
"20133",2711892,13,0,"1","170","D","07","D",125,"D"
"20133",2711892,14,0,"1","160","D","13","D",20,"D"
"20133",2711892,15,0,"1","160","D","13","D",10,"D"
"20133",2711922,1,0,"1","140","D","06","D",42,"F"
"20133",2711952,6,0,"1","150","D","13","D",95,"D"
"20133",2711952,7,0,"2","150","D","06","D",120,"D"
"20133",2712122,19,0,"1","140","D","13","D",6,"D"
"20133",2712122,20,0,"1","150","D","13","D",330,"D"
"20133",2712192,4,0,"2","160","D","06","D",100,"D"
"20133",2712242,3,0,"1","110","D","13","D",400,"D"
"20133",2712272,1,0,"1","170","D","06","D",500,"D"
"20133",2712272,2,0,"1","170","D","07","D",600,"D"
"20133",2712272,3,0,"1","170","D","08","D",600,"D"
"20133",2712272,4,0,"1","160","D","13","D",15,"D"
"20133",2712272,5,0,"1","150","D","13","D",10,"D"
"20133",2712295,3,0,"1","160","D","13","D",30,"D"
"20133",2712312,1,0,"1","110","D","06","D",450,"D"
"20133",2712312,2,0,"1","110","D","07","D",450,"D"
"20133",2712312,3,0,"1","110","D","08","D",450,"D"
"20133",2712342,4,0,"1","170","D","07","D",100,"D"
"20133",2712402,3,0,"2","160","D","06","D",100,"D"
"20133",2712422,2,0,"1","160","D","06","D",5,"D"
"20133",2712422,3,0,"2","160","D","06","D",2,"D"
"20133",2712442,2,0,"1","160","D","07","D",25,"D"
"20133",2712442,3,0,"1","160","D","08","D",25,"D"
"20133",2712442,4,0,"1","160","D","08","D",25,"D"
"20133",2712442,5,0,"1","160","D","08","D",25,"D"
"20133",2712442,6,0,"1","160","D","08","D",25,"D"
"20133",2712502,2,0,"2","170","D","06","D",200,"D"
"20133",2712502,3,0,"2","150","D","06","D",500,"D"
"20133",2712572,2,0,"1","150","D","13","D",250,"D"
"20133",2712672,5,0,"1","160","D","13","D",55,"D"
"20133",2712692,7,0,"1","170","D","06","D",200,"D"
"20133",2712692,8,0,"1","150","D","13","D",50,"D"
"20133",2712832,1,0,"1","170","D","13","D",116,"D"
"20133",2712832,2,0,"2","160","D","06","D",50,"D"
"20133",2712872,11,0,"1","160","D","07","D",250,"D"
"20133",2712882,15,0,"1","160","D","07","D",470,"D"
"20133",2712882,16,0,"2","160","D","06","D",150,"D"
"20133",2712922,4,0,"1","170","D","08","D",300,"D"
"20133",2712922,5,0,"1","150","D","13","D",250,"D"
"20133",2712952,1,0,"1","110","D","13","D",1100,"D"
"20133",2712952,2,0,"1","150","D","13","D",60,"D"
"20133",2712962,8,0,"1","110","D","13","D",105,"D"
"20133",2712972,6,0,"1","170","D","07","D",100,"D"
"20133",2712972,7,0,"1","150","D","13","D",100,"D"
"20133",2713002,10,0,"1","170","D","08","D",60,"D"
"20133",2713022,5,0,"1","170","D","07","D",100,"D"
"20133",2713022,6,0,"1","150","D","13","D",100,"D"
"20133",2713032,7,0,"1","170","D","06","D",200,"D"
"20133",2713042,2,0,"1","150","D","06","D",250,"D"
"20133",2713042,3,0,"1","150","D","07","D",250,"D"
"20133",2713042,4,0,"1","150","D","08","D",250,"D"
"20133",2713062,4,0,"1","100","D","08","D",100,"D"
"20133",2713062,5,0,"1","160","D","13","D",2000,"D"
"20133",2713145,1,0,"1","150","D","13","D",200,"D"
"20133",2713145,2,0,"1","160","D","08","D",50,"D"
"20133",2713202,14,0,"1","170","D","07","D",75,"D"
"20133",2713202,15,0,"2","170","D","06","D",50,"D"
"20133",2713202,16,0,"2","170","D","06","D",150,"D"
"20133",2713252,6,0,"1","160","D","13","D",12,"D"
"20133",2713272,2,0,"1","100","D","06","D",10,"D"
"20133",2713282,5,0,"1","170","D","07","D",1500,"D"
"20133",2713372,12,0,"1","170","D","06","D",100,"D"
"20133",2713402,1,0,"1","170","D","06","D",40,"D"
"20133",2713422,6,0,"1","130","D","06","D",50,"D"
"20133",2713655,9,0,"1","160","D","13","D",5,"D"
"20133",2713655,10,0,"1","130","D","04","D",50,"D"
"20133",2714434,1,0,"1","170","D","06","D",50,"D"
"20133",2714564,6,0,"1","150","D","13","D",15,"D"
"20133",2714875,12,0,"1","150","D","13","D",60,"D"
"20133",2715053,2,0,"1","150","D","13","D",280,"D"
"20133",2715153,3,0,"1","150","D","13","D",100,"D"
"20133",2717133,3,0,"1","170","D","05","D",25,"D"
"20133",2717133,4,0,"1","140","D","06","D",105,"D"
"20133",2717382,9,0,"1","170","D","13","D",5,"D"
"20133",2717382,10,0,"1","160","D","13","D",3,"D"
"20133",2717534,4,0,"1","170","D","04","D",30,"D"
"20133",2718244,3,0,"1","170","D","06","D",50,"D"
"20133",2718553,10,0,"1","100","D","06","D",100,"D"
"20133",2718553,11,0,"1","170","D","06","D",350,"D"
"20133",2718553,12,0,"1","150","D","06","D",10,"D"
"20133",2719642,16,0,"1","170","D","05","D",5,"D"
