"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20131",2515375,39,0,"5","01","D","100","D",0.0784,"D",61811,"D",15,"D",585,"D",,"A",,"A",,"A",,"A",0,"D",278,"D",280,"D",282,"D",301,"D",299,"D",297,"D",,"A","04","D","2007","D","1","D",,"A",46922,"D",46643,"D",46363,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515395,36,0,"5","01","D","100","D",0.056,"D",80375,"D",15,"D",812,"D","3","D","4","D",,"A",,"A",151,"D",435,"D",437,"D",439,"D",226,"D",224,"D",222,"D",,"A","04","D","2005","D","1","D",,"A",48487,"D",48052,"D",47615,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515395,37,0,"5","02","D","500","D",0.043,"D",95000,"D",15,"D",1100,"D","3","D","4","D",,"A",,"A",383,"D",639,"D",642,"D",644,"D",78,"D",75,"D",73,"D",,"A","06","D","2000","D","1","D",,"A",21657,"D",21017,"D",20376,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515605,42,0,"5","01","D","100","D",0.0784,"D",121000,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",326,"D",240,"D",241,"D",243,"D",634,"D",633,"D",631,"D",,"A","04","D","1999","D","1","D",,"A",97086,"D",96846,"D",96605,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515665,25,0,"5","01","D","100","D",0.0784,"D",20000,"D",30,"D",979,"D","3","D","4","D",,"A",,"A",834,"D",17,"D",17,"D",18,"D",128,"D",128,"D",127,"D",,"A","05","D","2010","D","1","D","102012","D",19544,"D",19527,"D",19509,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515715,34,0,"5","01","D","100","D",0.0784,"D",120000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",233,"D",136,"D",137,"D",138,"D",731,"D",730,"D",729,"D",,"A","06","D","2006","D","1","D",,"A",111865,"D",111729,"D",111592,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515765,42,0,"5","01","D","100","D",0.051,"D",217000,"D",30,"D",1906,"D","3","D",,"A",,"A",,"A",728,"D",294,"D",295,"D",297,"D",884,"D",883,"D",881,"D",,"A","01","D","2010","D","1","D",,"A",207960,"D",207666,"D",207371,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515805,55,0,"5","01","D","100","D",0.047,"D",48000,"D",30,"D",518,"D",,"B",,"B",,"B",,"B",269,"D",107,"D",108,"D",108,"D",142,"D",141,"D",141,"D",,"A","10","D","2000","D","1","D",,"A",36230,"D",36122,"D",36015,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515815,41,0,"5","01","D","100","D",0.04,"D",83000,"D",40,"D",1773,"D","3","D","4","D",,"A","6","D",1426,"D",236,"D",237,"D",238,"D",111,"D",110,"D",109,"D",,"A","06","D","1982","D","1","D",,"A",33248,"D",33012,"D",32775,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515895,66,0,"5","01","D","100","D",0.064,"D",139000,"D",30,"D",1069,"D","3","D",,"A",,"A",,"A",200,"D",185,"D",186,"D",187,"D",684,"D",683,"D",682,"D",,"A","12","D","2006","D","1","D",,"A",128201,"D",128016,"D",127830,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515905,27,0,"5","01","D","100","D",0.0784,"F",160000,"F",30,"F",1500,"F","3","F","4","F","5","F",,"A",344,"F",159,"F",160,"F",161,"F",997,"F",996,"F",995,"F",,"A","04","F","2008","F","1","F",,"A",152546,"F",152387,"F",152226,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515955,58,0,"5","01","D","100","D",0.0784,"D",28500,"D",30,"D",1200,"D",,"B",,"B",,"B",,"B",994,"D",.,"A",20,"D",20,"D",.,"A",186,"D",186,"D",,"A","11","D","2012","D","1","D","112012","D",.,"A",28500,"D",28480,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515955,59,0,"5","01","D","100","D",0.0784,"D",25000,"D",15,"D",312,"D",,"B",,"B",,"B",,"B",75,"D",74,"D",75,"D",75,"D",163,"D",162,"D",162,"D",,"A","09","D","2012","D","1","D",,"A",24926,"D",24852,"D",24778,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2515955,81,0,"5","01","D","100","D",0.1025,"D",28500,"D",30,"D",1467,"D",,"B",,"B",,"B",,"B",1212,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","112012","D","12","D","1979","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20131",2516015,39,0,"5","01","D","100","D",0.0784,"D",75000,"D",30,"D",1170,"D","3","D",,"A",,"A",,"A",628,"D",52,"D",53,"D",53,"D",490,"D",489,"D",489,"D",,"A","09","D","2012","D","1","D",,"A",74948,"D",74896,"D",74843,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516125,46,0,"5","01","D","100","D",0.0784,"F",417000,"F",30,"F",5124,"V","3","F","4","F",,"A",,"A",696,"F",295,"F",297,"F",299,"F",2142,"F",2140,"F",2138,"F",,"A","11","F","2009","F","2","F",,"A",552549,"V",551756,"V",551375,"V","01","D",,"A",,"A",,"A",2937,"F",2937,"F",2937,"F","1","D","2","D"
"20131",2516125,47,0,"5","01","D","100","D",0.0784,"D",104000,"D",20,"D",2400,"D",,"B",,"B",,"B",,"B",1540,"D",300,"D",302,"D",304,"D",560,"D",558,"D",556,"D",,"A","04","D","2006","D","1","D",,"A",85711,"D",85411,"D",85109,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516235,40,0,"5","03","D","500","D",0.0675,"D",88000,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",929,"D",239,"D",240,"D",241,"D",332,"D",331,"D",330,"D",,"A","10","D","1995","D","1","D",,"A",59084,"D",58845,"D",58605,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516355,23,0,"1","01","D","100","D",0.0784,"F",276762,"F",30,"F",2000,"F",,"A",,"A",,"A",,"A",0,"F",588,"F",592,"F",596,"F",1412,"F",1408,"F",1404,"F",,"A","08","F","1998","F","1","F",,"A",216130,"F",215542,"F",214950,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516475,32,0,"5","01","D","100","D",0.0784,"D",28368,"D",30,"D",309,"D","3","D",,"A",,"A",,"A",104,"D",74,"D",75,"D",75,"D",131,"D",130,"D",130,"D",,"A","10","D","1995","D","1","D",,"A",20016,"D",19942,"D",19867,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516495,54,0,"5","01","D","100","D",0.065,"D",45129,"D",25,"D",424,"D",,"B",,"B",,"B",,"B",119,"D",155,"D",156,"D",157,"D",150,"D",149,"D",148,"D",,"A","04","D","1998","D","1","D",,"A",27692,"D",27537,"D",27381,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516545,45,0,"5","01","D","100","D",0.04,"D",604198,"T",15,"D",3400,"D",,"A",,"A",,"A",,"A",0,"D",1631,"T",1642,"T",1641,"T",625,"D",615,"D",606,"D",,"A","11","D","2002","D","1","D",,"A",187392,"D",184616,"D",181832,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516655,44,0,"5","01","D","100","D",0.0475,"D",260853,"D",15,"D",2029,"D",,"A",,"A",,"A",,"A",0,"D",1631,"T",1642,"T",1641,"T",889,"D",885,"D",880,"D",,"A","12","D","2009","D","1","D",,"A",224664,"D",223525,"D",222380,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516685,44,0,"5","01","D","100","D",0.0784,"D",125840,"D",15,"D",1400,"D","3","D","4","D",,"A",,"A",209,"D",457,"D",460,"D",463,"D",734,"D",731,"D",728,"D",,"A","01","D","2010","D","1","D",,"A",112305,"D",111848,"D",111388,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516685,45,0,"5","01","D","100","D",0.0784,"D",164812,"D",30,"D",1400,"D","3","D","4","D",,"A",,"A",209,"D",216,"D",218,"D",219,"D",975,"D",973,"D",972,"D",,"A","08","D","2004","D","1","D",,"A",149198,"D",148982,"D",148764,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516685,46,0,"5","02","D","300","D",0.08,"D",12000,"D",15,"D",200,"D","3","D","4","D",,"A",,"A",85,"D",65,"D",66,"D",66,"D",50,"D",49,"D",49,"D",,"A","12","D","2004","D","1","D",,"A",7446,"D",7380,"D",7315,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516765,50,0,"5","01","D","100","D",0.059,"D",168000,"D",30,"D",1208,"D","3","D",,"A",,"A",,"A",212,"D",222,"D",223,"D",224,"D",774,"D",773,"D",772,"D",,"A","04","D","2008","D","1","D",,"A",157515,"D",157294,"D",157071,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516795,38,0,"5","01","D","100","D",0.0525,"D",112000,"D",30,"D",1000,"D","3","D","4","D","5","D",,"A",382,"D",147,"D",148,"D",148,"D",471,"D",470,"D",470,"D",,"A","02","D","2010","D","1","D",,"A",107614,"D",107467,"D",107319,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516835,56,0,"5","01","D","100","D",0.0525,"D",170000,"D",30,"D",1712,"D",,"B",,"B",,"B",,"B",773,"D",410,"D",412,"D",414,"D",529,"D",527,"D",525,"D",,"A","08","D","1998","D","1","D",,"A",120891,"D",120481,"D",120069,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516895,28,0,"5","01","D","100","D",0.081,"F",85000,"F",30,"F",810,"F",,"B",,"B",,"B",,"B",180,"F",62,"F",63,"F",63,"F",568,"F",567,"F",567,"F",,"A","08","F","2011","F","1","F",,"A",84115,"F",84053,"F",83990,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2516905,62,0,"5","01","D","100","D",0.0675,"D",266000,"D",3,"D",5124,"T",,"A",,"A",,"A",,"A",0,"D",1631,"T",1642,"T",1641,"T",253,"D",246,"D",239,"D",,"A","07","D","2012","D","2","D",,"A",245827,"D",239027,"D",232188,"D","01","D","1","D",,"A",,"A",1499,"D",1499,"D",1499,"D","1","D","2","D"
"20131",2516975,50,0,"5","01","D","100","D",0.0784,"D",316893,"D",30,"D",2300,"D","3","D","4","D","5","D",,"A",10,"D",228,"D",230,"D",231,"D",2062,"D",2060,"D",2059,"D",,"A","04","D","2012","D","1","D",,"A",315553,"D",315325,"D",315095,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517025,40,0,"5","01","D","100","D",0.0425,"D",204771,"D",30,"D",1264,"D","3","D","4","D","5","D",,"A",257,"D",325,"D",326,"D",327,"D",682,"D",681,"D",680,"D",,"A","06","D","2009","D","1","D",,"A",192686,"D",192361,"D",192035,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517065,901,0,"6","01","D","100","D",0.05,"D",42000,"D",.,"A",1600,"D",,"A",,"A",,"A",,"A",1375,"D",75,"D",75,"D",75,"D",23,"D",23,"D",23,"D",,"A","07","D","2004","D","1","D",,"A",35888,"D",35813,"D",35738,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517075,71,0,"5","01","D","100","D",0.0784,"D",14066,"D",15,"D",1910,"D","3","D","4","D",,"A",,"A",1777,"D",41,"D",41,"D",42,"D",92,"D",92,"D",91,"D",,"A","10","D","2012","D","1","D","102012","D",14066,"D",14025,"D",13984,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517075,112,0,"5","01","D","100","D",0.0784,"D",14066,"D",15,"D",1909,"D","3","D",,"A",,"A",,"A",1776,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","102012","D","10","D","2012","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517155,52,0,"5","01","D","100","D",0.0784,"D",185000,"D",30,"D",2200,"D","3","D","4","D",,"A",,"A",863,"D",445,"D",448,"D",451,"D",892,"D",889,"D",886,"D",,"A","11","D","1996","D","1","D",,"A",136506,"D",136061,"D",135613,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517215,28,0,"5","01","D","100","D",0.0784,"F",285280,"F",15,"F",2700,"F",,"C",,"C",,"C",,"C",0,"F",1631,"V",1642,"V",1641,"V",932,"F",920,"F",909,"F",,"A","05","F","2003","F","1","F",,"A",142621,"F",140853,"F",139073,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2517265,37,0,"5","01","D","100","D",0.0875,"D",57582,"D",30,"D",581,"D","3","D","4","D",,"A",,"A",128,"D",170,"D",171,"D",172,"D",283,"D",282,"D",281,"D",,"A","01","D","1994","D","1","D",,"A",38827,"D",38657,"D",38486,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517355,64,0,"5","01","D","100","D",0.0413,"D",67246,"D",10,"D",685,"D",,"A",,"A",,"A",,"A",0,"D",469,"D",471,"D",473,"D",216,"D",214,"D",212,"D",,"A","12","D","2011","D","1","D",,"A",62639,"D",62170,"D",61699,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517385,52,0,"5","01","D","100","D",0.0784,"D",132000,"D",30,"D",1400,"D","3","D",,"A",,"A",,"A",446,"D",212,"D",214,"D",215,"D",742,"D",740,"D",739,"D",,"A","01","D","2002","D","1","D",,"A",113542,"D",113330,"D",113116,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517395,67,0,"5","01","D","100","D",0.0784,"D",204000,"D",15,"D",2900,"D","3","D","4","D","5","D",,"A",969,"D",699,"D",704,"D",709,"D",1232,"D",1227,"D",1222,"D",,"A","10","D","2010","D","1","D",,"A",188511,"D",187812,"D",187108,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517415,61,0,"5","01","D","100","D",0.06,"D",70000,"D",30,"D",814,"D","3","D","4","D","5","D",,"A",394,"D",248,"D",250,"D",251,"D",172,"D",170,"D",169,"D",,"A","08","D","1991","D","1","D",,"A",34306,"D",34057,"D",33807,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517475,50,0,"5","01","D","100","D",0.0784,"F",240000,"F",30,"F",2077,"F","3","F","4","F","5","F",,"A",343,"F",197,"F",198,"F",199,"F",1537,"F",1536,"F",1535,"F",,"A","10","F","2010","F","1","F",,"A",235312,"F",235116,"F",234918,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517475,51,0,"5","01","D","100","D",0.09,"F",35000,"F",10,"F",800,"F","3","F","4","F",,"A",,"A",357,"F",238,"F",240,"F",242,"F",205,"F",203,"F",201,"F",,"A","10","F","2009","F","1","F",,"A",27336,"F",27098,"F",26858,"F","02","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517485,39,0,"5","01","D","100","D",0.126,"D",16279,"D",30,"D",175,"D",,"A",,"A",,"A",,"A",0,"D",159,"D",161,"D",163,"D",16,"D",14,"D",12,"D",,"A","07","D","1983","D","1","D",,"A",1506,"D",1347,"D",1186,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517505,43,0,"5","01","D","100","D",0.0784,"D",179550,"D",30,"D",1345,"D","3","D","4","D","5","D",,"A",47,"D",129,"D",130,"D",131,"D",1146,"D",1145,"D",1144,"D",,"A","05","D","2012","D","1","D",,"A",178917,"D",178788,"D",178658,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517565,27,0,"5","01","D","100","D",0.1099,"D",24906,"D",30,"D",237,"D",,"A",,"A",,"A",,"A",0,"D",119,"D",120,"D",121,"D",118,"D",117,"D",116,"D",,"A","02","D","1989","D","1","D",,"A",12932,"D",12813,"D",12694,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517575,36,0,"1","01","D","100","D",0.055,"D",21101,"D",10,"D",229,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",132,"D",.,"A",.,"A",97,"D",,"A","12","D","2012","D","1","D",,"A",.,"A",.,"A",21101,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517585,65,0,"5","01","D","100","D",0.04,"D",140000,"D",15,"D",1707,"D","3","D","4","D",,"A",,"A",671,"D",631,"D",633,"D",635,"D",405,"D",403,"D",401,"D",,"A","03","D","2010","D","1","D",,"A",121439,"D",120808,"D",120175,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517585,66,0,"5","02","D","300","D",0.0784,"D",30000,"D",30,"D",391,"D","3","D","4","D",,"A",,"A",174,"D",27,"D",27,"D",27,"D",30,"D",30,"D",30,"D",,"A","05","D","1992","D","2","D",,"A",17491,"D",17388,"D",17285,"D","01","D","1","D",,"A",,"A",273,"D",273,"D",273,"D","1","D","2","D"
"20131",2517635,55,0,"5","01","D","100","D",0.08,"D",141053,"D",30,"D",1035,"D",,"A",,"A",,"A",,"A",0,"D",188,"D",189,"D",190,"D",847,"D",846,"D",845,"D",,"A","05","D","2004","D","1","D",,"A",126916,"D",126723,"D",126537,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517675,30,0,"5","01","D","100","D",0.0784,"D",208817,"D",30,"D",1509,"D",,"C",,"C",,"C",,"C",0,"D",276,"D",278,"D",279,"D",1233,"D",1231,"D",1230,"D",,"A","07","D","2004","D","1","D",,"A",188760,"D",188484,"D",188207,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2517755,35,0,"5","01","D","100","D",0.055,"D",64000,"D",20,"D",557,"D","3","D","4","D",,"A",,"A",117,"D",151,"D",151,"D",152,"D",289,"D",289,"D",288,"D",,"A","04","D","2012","D","1","D",,"A",63110,"D",62959,"D",62808,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517805,49,0,"5","01","D","100","D",0.0784,"D",69000,"D",30,"D",560,"D","3","D","4","D",,"A",,"A",61,"D",77,"D",77,"D",78,"D",422,"D",422,"D",421,"D",,"A","11","D","2006","D","1","D",,"A",64663,"D",64587,"D",64510,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517865,55,0,"5","01","D","100","D",0.0475,"D",279000,"D",30,"D",1650,"D","3","D","4","D","5","D",,"A",195,"D",387,"D",389,"D",390,"D",716,"D",714,"D",714,"D",,"A","09","D","2010","D","1","D",,"A",269805,"D",269418,"D",269030,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517865,56,0,"5","02","D","400","D",0.07,"F",35000,"F",30,"F",300,"F","3","F",,"A",,"A",,"A",67,"F",39,"F",39,"F",39,"F",194,"F",194,"F",194,"F",,"A","08","F","2008","F","1","F",,"A",33332,"F",33293,"F",33254,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2517885,38,0,"5","01","D","100","D",0.058,"D",153000,"D",30,"D",1162,"D","3","D","4","D","5","D",,"A",264,"D",253,"D",254,"D",255,"D",645,"D",644,"D",643,"D",,"A","09","D","2004","D","1","D",,"A",133445,"D",133192,"D",132937,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518045,28,0,"5","01","D","100","D",0.05,"D",155000,"D",30,"D",1400,"D","3","D",,"A",,"A",,"A",568,"D",255,"D",256,"D",257,"D",577,"D",576,"D",575,"D",,"A","06","D","2006","D","1","D",,"A",138395,"D",138140,"D",137883,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518045,29,0,"5","02","D","300","D",0.07,"D",12000,"D",10,"D",1400,"D","3","D","4","D",,"A",,"A",1261,"D",98,"D",99,"D",100,"D",41,"D",40,"D",39,"D",,"A","09","D","2007","D","1","D",,"A",6962,"D",6864,"D",6765,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518065,31,0,"5","01","D","100","D",0.05,"D",47141,"D",10,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",365,"D",366,"D",368,"D",135,"D",134,"D",132,"D",,"A","02","D","2009","D","1","D",,"A",32514,"D",32149,"D",31783,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518135,59,0,"5","01","D","100","D",0.0784,"F",368094,"F",30,"F",2660,"F","3","F","4","F",,"A",,"A",0,"F",.,"A",1642,"V",1641,"V",.,"A",1369,"F",1360,"F",,"A","04","F","1992","F","1","F","012013","F",.,"A",209528,"F",208236,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518135,84,0,"5","01","D","100","D",0.08,"F",202801,"F",.,"A",.,"A","3","F","4","F",,"A",,"A",.,"A",738,"F",.,"A",.,"A",745,"F",.,"A",.,"A","112012","D","06","F","1991","D","2","D",,"A",110989,"F",.,"A",.,"A","01","D",,"C",,"C",,"C",1483,"D",1483,"D",1483,"D",,"C",,"A"
"20131",2518225,32,0,"5","01","D","100","D",0.0981,"D",800,"D",30,"D",37,"D",,"A","4","D",,"A",,"A",30,"D",445,"D",449,"D",453,"D",445,"D",441,"D",437,"D",,"A","11","D","1989","D","2","D",,"A",422,"D",419,"D",415,"D","01","D","1","D",,"A",,"A",890,"D",890,"D",890,"D","1","D","2","D"
"20131",2518225,54,0,"5","01","D","100","D",0.0981,"F",70000,"F",30,"F",668,"F","3","F","4","F",,"A",,"A",64,"F",310,"F",313,"F",315,"F",294,"F",291,"F",289,"F",,"A","07","F","1989","F","1","F",,"A",35925,"F",35614,"F",35302,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518255,33,0,"5","01","D","100","D",0.053,"D",72500,"D",30,"D",765,"D","3","D","4","D",,"A",,"A",362,"D",148,"D",149,"D",149,"D",255,"D",254,"D",254,"D",,"A","10","D","2001","D","1","D",,"A",57708,"D",57560,"D",57411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518265,57,0,"5","02","D","300","D",0.0784,"D",116225,"D",15,"D",1100,"D",,"A",,"A",,"A",,"A",0,"D",366,"D",368,"D",371,"D",734,"D",732,"D",729,"D",,"A","11","D","2011","D","1","D",,"A",112353,"D",111987,"D",111619,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518315,54,0,"5","01","D","100","D",0.04,"D",83500,"D",30,"D",555,"D","3","D","4","D",,"A",,"A",156,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D","2001","D","2","D",,"A",63218,"D",63031,"D",62842,"D","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518385,51,0,"5","01","D","100","D",0.0412,"D",122000,"D",30,"D",655,"D",,"B",,"B",,"B",,"B",64,"D",230,"D",231,"D",232,"D",361,"D",360,"D",359,"D",,"A","09","D","2005","D","1","D",,"A",105043,"D",104813,"D",104582,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518415,39,0,"5","01","D","100","D",0.0538,"D",88089,"D",20,"D",600,"D",,"A",,"A",,"A",,"A",0,"D",283,"D",284,"D",286,"D",317,"D",316,"D",314,"D",,"A","10","D","2006","D","1","D",,"A",70708,"D",70425,"D",70141,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518415,40,0,"5","02","D","300","D",0.06,"D",26000,"D",10,"D",450,"D",,"B",,"B",,"B",,"B",161,"D",179,"D",180,"D",181,"D",110,"D",109,"D",108,"D",,"A","10","D","2010","D","1","D",,"A",21956,"D",21777,"D",21597,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518455,45,0,"5","01","D","100","D",0.045,"D",167000,"D",30,"D",1218,"D","3","D",,"A",,"A",,"A",372,"D",239,"D",240,"D",240,"D",607,"D",606,"D",606,"D",,"A","12","D","2010","D","1","D",,"A",161970,"D",161732,"D",161492,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20131",2518675,33,0,"5","01","D","100","D",0.0784,"F",90339,"F",15,"F",1133,"F","3","F",,"A",,"A",,"A",278,"F",268,"F",270,"F",272,"F",493,"F",491,"F",490,"F",,"A","08","F","2012","F","1","F",,"A",89808,"F",89539,"F",89269,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518805,49,0,"5","01","D","100","D",0.062,"D",154000,"D",30,"D",1246,"D","3","D","4","D","5","D",,"A",303,"D",218,"D",219,"D",220,"D",616,"D",615,"D",615,"D",,"A","06","D","2006","D","1","D",,"A",140329,"D",140111,"D",139891,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2518855,19,0,"5","01","D","100","D",0.0784,"D",200000,"D",20,"D",1653,"D",,"A",,"A",,"A",,"A",0,"D",307,"D",309,"D",311,"D",483,"D",481,"D",479,"D",,"A","11","D","2004","D","2","D",,"A",154599,"D",153956,"D",153308,"D","01","D","1","D",,"A",,"A",790,"D",790,"D",790,"D","1","D","2","D"
