"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20131",2571494,28,0,"5","01","D","110","D","2011","D",.,"A",36,"D","05","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A",,"A"
"20131",2572884,27,0,"5","01","D","100","D","2011","D",.,"A",12,"D","06","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",210,"F",210,"F",210,"F",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAF","D",,"A",,"A"
"20131",2573064,32,0,"5","01","D","100","D","2013","D",.,"A",36,"D","08","D",530,"D","3","D",.,"A",5000,"D",.,"A",.,"A",,"A",530,"D",530,"D",530,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAU","D",,"A",,"A"
"20131",2573454,34,0,"5","01","D","110","D","2007","D",0.3,"D",72,"D","10","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",21,"D",21,"D",21,"D",.,"A",.,"A","NISAP","D",,"A",,"A"
"20131",2573765,26,0,"1","01","D","100","D","2012","D",.,"A",24,"D","12","D",189,"D","3","D",.,"A",1800,"F",.,"A",.,"A",,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A",,"A"
"20131",2574144,21,0,"5","01","D","100","D","2011","D",0.3,"D",36,"D","08","D",540,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",540,"D",540,"D",540,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAA","D",,"A",,"A"
"20131",2574214,20,0,"5","01","D","100","D","2006","D",.,"A",86,"D","01","D",352,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",352,"D",352,"D",352,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAW","D",,"A",,"A"
"20131",2574264,28,0,"5","01","D","110","D","2013","D",.,"A",18,"D","10","D",440,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"D",440,"D",440,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAL","D",,"A",,"A"
"20131",2574414,44,0,"5","01","D","100","D","2012","D",.,"A",.,"C","04","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A","01","D",1850,"F",1850,"F",1850,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A",,"A"
"20131",2575794,30,0,"5","01","D","110","D","2010","D",.,"A",27,"D","05","D",421,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",421,"D",421,"D",421,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHRAM","D",,"A",,"A"
"20131",2576344,23,0,"5","01","D","100","D","2009","D",.,"A",36,"D","09","D",990,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",990,"D",990,"D",990,"D",.,"A",.,"A",.,"A",.,"B",.,"A","LEXAG","D",,"A",,"A"
"20131",2578274,40,0,"5","01","D","100","D","2012","D",.,"A",36,"D","05","D",589,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",589,"D",589,"D",589,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","MRBAH","D",,"A",,"A"
"20131",2578274,41,0,"5","02","D","100","D","2011","D",.,"A",36,"D","12","D",559,"D","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",559,"D",559,"D",559,"D",.,"A",.,"A",.,"A",10000,"D",.,"A","MRBAY","D",,"A",,"A"
"20131",2578414,26,0,"5","01","D","100","D","2010","D",.,"A",36,"D","05","D",297,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",297,"D",297,"D",297,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A",,"A"
"20131",2579443,35,0,"5","01","D","110","D","2012","D",.,"A",36,"D","06","D",280,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A",,"A"
"20131",2579443,36,0,"5","02","D","100","D","2012","D",.,"A",36,"D","06","D",190,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",190,"D",190,"D",190,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A",,"A"
"20131",2580063,38,0,"5","01","D","100","D","2011","D",0.3,"D",60,"D","06","D",405,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",405,"D",405,"D",405,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAM","D",,"A",,"A"
"20131",2580643,22,0,"1","02","D","110","D","2008","D",.,"A",47,"D","02","F",389,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","D",389,"D",389,"D",389,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBD","D",,"C",,"A"
"20131",2580773,33,0,"5","01","D","110","D","2011","D",.,"A",36,"D","07","D",235,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A",,"A"
"20131",2581163,25,0,"5","01","D","100","D","2012","D",.,"A",36,"D","10","D",379,"D","3","D",.,"A",4000,"D",10000,"D",.,"A","10","D",379,"D",.,"A",.,"A",.,"A",.,"A",.,"A",10000,"D",.,"A","CHEBT","D",,"A",,"A"
"20131",2581593,37,0,"5","01","D","100","D","2005","D",.,"A",48,"D","02","D",350,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",350,"D",350,"D",350,"D",100,"D",100,"D",100,"D",1000,"D",.,"A","TOYAF","D",,"A",,"A"
"20131",2583703,31,0,"1","01","D","100","D","2013","D",.,"A",39,"D","01","D",0,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4000,"D",.,"A","BMWAA","D",,"A",,"A"
"20131",2584213,19,0,"1","01","D","100","D","2012","D",.,"A",72,"D","11","D",385,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",.,"A",385,"D",385,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","CHEBT","D",,"A",,"A"
"20131",2584373,30,0,"1","01","D","110","D","2010","D",.,"A",35,"D","04","D",413,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",413,"D",413,"D",413,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBK","D",,"A",,"A"
"20131",2584553,28,0,"5","01","D","110","D","2011","D",.,"A",36,"D","05","F",1100,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1100,"D",1100,"D",1100,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAG","D",,"A",,"A"
"20131",2584553,29,0,"5","02","D","100","D","2012","D",.,"A",36,"D","11","D",700,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISBA","D",,"A",,"A"
"20131",2585103,25,0,"5","01","D","100","D","2012","D",.,"A",39,"D","07","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"F",250,"F",250,"F",200,"F",200,"F",200,"F",.,"A",.,"A","CHRAS","D",,"A",,"A"
"20131",2585303,29,0,"5","01","D","100","D","2012","D",.,"A",36,"D","05","D",335,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",335,"D",335,"D",335,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A",,"A"
"20131",2586513,26,0,"1","01","D","110","D","2011","D",.,"A",36,"D","09","D",500,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","LINAK","D",,"A",,"A"
"20131",2586813,28,0,"5","01","D","100","D","2012","D",.,"A",36,"D","04","D",355,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",355,"D",355,"D",355,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","ACUAG","D",,"A",,"A"
"20131",2587173,51,0,"5","01","D","110","D","2012","D",.,"A",36,"D","03","D",498,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",498,"D",498,"D",498,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBK","D",,"A",,"A"
"20131",2587253,29,0,"5","01","D","110","D","2012","D",.,"A",24,"D","08","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",250,"F",250,"F",250,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A",,"A"
"20131",2588773,55,0,"5","01","D","110","D","2005","D",.,"A",.,"C","06","F",400,"D","3","D",.,"A",.,"A",5000,"D",.,"A","11","D",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","ACUAI","D",,"A",,"A"
"20131",2589143,37,0,"5","01","D","100","D","2011","D",.,"A",27,"D","06","D",355,"D","3","D",.,"A",4000,"D",4000,"D",.,"A",,"A",355,"D",355,"D",355,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","BMWAA","D",,"A",,"A"
"20131",2589143,38,0,"5","02","D","100","D","2011","D",.,"A",36,"D","06","D",256,"D","3","D",.,"A",4000,"D",.,"A",.,"A",,"A",256,"D",256,"D",256,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINXX","D",,"A",,"A"
"20131",2589253,43,0,"5","01","D","110","D","2008","D",.,"A",72,"D","02","D",370,"D","3","D",.,"A",2200,"D",5000,"D",.,"A",,"A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","FORBK","D",,"A",,"A"
"20131",2589413,40,0,"5","01","D","100","D","2012","D",.,"A",48,"D","04","D",466,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",466,"D",466,"D",466,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAG","D",,"A",,"A"
"20131",2589723,59,0,"5","01","D","110","D","2002","D",.,"A",36,"D","02","D",302,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",302,"D",302,"D",302,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORAM","D",,"A",,"A"
"20131",2590673,29,0,"5","01","D","100","D","2012","D",.,"A",36,"D","01","D",1807,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1807,"D",1807,"D",1807,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAB","D",,"A",,"A"
"20131",2590913,22,0,"5","01","D","100","D","2012","D",.,"A",36,"D","08","D",200,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A",,"A"
"20131",2591893,47,0,"1","01","D","110","D","2012","D",.,"A",60,"D","03","D",334,"D","3","D",.,"A",.,"A",11700,"D",.,"A","01","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",11700,"D",.,"A","TOYAN","D","2013","D",,"A"
"20131",2592243,33,0,"5","01","D","110","D","2010","D",.,"A",.,"C","08","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",280,"F",280,"F",280,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A",,"A"
"20131",2592273,20,0,"5","01","D","100","D","2012","D",.,"A",36,"D","06","D",214,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",214,"D",214,"D",214,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","VOKAK","D",,"A",,"A"
"20131",2593183,33,0,"5","01","D","100","D","2012","D",0.7,"D",39,"D","03","D",1850,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1850,"D",1850,"D",1850,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAJ","D",,"A",,"A"
"20131",2593303,45,0,"5","01","D","100","D","2012","D",.,"A",36,"D","11","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A",,"A"
"20131",2594803,41,0,"5","01","D","110","D","2011","D",.,"A",36,"D","08","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",10,"D",10,"D",10,"D",.,"A",.,"A","HONAI","D",,"A",,"A"
"20131",2596453,38,0,"5","01","D","100","D","2011","D",.,"A",36,"D","01","D",335,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",335,"D",335,"D",335,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A",,"A"
"20131",2596813,36,0,"1","01","D","110","D","2013","D",.,"A",24,"D","12","D",485,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",485,"D",485,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A",,"A"
"20131",2598003,38,0,"5","01","D","110","D","2013","D",0.7,"D",36,"D","06","D",237,"D","3","D",.,"A",5500,"D",.,"A",.,"A",,"A",237,"D",237,"D",237,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAT","D",,"A",,"A"
"20131",2598353,26,0,"5","01","D","100","D","2012","D",.,"A",39,"D","08","D",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A",,"A"
"20131",2599905,26,0,"5","01","D","110","D","2005","D",.,"A",.,"C","01","F",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBD","D",,"A",,"A"
"20131",2600153,26,0,"1","02","D","100","D","2012","D",.,"A",24,"D","12","D",283,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",283,"D",283,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORBA","D",,"A",,"A"
"20131",2600273,23,0,"5","01","D","100","D","2007","D",.,"A",60,"D","03","D",331,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",331,"D",331,"D",331,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEAP","D",,"A",,"A"
"20131",2601083,37,0,"5","01","D","100","D","2011","D",.,"A",24,"D","11","D",457,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",457,"D",457,"D",457,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","MRBAY","D",,"A",,"A"
"20131",2601163,50,0,"5","01","D","100","D","2011","D",.,"A",36,"D","07","D",285,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",285,"D",285,"D",285,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A",,"A"
"20131",2601393,30,0,"5","01","D","110","D","2011","D",.,"A",48,"D","09","D",650,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAM","D",,"A",,"A"
"20131",2601393,31,0,"5","02","D","100","D","2012","D",.,"A",36,"D","02","D",575,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",575,"D",575,"D",575,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAH","D",,"A",,"A"
"20131",2601753,46,0,"5","01","D","110","D","2010","D",.,"A",24,"D","11","D",370,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A",,"A"
"20131",2601893,32,0,"5","01","D","100","D","2012","D",.,"A",36,"D","02","D",240,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A",,"A"
"20131",2602603,36,0,"5","01","D","100","D","2012","D",.,"A",36,"D","06","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAG","D",,"A",,"A"
"20131",2602873,43,0,"5","01","D","110","D","2012","D",.,"A",60,"D","05","D",889,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",889,"D",889,"D",889,"D",.,"C",.,"C",.,"C",3000,"D",.,"A","INFAK","D",,"A",,"A"
"20131",2602933,26,0,"5","01","D","100","D","2012","D",.,"A",72,"D","08","D",201,"D","3","D",.,"A",14000,"D",.,"A",.,"A",,"A",201,"D",201,"D",201,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A",,"A"
"20131",2603453,23,0,"5","01","D","110","D","2013","D",.,"A",36,"D","01","D",249,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",.,"A",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MITAQ","D",,"A",,"A"
"20131",2604193,35,0,"5","01","D","100","D","2010","D",.,"A",48,"D","01","D",724,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",724,"D",724,"D",724,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","LEXAB","D",,"A",,"A"
"20131",2605783,27,0,"5","01","D","110","D","2012","D",.,"A",39,"D","03","D",548,"D","3","D",.,"A",6000,"D",3000,"D",.,"A",,"A",548,"D",548,"D",548,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","CADAM","D",,"A",,"A"
"20131",2606483,37,0,"5","01","D","100","D","2013","D",.,"A",36,"D","11","D",175,"D","3","D",.,"A",.,"A",5369,"D",.,"A",,"A",175,"D",175,"D",175,"D",.,"A",.,"A",.,"A",5369,"D",.,"A","DODBM","D",,"A",,"A"
"20131",2606513,34,0,"5","01","D","100","D","2010","D",.,"A",36,"D","05","D",595,"D","3","D",.,"A",.,"A",2500,"D",.,"A","12","D",595,"D",.,"A",.,"A",.,"A",.,"A",.,"A",2500,"D",3000,"D","BMWAA","D",,"A",,"A"
"20131",2608393,51,0,"5","01","D","100","D","2010","D",.,"A",39,"D","08","D",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A",,"A"
"20131",2609173,39,0,"5","01","D","100","D","2010","D",.,"A",36,"D","02","D",1000,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1000,"D",1000,"D",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D",,"A",,"A"
"20131",2609394,25,0,"5","01","D","110","D","2004","D",.,"A",60,"D","04","D",360,"D","3","D",.,"A",.,"A",600,"D",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",600,"D",.,"A","JEEAB","D",,"A",,"A"
"20131",2610033,29,0,"5","01","D","100","D","2012","D",0.6,"D",30,"D","03","F",.,"C","3","D",.,"A",.,"A",.,"C",.,"A",,"A",750,"F",750,"F",750,"F",.,"A",.,"A",.,"A",.,"B",.,"A","MRBAH","D",,"A",,"A"
"20131",2610173,20,0,"5","01","D","110","D","2003","D",.,"A",48,"D","02","F",.,"C","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",678,"F",678,"F",678,"F",.,"A",.,"A",.,"A",.,"A",.,"A","SATAG","D",,"A",,"A"
"20131",2610173,21,0,"5","02","D","100","D","2004","D",.,"A",60,"D","11","D",550,"D","3","D",.,"A",11000,"D",.,"A",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBF","D",,"A",,"A"
"20131",2611033,20,0,"5","01","D","110","D","2011","D",.,"A",39,"D","12","D",678,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",678,"D",678,"D",678,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A",,"A"
"20131",2611033,21,0,"5","02","D","100","D","2012","D",.,"A",36,"D","10","D",750,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",750,"D",750,"D",750,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JAGAF","D",,"A",,"A"
"20131",2611225,29,0,"1","01","D","100","D","2012","D",.,"A",42,"D","05","D",274,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",274,"D",274,"D",274,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAF","D",,"A",,"A"
"20131",2612513,32,0,"5","01","D","110","D","2012","D",0.6,"D",12,"D","01","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A",,"A"
"20131",2613682,24,0,"5","01","D","100","D","2007","D",.,"A",72,"D","02","F",369,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",369,"D",369,"D",369,"D",.,"A",.,"A",.,"A",.,"A",.,"A","PONAW","D",,"A",,"A"
"20131",2613742,18,0,"1","01","D","100","D","2005","D",.,"A",.,"C","03","F",256,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",256,"D",256,"D",256,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A",,"A"
"20131",2614242,20,0,"5","01","D","100","D","2008","D",.,"A",.,"C","06","F",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAJ","D",,"A",,"A"
"20131",2614782,40,0,"5","01","D","110","D","2011","D",.,"A",36,"D","03","D",300,"D","3","D",.,"A",.,"A",1400,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",1400,"D",.,"A","CADAM","D",,"A",,"A"
"20131",2614922,32,0,"5","01","D","100","D","2010","D",.,"A",39,"D","02","D",350,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","HYUAM","D",,"A",,"A"
"20131",2615672,19,0,"1","01","D","100","D","2012","D",.,"A",24,"D","03","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",395,"F",395,"F",395,"F",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A",,"A"
"20131",2615722,38,0,"5","01","D","110","D","2010","D",.,"A",36,"D","05","D",331,"D","3","D",.,"A",1000,"D",.,"A",.,"A",,"A",331,"D",331,"D",331,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A",,"A"
"20131",2615882,52,0,"5","01","D","100","D","2005","D",.,"A",36,"D","10","D",340,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEAP","D",,"A",,"A"
"20131",2615902,25,0,"5","01","D","100","D","2012","D",.,"A",24,"D","08","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAU","D",,"A",,"A"
"20131",2615942,44,0,"5","01","D","100","D","2007","D",0.9,"D",36,"D","11","F",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D",,"A",,"A"
"20131",2616332,36,0,"5","01","D","110","D","2011","D",.,"A",36,"D","03","D",762,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",762,"D",762,"D",762,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A",,"A"
"20131",2616435,45,0,"5","01","D","110","D","2004","D",.,"A",48,"D","09","D",345,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",345,"D",345,"D",345,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MECAF","D",,"A",,"A"
"20131",2616702,31,0,"5","01","D","110","D","2012","D",.,"A",24,"D","02","D",344,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",344,"D",344,"D",344,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEBP","D",,"A",,"A"
"20131",2617102,46,0,"5","01","D","100","D","2010","D",.,"A",48,"D","04","D",1250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1250,"D",1250,"D",1250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAC","D",,"A",,"A"
"20131",2617282,26,0,"5","01","D","110","D","2010","D",.,"A",48,"D","05","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LANAC","D",,"A",,"A"
"20131",2617282,27,0,"5","02","D","100","D","2010","D",.,"A",48,"D","02","D",700,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","BMWAA","D",,"A",,"A"
"20131",2617282,28,0,"5","03","D","100","D","2010","D",.,"A",48,"D","09","D",430,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","AUDAY","D",,"A",,"A"
"20131",2618052,16,0,"5","01","D","110","D","2010","D",.,"A",36,"D","07","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",211,"F",211,"F",211,"F",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAQ","D",,"A",,"A"
"20131",2618812,68,0,"1","01","D","100","D",,"C",0.5,"D",.,"C","10","F",205,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",205,"D",205,"D",205,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A"
"20131",2619212,28,0,"1","01","D","100","D","2013","D",.,"A",12,"D","12","D",231,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A",,"A"
"20131",2619382,25,0,"5","01","D","100","D","2010","D",.,"A",36,"D","09","D",156,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",156,"D",156,"D",156,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","MAZAA","D",,"A",,"A"
"20131",2619422,27,0,"1","01","D","100","D","2010","D",.,"A",36,"D","12","D",202,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",202,"D",202,"D",202,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAK","D",,"A",,"A"
"20131",2619732,62,0,"5","01","D","100","D","2012","D",.,"A",36,"D","06","D",260,"D","3","D",.,"A",1000,"D",1000,"D",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HYUAA","D",,"A",,"A"
"20131",2619932,38,0,"5","01","D","110","D","2010","D",.,"A",36,"D","08","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A",,"A"
"20131",2620092,36,0,"5","01","D","100","D","2012","D",.,"A",36,"D","02","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",80,"D",80,"D",80,"D",.,"A",.,"A","HONAA","D",,"A",,"A"
