era_id,source_file,total_pages,page_number,printed_release_code,printed_release_title,printed_release_date,page_adjustment_status,direct_table_title_count,inferred_table_title_count,detected_month_row_count,detected_numeric_column_count,cells_extracted,page_classification,classification_score,classification_reason
1,1970s/1977-10-13_491110_October_13_1977.pdf,2,1,G.6,"G.6 REVISION OF BANK DEBITS AND DEPOSIT TURNOVER SERIES October 13,",1977-10-13,unknown,1,2,13,6,0,metadata_page,0.98,Explicit G.6 revision/methodology notice without three independently valid table grids.
1,1970s/1977-10-13_491110_October_13_1977.pdf,2,2,G.6,OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1977-10-13,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1977-11-10_491111_November_10_1977.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1977-11-10,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1977-12-08_491112_December_8_1977.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1977-12-08,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-01-11_491113_January_11_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-01-11,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-02-09_491114_February_9_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-02-09,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-03-22_491115_March_22_1978.pdf,1,1,G.6,| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-03-22,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-04-13_491116_April_13_1978.pdf,1,1,G.6,DEBITS AND POSIT TURNOVER AT COMMERCIAL BANKS,1978-04-13,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-05-16_491117_May_16_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-05-16,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-06-05_491118_June_5_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-06-05,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-07-20_491119_July_20_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-07-20,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-08-02_491120_August_2_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-08-02,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-09-11_491121_September_11_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-09-11,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-10-13_491122_October_13_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1973-10-13,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-11-14_491123_November_14_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-11-14,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1978-12-12_491124_December_12_1978.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1978-12-12,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-01-09_491125_January_9_1979.pdf,1,1,G.6,| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-01-09,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-02-15_491126_February_15_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-02-15,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-04-24_491127_April_24_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-04-24,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-05-11_491128_May_11_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-05-11,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-06-13_491129_June_13_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-06-13,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-07-12_491130_July_12_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-07-12,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-08-10_491131_August_10_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-08-10,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-09-13_491132_September_13_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-09-13,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-10-12_491133_October_12_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-10-12,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-11-15_491134_November_15_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-11-15,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1970s/1979-12-26_491135_December_26_1979.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1979-12-26,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-01-14_491136_January_14_1980.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-01-14,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-03-11_491137_March_11_1980.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-03-11,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-04-02_491138_April_2_1980.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-04-02,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-05-01_491139_May_1_1980.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-05-12_491140_May_12_1980.pdf,1,1,G.6,e DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-05-12,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-06-09_491141_June_9_1980.pdf,1,1,G.6,| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-06-09,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
1,1980s/1980-07-09_491142_July_9_1980.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1980-07-09,unknown,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-08-14_491143_August_14_1980.pdf,2,1,G.6,DEBITS AED DEPOSIT TOURYOVER AT CORAERCIAL BARKS,1980-08-14,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-08-14_491143_August_14_1980.pdf,2,2,G.6,DEBITS AND DEPOSTT TORHOVER ABT COMAERCIAL BARKS,,unknown,2,1,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-08-18_491144_August_18_1980_Corrected_copy.pdf,2,1,G.6,@ DeBITS AND DHPOSTT TUPKRSVTPR AT COMHSERCIAL BANKS,1980-08-18,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-08-18_491144_August_18_1980_Corrected_copy.pdf,2,2,G.6,DEBITS AND “DBE POSIT TORWNOVER ar COR BBRCIAL BAEBKS,,unknown,2,1,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-09-10_491145_September_10_1980.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS September 1C, 1980",,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-10-09_491146_October_9_1980.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS october 9,1980",1980-10-09,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-11-10_491147_November_10_1980.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS Novenber 10, 1980",1980-11-10,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1980-12-10_491148_December_10_1980.pdf,1,1,G.6,"| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS December 10, 1980",1980-12-10,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-01-12_491149_January_12_1981.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1981-01-12,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-03-03_491150_March_3_1981.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1981-03-03,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-03-26_491151_March_26_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS March 26,",1981-03-26,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-04-07_491152_April_7_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS ApFLL 7,",1981-04-07,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-05-12_491153_May_12_1981.pdf,1,1,G.6,"| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS May 12,",1981-05-12,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-06-08_491154_June_8_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS June 8,",1981-06-08,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-07-13_491155_July_13_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS July 13,",1981-07-13,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-08-13_491156_August_13_1981.pdf,1,1,G.6,"| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS * august 13,",1981-08-13,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-09-15_491157_September_15_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS september 15,",1981-09-15,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-10-15_491158_October_15_1981.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1981-10-15,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-11-12_491159_November_12_1981.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS November 12,",1981-11-12,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1981-12-14_491160_December_14_1981.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1981-12-14,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-01-19_491161_January_19_1982.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS JANUARY 19,",1982-01-19,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-02-16_491162_February_16_1982.pdf,1,1,G.6,"OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS February 16,",1982-02-16,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-02-23_491163_February_23_1982.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-02-23,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-03-17_491164_March_17_1982.pdf,1,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-03-17,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-04-13_491165_April_13_1982.pdf,1,1,G.6,| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-04-13,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-05-13_491166_May_13_1982.pdf,1,1,G.6,ODEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-06-14_491167_June_14_1982.pdf,1,1,G.6,"OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS June 14,",1982-06-14,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-07-15_491168_July_15_1982.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS july 15,",1982-07-15,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
2,1980s/1982-08-04_491169_August_4_1982.pdf,1,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS August 4,",1982-08-04,unknown,3,0,13,7,273,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-10-14_491170_October_14_1982.pdf,3,1,G.6,"G.6(408) DEBITS AND DEPOSIT TURNOVER October 14,",1982-10-14,unknown,0,0,0,0,0,metadata_page,0.94,Explicit G.6 page without a structurally valid monthly table grid.
3,1980s/1982-10-14_491170_October_14_1982.pdf,3,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-10-14,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-10-14_491170_October_14_1982.pdf,3,3,G.6,"DEBIT$ AND DEPOSIT TURNOVER AT COMMERCIAL BANKS October 14,",1982-10-14,NSA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-11-10_491171_November_10_1982.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-11-10,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-11-10_491171_November_10_1982.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS November 10,",1982-11-10,NSA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-12-10_491172_December_10_1982.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS December 10.,,NSA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1982-12-10_491172_December_10_1982.pdf,2,2,G.6,DERITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1982-12-10,SA,1,2,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1983-01-13_491173_January_13_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-01-13,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1983-01-13_491173_January_13_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS January 13,",1983-01-13,NSA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1983-02-09_491174_February_9_1983.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS February 9,",1983-02-09,NSA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
3,1980s/1983-02-09_491174_February_9_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS February 9,",1983-02-09,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-03-22_491175_March_22_1983.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS March 22,",1983-03-22,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-03-22_491175_March_22_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS March 22,",1983-03-22,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-04-15_491176_April_15_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS :,1983-04-15,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-04-15_491176_April_15_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS April 15, 1983 e",1983-04-15,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-05-09_491177_May_9_1983.pdf,2,1,G.6,OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS y,1983-05-09,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-05-09_491177_May_9_1983.pdf,2,2,G.6,OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-05-09,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-06-21_491178_June_21_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-06-21,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-06-21_491178_June_21_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS june 21,",1983-06-21,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-07-12_491179_July_12_1983.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS july 12,",1983-07-12,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-07-12_491179_July_12_1983.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-07-12,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-08-12_491180_August_12_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-08-12,unknown,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-08-12_491180_August_12_1983.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-09-26_491181_September_26_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-09-26,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-09-26_491181_September_26_1983.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-09-26,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-10-13_491182_October_13_1983.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS October 13,",1983-10-13,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-10-13_491182_October_13_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS Jetober 13,",1983-10-13,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-11-17_491183_November_17_1983.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS November 17.,1983-11-17,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-11-17_491183_November_17_1983.pdf,2,2,G.6,| DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS ;,1983-11-17,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-12-27_491184_December_27_1983.pdf,2,1,G.6,r ) DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1983-12-27,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1983-12-27_491184_December_27_1983.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS December 27,",1983-12-27,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-01-10_491185_January_10_1984.pdf,2,1,G.6,"' DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS January 10,",1984-01-10,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-01-10_491185_January_10_1984.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS j,1984-01-10,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-02-13_491186_February_13_1984.pdf,2,1,G.6,OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1984-02-13,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-02-13_491186_February_13_1984.pdf,2,2,G.6,"OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS February 13,",1984-02-13,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-03-20_491187_March_20_1984.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS March 20,",1984-03-20,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-03-20_491187_March_20_1984.pdf,2,2,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS March 20,",1984-03-20,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-04-17_491188_April_17_1984.pdf,2,1,G.6,"DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS April 17,",1984-04-17,SA,3,0,13,5,195,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
4,1980s/1984-04-17_491188_April_17_1984.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1984-04-17,NSA,3,0,13,6,234,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
