"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20163","03278234",27,3,"1","410","D","06","D",19,"E",,"A",,"A",,"A",,"A"
"20163","03278234",28,0,"1","430","D","06","D",.,"H","415","D","405","D","410","D",,"A"
"20163","03278234",28,1,"1","420","D","06","D",76,"E",,"A",,"A",,"A",,"A"
"20163","03278234",28,2,"1","405","D","06","D",46,"E",,"A",,"A",,"A",,"A"
"20163","03278234",28,3,"1","410","D","06","D",19,"E",,"A",,"A",,"A",,"A"
"20163","03278444",30,0,"1","410","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03278444",31,0,"1","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03278474",28,0,"1","420","D","05","D",72,"D",,"A",,"A",,"A",,"A"
"20163","03278494",15,0,"1","420","D","06","D",300,"D",,"A",,"A",,"A",,"A"
"20163","03278534",27,0,"1","420","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03278634",45,0,"1","410","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20163","03278644",40,0,"1","405","D","05","D",240,"D",,"A",,"A",,"A",,"A"
"20163","03278644",41,0,"1","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20163","03278794",71,0,"1","420","D","06","D",172,"D",,"A",,"A",,"A",,"A"
"20163","03279024",56,0,"1","420","D","06","D",40,"D",,"A",,"A",,"A",,"A"
"20163","03279024",57,0,"1","420","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03279154",18,0,"1","420","D","07","D",45,"D",,"A",,"A",,"A",,"A"
"20163","03279234",29,0,"1","405","D","07","D",213,"D",,"A",,"A",,"A",,"A"
"20163","03279244",32,0,"1","420","D","07","D",82,"D",,"A",,"A",,"A",,"A"
"20163","03279244",33,0,"1","410","D","07","D",7,"D",,"A",,"A",,"A",,"A"
"20163","03279274",35,0,"1","420","D","05","D",23,"D",,"A",,"A",,"A",,"A"
"20163","03279274",36,0,"1","420","D","07","D",81,"D",,"A",,"A",,"A",,"A"
"20163","03279284",43,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03279284",44,0,"1","410","D","06","D",15,"D",,"A",,"A",,"A",,"A"
"20163","03279294",58,0,"1","420","D","07","D",211,"D",,"A",,"A",,"A",,"A"
"20163","03279424",29,0,"1","400","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03279534",48,0,"1","410","D","07","D",118,"D",,"A",,"A",,"A",,"A"
"20163","03279594",11,0,"1","430","D","05","D",.,"H","425","D","410","D",,"A",,"A"
"20163","03279594",11,1,"1","420","D","05","D",64,"E",,"A",,"A",,"A",,"A"
"20163","03279594",11,2,"1","410","D","05","D",13,"E",,"A",,"A",,"A",,"A"
"20163","03279684",29,0,"1","420","D","05","D",140,"D",,"A",,"A",,"A",,"A"
"20163","03279734",28,0,"1","420","D","07","D",300,"D",,"A",,"A",,"A",,"A"
"20163","03279774",40,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03279864",32,0,"1","420","D","06","D",240,"D",,"A",,"A",,"A",,"A"
"20163","03279964",35,0,"1","420","D","07","D",535,"D",,"A",,"A",,"A",,"A"
"20163","03280064",63,0,"1","400","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03280064",64,0,"1","420","D","06","D",82,"D",,"A",,"A",,"A",,"A"
"20163","03280064",65,0,"1","420","D","07","D",34,"D",,"A",,"A",,"A",,"A"
"20163","03280254",41,0,"1","420","D","07","D",44,"D",,"A",,"A",,"A",,"A"
"20163","03280304",59,0,"1","430","D","07","D",.,"H","415","D","410","D",,"A",,"A"
"20163","03280304",59,1,"1","420","D","07","D",148,"E",,"A",,"A",,"A",,"A"
"20163","03280304",59,2,"1","410","D","07","D",27,"E",,"A",,"A",,"A",,"A"
"20163","03280434",78,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03280444",36,0,"1","405","D","05","D",164,"D",,"A",,"A",,"A",,"A"
"20163","03280464",29,0,"1","400","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03280464",30,0,"1","410","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20163","03280644",32,0,"1","410","D","05","D",14,"D",,"A",,"A",,"A",,"A"
"20163","03280644",33,0,"1","410","D","06","D",29,"D",,"A",,"A",,"A",,"A"
"20163","03280644",34,0,"1","410","D","07","D",29,"D",,"A",,"A",,"A",,"A"
"20163","03280744",19,0,"2","420","D","05","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03280824",38,0,"1","420","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20163","03280864",42,0,"1","420","D","06","D",165,"D",,"A",,"A",,"A",,"A"
"20163","03281034",34,0,"1","400","D","06","D",6,"D",,"A",,"A",,"A",,"A"
"20163","03281034",35,0,"1","420","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20163","03281294",68,0,"1","420","D","06","D",58,"F",,"A",,"A",,"A",,"A"
"20163","03281344",57,0,"1","420","D","07","D",90,"D",,"A",,"A",,"A",,"A"
"20163","03281414",111,0,"1","420","D","06","D",350,"D",,"A",,"A",,"A",,"A"
"20163","03281504",48,0,"1","420","D","06","D",170,"D",,"A",,"A",,"A",,"A"
"20163","03292204",44,0,"1","410","D","07","D",200,"D",,"A",,"A",,"A",,"A"
"20163","03292214",63,0,"2","420","D","06","D",132,"D",,"A",,"A",,"A",,"A"
"20163","03292214",64,0,"2","410","D","06","D",48,"D",,"A",,"A",,"A",,"A"
"20163","03292344",63,0,"1","400","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03292344",64,0,"1","420","D","07","D",207,"D",,"A",,"A",,"A",,"A"
"20163","03292384",45,0,"1","420","D","08","D",45,"D",,"A",,"A",,"A",,"A"
"20163","03292414",59,0,"1","400","D","07","D",20,"F",,"A",,"A",,"A",,"A"
"20163","03292414",60,0,"1","420","D","06","D",288,"D",,"A",,"A",,"A",,"A"
"20163","03292414",61,0,"2","400","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03292594",25,0,"1","420","D","06","D",240,"F",,"A",,"A",,"A",,"A"
"20163","03292594",26,0,"1","420","D","07","D",52,"D",,"A",,"A",,"A",,"A"
"20163","03292614",35,0,"1","420","D","07","D",300,"D",,"A",,"A",,"A",,"A"
"20163","03292804",56,0,"1","410","D","08","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03292804",57,0,"2","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03292844",40,0,"2","420","D","06","D",48,"D",,"A",,"A",,"A",,"A"
"20163","03292874",29,0,"2","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03292954",32,0,"1","400","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03292974",41,0,"1","410","D","08","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03292974",42,0,"1","430","D","08","D",.,"H","405","D","415","D",,"A",,"A"
"20163","03292974",42,1,"1","405","D","08","D",102,"E",,"A",,"A",,"A",,"A"
"20163","03292974",42,2,"1","420","D","08","D",34,"E",,"A",,"A",,"A",,"A"
"20163","03293004",62,0,"1","400","D","07","D",27,"D",,"A",,"A",,"A",,"A"
"20163","03293034",36,0,"1","420","D","07","D",360,"D",,"A",,"A",,"A",,"A"
"20163","03293054",51,0,"1","420","D","06","D",55,"D",,"A",,"A",,"A",,"A"
"20163","03293284",14,0,"1","420","D","07","D",90,"D",,"A",,"A",,"A",,"A"
"20163","03293304",41,0,"1","420","D","07","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03293314",29,0,"2","410","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20163","03293344",20,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03293404",58,0,"1","420","D","07","D",38,"F",,"A",,"A",,"A",,"A"
"20163","03293464",45,0,"1","400","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03293554",29,0,"1","420","D","06","D",15,"D",,"A",,"A",,"A",,"A"
"20163","03293554",30,0,"1","420","D","08","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03293624",23,0,"1","420","D","07","D",154,"D",,"A",,"A",,"A",,"A"
"20163","03293684",53,0,"1","420","D","07","D",168,"D",,"A",,"A",,"A",,"A"
"20163","03293714",22,0,"2","420","D","06","D",133,"D",,"A",,"A",,"A",,"A"
"20163","03293904",42,0,"1","420","D","07","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03293934",36,0,"1","420","D","07","D",230,"D",,"A",,"A",,"A",,"A"
"20163","03293964",24,0,"1","420","D","06","D",64,"D",,"A",,"A",,"A",,"A"
"20163","03293994",25,0,"2","400","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03294034",50,0,"1","430","D","07","D",.,"H","405","D","415","D",,"A",,"A"
"20163","03294034",50,1,"1","405","D","07","D",51,"E",,"A",,"A",,"A",,"A"
"20163","03294034",50,2,"1","420","D","07","D",14,"E",,"A",,"A",,"A",,"A"
"20163","03294064",14,0,"1","400","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03294064",15,0,"1","420","D","08","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03294094",39,0,"1","420","D","07","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03294204",81,0,"1","420","D","07","D",90,"D",,"A",,"A",,"A",,"A"
"20163","03294224",38,0,"2","430","D","06","D",.,"H","400","D","415","D",,"A",,"A"
"20163","03294224",38,1,"2","400","D","06","D",174,"E",,"A",,"A",,"A",,"A"
"20163","03294224",38,2,"2","420","D","06","D",226,"E",,"A",,"A",,"A",,"A"
"20163","03294324",27,0,"2","420","D","06","D",33,"D",,"A",,"A",,"A",,"A"
"20163","03294454",39,0,"1","420","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20163","03294454",40,0,"1","420","D","08","D",60,"D",,"A",,"A",,"A",,"A"
"20163","03294534",44,0,"1","420","D","08","D",180,"D",,"A",,"A",,"A",,"A"
"20163","03294554",45,0,"1","420","D","07","D",57,"D",,"A",,"A",,"A",,"A"
"20163","03294754",68,0,"2","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03294824",43,0,"1","400","D","07","D",54,"D",,"A",,"A",,"A",,"A"
"20163","03294824",44,0,"1","400","D","08","D",54,"D",,"A",,"A",,"A",,"A"
"20163","03294824",45,0,"2","400","D","06","D",59,"D",,"A",,"A",,"A",,"A"
"20163","03294864",46,0,"1","420","D","06","D",378,"D",,"A",,"A",,"A",,"A"
"20163","03294914",64,0,"1","400","D","06","D",24,"D",,"A",,"A",,"A",,"A"
"20163","03295094",52,0,"1","410","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03295364",56,0,"1","420","D","08","D",484,"D",,"A",,"A",,"A",,"A"
"20163","03295384",43,0,"2","420","D","06","D",250,"D",,"A",,"A",,"A",,"A"
"20163","03295604",81,0,"1","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03295604",82,0,"2","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03295604",83,0,"2","420","D","06","D",28,"D",,"A",,"A",,"A",,"A"
"20163","03295624",29,0,"2","420","D","06","D",90,"D",,"A",,"A",,"A",,"A"
"20163","03295644",35,0,"1","430","D","08","D",.,"H","415","D","410","D",,"A",,"A"
"20163","03295644",35,1,"1","410","D","08","D",43,"E",,"A",,"A",,"A",,"A"
"20163","03295644",35,2,"1","420","D","08","D",137,"E",,"A",,"A",,"A",,"A"
"20163","03295654",32,0,"1","420","D","08","D",200,"D",,"A",,"A",,"A",,"A"
"20163","03295694",94,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03295694",95,0,"1","420","D","06","D",52,"D",,"A",,"A",,"A",,"A"
"20163","03295694",96,0,"1","420","D","07","D",55,"D",,"A",,"A",,"A",,"A"
"20163","03295814",24,0,"1","420","D","08","D",53,"D",,"A",,"A",,"A",,"A"
"20163","03295834",59,0,"1","420","D","07","D",224,"D",,"A",,"A",,"A",,"A"
"20163","03295834",60,0,"1","420","D","08","D",208,"D",,"A",,"A",,"A",,"A"
"20163","03296204",40,0,"2","400","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03296294",18,0,"1","410","D","08","D",41,"D",,"A",,"A",,"A",,"A"
"20163","03296294",19,0,"1","420","D","08","D",36,"D",,"A",,"A",,"A",,"A"
"20163","03296404",34,0,"2","420","D","06","D",183,"D",,"A",,"A",,"A",,"A"
"20163","03296404",35,0,"2","410","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03296574",24,0,"1","410","D","07","D",35,"F",,"A",,"A",,"A",,"A"
"20163","03296604",46,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20163","03296664",38,0,"1","420","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20163","03296664",39,0,"2","405","D","06","D",93,"D",,"A",,"A",,"A",,"A"
"20163","03296734",36,0,"1","420","D","07","D",92,"D",,"A",,"A",,"A",,"A"
"20163","03296854",61,0,"1","420","D","06","D",927,"D",,"A",,"A",,"A",,"A"
"20163","03296884",34,0,"1","420","D","06","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03296904",32,0,"1","420","D","08","D",183,"D",,"A",,"A",,"A",,"A"
"20163","03297184",48,0,"1","410","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03297224",20,0,"1","420","D","06","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03297284",53,0,"1","420","D","08","D",130,"D",,"A",,"A",,"A",,"A"
"20163","03297424",43,0,"1","420","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03297514",31,0,"1","420","D","08","D",64,"D",,"A",,"A",,"A",,"A"
"20163","03297534",15,0,"1","405","D","08","D",10,"D",,"A",,"A",,"A",,"A"
"20163","03297644",111,0,"1","420","D","06","D",128,"D",,"A",,"A",,"A",,"A"
"20163","03297644",112,0,"1","420","D","07","D",143,"D",,"A",,"A",,"A",,"A"
"20163","03297734",40,0,"1","420","D","08","D",107,"D",,"A",,"A",,"A",,"A"
"20163","03297744",34,0,"1","420","D","08","D",105,"D",,"A",,"A",,"A",,"A"
"20163","03297774",29,0,"1","430","D","08","D",.,"H","425","D","405","D","415","D",,"A"
"20163","03297774",29,1,"1","420","D","08","D",287,"E",,"A",,"A",,"A",,"A"
"20163","03297774",29,2,"1","405","D","08","D",397,"E",,"A",,"A",,"A",,"A"
"20163","03297774",29,3,"1","420","D","08","D",611,"E",,"A",,"A",,"A",,"A"
"20163","03297794",18,0,"1","420","D","06","D",135,"D",,"A",,"A",,"A",,"A"
"20163","03297804",38,0,"1","420","D","08","D",107,"D",,"A",,"A",,"A",,"A"
"20163","03297904",59,0,"1","420","D","08","D",235,"D",,"A",,"A",,"A",,"A"
"20163","03297904",60,0,"1","410","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03297984",33,0,"2","420","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03298014",33,0,"1","400","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03298014",34,0,"1","410","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03298014",35,0,"1","420","D","07","D",10,"D",,"A",,"A",,"A",,"A"
"20163","03298044",61,0,"1","400","D","07","D",33,"D",,"A",,"A",,"A",,"A"
"20163","03298094",30,0,"1","410","D","07","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03298094",31,0,"1","420","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03298154",33,0,"1","405","D","07","D",1200,"D",,"A",,"A",,"A",,"A"
"20163","03298264",58,0,"1","405","D","08","D",450,"D",,"A",,"A",,"A",,"A"
"20163","03298294",43,0,"1","420","D","08","D",400,"D",,"A",,"A",,"A",,"A"
"20163","03298304",40,0,"1","420","D","07","D",271,"D",,"A",,"A",,"A",,"A"
"20163","03298494",29,0,"1","420","D","07","D",325,"D",,"A",,"A",,"A",,"A"
"20163","03298674",25,0,"1","430","D","07","D",.,"H","415","D","410","D",,"A",,"A"
"20163","03298674",25,1,"1","420","D","07","D",59,"E",,"A",,"A",,"A",,"A"
"20163","03298674",25,2,"1","410","D","07","D",20,"E",,"A",,"A",,"A",,"A"
"20163","03298734",38,0,"1","420","D","08","D",195,"D",,"A",,"A",,"A",,"A"
"20163","03298744",43,0,"1","420","D","06","D",40,"D",,"A",,"A",,"A",,"A"
"20163","03298814",18,0,"1","420","D","07","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03298844",24,0,"1","400","D","08","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03298894",29,0,"1","420","D","08","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03298944",44,0,"1","420","D","06","D",108,"D",,"A",,"A",,"A",,"A"
"20163","03298954",37,0,"1","420","D","07","D",108,"D",,"A",,"A",,"A",,"A"
"20163","03298974",46,0,"2","420","D","06","D",88,"D",,"A",,"A",,"A",,"A"
"20163","03299124",43,0,"1","420","D","07","D",140,"D",,"A",,"A",,"A",,"A"
"20163","03299394",42,0,"1","420","D","07","D",64,"D",,"A",,"A",,"A",,"A"
"20163","03299394",43,0,"1","410","D","07","D",15,"D",,"A",,"A",,"A",,"A"
"20163","03299394",44,0,"2","420","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20163","03299394",45,0,"2","410","D","06","D",15,"D",,"A",,"A",,"A",,"A"
"20163","03299404",28,0,"1","420","D","07","D",110,"D",,"A",,"A",,"A",,"A"
"20163","03299604",67,0,"1","410","D","08","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03299604",68,0,"1","420","D","08","D",71,"D",,"A",,"A",,"A",,"A"
"20163","03299604",69,0,"1","410","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03299604",70,0,"1","420","D","08","D",71,"D",,"A",,"A",,"A",,"A"
"20163","03299624",22,0,"1","400","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03299704",60,0,"1","430","D","08","D",.,"H","415","D","425","D","405","D",,"A"
"20163","03299704",60,1,"1","420","D","08","D",38,"E",,"A",,"A",,"A",,"A"
"20163","03299704",60,2,"1","420","D","08","D",51,"E",,"A",,"A",,"A",,"A"
"20163","03299704",60,3,"1","405","D","08","D",111,"E",,"A",,"A",,"A",,"A"
"20163","03299814",26,0,"1","420","D","08","D",45,"D",,"A",,"A",,"A",,"A"
"20163","03299814",27,0,"1","420","D","07","D",16,"D",,"A",,"A",,"A",,"A"
"20163","03299954",49,0,"1","400","D","08","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03300004",33,0,"1","420","D","06","D",120,"D",,"A",,"A",,"A",,"A"
"20163","03300004",34,0,"1","410","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03300004",35,0,"2","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03300024",62,0,"1","410","D","08","D",37,"D",,"A",,"A",,"A",,"A"
"20163","03300024",63,0,"1","420","D","06","D",72,"D",,"A",,"A",,"A",,"A"
"20163","03300024",64,0,"2","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03300074",66,0,"1","420","D","07","D",150,"D",,"A",,"A",,"A",,"A"
"20163","03300074",67,0,"2","420","D","06","D",54,"D",,"A",,"A",,"A",,"A"
"20163","03300094",51,0,"1","420","D","06","D",250,"D",,"A",,"A",,"A",,"A"
"20163","03300094",52,0,"1","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03300094",53,0,"2","410","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03300194",57,0,"2","420","D","06","D",236,"D",,"A",,"A",,"A",,"A"
"20163","03300204",30,0,"1","420","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20163","03300324",30,0,"1","400","D","06","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03300374",25,0,"2","420","D","06","D",49,"D",,"A",,"A",,"A",,"A"
"20163","03300414",34,0,"1","410","D","06","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03300424",42,0,"1","420","D","08","D",102,"D",,"A",,"A",,"A",,"A"
"20163","03300524",22,0,"2","420","D","06","D",54,"D",,"A",,"A",,"A",,"A"
"20163","03300964",57,0,"1","410","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20163","03300964",58,0,"1","420","D","06","D",87,"D",,"A",,"A",,"A",,"A"
"20163","03300974",40,0,"2","410","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20163","03301004",60,0,"1","410","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03301004",61,0,"1","420","D","08","D",130,"D",,"A",,"A",,"A",,"A"
"20163","03301114",19,0,"2","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03301114",20,0,"2","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03301174",18,0,"1","430","D","08","D",.,"H","405","D","410","D",,"A",,"A"
"20163","03301174",18,1,"1","405","D","08","D",78,"E",,"A",,"A",,"A",,"A"
"20163","03301174",18,2,"1","410","D","08","D",2,"E",,"A",,"A",,"A",,"A"
"20163","03301244",40,0,"2","420","D","06","D",167,"D",,"A",,"A",,"A",,"A"
"20163","03301274",30,0,"1","420","D","07","D",94,"D",,"A",,"A",,"A",,"A"
"20163","03301294",39,0,"1","420","D","08","D",135,"D",,"A",,"A",,"A",,"A"
"20163","03301414",51,0,"1","400","D","07","D",40,"D",,"A",,"A",,"A",,"A"
"20163","03301524",34,0,"1","410","D","07","D",15,"F",,"A",,"A",,"A",,"A"
"20163","03301594",32,0,"1","405","D","07","D",438,"D",,"A",,"A",,"A",,"A"
"20163","03301834",53,0,"1","420","D","07","D",153,"D",,"A",,"A",,"A",,"A"
"20163","03301864",33,0,"1","420","D","07","D",42,"D",,"A",,"A",,"A",,"A"
"20163","03301934",84,0,"1","420","D","06","D",204,"D",,"A",,"A",,"A",,"A"
"20163","03301934",85,0,"1","420","D","07","D",80,"D",,"A",,"A",,"A",,"A"
"20163","03301934",86,0,"2","400","D","06","D",27,"D",,"A",,"A",,"A",,"A"
"20163","03301964",54,0,"1","410","D","08","D",44,"D",,"A",,"A",,"A",,"A"
"20163","03301974",35,0,"2","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03301984",45,0,"1","420","D","08","D",600,"D",,"A",,"A",,"A",,"A"
"20163","03302064",54,0,"1","430","D","08","D",.,"H","425","D","405","D","415","D",,"A"
"20163","03302064",54,1,"1","420","D","08","D",45,"E",,"A",,"A",,"A",,"A"
"20163","03302064",54,2,"1","405","D","08","D",63,"E",,"A",,"A",,"A",,"A"
"20163","03302064",54,3,"1","420","D","08","D",96,"E",,"A",,"A",,"A",,"A"
"20163","03302134",47,0,"1","420","D","08","D",171,"D",,"A",,"A",,"A",,"A"
"20163","03302214",56,0,"1","410","D","06","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03302224",50,0,"2","420","D","06","D",107,"D",,"A",,"A",,"A",,"A"
"20163","03302244",47,0,"1","420","D","06","D",170,"D",,"A",,"A",,"A",,"A"
"20163","03302244",48,0,"2","405","D","06","D",1000,"D",,"A",,"A",,"A",,"A"
"20163","03302374",18,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03302384",32,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20163","03302454",100,0,"1","420","D","08","D",81,"D",,"A",,"A",,"A",,"A"
"20163","03302484",25,0,"2","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20163","03302584",49,0,"1","410","D","08","D",9,"D",,"A",,"A",,"A",,"A"
"20163","03302584",50,0,"1","420","D","08","D",27,"D",,"A",,"A",,"A",,"A"
"20163","03302724",63,0,"1","400","D","07","D",32,"D",,"A",,"A",,"A",,"A"
"20163","03302734",39,0,"1","420","D","08","D",85,"D",,"A",,"A",,"A",,"A"
"20163","03302794",34,0,"1","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20163","03302864",26,0,"1","430","D","06","D",.,"H","415","D","425","D",,"A",,"A"
"20163","03302864",26,1,"1","420","D","06","D",160,"E",,"A",,"A",,"A",,"A"
"20163","03302864",26,2,"1","420","D","06","D",240,"E",,"A",,"A",,"A",,"A"
"20163","03302934",52,0,"1","420","D","08","D",41,"D",,"A",,"A",,"A",,"A"
"20163","03302934",53,0,"2","420","D","06","D",150,"D",,"A",,"A",,"A",,"A"
"20163","03303004",33,0,"1","400","D","07","D",56,"D",,"A",,"A",,"A",,"A"
"20163","03303014",22,0,"1","410","D","07","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03303044",46,0,"1","420","D","08","D",127,"D",,"A",,"A",,"A",,"A"
"20163","03303094",53,0,"1","420","D","06","D",52,"D",,"A",,"A",,"A",,"A"
"20163","03303094",54,0,"2","420","D","06","D",58,"D",,"A",,"A",,"A",,"A"
"20163","03324203",40,0,"1","410","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03324203",41,0,"1","420","D","04","D",400,"D",,"A",,"A",,"A",,"A"
"20163","03324213",16,0,"1","420","D","06","D",73,"D",,"A",,"A",,"A",,"A"
"20163","03324403",24,0,"1","420","D","05","D",80,"D",,"A",,"A",,"A",,"A"
"20163","03324843",27,0,"1","420","D","04","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03324863",21,0,"1","420","D","04","D",200,"D",,"A",,"A",,"A",,"A"
"20163","03324913",37,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20163","03324963",16,0,"1","410","D","06","D",16,"D",,"A",,"A",,"A",,"A"
"20163","03325043",34,0,"1","410","D","06","D",22,"D",,"A",,"A",,"A",,"A"
"20163","03325173",45,0,"1","410","D","05","D",35,"D",,"A",,"A",,"A",,"A"
"20163","03325173",46,0,"1","420","D","05","D",136,"D",,"A",,"A",,"A",,"A"
"20163","03325203",23,0,"1","420","D","06","D",168,"D",,"A",,"A",,"A",,"A"
"20163","03325263",45,0,"1","400","D","05","D",16,"D",,"A",,"A",,"A",,"A"
"20163","03325303",32,0,"1","420","D","05","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03325303",33,0,"1","420","D","04","D",90,"D",,"A",,"A",,"A",,"A"
"20163","03325383",55,0,"1","420","D","06","D",194,"D",,"A",,"A",,"A",,"A"
"20163","03325493",58,0,"1","410","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03325493",59,0,"1","420","D","04","D",85,"D",,"A",,"A",,"A",,"A"
"20163","03325773",28,0,"1","410","D","06","D",16,"D",,"A",,"A",,"A",,"A"
"20163","03325773",29,0,"1","405","D","06","D",600,"F",,"A",,"A",,"A",,"A"
"20163","03325963",63,0,"1","420","D","06","D",75,"D",,"A",,"A",,"A",,"A"
"20163","03325993",59,0,"1","420","D","06","D",38,"D",,"A",,"A",,"A",,"A"
"20163","03325993",60,0,"2","420","D","04","D",55,"D",,"A",,"A",,"A",,"A"
"20163","03326013",26,0,"1","420","D","05","D",101,"D",,"A",,"A",,"A",,"A"
"20163","03326103",35,0,"1","410","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03326133",20,0,"1","430","D","04","D",.,"H","415","D","410","D",,"A",,"A"
"20163","03326133",20,1,"1","420","D","04","D",64,"E",,"A",,"A",,"A",,"A"
"20163","03326133",20,2,"1","410","D","04","D",21,"E",,"A",,"A",,"A",,"A"
"20163","03326133",21,0,"2","410","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20163","03326133",22,0,"2","420","D","04","D",81,"D",,"A",,"A",,"A",,"A"
